"","uni","metric","metrix","stage","col","ASnormalized.aabr2.005r","pval"
"976","nTau1.19.2","nTau1","10","19","3",1.22748530235699,5.32279259088449e-15
"977","nTau2.19.2","nTau2","11","19","3",7.43040278861552,0.000503850600913935
"978","nCon.19.2","nCon","12","19","3",0.828726826779745,0.00665536910385863
"979","Fm.19.2","Fm","13","19","3",2572.63261966827,9.77042063871434e-105
"980","Fo.19.2","Fo","14","19","3",2421.57461199611,6.83187820198856e-86
"981","Quant.20.2","Quant","1","20","3",0.054427076167965,1.83478742807892e-85
"982","Sigma.20.2","Sigma","2","20","3",3.02414881011532,1.52738735194156e-27
"983","Connect.20.2","Connect","3","20","3",0.289044011768507,0.000207749417156452
"984","Tau1.20.2","Tau1","4","20","3",1149.22543066059,1.83832196952372e-12
"985","Tau2.20.2","Tau2","5","20","3",8268730.21595145,6.25652789624283e-06
"986","NPQ.20.2","NPQ","6","20","3",0.397902535694409,1.07180181532456e-105
"987","qP.20.2","qP","7","20","3",0.726436204199468,3.66957485615785e-85
"988","ABQ.20.2","ABQ","8","20","3",0.234147832347319,1.52738735194156e-27
"989","qm.20.2","qm","9","20","3",0.830182685770724,1.83478742807892e-85
"990","nTau1.20.2","nTau1","10","20","3",1.40329930578963,1.83832196952372e-12
"991","nTau2.20.2","nTau2","11","20","3",5.27402624944639,6.25652789624283e-06
"992","nCon.20.2","nCon","12","20","3",0.932849276565311,0.000207749417156452
"993","Fm.20.2","Fm","13","20","3",2518.66166596714,1.07180181532456e-105
"994","Fo.20.2","Fo","14","20","3",2381.57827563221,3.66957485615785e-85
"995","Quant.21.2","Quant","1","21","3",0.0616863025619821,9.34018673216596e-83
"996","Sigma.21.2","Sigma","2","21","3",3.16377923372589,3.36659945443616e-26
"997","Connect.21.2","Connect","3","21","3",0.260539998727552,0.00270801935937296
"998","Tau1.21.2","Tau1","4","21","3",981.269815269177,1.30038134803001e-11
"999","Tau2.21.2","Tau2","5","21","3",9278698.12491535,0.000885581785420234
"1000","NPQ.21.2","NPQ","6","21","3",0.414523761519723,5.70097342818029e-103
"1001","qP.21.2","qP","7","21","3",0.75580137110587,1.86803734643319e-82
"1002","ABQ.21.2","ABQ","8","21","3",0.19878705174197,3.36659945443616e-26
"1003","qm.21.2","qm","9","21","3",0.807533254340493,9.34018673216596e-83
"1004","nTau1.21.2","nTau1","10","21","3",1.19821160741981,1.30038134803001e-11
"1005","nTau2.21.2","nTau2","11","21","3",5.9182118890623,0.000885581785420234
"1006","nCon.21.2","nCon","12","21","3",0.840856545832805,0.00270801935937296
"1007","Fm.21.2","Fm","13","21","3",2489.06637356807,5.70097342818029e-103
"1008","Fo.21.2","Fo","14","21","3",2335.5250721513,1.86803734643319e-82
"1009","Quant.22.2","Quant","1","22","3",0.0568305267793984,3.00568376761196e-90
"1010","Sigma.22.2","Sigma","2","22","3",2.66943886418096,1.73695670509434e-33
"1011","Connect.22.2","Connect","3","22","3",0.443381510295593,5.51987088222618e-13
"1012","Tau1.22.2","Tau1","4","22","3",1124.91890672987,1.70983077444328e-13
"1013","Tau2.22.2","Tau2","5","22","3",13799013.0452897,0.0091785018447228
"1014","NPQ.22.2","NPQ","6","22","3",0.451822745591729,5.18326489251699e-108
"1015","qP.22.2","qP","7","22","3",0.786552290183198,6.01136753522392e-90
"1016","ABQ.22.2","ABQ","8","22","3",0.323976540535603,1.73695670509434e-33
"1017","qm.22.2","qm","9","22","3",0.822683706283809,3.00568376761196e-90
"1018","nTau1.22.2","nTau1","10","22","3",1.37361902962438,1.70983077444328e-13
"1019","nTau2.22.2","nTau2","11","22","3",8.80139454506766,0.0091785018447228
"1020","nCon.22.2","nCon","12","22","3",1.43095204979695,5.51987088222618e-13
"1021","Fm.22.2","Fm","13","22","3",2425.11941633533,5.18326489251699e-108
"1022","Fo.22.2","Fo","14","22","3",2287.29860240204,6.01136753522392e-90
"1023","Quant.23.2","Quant","1","23","3",0.171452700894032,3.33112421560049e-81
"1024","Sigma.23.2","Sigma","2","23","3",4.1012106579255,4.37240674887166e-49
"1025","Connect.23.2","Connect","3","23","3",0.275974188484539,5.74604156641915e-14
"1026","Tau1.23.2","Tau1","4","23","3",1183.4992742187,3.45856165893084e-18
"1027","Tau2.23.2","Tau2","5","23","3",2248686.61111188,2.6643350625776e-10
"1028","NPQ.23.2","NPQ","6","23","3",0.494038826356977,5.05650913386561e-108
"1029","qP.23.2","qP","7","23","3",1,6.66224843120098e-81
"1030","ABQ.23.2","ABQ","8","23","3",-0.0386132659433367,4.37240674887166e-49
"1031","qm.23.2","qm","9","23","3",0.465052337308594,3.33112421560049e-81
"1032","nTau1.23.2","nTau1","10","23","3",1.44515050363877,3.45856165893084e-18
"1033","nTau2.23.2","nTau2","11","23","3",1.43427490123017,2.6643350625776e-10
"1034","nCon.23.2","nCon","12","23","3",0.890668242885739,5.74604156641915e-14
"1035","Fm.23.2","Fm","13","23","3",2356.5943985518,5.05650913386561e-108
"1036","Fo.23.2","Fo","14","23","3",1952.54992400835,6.66224843120098e-81
"1037","Quant.24.2","Quant","1","24","3",0.185057512905299,5.91072298607638e-75
"1038","Sigma.24.2","Sigma","2","24","3",4.19951360305867,1.29046458106401e-44
"1039","Connect.24.2","Connect","3","24","3",0.25412077431964,5.24772798776515e-10
"1040","Tau1.24.2","Tau1","4","24","3",1191.01267798794,6.64157497003979e-23
"1041","Tau2.24.2","Tau2","5","24","3",2246547.46474948,1.06512205304587e-12
"1042","NPQ.24.2","NPQ","6","24","3",0.420868725688511,5.2359372257654e-103
"1043","qP.24.2","qP","7","24","3",0.957381778169644,1.18214459721528e-74
"1044","ABQ.24.2","ABQ","8","24","3",-0.0635080473658178,1.29046458106401e-44
"1045","qm.24.2","qm","9","24","3",0.422604114861045,5.91072298607638e-75
"1046","nTau1.24.2","nTau1","10","24","3",1.45432499109109,6.64157497003979e-23
"1047","nTau2.24.2","nTau2","11","24","3",1.43291049414806,1.06512205304587e-12
"1048","nCon.24.2","nCon","12","24","3",0.820139393422718,5.24772798776515e-10
"1049","Fm.24.2","Fm","13","24","3",2477.95131651284,5.2359372257654e-103
"1050","Fo.24.2","Fo","14","24","3",2019.38780877856,1.18214459721528e-74
"1051","Quant.25.2","Quant","1","25","3",0.193679177377972,1.83241409018513e-75
"1052","Sigma.25.2","Sigma","2","25","3",4.39367430574203,1.38721108126949e-45
"1053","Connect.25.2","Connect","3","25","3",0.173519699387551,3.70478786396266e-06
"1054","Tau1.25.2","Tau1","4","25","3",1278.13549772136,1.5623781398746e-21
"1055","Tau2.25.2","Tau2","5","25","3",2324000.64424008,1.45902986025269e-11
"1056","NPQ.25.2","NPQ","6","25","3",0.394589749075553,1.45992021065555e-104
"1057","qP.25.2","qP","7","25","3",0.946997414625752,3.66482818037025e-75
"1058","ABQ.25.2","ABQ","8","25","3",-0.112678377385838,1.38721108126949e-45
"1059","qm.25.2","qm","9","25","3",0.395703755554273,1.83241409018513e-75
"1060","nTau1.25.2","nTau1","10","25","3",1.56070916010489,1.5623781398746e-21
"1061","nTau2.25.2","nTau2","11","25","3",1.48231228753932,1.45902986025269e-11
"1062","nCon.25.2","nCon","12","25","3",0.560010653924722,3.70478786396266e-06
"1063","Fm.25.2","Fm","13","25","3",2524.6446359911,1.45992021065555e-104
"1064","Fo.25.2","Fo","14","25","3",2035.67353972063,3.66482818037025e-75
"1065","Quant.26.2","Quant","1","26","3",0.194341486305994,1.26558269431648e-72
"1066","Sigma.26.2","Sigma","2","26","3",4.35955659761954,9.87295007830576e-44
"1067","Connect.26.2","Connect","3","26","3",0.26801377542603,3.09003291834622e-10
"1068","Tau1.26.2","Tau1","4","26","3",1219.96393154286,9.91744978681899e-22
"1069","Tau2.26.2","Tau2","5","26","3",2016657.67977564,1.35585032393357e-13
"1070","NPQ.26.2","NPQ","6","26","3",0.387890392434331,1.72730380396957e-101
"1071","qP.26.2","qP","7","26","3",0.94180320577025,2.53116538863297e-72
"1072","ABQ.26.2","ABQ","8","26","3",-0.104038220316333,9.87295007830576e-44
"1073","qm.26.2","qm","9","26","3",0.393637292843696,1.26558269431648e-72
"1074","nTau1.26.2","nTau1","10","26","3",1.48967686630326,9.91744978681899e-22
"1075","nTau2.26.2","nTau2","11","26","3",1.28628039148821,1.35585032393357e-13
"1076","nCon.26.2","nCon","12","26","3",0.864977118833883,3.09003291834622e-10
"1077","Fm.26.2","Fm","13","26","3",2536.83111332465,1.72730380396957e-101
"1078","Fo.26.2","Fo","14","26","3",2043.81958425384,2.53116538863297e-72
"1079","Quant.27.2","Quant","1","27","3",0.201138641539714,3.78230174936713e-78
"1080","Sigma.27.2","Sigma","2","27","3",4.43746456119361,9.6986840898993e-50
"1081","Connect.27.2","Connect","3","27","3",0.268262347118748,5.19741704751229e-14
"1082","Tau1.27.2","Tau1","4","27","3",1327.03453333102,1.05139393438211e-20
"1083","Tau2.27.2","Tau2","5","27","3",2135485.89235449,9.78237049326409e-13
"1084","NPQ.27.2","NPQ","6","27","3",0.375931583499429,5.32649161202304e-107
"1085","qP.27.2","qP","7","27","3",0.941566894438248,7.56460349873425e-78
"1086","ABQ.27.2","ABQ","8","27","3",-0.123768063828344,9.6986840898993e-50
"1087","qm.27.2","qm","9","27","3",0.372429564494894,3.78230174936713e-78
"1088","nTau1.27.2","nTau1","10","27","3",1.62041892713065,1.05139393438211e-20
"1089","nTau2.27.2","nTau2","11","27","3",1.36207233244507,9.78237049326409e-13
"1090","nCon.27.2","nCon","12","27","3",0.865779349339569,5.19741704751229e-14
"1091","Fm.27.2","Fm","13","27","3",2558.87979579417,5.32649161202304e-107
"1092","Fo.27.2","Fo","14","27","3",2044.19018980471,7.56460349873425e-78
"1093","Quant.1.3","Quant","1","1","4",0.308834765604338,1.72581787805016e-75
"1094","Sigma.1.3","Sigma","2","1","4",3.5432371103006,3.35844480192681e-58
"1095","Connect.1.3","Connect","3","1","4",0.387080293964646,1.13611551410103e-28
"1096","Tau1.1.3","Tau1","4","1","4",706.612258952052,1.81897497227953e-29
"1097","Tau2.1.3","Tau2","5","1","4",1820876.42268879,2.6636384141144e-19
"1098","NPQ.1.3","NPQ","6","1","4",0.763800520028835,3.23257730837105e-103
"1099","qP.1.3","qP","7","1","4",1.38304405633467,3.45163575610032e-75
"1100","ABQ.1.3","ABQ","8","1","4",0,3.35844480192681e-58
"1101","qm.1.3","qm","9","1","4",0,1.72581787805016e-75
"1102","nTau1.1.3","nTau1","10","1","4",1,1.81897497227953e-29
"1103","nTau2.1.3","nTau2","11","1","4",1,2.6636384141144e-19
"1104","nCon.1.3","nCon","12","1","4",1,1.13611551410103e-28
"1105","Fm.1.3","Fm","13","1","4",1633.49159988128,3.23257730837105e-103
"1106","Fo.1.3","Fo","14","1","4",1129.01260451529,3.45163575610032e-75
"1107","Quant.3.3","Quant","1","3","4",0.0461465884024048,5.26088836397286e-85
"1108","Sigma.3.3","Sigma","2","3","4",2.1993056139406,5.30610258795069e-26
"1109","Connect.3.3","Connect","3","3","4",0.743467694949482,2.1005668337798e-22
"1110","Tau1.3.3","Tau1","4","3","4",1980.76013998967,8.58705825866197e-06
"1111","Tau2.3.3","Tau2","5","3","4",4222129.40503385,3.1168516870019e-11
"1112","NPQ.3.3","NPQ","6","3","4",0.109559142701064,4.98422138714347e-96
"1113","qP.3.3","qP","7","3","4",0.319144631364425,1.05217767278959e-84
"1114","ABQ.3.3","ABQ","8","3","4",0.3792948240616,5.30610258795069e-26
"1115","qm.3.3","qm","9","3","4",0.850578388375079,5.26088836397286e-85
"1116","nTau1.3.3","nTau1","10","3","4",2.80317828468933,8.58705825866197e-06
"1117","nTau2.3.3","nTau2","11","3","4",2.31873473258513,3.1168516870019e-11
"1118","nCon.3.3","nCon","12","3","4",1.92070665063974,2.1005668337798e-22
"1119","Fm.3.3","Fm","13","3","4",2596.66494777338,4.98422138714347e-96
"1120","Fo.3.3","Fo","14","3","4",2476.83771920953,1.05217767278959e-84
"1121","Quant.4.3","Quant","1","4","4",0.045261143352464,1.14229601778089e-91
"1122","Sigma.4.3","Sigma","2","4","4",2.37225255668713,3.55366884344365e-32
"1123","Connect.4.3","Connect","3","4","4",0.544705148386266,3.84340219244027e-18
"1124","Tau1.4.3","Tau1","4","4","4",1514.29909638737,6.647144901823e-08
"1125","Tau2.4.3","Tau2","5","4","4",6802026.34729793,3.71977248589778e-07
"1126","NPQ.4.3","NPQ","6","4","4",0.119856241388098,1.95668666187005e-107
"1127","qP.4.3","qP","7","4","4",0.335323451630653,2.28459203556177e-91
"1128","ABQ.4.3","ABQ","8","4","4",0.330484389602175,3.55366884344365e-32
"1129","qm.4.3","qm","9","4","4",0.853445439460498,1.14229601778089e-91
"1130","nTau1.4.3","nTau1","10","4","4",2.14304107691702,6.647144901823e-08
"1131","nTau2.4.3","nTau2","11","4","4",3.73557824273091,3.71977248589778e-07
"1132","nCon.4.3","nCon","12","4","4",1.40721487732469,3.84340219244027e-18
"1133","Fm.4.3","Fm","13","4","4",2572.78856593419,1.95668666187005e-107
"1134","Fo.4.3","Fo","14","4","4",2456.34121383586,2.28459203556177e-91
"1135","Quant.5.3","Quant","1","5","4",0.0393085004408892,1.52663856936655e-91
"1136","Sigma.5.3","Sigma","2","5","4",2.54568133873546,4.50079363840523e-29
"1137","Connect.5.3","Connect","3","5","4",0.443183320503632,7.38619771940691e-11
"1138","Tau1.5.3","Tau1","4","5","4",2008.65302860996,4.47099992929492e-11
"1139","Tau2.5.3","Tau2","5","5","4",7512317.09196526,1.07802649536501e-05
"1140","NPQ.5.3","NPQ","6","5","4",0.134640840861673,1.33079339735821e-108
"1141","qP.5.3","qP","7","5","4",0.348656509679363,3.0532771387331e-91
"1142","ABQ.5.3","ABQ","8","5","4",0.281537966698625,4.50079363840523e-29
"1143","qm.5.3","qm","9","5","4",0.872719962844957,1.52663856936655e-91
"1144","nTau1.5.3","nTau1","10","5","4",2.84265239268409,4.47099992929492e-11
"1145","nTau2.5.3","nTau2","11","5","4",4.12566003840734,1.07802649536501e-05
"1146","nCon.5.3","nCon","12","5","4",1.14493898918065,7.38619771940691e-11
"1147","Fm.5.3","Fm","13","5","4",2539.26461094536,1.33079339735821e-108
"1148","Fo.5.3","Fo","14","5","4",2439.44992686648,3.0532771387331e-91
"1149","Quant.6.3","Quant","1","6","4",0.0378404837228621,3.20864970025438e-89
"1150","Sigma.6.3","Sigma","2","6","4",2.84536956906805,1.56401894015098e-26
"1151","Connect.6.3","Connect","3","6","4",0.433069232033749,3.89362354661554e-09
"1152","Tau1.6.3","Tau1","4","6","4",1190.13171777666,5.75028692079288e-09
"1153","Tau2.6.3","Tau2","5","6","4",18761859.8665614,0.00817009653451409
"1154","NPQ.6.3","NPQ","6","6","4",0.157202626523145,1.00262880852395e-108
"1155","qP.6.3","qP","7","6","4",0.383313932013263,6.41729940050875e-89
"1156","ABQ.6.3","ABQ","8","6","4",0.196957617993944,1.56401894015098e-26
"1157","qm.6.3","qm","9","6","4",0.877473367841815,3.20864970025438e-89
"1158","nTau1.6.3","nTau1","10","6","4",1.68427833327106,5.75028692079288e-09
"1159","nTau2.6.3","nTau2","11","6","4",10.3037524308524,0.00817009653451409
"1160","nCon.6.3","nCon","12","6","4",1.11880981487862,3.89362354661554e-09
"1161","Fm.6.3","Fm","13","6","4",2489.75699440802,1.00262880852395e-108
"1162","Fo.6.3","Fo","14","6","4",2395.54338538724,6.41729940050875e-89
"1163","Quant.7.3","Quant","1","7","4",0.040376047596821,8.69697457788721e-81
"1164","Sigma.7.3","Sigma","2","7","4",2.64041222381618,2.51838242868059e-21
"1165","Connect.7.3","Connect","3","7","4",0.610936971734467,1.01431345673405e-13
"1166","Tau1.7.3","Tau1","4","7","4",735.751375140979,5.74447113740492e-08
"1167","Tau2.7.3","Tau2","5","7","4",12137052.1682232,0.00796069781362088
"1168","NPQ.7.3","NPQ","6","7","4",0.192809483026262,3.7495206744554e-100
"1169","qP.7.3","qP","7","7","4",0.44459432697808,1.73939491557744e-80
"1170","ABQ.7.3","ABQ","8","7","4",0.254802277798401,2.51838242868059e-21
"1171","qm.7.3","qm","9","7","4",0.869263269250754,8.69697457788721e-81
"1172","nTau1.7.3","nTau1","10","7","4",1.04123777336122,5.74447113740492e-08
"1173","nTau2.7.3","nTau2","11","7","4",6.66550020473168,0.00796069781362088
"1174","nCon.7.3","nCon","12","7","4",1.57832103896838,1.01431345673405e-13
"1175","Fm.7.3","Fm","13","7","4",2415.43463087131,3.7495206744554e-100
"1176","Fo.7.3","Fo","14","7","4",2317.90892724824,1.73939491557744e-80
"1177","Quant.8.3","Quant","1","8","4",0.0473148852776855,8.22239800882897e-82
"1178","Sigma.8.3","Sigma","2","8","4",2.86807825360008,2.65564833019196e-24
"1179","Connect.8.3","Connect","3","8","4",0.498738965037014,2.85804162411994e-10
"1180","Tau1.8.3","Tau1","4","8","4",1283.51728577165,1.09289752352874e-09
"1181","Tau2.8.3","Tau2","5","8","4",13677853.2968078,0.0027199078442201
"1182","NPQ.8.3","NPQ","6","8","4",0.225357634929803,1.1199392873075e-101
"1183","qP.8.3","qP","7","8","4",0.506071537616251,1.64447960176579e-81
"1184","ABQ.8.3","ABQ","8","8","4",0.190548596010625,2.65564833019196e-24
"1185","qm.8.3","qm","9","8","4",0.84679546946375,8.22239800882897e-82
"1186","nTau1.8.3","nTau1","10","8","4",1.81643789717883,1.09289752352874e-09
"1187","nTau2.8.3","nTau2","11","8","4",7.51168674951067,0.0027199078442201
"1188","nCon.8.3","nCon","12","8","4",1.28846384797508,2.85804162411994e-10
"1189","Fm.8.3","Fm","13","8","4",2351.27545722469,1.1199392873075e-101
"1190","Fo.8.3","Fo","14","8","4",2240.02512870986,1.64447960176579e-81
"1191","Quant.9.3","Quant","1","9","4",0.0567199578330908,2.09875846770542e-84
"1192","Sigma.9.3","Sigma","2","9","4",3.1579414015128,2.14035667743101e-26
"1193","Connect.9.3","Connect","3","9","4",0.153407209247999,0.0842821086001634
"1194","Tau1.9.3","Tau1","4","9","4",896.137862932983,1.39808375637468e-10
"1195","Tau2.9.3","Tau2","5","9","4",9070824.59951734,0.000545326015892563
"1196","NPQ.9.3","NPQ","6","9","4",0.242172732293167,1.65414848462605e-104
"1197","qP.9.3","qP","7","9","4",0.547225974995689,4.19751693541085e-84
"1198","ABQ.9.3","ABQ","8","9","4",0.108741158661863,2.14035667743101e-26
"1199","qm.9.3","qm","9","9","4",0.816342056820905,2.09875846770542e-84
"1200","nTau1.9.3","nTau1","10","9","4",1.2682172600034,1.39808375637468e-10
"1201","nTau2.9.3","nTau2","11","9","4",4.98157068019089,0.000545326015892563
"1202","nCon.9.3","nCon","12","9","4",0.396318830072011,0.0842821086001634
"1203","Fm.9.3","Fm","13","9","4",2319.44661030713,1.65414848462605e-104
"1204","Fo.9.3","Fo","14","9","4",2187.88769637441,4.19751693541085e-84
"1205","Quant.10.3","Quant","1","10","4",0.0816708988945634,2.21314189964401e-79
"1206","Sigma.10.3","Sigma","2","10","4",3.62091543611155,1.09004588462542e-31
"1207","Connect.10.3","Connect","3","10","4",0.387784767892206,1.23712700914119e-09
"1208","Tau1.10.3","Tau1","4","10","4",1046.84122818885,6.36921748133297e-13
"1209","Tau2.10.3","Tau2","5","10","4",5817239.64316238,5.79611956615828e-06
"1210","NPQ.10.3","NPQ","6","10","4",0.280344926871295,1.18110085349553e-102
"1211","qP.10.3","qP","7","10","4",0.643034053708813,4.42628379928802e-79
"1212","ABQ.10.3","ABQ","8","10","4",-0.0219229826830178,1.09004588462542e-31
"1213","qm.10.3","qm","9","10","4",0.735551472857186,2.21314189964401e-79
"1214","nTau1.10.3","nTau1","10","10","4",1.48149315968757,6.36921748133297e-13
"1215","nTau2.10.3","nTau2","11","10","4",3.19474708479798,5.79611956615828e-06
"1216","nCon.10.3","nCon","12","10","4",1.00181996846273,1.23712700914119e-09
"1217","Fm.10.3","Fm","13","10","4",2250.29464550138,1.18110085349553e-102
"1218","Fo.10.3","Fo","14","10","4",2066.51105902566,4.42628379928802e-79
"1219","Quant.11.3","Quant","1","11","4",0.0933603843760708,1.31557183231133e-86
"1220","Sigma.11.3","Sigma","2","11","4",3.51292660612023,9.47023572085269e-41
"1221","Connect.11.3","Connect","3","11","4",0.401934819319138,1.5677119892661e-16
"1222","Tau1.11.3","Tau1","4","11","4",1013.6787349294,1.73190064061654e-16
"1223","Tau2.11.3","Tau2","5","11","4",6441092.3686716,9.95768786975841e-05
"1224","NPQ.11.3","NPQ","6","11","4",0.26320970078531,4.93908598527344e-109
"1225","qP.11.3","qP","7","11","4",0.641952440150427,2.63114366462267e-86
"1226","ABQ.11.3","ABQ","8","11","4",0.00855446678751715,9.47023572085269e-41
"1227","qm.11.3","qm","9","11","4",0.697701182723454,1.31557183231133e-86
"1228","nTau1.11.3","nTau1","10","11","4",1.43456148982292,1.73190064061654e-16
"1229","nTau2.11.3","nTau2","11","11","4",3.53735832284565,9.95768786975841e-05
"1230","nCon.11.3","nCon","12","11","4",1.03837582430856,1.5677119892661e-16
"1231","Fm.11.3","Fm","13","11","4",2280.81951202732,4.93908598527344e-109
"1232","Fo.11.3","Fo","14","11","4",2067.88132569201,2.63114366462267e-86
"1233","Quant.12.3","Quant","1","12","4",0.0985123078082216,1.4465222718825e-85
"1234","Sigma.12.3","Sigma","2","12","4",3.70745662876487,1.46769414378549e-40
"1235","Connect.12.3","Connect","3","12","4",0.347719181377592,3.10825808933686e-13
"1236","Tau1.12.3","Tau1","4","12","4",933.250118333942,2.14446794491825e-18
"1237","Tau2.12.3","Tau2","5","12","4",4016861.6118378,7.45452891742284e-09
"1238","NPQ.12.3","NPQ","6","12","4",0.262118077541763,5.97796946023658e-109
"1239","qP.12.3","qP","7","12","4",0.649823974506069,2.89304454376499e-85
"1240","ABQ.12.3","ABQ","8","12","4",-0.0463473127403387,1.46769414378549e-40
"1241","qm.12.3","qm","9","12","4",0.681019370939507,1.4465222718825e-85
"1242","nTau1.12.3","nTau1","10","12","4",1.32073864628107,2.14446794491825e-18
"1243","nTau2.12.3","nTau2","11","12","4",2.20600451616937,7.45452891742284e-09
"1244","nCon.12.3","nCon","12","12","4",0.89831279659344,3.10825808933686e-13
"1245","Fm.12.3","Fm","13","12","4",2282.79222411977,5.97796946023658e-109
"1246","Fo.12.3","Fo","14","12","4",2057.90909387507,2.89304454376499e-85
"1247","Quant.13.3","Quant","1","13","4",0.105949621279976,1.54267800026069e-80
"1248","Sigma.13.3","Sigma","2","13","4",3.6407245288657,1.60296968406873e-37
"1249","Connect.13.3","Connect","3","13","4",0.373918083807955,1.68127141085112e-12
"1250","Tau1.13.3","Tau1","4","13","4",1083.87152272556,3.16648100129421e-15
"1251","Tau2.13.3","Tau2","5","13","4",4949783.33602341,6.16067817040496e-05
"1252","NPQ.13.3","NPQ","6","13","4",0.256354856599651,7.40153561233855e-104
"1253","qP.13.3","qP","7","13","4",0.655835287263426,3.08535600052137e-80
"1254","ABQ.13.3","ABQ","8","13","4",-0.0275136592698515,1.60296968406873e-37
"1255","qm.13.3","qm","9","13","4",0.656937517793211,1.54267800026069e-80
"1256","nTau1.13.3","nTau1","10","13","4",1.53389855467977,3.16648100129421e-15
"1257","nTau2.13.3","nTau2","11","13","4",2.71835214863968,6.16067817040496e-05
"1258","nCon.13.3","nCon","12","13","4",0.965996176085644,1.68127141085112e-12
"1259","Fm.13.3","Fm","13","13","4",2293.2639756981,7.40153561233855e-104
"1260","Fo.13.3","Fo","14","13","4",2050.29352597788,3.08535600052137e-80
"1261","Quant.14.3","Quant","1","14","4",0.107434833243907,1.39489701927482e-82
"1262","Sigma.14.3","Sigma","2","14","4",3.64026659880181,5.26892341382407e-40
"1263","Connect.14.3","Connect","3","14","4",0.387125658691941,6.22790591849488e-15
"1264","Tau1.14.3","Tau1","4","14","4",1192.87916542743,7.50077041187178e-19
"1265","Tau2.14.3","Tau2","5","14","4",5939891.96467777,3.00067441653217e-06
"1266","NPQ.14.3","NPQ","6","14","4",0.259928179851515,6.00252981886937e-106
"1267","qP.14.3","qP","7","14","4",0.663106126329773,2.78979403854963e-82
"1268","ABQ.14.3","ABQ","8","14","4",-0.0273844186772405,5.26892341382407e-40
"1269","qm.14.3","qm","9","14","4",0.652128434978247,1.39489701927482e-82
"1270","nTau1.14.3","nTau1","10","14","4",1.68816653025032,7.50077041187178e-19
"1271","nTau2.14.3","nTau2","11","14","4",3.26210603348176,3.00067441653217e-06
"1272","nCon.14.3","nCon","12","14","4",1.00011719720172,6.22790591849488e-15
"1273","Fm.14.3","Fm","13","14","4",2286.7599752177,6.00252981886937e-106
"1274","Fo.14.3","Fo","14","14","4",2041.08229861135,2.78979403854963e-82
"1275","Quant.15.3","Quant","1","15","4",0.115529038613829,2.77746030773485e-85
"1276","Sigma.15.3","Sigma","2","15","4",3.78171196275063,2.87544083189234e-43
"1277","Connect.15.3","Connect","3","15","4",0.300601591264762,2.49738743223231e-12
"1278","Tau1.15.3","Tau1","4","15","4",1087.380919412,3.40053272099699e-18
"1279","Tau2.15.3","Tau2","5","15","4",4485149.88265137,1.66354100727889e-06
"1280","NPQ.15.3","NPQ","6","15","4",0.261672354651759,2.84663602830557e-109
"1281","qP.15.3","qP","7","15","4",0.679923579475757,5.5549206154697e-85
"1282","ABQ.15.3","ABQ","8","15","4",-0.067304231985142,2.87544083189234e-43
"1283","qm.15.3","qm","9","15","4",0.625919580693068,2.77746030773485e-85
"1284","nTau1.15.3","nTau1","10","15","4",1.538865064448,3.40053272099699e-18
"1285","nTau2.15.3","nTau2","11","15","4",2.46318191985176,1.66354100727889e-06
"1286","nCon.15.3","nCon","12","15","4",0.776587173131106,2.49738743223231e-12
"1287","Fm.15.3","Fm","13","15","4",2283.59868765499,2.84663602830557e-109
"1288","Fo.15.3","Fo","14","15","4",2019.7767266904,5.5549206154697e-85
"1289","Quant.16.3","Quant","1","16","4",0.0448010784140196,1.52336126331526e-94
"1290","Sigma.16.3","Sigma","2","16","4",2.88542173557353,1.47407567260251e-34
"1291","Connect.16.3","Connect","3","16","4",0.420083525963559,1.15792838191514e-13
"1292","Tau1.16.3","Tau1","4","16","4",1011.30676297924,3.1047727955447e-08
"1293","Tau2.16.3","Tau2","5","16","4",6732053.72465522,2.92589843940592e-06
"1294","NPQ.16.3","NPQ","6","16","4",0.251958240079055,4.85813167634579e-114
"1295","qP.16.3","qP","7","16","4",0.539073426050316,3.04672252663052e-94
"1296","ABQ.16.3","ABQ","8","16","4",0.185653783319984,1.47407567260251e-34
"1297","qm.16.3","qm","9","16","4",0.854935119346582,1.52336126331526e-94
"1298","nTau1.16.3","nTau1","10","16","4",1.43120466729386,3.1047727955447e-08
"1299","nTau2.16.3","nTau2","11","16","4",3.69715025180806,2.92589843940592e-06
"1300","nCon.16.3","nCon","12","16","4",1.08526197926761,1.15792838191514e-13
"1301","Fm.16.3","Fm","13","16","4",2301.31744102855,4.85813167634579e-114
"1302","Fo.16.3","Fo","14","16","4",2198.21593789748,3.04672252663052e-94
"1303","Quant.17.3","Quant","1","17","4",0.049386421046295,1.47431727420533e-88
"1304","Sigma.17.3","Sigma","2","17","4",2.95923357316418,6.23496916305245e-28
"1305","Connect.17.3","Connect","3","17","4",0.35829681435445,3.45161205777303e-06
"1306","Tau1.17.3","Tau1","4","17","4",945.081310582727,1.72037577575598e-09
"1307","Tau2.17.3","Tau2","5","17","4",9471868.8540448,0.000343518907900515
"1308","NPQ.17.3","NPQ","6","17","4",0.301505897285898,3.82653148928838e-106
"1309","qP.17.3","qP","7","17","4",0.613142078777522,2.94863454841066e-88
"1310","ABQ.17.3","ABQ","8","17","4",0.164822031085263,6.23496916305245e-28
"1311","qm.17.3","qm","9","17","4",0.840087883403755,1.47431727420533e-88
