"","uni","metric","metrix","stage","col","ASnormalized.icra6.002r","pval"
"1053","Connect.25.2","Connect","3","25","3",0.217058566410716,7.42545687844807e-10
"1054","Tau1.25.2","Tau1","4","25","3",1293.17417892219,6.96439230750283e-23
"1055","Tau2.25.2","Tau2","5","25","3",1917651.16975398,1.28111158354667e-14
"1056","NPQ.25.2","NPQ","6","25","3",0.3862927705263,9.47287679801251e-108
"1057","qP.25.2","qP","7","25","3",0.930079872071447,1.1772103309014e-78
"1058","ABQ.25.2","ABQ","8","25","3",-0.0550316051338926,1.57546777546328e-48
"1059","qm.25.2","qm","9","25","3",0.346017745502548,5.88605165450698e-79
"1060","nTau1.25.2","nTau1","10","25","3",1.7097162527663,6.96439230750283e-23
"1061","nTau2.25.2","nTau2","11","25","3",1.14626287217675,1.28111158354667e-14
"1062","nCon.25.2","nCon","12","25","3",0.689144671399135,7.42545687844807e-10
"1063","Fm.25.2","Fm","13","25","3",1924.26927771004,9.47287679801251e-108
"1064","Fo.25.2","Fo","14","25","3",1565.08983142812,1.1772103309014e-78
"1065","Quant.26.2","Quant","1","26","3",0.183138671926842,3.01034751518163e-81
"1066","Sigma.26.2","Sigma","2","26","3",4.60062472189819,9.03913616633903e-51
"1067","Connect.26.2","Connect","3","26","3",0.218301126920905,7.38854036743617e-11
"1068","Tau1.26.2","Tau1","4","26","3",1285.48503543796,2.30013392679359e-22
"1069","Tau2.26.2","Tau2","5","26","3",2020405.01056208,1.54681625892919e-12
"1070","NPQ.26.2","NPQ","6","26","3",0.377132408718619,1.57671598165358e-109
"1071","qP.26.2","qP","7","26","3",0.915547165249844,6.02069503036326e-81
"1072","ABQ.26.2","ABQ","8","26","3",-0.0658930121299242,9.03913616633903e-51
"1073","qm.26.2","qm","9","26","3",0.358346756270552,3.01034751518163e-81
"1074","nTau1.26.2","nTau1","10","26","3",1.69955037271773,2.30013392679359e-22
"1075","nTau2.26.2","nTau2","11","26","3",1.20768327780088,1.54681625892919e-12
"1076","nCon.26.2","nCon","12","26","3",0.6930897078409,7.38854036743617e-11
"1077","Fm.26.2","Fm","13","26","3",1937.06906565173,1.57671598165358e-109
"1078","Fo.26.2","Fo","14","26","3",1582.31680953771,6.02069503036326e-81
"1079","Quant.27.2","Quant","1","27","3",0.187671643977561,5.32106182638742e-78
"1080","Sigma.27.2","Sigma","2","27","3",4.70690756517985,2.307282232177e-48
"1081","Connect.27.2","Connect","3","27","3",0.246968391942221,2.24049824631469e-11
"1082","Tau1.27.2","Tau1","4","27","3",1317.20099448059,4.33366007256085e-21
"1083","Tau2.27.2","Tau2","5","27","3",1821545.12949075,3.15392933014596e-13
"1084","NPQ.27.2","NPQ","6","27","3",0.361210333774144,5.120816766448e-107
"1085","qP.27.2","qP","7","27","3",0.90742752530315,1.06421236527748e-77
"1086","ABQ.27.2","ABQ","8","27","3",-0.0905170896870433,2.307282232177e-48
"1087","qm.27.2","qm","9","27","3",0.342464822709077,5.32106182638742e-78
"1088","nTau1.27.2","nTau1","10","27","3",1.7414823038768,4.33366007256085e-21
"1089","nTau2.27.2","nTau2","11","27","3",1.08881614386494,3.15392933014596e-13
"1090","nCon.27.2","nCon","12","27","3",0.784106124560638,2.24049824631469e-11
"1091","Fm.27.2","Fm","13","27","3",1959.72695919741,5.120816766448e-107
"1092","Fo.27.2","Fo","14","27","3",1591.94177901769,1.06421236527748e-77
"1093","Quant.1.3","Quant","1","1","4",0.288657312453751,3.24084488212219e-77
"1094","Sigma.1.3","Sigma","2","1","4",3.94228372159149,3.60895658367268e-58
"1095","Connect.1.3","Connect","3","1","4",0.340008505268025,9.55918062918478e-26
"1096","Tau1.1.3","Tau1","4","1","4",584.260492027547,1.77528604323401e-26
"1097","Tau2.1.3","Tau2","5","1","4",1567194.05764582,2.49075357190412e-14
"1098","NPQ.1.3","NPQ","6","1","4",0.654921853130465,6.57849698124299e-105
"1099","qP.1.3","qP","7","1","4",1.22971811264919,6.48168976424437e-77
"1100","ABQ.1.3","ABQ","8","1","4",0,3.60895658367268e-58
"1101","qm.1.3","qm","9","1","4",0,3.24084488212219e-77
"1102","nTau1.1.3","nTau1","10","1","4",1,1.77528604323401e-26
"1103","nTau2.1.3","nTau2","11","1","4",1,2.49075357190412e-14
"1104","nCon.1.3","nCon","12","1","4",1,9.55918062918478e-26
"1105","Fm.1.3","Fm","13","1","4",1431.13872151601,6.57849698124299e-105
"1106","Fo.1.3","Fo","14","1","4",1018.0300644147,6.48168976424437e-77
"1107","Quant.3.3","Quant","1","3","4",0.0435950355763224,2.75302064391869e-87
"1108","Sigma.3.3","Sigma","2","3","4",2.51912247484694,1.25787047553747e-26
"1109","Connect.3.3","Connect","3","3","4",0.400902968048043,3.66526076554544e-07
"1110","Tau1.3.3","Tau1","4","3","4",2562.33904010863,1.11305664688924e-09
"1111","Tau2.3.3","Tau2","5","3","4",6880412.04555291,8.49299106949262e-08
"1112","NPQ.3.3","NPQ","6","3","4",0.127075820502391,1.42913439574801e-101
"1113","qP.3.3","qP","7","3","4",0.326596067940213,5.50604128783737e-87
"1114","ABQ.3.3","ABQ","8","3","4",0.36099919418535,1.25787047553747e-26
"1115","qm.3.3","qm","9","3","4",0.848973042789944,2.75302064391869e-87
"1116","nTau1.3.3","nTau1","10","3","4",4.38561065667233,1.11305664688924e-09
"1117","nTau2.3.3","nTau2","11","3","4",4.39027446025951,8.49299106949262e-08
"1118","nCon.3.3","nCon","12","3","4",1.17909688092072,3.66526076554544e-07
"1119","Fm.3.3","Fm","13","3","4",2101.38723767698,1.42913439574801e-101
"1120","Fo.3.3","Fo","14","3","4",2009.77718629083,5.50604128783737e-87
"1121","Quant.4.3","Quant","1","4","4",0.0624249371683385,6.39752481409564e-91
"1122","Sigma.4.3","Sigma","2","4","4",2.80727555301904,1.56154399195905e-34
"1123","Connect.4.3","Connect","3","4","4",0.490973680533326,5.30950455221831e-15
"1124","Tau1.4.3","Tau1","4","4","4",1076.56885612683,3.36075458229339e-12
"1125","Tau2.4.3","Tau2","5","4","4",4254269.26867661,3.01650077969705e-12
"1126","NPQ.4.3","NPQ","6","4","4",0.175607332952519,3.1834418116384e-106
"1127","qP.4.3","qP","7","4","4",0.436695050662497,1.27950496281913e-90
"1128","ABQ.4.3","ABQ","8","4","4",0.287906261631075,1.56154399195905e-34
"1129","qm.4.3","qm","9","4","4",0.78374032295357,6.39752481409564e-91
"1130","nTau1.4.3","nTau1","10","4","4",1.84261792610834,3.36075458229339e-12
"1131","nTau2.4.3","nTau2","11","4","4",2.71457720753945,3.01650077969705e-12
"1132","nCon.4.3","nCon","12","4","4",1.44400411438619,5.30950455221831e-15
"1133","Fm.4.3","Fm","13","4","4",2014.63760790755,3.1834418116384e-106
"1134","Fo.4.3","Fo","14","4","4",1888.87398181695,1.27950496281913e-90
"1135","Quant.5.3","Quant","1","5","4",0.067920417488713,3.67357118486706e-90
"1136","Sigma.5.3","Sigma","2","5","4",3.08503531801605,3.6227296087862e-34
"1137","Connect.5.3","Connect","3","5","4",0.284220517469069,4.69866917755112e-06
"1138","Tau1.5.3","Tau1","4","5","4",1134.65473697628,7.61479938650715e-12
"1139","Tau2.5.3","Tau2","5","5","4",4576093.71809607,8.24516534681956e-09
"1140","NPQ.5.3","NPQ","6","5","4",0.25053175344183,8.39116247902156e-108
"1141","qP.5.3","qP","7","5","4",0.549229945038272,7.34714236973413e-90
"1142","ABQ.5.3","ABQ","8","5","4",0.217449697717182,3.6227296087862e-34
"1143","qm.5.3","qm","9","5","4",0.764702245332533,3.67357118486706e-90
"1144","nTau1.5.3","nTau1","10","5","4",1.94203570574952,7.61479938650715e-12
"1145","nTau2.5.3","nTau2","11","5","4",2.91992794113201,8.24516534681956e-09
"1146","nCon.5.3","nCon","12","5","4",0.835921787441821,4.69866917755112e-06
"1147","Fm.5.3","Fm","13","5","4",1893.93251197296,8.39116247902156e-108
"1148","Fo.5.3","Fo","14","5","4",1765.29582506431,7.34714236973413e-90
"1149","Quant.6.3","Quant","1","6","4",0.0656384988525885,6.35912064119553e-90
"1150","Sigma.6.3","Sigma","2","6","4",3.06225314714156,1.28521785526786e-34
"1151","Connect.6.3","Connect","3","6","4",0.37793474707481,3.81041562438638e-10
"1152","Tau1.6.3","Tau1","4","6","4",999.669754032671,5.89303443432515e-13
"1153","Tau2.6.3","Tau2","5","6","4",7342972.72020643,9.96545778055212e-05
"1154","NPQ.6.3","NPQ","6","6","4",0.315720917156612,6.70299409413767e-108
"1155","qP.6.3","qP","7","6","4",0.625137299650905,1.27182412823911e-89
"1156","ABQ.6.3","ABQ","8","6","4",0.223228624979499,1.28521785526786e-34
"1157","qm.6.3","qm","9","6","4",0.772607531419786,6.35912064119553e-90
"1158","nTau1.6.3","nTau1","10","6","4",1.71100008929842,5.89303443432515e-13
"1159","nTau2.6.3","nTau2","11","6","4",4.68542659690579,9.96545778055212e-05
"1160","nCon.6.3","nCon","12","6","4",1.11154497966717,3.81041562438638e-10
"1161","Fm.6.3","Fm","13","6","4",1800.09507655803,6.70299409413767e-108
"1162","Fo.6.3","Fo","14","6","4",1681.93953794083,1.27182412823911e-89
"1163","Quant.7.3","Quant","1","7","4",0.0675507031150324,4.65754399081234e-94
"1164","Sigma.7.3","Sigma","2","7","4",3.30559182096383,3.66033987342935e-39
"1165","Connect.7.3","Connect","3","7","4",0.435104918538046,6.27893662065737e-16
"1166","Tau1.7.3","Tau1","4","7","4",887.033509050703,2.39859901247462e-12
"1167","Tau2.7.3","Tau2","5","7","4",10491203.7520553,0.00284612108542127
"1168","NPQ.7.3","NPQ","6","7","4",0.335904730521382,8.17022309091595e-113
"1169","qP.7.3","qP","7","7","4",0.651365569916914,9.31508798162467e-94
"1170","ABQ.7.3","ABQ","8","7","4",0.161503317769991,3.66033987342935e-39
"1171","qm.7.3","qm","9","7","4",0.765983052565642,4.65754399081234e-94
"1172","nTau1.7.3","nTau1","10","7","4",1.51821579784121,2.39859901247462e-12
"1173","nTau2.7.3","nTau2","11","7","4",6.69425952763938,0.00284612108542127
"1174","nCon.7.3","nCon","12","7","4",1.27968833660516,6.27893662065737e-16
"1175","Fm.7.3","Fm","13","7","4",1772.89794023986,8.17022309091595e-113
"1176","Fo.7.3","Fo","14","7","4",1653.13743782546,9.31508798162467e-94
"1177","Quant.8.3","Quant","1","8","4",0.0666322977540763,5.22095666629228e-88
"1178","Sigma.8.3","Sigma","2","8","4",3.63144012343531,2.83222560821553e-34
"1179","Connect.8.3","Connect","3","8","4",0.287288292378848,6.95192321193795e-07
"1180","Tau1.8.3","Tau1","4","8","4",1030.82080080975,6.25762144257786e-13
"1181","Tau2.8.3","Tau2","5","8","4",7225363.44753534,1.24446906110778e-06
"1182","NPQ.8.3","NPQ","6","8","4",0.353324871931986,1.74549120961612e-110
"1183","qP.8.3","qP","7","8","4",0.6692797026147,1.04419133325846e-87
"1184","ABQ.8.3","ABQ","8","8","4",0.0788486116444934,2.83222560821553e-34
"1185","qm.8.3","qm","9","8","4",0.769164698487407,5.22095666629228e-88
"1186","nTau1.8.3","nTau1","10","8","4",1.76431714085701,6.25762144257786e-13
"1187","nTau2.8.3","nTau2","11","8","4",4.61038211080829,1.24446906110778e-06
"1188","nCon.8.3","nCon","12","8","4",0.844944429117683,6.95192321193795e-07
"1189","Fm.8.3","Fm","13","8","4",1750.07700975518,1.74549120961612e-110
"1190","Fo.8.3","Fo","14","8","4",1633.46535734861,1.04419133325846e-87
"1191","Quant.9.3","Quant","1","9","4",0.067524828867108,1.16704491535651e-87
"1192","Sigma.9.3","Sigma","2","9","4",3.18157636964394,1.37147124759404e-32
"1193","Connect.9.3","Connect","3","9","4",0.226461042558058,0.000474008319725437
"1194","Tau1.9.3","Tau1","4","9","4",828.383868967058,1.01868536594727e-14
"1195","Tau2.9.3","Tau2","5","9","4",10524427.1905737,0.000518894560019295
"1196","NPQ.9.3","NPQ","6","9","4",0.368936186951506,3.75612075319762e-107
"1197","qP.9.3","qP","7","9","4",0.687649248701454,2.33408983071302e-87
"1198","ABQ.9.3","ABQ","8","9","4",0.19296108694086,1.37147124759404e-32
"1199","qm.9.3","qm","9","9","4",0.766072689123623,1.16704491535651e-87
"1200","nTau1.9.3","nTau1","10","9","4",1.41783310744208,1.01868536594727e-14
"1201","nTau2.9.3","nTau2","11","9","4",6.71545884137865,0.000518894560019295
"1202","nCon.9.3","nCon","12","9","4",0.666045228426099,0.000474008319725437
"1203","Fm.9.3","Fm","13","9","4",1730.11917405171,3.75612075319762e-107
"1204","Fo.9.3","Fo","14","9","4",1613.29317290417,2.33408983071302e-87
"1205","Quant.10.3","Quant","1","10","4",0.102200869796798,1.56262161759623e-80
"1206","Sigma.10.3","Sigma","2","10","4",4.17827504702235,3.53695901910136e-35
"1207","Connect.10.3","Connect","3","10","4",0.165049975375686,0.00363835833697075
"1208","Tau1.10.3","Tau1","4","10","4",1365.60243743462,2.3131779914383e-17
"1209","Tau2.10.3","Tau2","5","10","4",5420485.59044894,2.09677001108581e-05
"1210","NPQ.10.3","NPQ","6","10","4",0.378930760227707,4.75115219445207e-106
"1211","qP.10.3","qP","7","10","4",0.75253406990644,3.12524323519245e-80
"1212","ABQ.10.3","ABQ","8","10","4",-0.0598615782365846,3.53695901910136e-35
"1213","qm.10.3","qm","9","10","4",0.645943943259111,1.56262161759623e-80
"1214","nTau1.10.3","nTau1","10","10","4",2.3373177821687,2.3131779914383e-17
"1215","nTau2.10.3","nTau2","11","10","4",3.4587201017029,2.09677001108581e-05
"1216","nCon.10.3","nCon","12","10","4",0.485428960800785,0.00363835833697075
"1217","Fm.10.3","Fm","13","10","4",1717.57916598143,4.75115219445207e-106
"1218","Fo.10.3","Fo","14","10","4",1542.04108127327,3.12524323519245e-80
"1219","Quant.11.3","Quant","1","11","4",0.105644448842424,1.09967568529302e-83
"1220","Sigma.11.3","Sigma","2","11","4",3.63614692891402,1.86792998449355e-40
"1221","Connect.11.3","Connect","3","11","4",0.334224959116286,2.35189417327374e-12
"1222","Tau1.11.3","Tau1","4","11","4",1105.38431398547,2.51299714685945e-16
"1223","Tau2.11.3","Tau2","5","11","4",3707923.48545073,1.14753385617665e-07
"1224","NPQ.11.3","NPQ","6","11","4",0.358783497800378,6.30097333562697e-107
"1225","qP.11.3","qP","7","11","4",0.73717873540877,2.19935137058604e-83
"1226","ABQ.11.3","ABQ","8","11","4",0.077654682995236,1.86792998449355e-40
"1227","qm.11.3","qm","9","11","4",0.634014299016414,1.09967568529302e-83
"1228","nTau1.11.3","nTau1","10","11","4",1.89193746465636,2.51299714685945e-16
"1229","nTau2.11.3","nTau2","11","11","4",2.36596321135918,1.14753385617665e-07
"1230","nCon.11.3","nCon","12","11","4",0.982989995655609,2.35189417327374e-12
"1231","Fm.11.3","Fm","13","11","4",1743.04644480308,6.30097333562697e-107
"1232","Fo.11.3","Fo","14","11","4",1558.90326383511,2.19935137058604e-83
"1233","Quant.12.3","Quant","1","12","4",0.117174143407321,1.79674421336296e-91
"1234","Sigma.12.3","Sigma","2","12","4",3.78310839587698,7.5015749434881e-50
"1235","Connect.12.3","Connect","3","12","4",0.340780549172921,6.41341353053622e-20
"1236","Tau1.12.3","Tau1","4","12","4",1219.60153320507,7.29082409598002e-18
"1237","Tau2.12.3","Tau2","5","12","4",4336301.72971457,1.18756990264083e-06
"1238","NPQ.12.3","NPQ","6","12","4",0.324570373676724,3.51337695766192e-115
"1239","qP.12.3","qP","7","12","4",0.719284742903833,3.59348842672592e-91
"1240","ABQ.12.3","ABQ","8","12","4",0.0403764256851232,7.5015749434881e-50
"1241","qm.12.3","qm","9","12","4",0.594071799493752,1.79674421336296e-91
"1242","nTau1.12.3","nTau1","10","12","4",2.08742769680131,7.29082409598002e-18
"1243","nTau2.12.3","nTau2","11","12","4",2.76692073234912,1.18756990264083e-06
"1244","nCon.12.3","nCon","12","12","4",1.00227066056565,6.41341353053622e-20
"1245","Fm.12.3","Fm","13","12","4",1788.06863883253,3.51337695766192e-115
"1246","Fo.12.3","Fo","14","12","4",1578.55322772384,3.59348842672592e-91
"1247","Quant.13.3","Quant","1","13","4",0.122563164369395,3.2315739450172e-85
"1248","Sigma.13.3","Sigma","2","13","4",3.72366787288181,4.50483661604021e-44
"1249","Connect.13.3","Connect","3","13","4",0.279525156269711,1.41270714756984e-11
"1250","Tau1.13.3","Tau1","4","13","4",1065.28103931103,2.67335709115099e-20
"1251","Tau2.13.3","Tau2","5","13","4",4062748.88230417,3.58177644017291e-08
"1252","NPQ.13.3","NPQ","6","13","4",0.304419373623686,7.0166710699001e-109
"1253","qP.13.3","qP","7","13","4",0.705988442737929,6.46314789003441e-85
"1254","ABQ.13.3","ABQ","8","13","4",0.055454113439969,4.50483661604021e-44
"1255","qm.13.3","qm","9","13","4",0.575402530677161,3.2315739450172e-85
"1256","nTau1.13.3","nTau1","10","13","4",1.82329809023062,2.67335709115099e-20
"1257","nTau2.13.3","nTau2","11","13","4",2.59237129089622,3.58177644017291e-08
"1258","nCon.13.3","nCon","12","13","4",0.822112247013835,1.41270714756984e-11
"1259","Fm.13.3","Fm","13","13","4",1815.69117493137,7.0166710699001e-109
"1260","Fo.13.3","Fo","14","13","4",1593.1543190142,6.46314789003441e-85
"1261","Quant.14.3","Quant","1","14","4",0.126770753206077,8.13752666643424e-86
"1262","Sigma.14.3","Sigma","2","14","4",3.93833865459,1.38789935651282e-45
"1263","Connect.14.3","Connect","3","14","4",0.282333485686187,8.1046708445357e-13
"1264","Tau1.14.3","Tau1","4","14","4",1103.40270867376,1.92508223067415e-18
"1265","Tau2.14.3","Tau2","5","14","4",3972465.55702084,5.53551316718056e-07
"1266","NPQ.14.3","NPQ","6","14","4",0.293311764747634,1.68599953459183e-110
"1267","qP.14.3","qP","7","14","4",0.700545097057717,1.62750533328685e-85
"1268","ABQ.14.3","ABQ","8","14","4",0.00100070600699786,1.38789935651282e-45
"1269","qm.14.3","qm","9","14","4",0.560826115477713,8.13752666643424e-86
"1270","nTau1.14.3","nTau1","10","14","4",1.88854581771334,1.92508223067415e-18
"1271","nTau2.14.3","nTau2","11","14","4",2.53476302927547,5.53551316718056e-07
"1272","nCon.14.3","nCon","12","14","4",0.830371832797616,8.1046708445357e-13
"1273","Fm.14.3","Fm","13","14","4",1831.28523968866,1.68599953459183e-110
"1274","Fo.14.3","Fo","14","14","4",1599.13183051816,1.62750533328685e-85
"1275","Quant.15.3","Quant","1","15","4",0.128977772103248,5.13854392426143e-82
"1276","Sigma.15.3","Sigma","2","15","4",4.0026749124094,3.6310053238583e-42
"1277","Connect.15.3","Connect","3","15","4",0.242001308142128,2.13373624367485e-08
"1278","Tau1.15.3","Tau1","4","15","4",1042.1560156686,3.98071145185701e-18
"1279","Tau2.15.3","Tau2","5","15","4",3698881.24873537,2.58783879488517e-07
"1280","NPQ.15.3","NPQ","6","15","4",0.282613271334634,3.90415402426475e-107
"1281","qP.15.3","qP","7","15","4",0.692109648983541,1.02770878485229e-81
"1282","ABQ.15.3","ABQ","8","15","4",-0.0153188342298025,3.6310053238583e-42
"1283","qm.15.3","qm","9","15","4",0.553180305716617,5.13854392426143e-82
"1284","nTau1.15.3","nTau1","10","15","4",1.78371810158176,3.98071145185701e-18
"1285","nTau2.15.3","nTau2","11","15","4",2.36019351317072,2.58783879488517e-07
"1286","nCon.15.3","nCon","12","15","4",0.711750748562485,2.13373624367485e-08
"1287","Fm.15.3","Fm","13","15","4",1846.56029843942,3.90415402426475e-107
"1288","Fo.15.3","Fo","14","15","4",1608.39506509239,1.02770878485229e-81
"1289","Quant.16.3","Quant","1","16","4",0.0519745196410446,5.93969492209436e-89
"1290","Sigma.16.3","Sigma","2","16","4",2.90693993022871,5.89947124855294e-29
"1291","Connect.16.3","Connect","3","16","4",0.419064736798204,2.04948196490783e-08
"1292","Tau1.16.3","Tau1","4","16","4",1105.07844910146,4.11022040709279e-11
"1293","Tau2.16.3","Tau2","5","16","4",7994174.53376885,8.13391662774764e-05
"1294","NPQ.16.3","NPQ","6","16","4",0.263182935558409,2.65897925116567e-105
"1295","qP.16.3","qP","7","16","4",0.538103792072625,1.18793898441887e-88
"1296","ABQ.16.3","ABQ","8","16","4",0.26262538784114,5.89947124855294e-29
"1297","qm.16.3","qm","9","16","4",0.819943866312508,5.93969492209436e-89
"1298","nTau1.16.3","nTau1","10","16","4",1.89141395692617,4.11022040709279e-11
"1299","nTau2.16.3","nTau2","11","16","4",5.10094745112638,8.13391662774764e-05
"1300","nCon.16.3","nCon","12","16","4",1.23251251161455,2.04948196490783e-08
"1301","Fm.16.3","Fm","13","16","4",1874.96417061005,2.65897925116567e-105
"1302","Fo.16.3","Fo","14","16","4",1777.51380849842,1.18793898441887e-88
"1303","Quant.17.3","Quant","1","17","4",0.0556398112046396,5.74192120493759e-90
"1304","Sigma.17.3","Sigma","2","17","4",2.93216802534983,2.37651551096283e-31
"1305","Connect.17.3","Connect","3","17","4",0.433658806963996,2.30918417081805e-10
"1306","Tau1.17.3","Tau1","4","17","4",836.322450970568,4.05522111599262e-14
"1307","Tau2.17.3","Tau2","5","17","4",14263860.7822453,7.48948101567019e-05
"1308","NPQ.17.3","NPQ","6","17","4",0.316629054500164,1.44910080519448e-106
"1309","qP.17.3","qP","7","17","4",0.609814854402406,1.14838424098752e-89
"1310","ABQ.17.3","ABQ","8","17","4",0.256226027241356,2.37651551096283e-31
"1311","qm.17.3","qm","9","17","4",0.807246139958591,5.74192120493759e-90
"1312","nTau1.17.3","nTau1","10","17","4",1.43142050914361,4.05522111599262e-14
"1313","nTau2.17.3","nTau2","11","17","4",9.10152811813998,7.48948101567019e-05
"1314","nCon.17.3","nCon","12","17","4",1.27543517366469,2.30918417081805e-10
"1315","Fm.17.3","Fm","13","17","4",1798.85347129695,1.44910080519448e-106
"1316","Fo.17.3","Fo","14","17","4",1698.76560376918,1.14838424098752e-89
"1317","Quant.18.3","Quant","1","18","4",0.0532311505526838,2.87713616176138e-88
"1318","Sigma.18.3","Sigma","2","18","4",2.86490967914003,2.88032151404927e-32
"1319","Connect.18.3","Connect","3","18","4",0.494261355274501,1.11341474128063e-15
"1320","Tau1.18.3","Tau1","4","18","4",792.489459019386,1.09125629542415e-12
"1321","Tau2.18.3","Tau2","5","18","4",8532588.16633021,5.22815889045015e-06
"1322","NPQ.18.3","NPQ","6","18","4",0.348283592708828,1.14505318245249e-107
"1323","qP.18.3","qP","7","18","4",0.642280837308432,5.75427232352277e-88
"1324","ABQ.18.3","ABQ","8","18","4",0.273286784649919,2.88032151404927e-32
"1325","qm.18.3","qm","9","18","4",0.815590500375033,2.87713616176138e-88
"1326","nTau1.18.3","nTau1","10","18","4",1.35639747994807,1.09125629542415e-12
"1327","nTau2.18.3","nTau2","11","18","4",5.4445000762366,5.22815889045015e-06
"1328","nCon.18.3","nCon","12","18","4",1.45367350409332,1.11341474128063e-15
"1329","Fm.18.3","Fm","13","18","4",1756.62060853211,1.14505318245249e-107
"1330","Fo.18.3","Fo","14","18","4",1663.11367245539,5.75427232352277e-88
"1331","Quant.19.3","Quant","1","19","4",0.0612275069656534,1.95294121939734e-87
"1332","Sigma.19.3","Sigma","2","19","4",2.80644794249936,5.54017598454598e-30
"1333","Connect.19.3","Connect","3","19","4",0.453128051904881,9.49718906658982e-10
"1334","Tau1.19.3","Tau1","4","19","4",868.316990170634,1.24108289391344e-10
"1335","Tau2.19.3","Tau2","5","19","4",7201277.79531074,1.03072585020167e-05
"1336","NPQ.19.3","NPQ","6","19","4",0.375608580354632,3.08561732277776e-102
"1337","qP.19.3","qP","7","19","4",0.684901867101754,3.90588243879468e-87
"1338","ABQ.19.3","ABQ","8","19","4",0.288116193380824,5.54017598454598e-30
"1339","qm.19.3","qm","9","19","4",0.787888598957758,1.95294121939734e-87
"1340","nTau1.19.3","nTau1","10","19","4",1.48618125308684,1.24108289391344e-10
"1341","nTau2.19.3","nTau2","11","19","4",4.59501346382606,1.03072585020167e-05
"1342","nCon.19.3","nCon","12","19","4",1.33269622637141,9.49718906658982e-10
"1343","Fm.19.3","Fm","13","19","4",1721.7272259871,3.08561732277776e-102
"1344","Fo.19.3","Fo","14","19","4",1616.31016026502,3.90588243879468e-87
"1345","Quant.20.3","Quant","1","20","4",0.058051796631634,7.09205693847956e-91
"1346","Sigma.20.3","Sigma","2","20","4",2.94566789714116,9.97844006010614e-34
"1347","Connect.20.3","Connect","3","20","4",0.410164529052179,2.71565634025449e-11
"1348","Tau1.20.3","Tau1","4","20","4",1039.14158659049,2.88557312653993e-11
"1349","Tau2.20.3","Tau2","5","20","4",10703676.3458494,2.70063355553756e-05
"1350","NPQ.20.3","NPQ","6","20","4",0.424025933275272,2.33257235291588e-108
"1351","qP.20.3","qP","7","20","4",0.730136212278963,1.41841138769591e-90
"1352","ABQ.20.3","ABQ","8","20","4",0.252801648697167,9.97844006010614e-34
"1353","qm.20.3","qm","9","20","4",0.798890261472468,7.09205693847956e-91
"1354","nTau1.20.3","nTau1","10","20","4",1.77855870929142,2.88557312653993e-11
"1355","nTau2.20.3","nTau2","11","20","4",6.82983469317645,2.70063355553756e-05
"1356","nCon.20.3","nCon","12","20","4",1.20633608482485,2.71565634025449e-11
"1357","Fm.20.3","Fm","13","20","4",1663.18793060927,2.33257235291588e-108
"1358","Fo.20.3","Fo","14","20","4",1566.63688310136,1.41841138769591e-90
"1359","Quant.21.3","Quant","1","21","4",0.0556345737713726,4.23706269704724e-90
"1360","Sigma.21.3","Sigma","2","21","4",2.75295950435933,1.04546218716644e-32
"1361","Connect.21.3","Connect","3","21","4",0.46811865162424,2.13953292899905e-13
"1362","Tau1.21.3","Tau1","4","21","4",1135.67809090281,4.36338575643686e-10
"1363","Tau2.21.3","Tau2","5","21","4",10049422.4809788,0.00124989943278188
"1364","NPQ.21.3","NPQ","6","21","4",0.477730438567487,1.22545603685578e-106
"1365","qP.21.3","qP","7","21","4",0.778455913398224,8.47412539409448e-90
"1366","ABQ.21.3","ABQ","8","21","4",0.301684074821491,1.04546218716644e-32
"1367","qm.21.3","qm","9","21","4",0.807264284079806,4.23706269704724e-90
"1368","nTau1.21.3","nTau1","10","21","4",1.94378724284725,4.36338575643686e-10
"1369","nTau2.21.3","nTau2","11","21","4",6.41236637667875,0.00124989943278188
"1370","nCon.21.3","nCon","12","21","4",1.37678512264047,2.13953292899905e-13
"1371","Fm.21.3","Fm","13","21","4",1602.74342551541,1.22545603685578e-106
"1372","Fo.21.3","Fo","14","21","4",1513.57547817199,8.47412539409448e-90
"1373","Quant.22.3","Quant","1","22","4",0.0624629397911909,9.99132144426089e-88
"1374","Sigma.22.3","Sigma","2","22","4",3.13972136947176,6.19945673391046e-30
"1375","Connect.22.3","Connect","3","22","4",0.314589713113701,2.56254424977112e-05
"1376","Tau1.22.3","Tau1","4","22","4",1142.24969531669,1.95330904298993e-10
"1377","Tau2.22.3","Tau2","5","22","4",8583317.37057734,5.43202393618821e-05
"1378","NPQ.22.3","NPQ","6","22","4",0.523515943238757,3.95572364774585e-105
"1379","qP.22.3","qP","7","22","4",0.829544484062856,1.99826428885218e-87
"1380","ABQ.22.3","ABQ","8","22","4",0.203578029588325,6.19945673391046e-30
"1381","qm.22.3","qm","9","22","4",0.783608669878409,9.99132144426089e-88
"1382","nTau1.22.3","nTau1","10","22","4",1.9550349731038,1.95330904298993e-10
"1383","nTau2.22.3","nTau2","11","22","4",5.47686952276407,5.43202393618821e-05
"1384","nCon.22.3","nCon","12","22","4",0.925240716745348,2.56254424977112e-05
"1385","Fm.22.3","Fm","13","22","4",1554.57693475996,3.95572364774585e-105
"1386","Fo.22.3","Fo","14","22","4",1457.47348928328,1.99826428885218e-87
"1387","Quant.23.3","Quant","1","23","4",0.178773492856655,6.33430163836943e-80
