"","uni","metric","metrix","stage","col","ASnormalized.aglo1.005r","pval"
"991","nTau2.20.2","nTau2","11","20","3",8.25299182078584,3.29771585804373e-08
"992","nCon.20.2","nCon","12","20","3",1.01557097790508,6.16287389254491e-10
"993","Fm.20.2","Fm","13","20","3",2438.87902932633,6.66645076294852e-113
"994","Fo.20.2","Fo","14","20","3",2312.03975928805,6.48795916386994e-93
"995","Quant.21.2","Quant","1","21","3",0.062660134400682,3.44370857599371e-84
"996","Sigma.21.2","Sigma","2","21","3",3.21984648071437,3.14338092388676e-25
"997","Connect.21.2","Connect","3","21","3",0.202010496245453,0.0414646111100503
"998","Tau1.21.2","Tau1","4","21","3",1528.76607233792,1.83184687954826e-09
"999","Tau2.21.2","Tau2","5","21","3",13267783.7994029,0.0529877750391366
"1000","NPQ.21.2","NPQ","6","21","3",0.587108465286676,4.76639304857203e-103
"1001","qP.21.2","qP","7","21","3",0.762186346498976,6.88741715198742e-84
"1002","ABQ.21.2","ABQ","8","21","3",0.21518620644928,3.14338092388676e-25
"1003","qm.21.2","qm","9","21","3",0.839977705223138,3.44370857599371e-84
"1004","nTau1.21.2","nTau1","10","21","3",2.33524911531332,1.83184687954826e-09
"1005","nTau2.21.2","nTau2","11","21","3",17.5642850737978,0.0529877750391366
"1006","nCon.21.2","nCon","12","21","3",0.578670039829751,0.0414646111100503
"1007","Fm.21.2","Fm","13","21","3",2373.30221695675,4.76639304857203e-103
"1008","Fo.21.2","Fo","14","21","3",2224.5907810688,6.88741715198742e-84
"1009","Quant.22.2","Quant","1","22","3",0.0590024226663543,8.95508496337811e-91
"1010","Sigma.22.2","Sigma","2","22","3",3.07675035313384,6.00821871961105e-34
"1011","Connect.22.2","Connect","3","22","3",0.356684422425287,3.4400101101222e-09
"1012","Tau1.22.2","Tau1","4","22","3",1070.90917361952,1.14175991904158e-13
"1013","Tau2.22.2","Tau2","5","22","3",7358087.65541499,4.47392692834488e-06
"1014","NPQ.22.2","NPQ","6","22","3",0.644183833833875,9.94286550818668e-111
"1015","qP.22.2","qP","7","22","3",0.796212612894127,1.79101699267562e-90
"1016","ABQ.22.2","ABQ","8","22","3",0.250064830446279,6.00821871961105e-34
"1017","qm.22.2","qm","9","22","3",0.849318818691178,8.95508496337811e-91
"1018","nTau1.22.2","nTau1","10","22","3",1.63585505037497,1.14175991904158e-13
"1019","nTau2.22.2","nTau2","11","22","3",9.74085432289886,4.47392692834488e-06
"1020","nCon.22.2","nCon","12","22","3",1.02174190335488,3.4400101101222e-09
"1021","Fm.22.2","Fm","13","22","3",2290.91660050726,9.94286550818668e-111
"1022","Fo.22.2","Fo","14","22","3",2155.74697095076,1.79101699267562e-90
"1023","Quant.23.2","Quant","1","23","3",0.195186218087625,5.92101364756926e-78
"1024","Sigma.23.2","Sigma","2","23","3",4.56226499002557,6.61590226177364e-49
"1025","Connect.23.2","Connect","3","23","3",0.231566605990798,6.93086320905072e-11
"1026","Tau1.23.2","Tau1","4","23","3",1340.62004744719,4.12096455492402e-18
"1027","Tau2.23.2","Tau2","5","23","3",1755812.63666568,3.31922982544815e-12
"1028","NPQ.23.2","NPQ","6","23","3",0.738800515546023,5.17655397965912e-107
"1029","qP.23.2","qP","7","23","3",1,1.18420272951385e-77
"1030","ABQ.23.2","ABQ","8","23","3",-0.112018388283906,6.61590226177364e-49
"1031","qm.23.2","qm","9","23","3",0.50153080860837,5.92101364756926e-78
"1032","nTau1.23.2","nTau1","10","23","3",2.0478488085392,4.12096455492402e-18
"1033","nTau2.23.2","nTau2","11","23","3",2.32439676081852,3.31922982544815e-12
"1034","nCon.23.2","nCon","12","23","3",0.663335121701389,6.93086320905072e-11
"1035","Fm.23.2","Fm","13","23","3",2166.2565691343,5.17655397965912e-107
"1036","Fo.23.2","Fo","14","23","3",1743.4331419975,1.18420272951385e-77
"1037","Quant.24.2","Quant","1","24","3",0.210545433160293,2.69250761149423e-77
"1038","Sigma.24.2","Sigma","2","24","3",4.62545677133049,1.57556859684858e-50
"1039","Connect.24.2","Connect","3","24","3",0.241462686813716,3.47760183688624e-12
"1040","Tau1.24.2","Tau1","4","24","3",1333.95026732473,5.0682816133026e-20
"1041","Tau2.24.2","Tau2","5","24","3",1605818.57165753,4.92082933125466e-14
"1042","NPQ.24.2","NPQ","6","24","3",0.65825201167951,1.71935923143065e-106
"1043","qP.24.2","qP","7","24","3",0.975387206367368,5.38501522298846e-77
"1044","ABQ.24.2","ABQ","8","24","3",-0.127420918157361,1.57556859684858e-50
"1045","qm.24.2","qm","9","24","3",0.462306238386686,2.69250761149423e-77
"1046","nTau1.24.2","nTau1","10","24","3",2.03766046225643,5.0682816133026e-20
"1047","nTau2.24.2","nTau2","11","24","3",2.12583017599827,4.92082933125466e-14
"1048","nCon.24.2","nCon","12","24","3",0.691682982779847,3.47760183688624e-12
"1049","Fm.24.2","Fm","13","24","3",2271.48106119329,1.71935923143065e-106
"1050","Fo.24.2","Fo","14","24","3",1793.23109724895,5.38501522298846e-77
"1051","Quant.25.2","Quant","1","25","3",0.209322647042229,4.55345233147464e-73
"1052","Sigma.25.2","Sigma","2","25","3",4.48627771637485,2.56157998228394e-46
"1053","Connect.25.2","Connect","3","25","3",0.286044110897638,1.07800186985829e-12
"1054","Tau1.25.2","Tau1","4","25","3",1390.77178613815,1.5488120689805e-17
"1055","Tau2.25.2","Tau2","5","25","3",1527709.08943272,1.46619517625966e-11
"1056","NPQ.25.2","NPQ","6","25","3",0.632244021291475,1.90868146983373e-102
"1057","qP.25.2","qP","7","25","3",0.959870163698571,9.10690466294928e-73
"1058","ABQ.25.2","ABQ","8","25","3",-0.0934970516759055,2.56157998228394e-46
"1059","qm.25.2","qm","9","25","3",0.465429006036412,4.55345233147464e-73
"1060","nTau1.25.2","nTau1","10","25","3",2.12445752293223,1.5488120689805e-17
"1061","nTau2.25.2","nTau2","11","25","3",2.02242653048326,1.46619517625966e-11
"1062","nCon.25.2","nCon","12","25","3",0.819388893758673,1.07800186985829e-12
"1063","Fm.25.2","Fm","13","25","3",2307.67458179163,1.90868146983373e-102
"1064","Fo.25.2","Fo","14","25","3",1824.62602981893,9.10690466294928e-73
"1065","Quant.26.2","Quant","1","26","3",0.216924715721538,1.63504845503291e-69
"1066","Sigma.26.2","Sigma","2","26","3",4.66295608376887,4.90341924599417e-44
"1067","Connect.26.2","Connect","3","26","3",0.280548194917137,8.09563211190395e-11
"1068","Tau1.26.2","Tau1","4","26","3",1482.59080552729,6.59914406816395e-19
"1069","Tau2.26.2","Tau2","5","26","3",1544530.86702324,3.87222867905876e-12
"1070","NPQ.26.2","NPQ","6","26","3",0.628519842400074,8.78274718823601e-100
"1071","qP.26.2","qP","7","26","3",0.966498381912637,3.27009691006582e-69
"1072","ABQ.26.2","ABQ","8","26","3",-0.136561098543782,4.90341924599417e-44
"1073","qm.26.2","qm","9","26","3",0.446014740702487,1.63504845503291e-69
"1074","nTau1.26.2","nTau1","10","26","3",2.2647146150258,6.59914406816395e-19
"1075","nTau2.26.2","nTau2","11","26","3",2.04469569777713,3.87222867905876e-12
"1076","nCon.26.2","nCon","12","26","3",0.803645543890983,8.09563211190395e-11
"1077","Fm.26.2","Fm","13","26","3",2312.95188498559,8.78274718823601e-100
"1078","Fo.26.2","Fo","14","26","3",1811.2154548575,3.27009691006582e-69
"1079","Quant.27.2","Quant","1","27","3",0.223527944131599,8.20206957471899e-78
"1080","Sigma.27.2","Sigma","2","27","3",4.71423521660933,9.27603600217361e-53
"1081","Connect.27.2","Connect","3","27","3",0.304515880214067,3.50689329912909e-18
"1082","Tau1.27.2","Tau1","4","27","3",1492.77641840421,4.09518731054233e-18
"1083","Tau2.27.2","Tau2","5","27","3",1478129.34331928,1.87950253124827e-11
"1084","NPQ.27.2","NPQ","6","27","3",0.615836222639925,1.90360291240628e-107
"1085","qP.27.2","qP","7","27","3",0.967079412479721,1.6404139149438e-77
"1086","ABQ.27.2","ABQ","8","27","3",-0.149060008356892,9.27603600217361e-53
"1087","qm.27.2","qm","9","27","3",0.42915132709477,8.20206957471899e-78
"1088","nTau1.27.2","nTau1","10","27","3",2.28027353138988,4.09518731054233e-18
"1089","nTau2.27.2","nTau2","11","27","3",1.95679139444327,1.87950253124827e-11
"1090","nCon.27.2","nCon","12","27","3",0.872302280363477,3.50689329912909e-18
"1091","Fm.27.2","Fm","13","27","3",2331.10756303119,1.90360291240628e-107
"1092","Fo.27.2","Fo","14","27","3",1810.03988191721,1.6404139149438e-77
"1093","Quant.1.3","Quant","1","1","4",0.38579144383171,1.24255912835109e-69
"1094","Sigma.1.3","Sigma","2","1","4",3.56828893289642,1.7586205139177e-59
"1095","Connect.1.3","Connect","3","1","4",0.392211715980289,2.33565380647332e-30
"1096","Tau1.1.3","Tau1","4","1","4",562.245946162284,1.55182184223477e-28
"1097","Tau2.1.3","Tau2","5","1","4",839561.144641464,1.47855088645187e-28
"1098","NPQ.1.3","NPQ","6","1","4",1.02973259908424,3.00846827733492e-100
"1099","qP.1.3","qP","7","1","4",1.30637834706538,2.48511825670217e-69
"1100","ABQ.1.3","ABQ","8","1","4",0,1.7586205139177e-59
"1101","qm.1.3","qm","9","1","4",0,1.24255912835109e-69
"1102","nTau1.1.3","nTau1","10","1","4",1,1.55182184223477e-28
"1103","nTau2.1.3","nTau2","11","1","4",1,1.47855088645187e-28
"1104","nCon.1.3","nCon","12","1","4",1,2.33565380647332e-30
"1105","Fm.1.3","Fm","13","1","4",1500.38328404396,3.00846827733492e-100
"1106","Fo.1.3","Fo","14","1","4",921.54825059168,2.48511825670217e-69
"1107","Quant.3.3","Quant","1","3","4",0.0561294385194309,3.59454783911257e-90
"1108","Sigma.3.3","Sigma","2","3","4",2.38071318074105,6.29187147987001e-35
"1109","Connect.3.3","Connect","3","3","4",0.572974497917782,5.79089408163588e-21
"1110","Tau1.3.3","Tau1","4","3","4",1867.0371147323,2.48775077567791e-07
"1111","Tau2.3.3","Tau2","5","3","4",3336383.68509998,5.80982598825242e-16
"1112","NPQ.3.3","NPQ","6","3","4",0.167213060677059,2.13116544253588e-103
"1113","qP.3.3","qP","7","3","4",0.358436132832408,7.18909567822494e-90
"1114","ABQ.3.3","ABQ","8","3","4",0.332813786800442,6.29187147987001e-35
"1115","qm.3.3","qm","9","3","4",0.854508337556818,3.59454783911257e-90
"1116","nTau1.3.3","nTau1","10","3","4",3.3206768807781,2.48775077567791e-07
"1117","nTau2.3.3","nTau2","11","3","4",3.97396152310596,5.80982598825242e-16
"1118","nCon.3.3","nCon","12","3","4",1.46088062791724,5.79089408163588e-21
"1119","Fm.3.3","Fm","13","3","4",2609.10108474847,2.13116544253588e-103
"1120","Fo.3.3","Fo","14","3","4",2462.6537058211,7.18909567822494e-90
"1121","Quant.4.3","Quant","1","4","4",0.057725218994567,8.30465205244334e-82
"1122","Sigma.4.3","Sigma","2","4","4",2.90234015579792,8.40969277338832e-26
"1123","Connect.4.3","Connect","3","4","4",0.410500164584873,4.28234412699787e-07
"1124","Tau1.4.3","Tau1","4","4","4",2115.29666919453,3.48273061913739e-07
"1125","Tau2.4.3","Tau2","5","4","4",3237954.86963561,1.04068727321595e-12
"1126","NPQ.4.3","NPQ","6","4","4",0.188929273250996,5.38737892017023e-100
"1127","qP.4.3","qP","7","4","4",0.388618578956631,1.66093041048867e-81
"1128","ABQ.4.3","ABQ","8","4","4",0.186629723551546,8.40969277338832e-26
"1129","qm.4.3","qm","9","4","4",0.850371956357467,8.30465205244334e-82
"1130","nTau1.4.3","nTau1","10","4","4",3.76222662632409,3.48273061913739e-07
"1131","nTau2.4.3","nTau2","11","4","4",3.85672311099912,1.04068727321595e-12
"1132","nCon.4.3","nCon","12","4","4",1.04662902167232,4.28234412699787e-07
"1133","Fm.4.3","Fm","13","4","4",2561.4449330681,5.38737892017023e-100
"1134","Fo.4.3","Fo","14","4","4",2413.58496336422,1.66093041048867e-81
"1135","Quant.5.3","Quant","1","5","4",0.0526576040845165,1.21923253874389e-88
"1136","Sigma.5.3","Sigma","2","5","4",3.09241464490385,5.07449447616028e-31
"1137","Connect.5.3","Connect","3","5","4",0.355619952281597,4.06967336489595e-08
"1138","Tau1.5.3","Tau1","4","5","4",2159.91947904918,1.02462384501871e-10
"1139","Tau2.5.3","Tau2","5","5","4",5776558.30201954,1.37988385010695e-06
"1140","NPQ.5.3","NPQ","6","5","4",0.211356124978022,8.22656504125711e-109
"1141","qP.5.3","qP","7","5","4",0.408267887636162,2.43846507748779e-88
"1142","ABQ.5.3","ABQ","8","5","4",0.133362039044943,5.07449447616028e-31
"1143","qm.5.3","qm","9","5","4",0.863507589589035,1.21923253874389e-88
"1144","nTau1.5.3","nTau1","10","5","4",3.84159191149732,1.02462384501871e-10
"1145","nTau2.5.3","nTau2","11","5","4",6.88044979080878,1.37988385010695e-06
"1146","nCon.5.3","nCon","12","5","4",0.906704052408952,4.06967336489595e-08
"1147","Fm.5.3","Fm","13","5","4",2514.022755117,8.22656504125711e-109
"1148","Fo.5.3","Fo","14","5","4",2381.64034021858,2.43846507748779e-88
"1149","Quant.6.3","Quant","1","6","4",0.0511596992620844,8.38357941963448e-86
"1150","Sigma.6.3","Sigma","2","6","4",3.01518362461636,3.61416022161786e-29
"1151","Connect.6.3","Connect","3","6","4",0.488457410913691,4.0824530089612e-13
"1152","Tau1.6.3","Tau1","4","6","4",1154.13349246122,1.40764817532427e-08
"1153","Tau2.6.3","Tau2","5","6","4",6989762.46912592,0.00021094274282387
"1154","NPQ.6.3","NPQ","6","6","4",0.236188679707094,2.59538472784782e-106
"1155","qP.6.3","qP","7","6","4",0.435426181777313,1.6767158839269e-85
"1156","ABQ.6.3","ABQ","8","6","4",0.155005751687013,3.61416022161786e-29
"1157","qm.6.3","qm","9","6","4",0.867390269846417,8.38357941963448e-86
"1158","nTau1.6.3","nTau1","10","6","4",2.05271998907059,1.40764817532427e-08
"1159","nTau2.6.3","nTau2","11","6","4",8.32549542548316,0.00021094274282387
"1160","nCon.6.3","nCon","12","6","4",1.24539219766255,4.0824530089612e-13
"1161","Fm.6.3","Fm","13","6","4",2463.52107306684,2.59538472784782e-106
"1162","Fo.6.3","Fo","14","6","4",2337.48807584293,1.6767158839269e-85
"1163","Quant.7.3","Quant","1","7","4",0.0548732852732425,1.82654434708757e-79
"1164","Sigma.7.3","Sigma","2","7","4",3.17801858193606,1.71215341704938e-24
"1165","Connect.7.3","Connect","3","7","4",0.460204174472958,1.00164842975411e-08
"1166","Tau1.7.3","Tau1","4","7","4",779.590697839569,5.30601894473812e-10
"1167","Tau2.7.3","Tau2","5","7","4",6108149.57931712,8.68989275846022e-06
"1168","NPQ.7.3","NPQ","6","7","4",0.274923387123216,1.07054557344675e-100
"1169","qP.7.3","qP","7","7","4",0.48456576935152,3.65308869417513e-79
"1170","ABQ.7.3","ABQ","8","7","4",0.109371846927084,1.71215341704938e-24
"1171","qm.7.3","qm","9","7","4",0.857764379820774,1.82654434708757e-79
"1172","nTau1.7.3","nTau1","10","7","4",1.38656526233904,5.30601894473812e-10
"1173","nTau2.7.3","nTau2","11","7","4",7.27540765589576,8.68989275846022e-06
"1174","nCon.7.3","nCon","12","7","4",1.17335652078299,1.00164842975411e-08
"1175","Fm.7.3","Fm","13","7","4",2388.67440467682,1.07054557344675e-100
"1176","Fo.7.3","Fo","14","7","4",2257.59999264409,3.65308869417513e-79
"1177","Quant.8.3","Quant","1","8","4",0.056601851924882,1.10622959228338e-82
"1178","Sigma.8.3","Sigma","2","8","4",3.21052124741493,5.49057668622967e-28
"1179","Connect.8.3","Connect","3","8","4",0.427701474310564,1.88477270660777e-09
"1180","Tau1.8.3","Tau1","4","8","4",1310.79420427294,1.52409771344655e-13
"1181","Tau2.8.3","Tau2","5","8","4",13428866.2876258,0.000769712517991083
"1182","NPQ.8.3","NPQ","6","8","4",0.318764292851783,4.05579008777647e-104
"1183","qP.8.3","qP","7","8","4",0.533185672016778,2.21245918456677e-82
"1184","ABQ.8.3","ABQ","8","8","4",0.10026309309854,5.49057668622967e-28
"1185","qm.8.3","qm","9","8","4",0.853283807015759,1.10622959228338e-82
"1186","nTau1.8.3","nTau1","10","8","4",2.3313537664789,1.52409771344655e-13
"1187","nTau2.8.3","nTau2","11","8","4",15.9951021713381,0.000769712517991083
"1188","nCon.8.3","nCon","12","8","4",1.09048622691337,1.88477270660777e-09
"1189","Fm.8.3","Fm","13","8","4",2309.26548379588,4.05579008777647e-104
"1190","Fo.8.3","Fo","14","8","4",2178.55678082682,2.21245918456677e-82
"1191","Quant.9.3","Quant","1","9","4",0.0665118219290504,8.5156686232872e-88
"1192","Sigma.9.3","Sigma","2","9","4",3.58509051918374,1.21388326135951e-33
"1193","Connect.9.3","Connect","3","9","4",0.152971186627337,0.0112598120398974
"1194","Tau1.9.3","Tau1","4","9","4",767.646676800811,2.90567324502221e-13
"1195","Tau2.9.3","Tau2","5","9","4",6182030.01209852,1.30586618892976e-06
"1196","NPQ.9.3","NPQ","6","9","4",0.341481744964981,9.05494198822569e-111
"1197","qP.9.3","qP","7","9","4",0.569716894390079,1.70313372465744e-87
"1198","ABQ.9.3","ABQ","8","9","4",-0.00470858347047587,1.21388326135951e-33
"1199","qm.9.3","qm","9","9","4",0.827596430681692,8.5156686232872e-88
"1200","nTau1.9.3","nTau1","10","9","4",1.36532185254608,2.90567324502221e-13
"1201","nTau2.9.3","nTau2","11","9","4",7.36340652679748,1.30586618892976e-06
"1202","nCon.9.3","nCon","12","9","4",0.390021971284061,0.0112598120398974
"1203","Fm.9.3","Fm","13","9","4",2270.15900453017,9.05494198822569e-111
"1204","Fo.9.3","Fo","14","9","4",2119.16659307023,1.70313372465744e-87
"1205","Quant.10.3","Quant","1","10","4",0.104958830265196,5.91542042823811e-80
"1206","Sigma.10.3","Sigma","2","10","4",3.85517651266459,6.84369099028275e-37
"1207","Connect.10.3","Connect","3","10","4",0.338980891509412,2.69935191756081e-10
"1208","Tau1.10.3","Tau1","4","10","4",1594.44728391649,2.97281223892304e-13
"1209","Tau2.10.3","Tau2","5","10","4",4464479.36872609,5.49816285737118e-05
"1210","NPQ.10.3","NPQ","6","10","4",0.39078756036567,2.6562231841815e-104
"1211","qP.10.3","qP","7","10","4",0.66771220295612,1.18308408564762e-79
"1212","ABQ.10.3","ABQ","8","10","4",-0.0803992011754771,6.84369099028275e-37
"1213","qm.10.3","qm","9","10","4",0.72793893710359,5.91542042823811e-80
"1214","nTau1.10.3","nTau1","10","10","4",2.83585376613152,2.97281223892304e-13
"1215","nTau2.10.3","nTau2","11","10","4",5.31763457280131,5.49816285737118e-05
"1216","nCon.10.3","nCon","12","10","4",0.864280381482659,2.69935191756081e-10
"1217","Fm.10.3","Fm","13","10","4",2189.6779562397,2.6562231841815e-104
"1218","Fo.10.3","Fo","14","10","4",1959.8519192953,1.18308408564762e-79
"1219","Quant.11.3","Quant","1","11","4",0.119837698958566,3.60189975452454e-84
"1220","Sigma.11.3","Sigma","2","11","4",3.99358057697991,1.40889495518346e-43
"1221","Connect.11.3","Connect","3","11","4",0.333468576253092,1.78764735940358e-14
"1222","Tau1.11.3","Tau1","4","11","4",1364.28088184012,1.18645341184503e-17
"1223","Tau2.11.3","Tau2","5","11","4",4663811.41872089,2.70720210873445e-05
"1224","NPQ.11.3","NPQ","6","11","4",0.36530656104463,3.97587465202866e-109
"1225","qP.11.3","qP","7","11","4",0.66562752124991,7.20379950904909e-84
"1226","ABQ.11.3","ABQ","8","11","4",-0.119186436995806,1.40889495518346e-43
"1227","qm.11.3","qm","9","11","4",0.68937180729482,3.60189975452454e-84
"1228","nTau1.11.3","nTau1","10","11","4",2.42648415902735,1.18645341184503e-17
"1229","nTau2.11.3","nTau2","11","11","4",5.55505867379388,2.70720210873445e-05
"1230","nCon.11.3","nCon","12","11","4",0.850225943454099,1.78764735940358e-14
"1231","Fm.11.3","Fm","13","11","4",2230.54436976777,3.97587465202866e-109
"1232","Fo.11.3","Fo","14","11","4",1963.24106506982,7.20379950904909e-84
"1233","Quant.12.3","Quant","1","12","4",0.126569720868129,1.45005695753916e-83
"1234","Sigma.12.3","Sigma","2","12","4",4.10813473657282,4.31795817583544e-44
"1235","Connect.12.3","Connect","3","12","4",0.368517844124404,6.97043860354347e-17
"1236","Tau1.12.3","Tau1","4","12","4",1189.44113302808,3.64837574139285e-18
"1237","Tau2.12.3","Tau2","5","12","4",3173544.73779178,3.87823872234185e-08
"1238","NPQ.12.3","NPQ","6","12","4",0.363362054802005,8.38089675446541e-109
"1239","qP.12.3","qP","7","12","4",0.673154812594075,2.90011391507832e-83
"1240","ABQ.12.3","ABQ","8","12","4",-0.151289823730222,4.31795817583544e-44
"1241","qm.12.3","qm","9","12","4",0.671921907829191,1.45005695753916e-83
"1242","nTau1.12.3","nTau1","10","12","4",2.11551749042717,3.64837574139285e-18
"1243","nTau2.12.3","nTau2","11","12","4",3.78000430111264,3.87823872234185e-08
"1244","nCon.12.3","nCon","12","12","4",0.93958907679067,6.97043860354347e-17
"1245","Fm.12.3","Fm","13","12","4",2233.72570185501,8.38089675446541e-109
"1246","Fo.12.3","Fo","14","12","4",1951.00366327526,2.90011391507832e-83
"1247","Quant.13.3","Quant","1","13","4",0.137008179063473,1.08054459895306e-79
"1248","Sigma.13.3","Sigma","2","13","4",4.16880168145754,7.14217110689711e-42
"1249","Connect.13.3","Connect","3","13","4",0.298518868441259,3.25389555565751e-11
"1250","Tau1.13.3","Tau1","4","13","4",1218.53414389827,1.46066428735721e-16
"1251","Tau2.13.3","Tau2","5","13","4",3311742.8285976,1.98754340322953e-06
"1252","NPQ.13.3","NPQ","6","13","4",0.362735143837469,1.10163801002371e-105
"1253","qP.13.3","qP","7","13","4",0.686951528245937,2.16108919790613e-79
"1254","ABQ.13.3","ABQ","8","13","4",-0.168291514463678,7.14217110689711e-42
"1255","qm.13.3","qm","9","13","4",0.644864650955717,1.08054459895306e-79
"1256","nTau1.13.3","nTau1","10","13","4",2.16726176900981,1.46066428735721e-16
"1257","nTau2.13.3","nTau2","11","13","4",3.94461183647545,1.98754340322953e-06
"1258","nCon.13.3","nCon","12","13","4",0.761116652762767,3.25389555565751e-11
"1259","Fm.13.3","Fm","13","13","4",2234.75330222225,1.10163801002371e-105
"1260","Fo.13.3","Fo","14","13","4",1928.5738216287,2.16108919790613e-79
"1261","Quant.14.3","Quant","1","14","4",0.134897319133892,7.4118279537039e-79
"1262","Sigma.14.3","Sigma","2","14","4",4.22839336376457,3.79678550477624e-41
"1263","Connect.14.3","Connect","3","14","4",0.359429912573468,4.53347973233862e-14
"1264","Tau1.14.3","Tau1","4","14","4",1341.19680595729,5.58534514183894e-20
"1265","Tau2.14.3","Tau2","5","14","4",4138661.25174684,6.24804889211686e-06
"1266","NPQ.14.3","NPQ","6","14","4",0.368513799288015,5.7357822832514e-105
"1267","qP.14.3","qP","7","14","4",0.689071316618543,1.48236559074078e-78
"1268","ABQ.14.3","ABQ","8","14","4",-0.184991866769134,3.79678550477624e-41
"1269","qm.14.3","qm","9","14","4",0.650336156255614,7.4118279537039e-79
"1270","nTau1.14.3","nTau1","10","14","4",2.38542725850117,5.58534514183894e-20
"1271","nTau2.14.3","nTau2","11","14","4",4.92955311017193,6.24804889211686e-06
"1272","nCon.14.3","nCon","12","14","4",0.916418092394597,4.53347973233862e-14
"1273","Fm.14.3","Fm","13","14","4",2225.31688341724,5.7357822832514e-105
"1274","Fo.14.3","Fo","14","14","4",1925.12760162087,1.48236559074078e-78
"1275","Quant.15.3","Quant","1","15","4",0.140456337557138,2.3572478731302e-80
"1276","Sigma.15.3","Sigma","2","15","4",4.02508891290579,1.37962840510833e-43
"1277","Connect.15.3","Connect","3","15","4",0.326238847151478,8.33387913013075e-14
"1278","Tau1.15.3","Tau1","4","15","4",1273.02114363077,9.50847731622425e-18
"1279","Tau2.15.3","Tau2","5","15","4",3476033.01641838,4.69545322246565e-06
"1280","NPQ.15.3","NPQ","6","15","4",0.367490929040825,8.13444739137074e-106
"1281","qP.15.3","qP","7","15","4",0.695800479022815,4.71449574626039e-80
"1282","ABQ.15.3","ABQ","8","15","4",-0.128016533582268,1.37962840510833e-43
"1283","qm.15.3","qm","9","15","4",0.635926768717018,2.3572478731302e-80
"1284","nTau1.15.3","nTau1","10","15","4",2.26417131563156,9.50847731622425e-18
"1285","nTau2.15.3","nTau2","11","15","4",4.14029762883181,4.69545322246565e-06
"1286","nCon.15.3","nCon","12","15","4",0.831792712606966,8.33387913013075e-14
"1287","Fm.15.3","Fm","13","15","4",2226.98139934366,8.13444739137074e-106
"1288","Fo.15.3","Fo","14","15","4",1914.18774818398,4.71449574626039e-80
"1289","Quant.16.3","Quant","1","16","4",0.0558082937793667,8.1270239187447e-86
"1290","Sigma.16.3","Sigma","2","16","4",3.41424125272962,4.09317558275978e-30
"1291","Connect.16.3","Connect","3","16","4",0.394557190881663,2.76812286587171e-09
"1292","Tau1.16.3","Tau1","4","16","4",1058.3561218559,1.87167253196532e-10
"1293","Tau2.16.3","Tau2","5","16","4",5455242.34062612,4.21191580037449e-09
"1294","NPQ.16.3","NPQ","6","16","4",0.34462339816266,7.09953171314721e-108
"1295","qP.16.3","qP","7","16","4",0.55785114383313,1.62540478374894e-85
"1296","ABQ.16.3","ABQ","8","16","4",0.0431713022862626,4.09317558275978e-30
"1297","qm.16.3","qm","9","16","4",0.855340768511934,8.1270239187447e-86
"1298","nTau1.16.3","nTau1","10","16","4",1.88237217018621,1.87167253196532e-10
"1299","nTau2.16.3","nTau2","11","16","4",6.49773083883698,4.21191580037449e-09
"1300","nCon.16.3","nCon","12","16","4",1.0059801245241,2.76812286587171e-09
"1301","Fm.16.3","Fm","13","16","4",2264.85487825543,7.09953171314721e-108
"1302","Fo.16.3","Fo","14","16","4",2138.45719184212,1.62540478374894e-85
"1303","Quant.17.3","Quant","1","17","4",0.0551989714471413,2.1013973388234e-95
"1304","Sigma.17.3","Sigma","2","17","4",3.04515704168312,3.08671044832003e-38
"1305","Connect.17.3","Connect","3","17","4",0.401208995796662,1.08801171144285e-14
"1306","Tau1.17.3","Tau1","4","17","4",1022.51595817668,1.87917858790973e-08
"1307","Tau2.17.3","Tau2","5","17","4",6073203.04016069,3.73035948764223e-06
"1308","NPQ.17.3","NPQ","6","17","4",0.393022181419953,8.06449709275235e-115
"1309","qP.17.3","qP","7","17","4",0.602732856297527,4.2027946776468e-95
"1310","ABQ.17.3","ABQ","8","17","4",0.14660581053022,3.08671044832003e-38
"1311","qm.17.3","qm","9","17","4",0.856920177132751,2.1013973388234e-95
"1312","nTau1.17.3","nTau1","10","17","4",1.81862753329936,1.87917858790973e-08
"1313","nTau2.17.3","nTau2","11","17","4",7.23378288636054,3.73035948764223e-06
"1314","nCon.17.3","nCon","12","17","4",1.02293985480236,1.08801171144285e-14
"1315","Fm.17.3","Fm","13","17","4",2186.16537723818,8.06449709275235e-115
"1316","Fo.17.3","Fo","14","17","4",2065.49129700128,4.2027946776468e-95
"1317","Quant.18.3","Quant","1","18","4",0.0538685853590171,8.33949882747614e-89
"1318","Sigma.18.3","Sigma","2","18","4",2.80312883396877,1.10923321398483e-29
"1319","Connect.18.3","Connect","3","18","4",0.352675180176333,1.1482228688916e-06
"1320","Tau1.18.3","Tau1","4","18","4",1283.63802466618,1.43609720697204e-09
"1321","Tau2.18.3","Tau2","5","18","4",10895178.5840496,0.00114732901186931
"1322","NPQ.18.3","NPQ","6","18","4",0.434434574741887,2.41246545654585e-105
"1323","qP.18.3","qP","7","18","4",0.637674925686095,1.66789976549523e-88
"1324","ABQ.18.3","ABQ","8","18","4",0.214433335785552,1.10923321398483e-29
"1325","qm.18.3","qm","9","18","4",0.860368636421818,8.33949882747614e-89
