"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo14.005r","pval"
"750","ABQ.3.2","ABQ","8","3","3",0.413881141709353,3.15673861760417e-28
"751","qm.3.2","qm","9","3","3",0.864993838720312,2.4054069713823e-84
"752","nTau1.3.2","nTau1","10","3","3",2.3058173974689,1.09182170811361e-06
"753","nTau2.3.2","nTau2","11","3","3",3.95508756850328,5.56833080999873e-15
"754","nCon.3.2","nCon","12","3","3",1.86599398539582,1.64714724408996e-18
"755","Fm.3.2","Fm","13","3","3",2997.01031987579,8.95581363607199e-101
"756","Fo.3.2","Fo","14","3","3",2846.28627241432,4.81081394276459e-84
"757","Quant.4.2","Quant","1","4","3",0.0594071393208216,1.7125242623554e-88
"758","Sigma.4.2","Sigma","2","4","3",2.93845144481475,3.65194982940142e-32
"759","Connect.4.2","Connect","3","4","3",0.371428904287363,6.54907277278162e-09
"760","Tau1.4.2","Tau1","4","4","3",1281.36375125417,6.80259322234714e-10
"761","Tau2.4.2","Tau2","5","4","3",2897424.21113146,2.20696362697383e-20
"762","NPQ.4.2","NPQ","6","4","3",0.189530855099575,7.82955272755624e-108
"763","qP.4.2","qP","7","4","3",0.363111523045631,3.4250485247108e-88
"764","ABQ.4.2","ABQ","8","4","3",0.289725562185783,3.65194982940142e-32
"765","qm.4.2","qm","9","4","3",0.840523050693748,1.7125242623554e-88
"766","nTau1.4.2","nTau1","10","4","3",1.97461102095905,6.80259322234714e-10
"767","nTau2.4.2","nTau2","11","4","3",2.83460366317238,2.20696362697383e-20
"768","nCon.4.2","nCon","12","4","3",1.12907742718303,6.54907277278162e-09
"769","Fm.4.2","Fm","13","4","3",2931.8213527907,7.82955272755624e-108
"770","Fo.4.2","Fo","14","4","3",2757.6502332217,3.4250485247108e-88
"771","Quant.5.2","Quant","1","5","3",0.0615256844802445,5.7107558727443e-91
"772","Sigma.5.2","Sigma","2","5","3",3.07620406204945,1.85061526046108e-35
"773","Connect.5.2","Connect","3","5","3",0.28688086456438,2.01762640607796e-07
"774","Tau1.5.2","Tau1","4","5","3",1362.80035536158,4.43811355304281e-10
"775","Tau2.5.2","Tau2","5","5","3",3647895.26545862,3.46900776130502e-11
"776","NPQ.5.2","NPQ","6","5","3",0.233184893581801,7.14482805951246e-112
"777","qP.5.2","qP","7","5","3",0.414659943997092,1.14215117454886e-90
"778","ABQ.5.2","ABQ","8","5","3",0.256428376711963,1.85061526046108e-35
"779","qm.5.2","qm","9","5","3",0.834835870283196,5.7107558727443e-91
"780","nTau1.5.2","nTau1","10","5","3",2.10010670149674,4.43811355304281e-10
"781","nTau2.5.2","nTau2","11","5","3",3.56880336769887,3.46900776130502e-11
"782","nCon.5.2","nCon","12","5","3",0.872066510526044,2.01762640607796e-07
"783","Fm.5.2","Fm","13","5","3",2828.03655715799,7.14482805951246e-112
"784","Fo.5.2","Fo","14","5","3",2654.03967224369,1.14215117454886e-90
"785","Quant.6.2","Quant","1","6","3",0.0650443886292421,6.09851407928465e-88
"786","Sigma.6.2","Sigma","2","6","3",3.25870102244697,1.11312897878155e-33
"787","Connect.6.2","Connect","3","6","3",0.239616550506027,5.17759714038741e-05
"788","Tau1.6.2","Tau1","4","6","3",1191.5303306238,1.60367929760741e-11
"789","Tau2.6.2","Tau2","5","6","3",4830921.71229296,5.07351732100274e-09
"790","NPQ.6.2","NPQ","6","6","3",0.269654499722621,3.92235376049382e-110
"791","qP.6.2","qP","7","6","3",0.457396956158304,1.21970281585693e-87
"792","ABQ.6.2","ABQ","8","6","3",0.212315711118021,1.11312897878155e-33
"793","qm.6.2","qm","9","6","3",0.82538999880026,6.09851407928465e-88
"794","nTau1.6.2","nTau1","10","6","3",1.83617565297431,1.60367929760741e-11
"795","nTau2.6.2","nTau2","11","6","3",4.72618000828299,5.07351732100274e-09
"796","nCon.6.2","nCon","12","6","3",0.728391450511626,5.17759714038741e-05
"797","Fm.6.2","Fm","13","6","3",2746.80392307216,3.92235376049382e-110
"798","Fo.6.2","Fo","14","6","3",2568.13974121152,1.21970281585693e-87
"799","Quant.7.2","Quant","1","7","3",0.0660322402612586,8.92162655223523e-91
"800","Sigma.7.2","Sigma","2","7","3",3.28663075336841,3.27833389660253e-35
"801","Connect.7.2","Connect","3","7","3",0.215817317865899,0.000161633911374647
"802","Tau1.7.2","Tau1","4","7","3",1478.06984310463,6.61975220238548e-11
"803","Tau2.7.2","Tau2","5","7","3",6652255.14672628,3.58670952811717e-07
"804","NPQ.7.2","NPQ","6","7","3",0.319172299522432,4.27775102972502e-112
"805","qP.7.2","qP","7","7","3",0.506657446489876,1.78432531044705e-90
"806","ABQ.7.2","ABQ","8","7","3",0.205564613030783,3.27833389660253e-35
"807","qm.7.2","qm","9","7","3",0.822738136306252,8.92162655223523e-91
"808","nTau1.7.2","nTau1","10","7","3",2.27773963410854,6.61975220238548e-11
"809","nTau2.7.2","nTau2","11","7","3",6.50802417361733,3.58670952811717e-07
"810","nCon.7.2","nCon","12","7","3",0.656046040533905,0.000161633911374647
"811","Fm.7.2","Fm","13","7","3",2643.69708342637,4.27775102972502e-112
"812","Fo.7.2","Fo","14","7","3",2469.12784243557,1.78432531044705e-90
"813","Quant.8.2","Quant","1","8","3",0.075332818707154,1.35255043145569e-79
"814","Sigma.8.2","Sigma","2","8","3",3.66378446474578,9.86268739165802e-27
"815","Connect.8.2","Connect","3","8","3",0.117233930880707,0.192373167081551
"816","Tau1.8.2","Tau1","4","8","3",1346.57382312286,5.5582088008472e-15
"817","Tau2.8.2","Tau2","5","8","3",6983049.63214575,1.20769111201548e-09
"818","NPQ.8.2","NPQ","6","8","3",0.356024054001293,3.95078430587788e-103
"819","qP.8.2","qP","7","8","3",0.55194256178961,2.70510086291138e-79
"820","ABQ.8.2","ABQ","8","8","3",0.11440005055662,9.86268739165802e-27
"821","qm.8.2","qm","9","8","3",0.797770970839407,1.35255043145569e-79
"822","nTau1.8.2","nTau1","10","8","3",2.0751012419938,5.5582088008472e-15
"823","nTau2.8.2","nTau2","11","8","3",6.83164653327211,1.20769111201548e-09
"824","nCon.8.2","nCon","12","8","3",0.356370178867215,0.192373167081551
"825","Fm.8.2","Fm","13","8","3",2571.85110433225,3.95078430587788e-103
"826","Fo.8.2","Fo","14","8","3",2378.10631134779,2.70510086291138e-79
"827","Quant.9.2","Quant","1","9","3",0.0744020709520865,1.89202154836198e-86
"828","Sigma.9.2","Sigma","2","9","3",3.48377834283576,6.40924306834691e-35
"829","Connect.9.2","Connect","3","9","3",0.248394825933485,1.09666359863372e-05
"830","Tau1.9.2","Tau1","4","9","3",1178.09853250522,1.95587053697402e-13
"831","Tau2.9.2","Tau2","5","9","3",4808473.02889822,6.45260022408919e-09
"832","NPQ.9.2","NPQ","6","9","3",0.391585302679985,1.05440709331903e-109
"833","qP.9.2","qP","7","9","3",0.581017043843582,3.78404309672397e-86
"834","ABQ.9.2","ABQ","8","9","3",0.157910637491237,6.40924306834691e-35
"835","qm.9.2","qm","9","9","3",0.800269539433161,1.89202154836198e-86
"836","nTau1.9.2","nTau1","10","9","3",1.81547694304882,1.95587053697402e-13
"837","nTau2.9.2","nTau2","11","9","3",4.70421804636535,6.45260022408919e-09
"838","nCon.9.2","nCon","12","9","3",0.755075837537873,1.09666359863372e-05
"839","Fm.9.2","Fm","13","9","3",2506.1287684398,1.05440709331903e-109
"840","Fo.9.2","Fo","14","9","3",2319.66759799527,3.78404309672397e-86
"841","Quant.10.2","Quant","1","10","3",0.131980142273273,1.07041212902546e-79
"842","Sigma.10.2","Sigma","2","10","3",4.00174547060306,3.40944317003869e-40
"843","Connect.10.2","Connect","3","10","3",0.203876330956071,9.02696686623695e-06
"844","Tau1.10.2","Tau1","4","10","3",1197.09622746376,1.60363859102362e-17
"845","Tau2.10.2","Tau2","5","10","3",2333847.62871491,1.72543487746479e-12
"846","NPQ.10.2","NPQ","6","10","3",0.489085418456295,4.28672945319619e-106
"847","qP.10.2","qP","7","10","3",0.723673039029539,2.14082425805092e-79
"848","ABQ.10.2","ABQ","8","10","3",0.0327090415518622,3.40944317003869e-40
"849","qm.10.2","qm","9","10","3",0.645702676490103,1.07041212902546e-79
"850","nTau1.10.2","nTau1","10","10","3",1.84475282805902,1.60363859102362e-17
"851","nTau2.10.2","nTau2","11","10","3",2.28324627516592,1.72543487746479e-12
"852","nCon.10.2","nCon","12","10","3",0.619747576352603,9.02696686623695e-06
"853","Fm.10.2","Fm","13","10","3",2342.03620394035,4.28672945319619e-106
"854","Fo.10.2","Fo","14","10","3",2032.93393253515,2.14082425805092e-79
"855","Quant.11.2","Quant","1","11","3",0.143764412676647,3.46082296099824e-80
"856","Sigma.11.2","Sigma","2","11","3",4.01215162743573,3.41552007476268e-43
"857","Connect.11.2","Connect","3","11","3",0.218458724034383,1.24075973008629e-07
"858","Tau1.11.2","Tau1","4","11","3",1173.90914137884,4.56186078566104e-17
"859","Tau2.11.2","Tau2","5","11","3",2182095.25912226,1.17401160648877e-11
"860","NPQ.11.2","NPQ","6","11","3",0.472949911427643,6.82280673945243e-107
"861","qP.11.2","qP","7","11","3",0.726474899361907,6.92164592199648e-80
"862","ABQ.11.2","ABQ","8","11","3",0.0301936938141374,3.41552007476268e-43
"863","qm.11.2","qm","9","11","3",0.614068103352674,3.46082296099824e-80
"864","nTau1.11.2","nTau1","10","11","3",1.80902099493795,4.56186078566104e-17
"865","nTau2.11.2","nTau2","11","11","3",2.13478412692756,1.17401160648877e-11
"866","nCon.11.2","nCon","12","11","3",0.664075442786749,1.24075973008629e-07
"867","Fm.11.2","Fm","13","11","3",2367.69216232485,6.82280673945243e-107
"868","Fo.11.2","Fo","14","11","3",2027.30228920912,6.92164592199648e-80
"869","Quant.12.2","Quant","1","12","3",0.146110122638132,4.82732273041628e-80
"870","Sigma.12.2","Sigma","2","12","3",4.01239081756514,9.08689798304306e-44
"871","Connect.12.2","Connect","3","12","3",0.286974512842639,1.33903495037811e-11
"872","Tau1.12.2","Tau1","4","12","3",1179.68201920694,1.01508482380793e-15
"873","Tau2.12.2","Tau2","5","12","3",2269661.14262428,5.99274701778309e-09
"874","NPQ.12.2","NPQ","6","12","3",0.475777377519767,1.53893932537082e-106
"875","qP.12.2","qP","7","12","3",0.731165237955845,9.65464546083255e-80
"876","ABQ.12.2","ABQ","8","12","3",0.0301358774309549,9.08689798304306e-44
"877","qm.12.2","qm","9","12","3",0.60777110482873,4.82732273041628e-80
"878","nTau1.12.2","nTau1","10","12","3",1.81791713248737,1.01508482380793e-15
"879","nTau2.12.2","nTau2","11","12","3",2.22045144936869,5.99274701778309e-09
"880","nCon.12.2","nCon","12","12","3",0.872351184539983,1.33903495037811e-11
"881","Fm.12.2","Fm","13","12","3",2363.15586206199,1.53893932537082e-106
"882","Fo.12.2","Fo","14","12","3",2017.8748692431,9.65464546083255e-80
"883","Quant.13.2","Quant","1","13","3",0.156100963678341,6.51483863985989e-77
"884","Sigma.13.2","Sigma","2","13","3",4.27724712672086,3.15396340807028e-41
"885","Connect.13.2","Connect","3","13","3",0.159735596108785,0.00025923924160919
"886","Tau1.13.2","Tau1","4","13","3",1131.06962823254,9.63057704073849e-18
"887","Tau2.13.2","Tau2","5","13","3",2084154.4461387,7.06355332493489e-11
"888","NPQ.13.2","NPQ","6","13","3",0.459458824246323,5.49332510355296e-105
"889","qP.13.2","qP","7","13","3",0.731817770385322,1.30296772797198e-76
"890","ABQ.13.2","ABQ","8","13","3",-0.0338844644464265,3.15396340807028e-41
"891","qm.13.2","qm","9","13","3",0.580950947044463,6.51483863985989e-77
"892","nTau1.13.2","nTau1","10","13","3",1.74300431957281,9.63057704073849e-18
"893","nTau2.13.2","nTau2","11","13","3",2.0389668191993,7.06355332493489e-11
"894","nCon.13.2","nCon","12","13","3",0.485567638388529,0.00025923924160919
"895","Fm.13.2","Fm","13","13","3",2389.57886501888,5.49332510355296e-105
"896","Fo.13.2","Fo","14","13","3",2016.56330140403,1.30296772797198e-76
"897","Quant.14.2","Quant","1","14","3",0.157147239463512,7.79649594228527e-84
"898","Sigma.14.2","Sigma","2","14","3",4.18025150809731,3.59943814433894e-49
"899","Connect.14.2","Connect","3","14","3",0.235780365916311,1.03937827089528e-11
"900","Tau1.14.2","Tau1","4","14","3",1217.22511675937,5.36860683925158e-17
"901","Tau2.14.2","Tau2","5","14","3",2098214.8872971,3.12175754228443e-10
"902","NPQ.14.2","NPQ","6","14","3",0.467255560017819,5.63003619564424e-111
"903","qP.14.2","qP","7","14","3",0.738386306551611,1.55929918845705e-83
"904","ABQ.14.2","ABQ","8","14","3",-0.0104389490849754,3.59943814433894e-49
"905","qm.14.2","qm","9","14","3",0.578142246402425,7.79649594228527e-84
"906","nTau1.14.2","nTau1","10","14","3",1.87577190956798,5.36860683925158e-17
"907","nTau2.14.2","nTau2","11","14","3",2.05272240868472,3.12175754228443e-10
"908","nCon.14.2","nCon","12","14","3",0.716730135582285,1.03937827089528e-11
"909","Fm.14.2","Fm","13","14","3",2376.88106681426,5.63003619564424e-111
"910","Fo.14.2","Fo","14","14","3",2003.36076863131,1.55929918845705e-83
"911","Quant.15.2","Quant","1","15","3",0.160943443852282,3.96960293048035e-80
"912","Sigma.15.2","Sigma","2","15","3",4.16389738034373,7.96164806077604e-46
"913","Connect.15.2","Connect","3","15","3",0.245950686101563,1.80233947674347e-10
"914","Tau1.15.2","Tau1","4","15","3",1089.57739334275,8.92418123030828e-14
"915","Tau2.15.2","Tau2","5","15","3",1903042.43941391,9.64080054524323e-09
"916","NPQ.15.2","NPQ","6","15","3",0.4590290317169,1.52244735533426e-107
"917","qP.15.2","qP","7","15","3",0.737280982419888,7.9392058609607e-80
"918","ABQ.15.2","ABQ","8","15","3",-0.00648587410168311,7.96164806077604e-46
"919","qm.15.2","qm","9","15","3",0.567951432608234,3.96960293048035e-80
"920","nTau1.15.2","nTau1","10","15","3",1.67906383099772,8.92418123030828e-14
"921","nTau2.15.2","nTau2","11","15","3",1.86178159525652,9.64080054524323e-09
"922","nCon.15.2","nCon","12","15","3",0.747646089660829,1.80233947674347e-10
"923","Fm.15.2","Fm","13","15","3",2390.28277366108,1.52244735533426e-107
"924","Fo.15.2","Fo","14","15","3",2005.58243228728,7.9392058609607e-80
"925","Quant.16.2","Quant","1","16","3",0.0626670825071492,1.44295809104099e-87
"926","Sigma.16.2","Sigma","2","16","3",3.34135715472706,3.86177003846042e-30
"927","Connect.16.2","Connect","3","16","3",0.293844188970818,6.21534191800072e-05
"928","Tau1.16.2","Tau1","4","16","3",1278.43770115104,3.04196147284162e-11
"929","Tau2.16.2","Tau2","5","16","3",6119981.37865892,3.28157676617707e-06
"930","NPQ.16.2","NPQ","6","16","3",0.353397482164287,1.19771234710627e-107
"931","qP.16.2","qP","7","16","3",0.53340848730916,2.88591618208197e-87
"932","ABQ.16.2","ABQ","8","16","3",0.192336297134257,3.86177003846042e-30
"933","qm.16.2","qm","9","16","3",0.831771816410952,1.44295809104099e-87
"934","nTau1.16.2","nTau1","10","16","3",1.97010191043063,3.04196147284162e-11
"935","nTau2.16.2","nTau2","11","16","3",5.98729090750538,3.28157676617707e-06
"936","nCon.16.2","nCon","12","16","3",0.893233771109993,6.21534191800072e-05
"937","Fm.16.2","Fm","13","16","3",2576.84235913258,1.19771234710627e-107
"938","Fo.16.2","Fo","14","16","3",2415.3591664049,2.88591618208197e-87
"939","Quant.17.2","Quant","1","17","3",0.0571819562306231,3.83228945993851e-88
"940","Sigma.17.2","Sigma","2","17","3",2.92012508879243,1.02328762006315e-32
"941","Connect.17.2","Connect","3","17","3",0.445934248523758,3.08337571903195e-13
"942","Tau1.17.2","Tau1","4","17","3",1270.91586174167,6.28755796802728e-10
"943","Tau2.17.2","Tau2","5","17","3",6272542.85855035,9.19894127304463e-06
"944","NPQ.17.2","NPQ","6","17","3",0.414490828967317,1.8601302826945e-108
"945","qP.17.2","qP","7","17","3",0.578582427490272,7.66457891987702e-88
"946","ABQ.17.2","ABQ","8","17","3",0.29415535878627,1.02328762006315e-32
"947","qm.17.2","qm","9","17","3",0.846496497907833,3.83228945993851e-88
"948","nTau1.17.2","nTau1","10","17","3",1.95851058284617,6.28755796802728e-10
"949","nTau2.17.2","nTau2","11","17","3",6.13654462330503,9.19894127304463e-06
"950","nCon.17.2","nCon","12","17","3",1.35556034601568,3.08337571903195e-13
"951","Fm.17.2","Fm","13","17","3",2465.54582706658,1.8601302826945e-108
"952","Fo.17.2","Fo","14","17","3",2324.56109349866,7.66457891987702e-88
"953","Quant.18.2","Quant","1","18","3",0.0581083720084491,2.75154674596867e-92
"954","Sigma.18.2","Sigma","2","18","3",3.03630111403472,7.69323282488592e-35
"955","Connect.18.2","Connect","3","18","3",0.268291354298523,2.97776792871903e-06
"956","Tau1.18.2","Tau1","4","18","3",932.855159331127,2.11199143085548e-09
"957","Tau2.18.2","Tau2","5","18","3",4503395.35000509,2.76240510457643e-10
"958","NPQ.18.2","NPQ","6","18","3",0.448696282239054,2.10837876266329e-112
"959","qP.18.2","qP","7","18","3",0.606998762129608,5.50309349193733e-92
"960","ABQ.18.2","ABQ","8","18","3",0.26607360805254,7.69323282488592e-35
"961","qm.18.2","qm","9","18","3",0.844009558396422,2.75154674596867e-92
"962","nTau1.18.2","nTau1","10","18","3",1.43755126268464,2.11199143085548e-09
"963","nTau2.18.2","nTau2","11","18","3",4.40575491389746,2.76240510457643e-10
"964","nCon.18.2","nCon","12","18","3",0.815557724641875,2.97776792871903e-06
"965","Fm.18.2","Fm","13","18","3",2407.3313389016,2.10837876266329e-112
"966","Fo.18.2","Fo","14","18","3",2267.44523391311,5.50309349193733e-92
"967","Quant.19.2","Quant","1","19","3",0.0628085029261595,3.36444885312194e-88
"968","Sigma.19.2","Sigma","2","19","3",3.22263754151679,2.57335527448279e-31
"969","Connect.19.2","Connect","3","19","3",0.208030173428074,0.00263182134740061
"970","Tau1.19.2","Tau1","4","19","3",1348.97110069663,3.87521254348304e-16
"971","Tau2.19.2","Tau2","5","19","3",6422090.11907395,7.28237076185501e-09
"972","NPQ.19.2","NPQ","6","19","3",0.481362843193038,6.74862147797512e-109
"973","qP.19.2","qP","7","19","3",0.637380509703507,6.72889770624388e-88
"974","ABQ.19.2","ABQ","8","19","3",0.221032876987311,2.57335527448279e-31
"975","qm.19.2","qm","9","19","3",0.831392176905478,3.36444885312194e-88
"976","nTau1.19.2","nTau1","10","19","3",2.07879550188904,3.87521254348304e-16
"977","nTau2.19.2","nTau2","11","19","3",6.28284947258082,7.28237076185501e-09
"978","nCon.19.2","nCon","12","19","3",0.632374514420902,0.00263182134740061
"979","Fm.19.2","Fm","13","19","3",2354.24560350597,6.74862147797512e-109
"980","Fo.19.2","Fo","14","19","3",2206.37896162927,6.72889770624388e-88
"981","Quant.20.2","Quant","1","20","3",0.0644381731009724,2.91937171673855e-88
"982","Sigma.20.2","Sigma","2","20","3",3.20369943706328,1.89548687473983e-33
"983","Connect.20.2","Connect","3","20","3",0.263303479233101,1.2383397233075e-05
"984","Tau1.20.2","Tau1","4","20","3",946.186420146448,1.11880860947797e-09
"985","Tau2.20.2","Tau2","5","20","3",4505025.01469775,4.19200491609749e-10
"986","NPQ.20.2","NPQ","6","20","3",0.532744413488764,1.04816085355297e-109
"987","qP.20.2","qP","7","20","3",0.676023744174066,5.83874343347709e-88
"988","ABQ.20.2","ABQ","8","20","3",0.225610543743628,1.89548687473983e-33
"989","qm.20.2","qm","9","20","3",0.82701736891395,2.91937171673855e-88
"990","nTau1.20.2","nTau1","10","20","3",1.45809504231275,1.11880860947797e-09
"991","nTau2.20.2","nTau2","11","20","3",4.40734924498981,4.19200491609749e-10
"992","nCon.20.2","nCon","12","20","3",0.800395476682787,1.2383397233075e-05
"993","Fm.20.2","Fm","13","20","3",2275.32518148035,1.04816085355297e-109
"994","Fo.20.2","Fo","14","20","3",2128.70738357512,5.83874343347709e-88
"995","Quant.21.2","Quant","1","21","3",0.0710085727761367,7.54339008190194e-88
"996","Sigma.21.2","Sigma","2","21","3",3.09595459466151,5.87481837638583e-33
"997","Connect.21.2","Connect","3","21","3",0.258919606242377,6.49935916018278e-05
"998","Tau1.21.2","Tau1","4","21","3",937.172607619671,4.59678877154584e-11
"999","Tau2.21.2","Tau2","5","21","3",5281687.08048738,3.80430413082622e-08
"1000","NPQ.21.2","NPQ","6","21","3",0.567605103823628,3.38180868061665e-107
"1001","qP.21.2","qP","7","21","3",0.706848112807456,1.50867801638039e-87
"1002","ABQ.21.2","ABQ","8","21","3",0.251654332045574,5.87481837638583e-33
"1003","qm.21.2","qm","9","21","3",0.809379298676982,7.54339008190194e-88
"1004","nTau1.21.2","nTau1","10","21","3",1.44420454982862,4.59678877154584e-11
"1005","nTau2.21.2","nTau2","11","21","3",5.16717210015765,3.80430413082622e-08
"1006","nCon.21.2","nCon","12","21","3",0.787069286985836,6.49935916018278e-05
"1007","Fm.21.2","Fm","13","21","3",2224.72608202014,3.38180868061665e-107
"1008","Fo.21.2","Fo","14","21","3",2066.75145811804,1.50867801638039e-87
"1009","Quant.22.2","Quant","1","22","3",0.0619126571838681,3.73802814143333e-85
"1010","Sigma.22.2","Sigma","2","22","3",2.87496164927453,8.20507825033755e-31
"1011","Connect.22.2","Connect","3","22","3",0.392406667232345,2.57276137029681e-09
"1012","Tau1.22.2","Tau1","4","22","3",912.37397439877,8.56398492381545e-11
"1013","Tau2.22.2","Tau2","5","22","3",4467777.13747366,1.21258220123865e-09
"1014","NPQ.22.2","NPQ","6","22","3",0.627869593424179,5.2692438931629e-105
"1015","qP.22.2","qP","7","22","3",0.735219403566517,7.47605628286667e-85
"1016","ABQ.22.2","ABQ","8","22","3",0.305072141729864,8.20507825033755e-31
"1017","qm.22.2","qm","9","22","3",0.833797051936711,3.73802814143333e-85
"1018","nTau1.22.2","nTau1","10","22","3",1.4059892854942,8.56398492381545e-11
"1019","nTau2.22.2","nTau2","11","22","3",4.3709089581933,1.21258220123865e-09
"1020","nCon.22.2","nCon","12","22","3",1.19284607399693,2.57276137029681e-09
"1021","Fm.22.2","Fm","13","22","3",2142.36568756621,5.2692438931629e-105
"1022","Fo.22.2","Fo","14","22","3",2009.72613518944,7.47605628286667e-85
"1023","Quant.23.2","Quant","1","23","3",0.228649962696214,2.10111636491787e-73
"1024","Sigma.23.2","Sigma","2","23","3",4.33882148723648,1.56883845757705e-48
"1025","Connect.23.2","Connect","3","23","3",0.277342423991279,1.55693276503874e-13
"1026","Tau1.23.2","Tau1","4","23","3",1006.07197178729,8.92426105411387e-18
"1027","Tau2.23.2","Tau2","5","23","3",1306149.37161497,6.68251149786496e-14
"1028","NPQ.23.2","NPQ","6","23","3",0.820662840703154,1.53442104463457e-102
"1029","qP.23.2","qP","7","23","3",1,4.20223272983574e-73
"1030","ABQ.23.2","ABQ","8","23","3",-0.048768050280789,1.56883845757705e-48
"1031","qm.23.2","qm","9","23","3",0.386195010790561,2.10111636491787e-73
"1032","nTau1.23.2","nTau1","10","23","3",1.5503800551754,8.92426105411387e-18
"1033","nTau2.23.2","nTau2","11","23","3",1.27783007376206,6.68251149786496e-14
"1034","nCon.23.2","nCon","12","23","3",0.843071357436712,1.55693276503874e-13
"1035","Fm.23.2","Fm","13","23","3",1915.50674996883,1.53442104463457e-102
"1036","Fo.23.2","Fo","14","23","3",1477.52620304411,4.20223272983574e-73
"1037","Quant.24.2","Quant","1","24","3",0.240910376857032,5.0700470751588e-71
"1038","Sigma.24.2","Sigma","2","24","3",4.38879917407059,1.0786311269033e-47
"1039","Connect.24.2","Connect","3","24","3",0.24129130320143,1.4339638822699e-10
"1040","Tau1.24.2","Tau1","4","24","3",998.105518621949,9.36749017042605e-21
"1041","Tau2.24.2","Tau2","5","24","3",1276293.11562179,7.9173820203447e-16
"1042","NPQ.24.2","NPQ","6","24","3",0.742427304206754,1.10711347451129e-100
"1043","qP.24.2","qP","7","24","3",0.979202627005368,1.01400941503176e-70
"1044","ABQ.24.2","ABQ","8","24","3",-0.0608485199043343,1.0786311269033e-47
"1045","qm.24.2","qm","9","24","3",0.353282241888505,5.0700470751588e-71
"1046","nTau1.24.2","nTau1","10","24","3",1.53810356756378,9.36749017042605e-21
"1047","nTau2.24.2","nTau2","11","24","3",1.24862114664613,7.9173820203447e-16
"1048","nCon.24.2","nCon","12","24","3",0.733482399122967,1.4339638822699e-10
"1049","Fm.24.2","Fm","13","24","3",2001.51360826615,1.10711347451129e-100
"1050","Fo.24.2","Fo","14","24","3",1519.32821061427,1.01400941503176e-70
"1051","Quant.25.2","Quant","1","25","3",0.247196813076092,8.31916770045626e-74
"1052","Sigma.25.2","Sigma","2","25","3",4.43844146634575,9.02477124191596e-51
"1053","Connect.25.2","Connect","3","25","3",0.227502285981389,1.46127266855343e-11
"1054","Tau1.25.2","Tau1","4","25","3",1044.72690156226,4.21753173055164e-20
"1055","Tau2.25.2","Tau2","5","25","3",1305443.50553323,7.96545233954782e-14
"1056","NPQ.25.2","NPQ","6","25","3",0.709998031911195,1.30560333694094e-103
"1057","qP.25.2","qP","7","25","3",0.971246120114656,1.66383354009125e-73
"1058","ABQ.25.2","ABQ","8","25","3",-0.0728479188733966,9.02477124191596e-51
"1059","qm.25.2","qm","9","25","3",0.336406464302079,8.31916770045626e-74
"1060","nTau1.25.2","nTau1","10","25","3",1.6099481912908,4.21753173055164e-20
"1061","nTau2.25.2","nTau2","11","25","3",1.27713951192672,7.96545233954782e-14
"1062","nCon.25.2","nCon","12","25","3",0.691566253377508,1.46127266855343e-11
"1063","Fm.25.2","Fm","13","25","3",2039.47133020176,1.30560333694094e-103
"1064","Fo.25.2","Fo","14","25","3",1535.32051701582,1.66383354009125e-73
"1065","Quant.26.2","Quant","1","26","3",0.252224513297202,6.01197701810291e-70
"1066","Sigma.26.2","Sigma","2","26","3",4.58827081911157,3.85415419221507e-48
"1067","Connect.26.2","Connect","3","26","3",0.265343244968898,3.00215053587287e-12
"1068","Tau1.26.2","Tau1","4","26","3",1073.46353184705,2.34165892054896e-20
"1069","Tau2.26.2","Tau2","5","26","3",1242121.64074579,2.47624157124985e-14
"1070","NPQ.26.2","NPQ","6","26","3",0.70132637563024,1.75378510211304e-100
"1071","qP.26.2","qP","7","26","3",0.972480265255462,1.20239540362058e-69
"1072","ABQ.26.2","ABQ","8","26","3",-0.10906425979392,3.85415419221507e-48
"1073","qm.26.2","qm","9","26","3",0.322909731376446,6.01197701810291e-70
"1074","nTau1.26.2","nTau1","10","26","3",1.65423199970198,2.34165892054896e-20
"1075","nTau2.26.2","nTau2","11","26","3",1.21519056113249,2.47624157124985e-14
"1076","nCon.26.2","nCon","12","26","3",0.806595999642756,3.00215053587287e-12
"1077","Fm.26.2","Fm","13","26","3",2049.86651047034,1.75378510211304e-100
"1078","Fo.26.2","Fo","14","26","3",1532.83992754272,1.20239540362058e-69
"1079","Quant.27.2","Quant","1","27","3",0.255222250167712,2.76085936617531e-70
"1080","Sigma.27.2","Sigma","2","27","3",4.57627775657605,1.1335432296245e-48
"1081","Connect.27.2","Connect","3","27","3",0.283233739334009,6.63947554319294e-14
"1082","Tau1.27.2","Tau1","4","27","3",1083.75030217385,6.62280653232425e-19
"1083","Tau2.27.2","Tau2","5","27","3",1185978.59713279,2.24776558672066e-13
"1084","NPQ.27.2","NPQ","6","27","3",0.682377331330433,6.03828055949455e-101
"1085","qP.27.2","qP","7","27","3",0.966982363748104,5.52171873235062e-70
"1086","ABQ.27.2","ABQ","8","27","3",-0.106165329554619,1.1335432296245e-48
"1087","qm.27.2","qm","9","27","3",0.314862383256384,2.76085936617531e-70
"1088","nTau1.27.2","nTau1","10","27","3",1.67008414944282,6.62280653232425e-19
"1089","nTau2.27.2","nTau2","11","27","3",1.1602647837901,2.24776558672066e-13
