"","uni","metric","metrix","stage","col","barefoot2025.bpv10.003","pval"
"709","qm.26.1","qm","9","26","2",0.0123673670198581,6.45468691844387e-56
"710","nTau1.26.1","nTau1","10","26","2",1.2861867612721,1.85657578176619e-16
"711","nTau2.26.1","nTau2","11","26","2",1.02211254100316,3.37005079901777e-14
"712","nCon.26.1","nCon","12","26","2",0.96879201667317,2.27833607660933e-11
"713","Fm.26.1","Fm","13","26","2",2214.55484285731,7.65273372331979e-85
"714","Fo.26.1","Fo","14","26","2",1408.56994257546,1.29093738368877e-55
"715","Quant.27.1","Quant","1","27","2",0.364393558284922,2.95531428860839e-56
"716","Sigma.27.1","Sigma","2","27","2",4.09866145105032,3.30170018183384e-47
"717","Connect.27.1","Connect","3","27","2",0.233297473839408,2.66171254190365e-11
"718","Tau1.27.1","Tau1","4","27","2",1209.79661509708,3.70819703469184e-16
"719","Tau2.27.1","Tau2","5","27","2",551429.787000005,4.56817306454091e-14
"720","NPQ.27.1","NPQ","6","27","2",0.771323536506736,4.10181207171235e-85
"721","qP.27.1","qP","7","27","2",0.972293325969199,5.91062857721678e-56
"722","ABQ.27.1","ABQ","8","27","2",0.0780207479032481,3.30170018183384e-47
"723","qm.27.1","qm","9","27","2",0.0111608409669764,2.95531428860839e-56
"724","nTau1.27.1","nTau1","10","27","2",1.29680202906822,3.70819703469184e-16
"725","nTau2.27.1","nTau2","11","27","2",0.98848502582377,4.56817306454091e-14
"726","nCon.27.1","nCon","12","27","2",0.956588579648235,2.66171254190365e-11
"727","Fm.27.1","Fm","13","27","2",2240.75942204727,4.10181207171235e-85
"728","Fo.27.1","Fo","14","27","2",1424.241122987,5.91062857721678e-56
"729","Quant.1.2","Quant","1","1","3",0.378698314853433,1.7692965028805e-64
"730","Sigma.1.2","Sigma","2","1","3",4.31952742719492,9.07438487227241e-55
"731","Connect.1.2","Connect","3","1","3",0.216148149023042,9.91313034493402e-12
"732","Tau1.1.2","Tau1","4","1","3",843.682692179449,3.71589110367482e-23
"733","Tau2.1.2","Tau2","5","1","3",561463.243129376,5.67883411716016e-23
"734","NPQ.1.2","NPQ","6","1","3",0.774511273455358,3.9445097053013e-100
"735","qP.1.2","qP","7","1","3",0.943818373807974,3.538593005761e-64
"736","ABQ.1.2","ABQ","8","1","3",0,9.07438487227241e-55
"737","qm.1.2","qm","9","1","3",0,1.7692965028805e-64
"738","nTau1.1.2","nTau1","10","1","3",1,3.71589110367482e-23
"739","nTau2.1.2","nTau2","11","1","3",1,5.67883411716016e-23
"740","nCon.1.2","nCon","12","1","3",1,9.91313034493402e-12
"741","Fm.1.2","Fm","13","1","3",2126.36127886467,3.9445097053013e-100
"742","Fo.1.2","Fo","14","1","3",1321.11184578903,3.538593005761e-64
"743","Quant.3.2","Quant","1","3","3",0.0512187931939115,1.7214313223672e-94
"744","Sigma.3.2","Sigma","2","3","3",2.92972754698263,1.06443382335904e-31
"745","Connect.3.2","Connect","3","3","3",0.180526085489392,0.0106892569963887
"746","Tau1.3.2","Tau1","4","3","3",3460.61762221488,3.47785139877133e-11
"747","Tau2.3.2","Tau2","5","3","3",3561140.72705609,1.68920358430603e-20
"748","NPQ.3.2","NPQ","6","3","3",0.0998790193281404,6.84449031154202e-113
"749","qP.3.2","qP","7","3","3",0.1995134621886,3.44286264473441e-94
"750","ABQ.3.2","ABQ","8","3","3",0.32174813185868,1.06443382335904e-31
"751","qm.3.2","qm","9","3","3",0.864750406365725,1.7214313223672e-94
"752","nTau1.3.2","nTau1","10","3","3",4.10179994717589,3.47785139877133e-11
"753","nTau2.3.2","nTau2","11","3","3",6.34260705510781,1.68920358430603e-20
"754","nCon.3.2","nCon","12","3","3",0.835196074106319,0.0106892569963887
"755","Fm.3.2","Fm","13","3","3",3430.60645259803,6.84449031154202e-113
"756","Fo.3.2","Fo","14","3","3",3254.89493017271,3.44286264473441e-94
"757","Quant.4.2","Quant","1","4","3",0.0684682158052927,5.56899030203413e-98
"758","Sigma.4.2","Sigma","2","4","3",2.83298856174297,1.10515058980849e-39
"759","Connect.4.2","Connect","3","4","3",0.129198599245163,0.00911322796798684
"760","Tau1.4.2","Tau1","4","4","3",3120.07630466638,1.96823352363078e-14
"761","Tau2.4.2","Tau2","5","4","3",2794251.86784481,2.27311455192998e-23
"762","NPQ.4.2","NPQ","6","4","3",0.131458549084688,2.4516591230189e-117
"763","qP.4.2","qP","7","4","3",0.256620434591238,1.11379806040683e-97
"764","ABQ.4.2","ABQ","8","4","3",0.344143865389761,1.10515058980849e-39
"765","qm.4.2","qm","9","4","3",0.819201160607773,5.56899030203413e-98
"766","nTau1.4.2","nTau1","10","4","3",3.69816322367171,1.96823352363078e-14
"767","nTau2.4.2","nTau2","11","4","3",4.9767316062771,2.27311455192998e-23
"768","nCon.4.2","nCon","12","4","3",0.597731693882744,0.00911322796798684
"769","Fm.4.2","Fm","13","4","3",3334.85664484726,2.4516591230189e-117
"770","Fo.4.2","Fo","14","4","3",3106.52496040815,1.11379806040683e-97
"771","Quant.5.2","Quant","1","5","3",0.0891846151361049,1.19533952278352e-95
"772","Sigma.5.2","Sigma","2","5","3",3.09256335247073,1.60572394799607e-44
"773","Connect.5.2","Connect","3","5","3",0.12933871284105,0.000791100384966299
"774","Tau1.5.2","Tau1","4","5","3",2271.05332123955,4.20994399791962e-15
"775","Tau2.5.2","Tau2","5","5","3",2533313.04083255,1.11486569102523e-18
"776","NPQ.5.2","NPQ","6","5","3",0.180444868050776,6.07731071169812e-118
"777","qP.5.2","qP","7","5","3",0.33172684381791,2.39067904556705e-95
"778","ABQ.5.2","ABQ","8","5","3",0.284050534556041,1.60572394799607e-44
"779","qm.5.2","qm","9","5","3",0.764496931625846,1.19533952278352e-95
"780","nTau1.5.2","nTau1","10","5","3",2.69183348466334,4.20994399791962e-15
"781","nTau2.5.2","nTau2","11","5","3",4.51198377067902,1.11486569102523e-18
"782","nCon.5.2","nCon","12","5","3",0.598379923333335,0.000791100384966299
"783","Fm.5.2","Fm","13","5","3",3196.46614840636,6.07731071169812e-118
"784","Fo.5.2","Fo","14","5","3",2911.39054516515,2.39067904556705e-95
"785","Quant.6.2","Quant","1","6","3",0.0910549705735268,8.42618326191499e-94
"786","Sigma.6.2","Sigma","2","6","3",3.07300848888967,9.14588281462748e-43
"787","Connect.6.2","Connect","3","6","3",0.132826211774177,0.00156834876737391
"788","Tau1.6.2","Tau1","4","6","3",1783.74167553358,2.44627418163312e-14
"789","Tau2.6.2","Tau2","5","6","3",2326998.99918124,2.00967118494082e-19
"790","NPQ.6.2","NPQ","6","6","3",0.20806840903581,9.23172745409472e-116
"791","qP.6.2","qP","7","6","3",0.359598421891092,1.685236652383e-93
"792","ABQ.6.2","ABQ","8","6","3",0.288577618574061,9.14588281462748e-43
"793","qm.6.2","qm","9","6","3",0.759558025472683,8.42618326191499e-94
"794","nTau1.6.2","nTau1","10","6","3",2.11423286511392,2.44627418163312e-14
"795","nTau2.6.2","nTau2","11","6","3",4.14452598216663,2.00967118494082e-19
"796","nCon.6.2","nCon","12","6","3",0.614514685295857,0.00156834876737391
"797","Fm.6.2","Fm","13","6","3",3123.37615366984,9.23172745409472e-116
"798","Fo.6.2","Fo","14","6","3",2838.97722990738,1.685236652383e-93
"799","Quant.7.2","Quant","1","7","3",0.09619688420254,3.48917470484524e-91
"800","Sigma.7.2","Sigma","2","7","3",3.11160273939339,1.48412171246344e-41
"801","Connect.7.2","Connect","3","7","3",0.106897288489904,0.0154009054860077
"802","Tau1.7.2","Tau1","4","7","3",2005.97056432356,2.23038736081451e-13
"803","Tau2.7.2","Tau2","5","7","3",2343049.54971363,4.57490964158494e-17
"804","NPQ.7.2","NPQ","6","7","3",0.242142563559207,8.6841275552336e-114
"805","qP.7.2","qP","7","7","3",0.395585294068682,6.97834940969047e-91
"806","ABQ.7.2","ABQ","8","7","3",0.279642786892998,1.48412171246344e-41
"807","qm.7.2","qm","9","7","3",0.745980163022983,3.48917470484524e-91
"808","nTau1.7.2","nTau1","10","7","3",2.37763626410496,2.23038736081451e-13
"809","nTau2.7.2","nTau2","11","7","3",4.17311298359335,4.57490964158494e-17
"810","nCon.7.2","nCon","12","7","3",0.494555650710237,0.0154009054860077
"811","Fm.7.2","Fm","13","7","3",3037.69645407893,8.6841275552336e-114
"812","Fo.7.2","Fo","14","7","3",2745.47952004343,6.97834940969047e-91
"813","Quant.8.2","Quant","1","8","3",0.103673914129115,1.63932365838136e-90
"814","Sigma.8.2","Sigma","2","8","3",3.27232962212091,1.26631878339987e-42
"815","Connect.8.2","Connect","3","8","3",0.0861607729661412,0.0390298933719193
"816","Tau1.8.2","Tau1","4","8","3",1403.90210482495,5.06221867280304e-14
"817","Tau2.8.2","Tau2","5","8","3",2114966.06956774,3.04520710563179e-19
"818","NPQ.8.2","NPQ","6","8","3",0.282249858962658,2.78409428647636e-114
"819","qP.8.2","qP","7","8","3",0.437107056875532,3.27864731676272e-90
"820","ABQ.8.2","ABQ","8","8","3",0.242433419563689,1.26631878339987e-42
"821","qm.8.2","qm","9","8","3",0.726236135565484,1.63932365838136e-90
"822","nTau1.8.2","nTau1","10","8","3",1.66401671841615,5.06221867280304e-14
"823","nTau2.8.2","nTau2","11","8","3",3.76688250824711,3.04520710563179e-19
"824","nCon.8.2","nCon","12","8","3",0.398619064542422,0.0390298933719193
"825","Fm.8.2","Fm","13","8","3",2942.68081560709,2.78409428647636e-114
"826","Fo.8.2","Fo","14","8","3",2637.60157742045,3.27864731676272e-90
"827","Quant.9.2","Quant","1","9","3",0.105839078573781,7.01089321799995e-92
"828","Sigma.9.2","Sigma","2","9","3",2.97064818292492,1.26358995214151e-44
"829","Connect.9.2","Connect","3","9","3",0.16132092769027,3.40102420571379e-05
"830","Tau1.9.2","Tau1","4","9","3",1485.57670900664,1.43082938253519e-14
"831","Tau2.9.2","Tau2","5","9","3",2059930.07165078,1.86228899232682e-20
"832","NPQ.9.2","NPQ","6","9","3",0.320871819062667,1.00370495406951e-113
"833","qP.9.2","qP","7","9","3",0.469171913462179,1.40217864359999e-91
"834","ABQ.9.2","ABQ","8","9","3",0.312274726114183,1.26358995214151e-44
"835","qm.9.2","qm","9","9","3",0.72051874956258,7.01089321799995e-92
"836","nTau1.9.2","nTau1","10","9","3",1.76082397182881,1.43082938253519e-14
"837","nTau2.9.2","nTau2","11","9","3",3.66886006672411,1.86228899232682e-20
"838","nCon.9.2","nCon","12","9","3",0.746344247773653,3.40102420571379e-05
"839","Fm.9.2","Fm","13","9","3",2856.63756795261,1.00370495406951e-113
"840","Fo.9.2","Fo","14","9","3",2554.29367994126,1.40217864359999e-91
"841","Quant.10.2","Quant","1","10","3",0.228544123776715,8.36024994359875e-83
"842","Sigma.10.2","Sigma","2","10","3",3.46894614733258,5.56172021618412e-56
"843","Connect.10.2","Connect","3","10","3",0.174509103340808,1.21687162304191e-11
"844","Tau1.10.2","Tau1","4","10","3",979.92616991566,8.55419715211482e-20
"845","Tau2.10.2","Tau2","5","10","3",953365.622422525,1.39464037119023e-23
"846","NPQ.10.2","NPQ","6","10","3",0.680553695556277,5.58399375983665e-111
"847","qP.10.2","qP","7","10","3",0.785628389301097,1.67204998871975e-82
"848","ABQ.10.2","ABQ","8","10","3",0.196915355718602,5.56172021618412e-56
"849","qm.10.2","qm","9","10","3",0.396500816579634,8.36024994359875e-83
"850","nTau1.10.2","nTau1","10","10","3",1.16148663354022,8.55419715211482e-20
"851","nTau2.10.2","nTau2","11","10","3",1.69800184444638,1.39464037119023e-23
"852","nCon.10.2","nCon","12","10","3",0.807358768185447,1.21687162304191e-11
"853","Fm.10.2","Fm","13","10","3",2245.24338065576,5.58399375983665e-111
"854","Fo.10.2","Fo","14","10","3",1732.10619955832,1.67204998871975e-82
"855","Quant.11.2","Quant","1","11","3",0.236287830963258,5.76423912143559e-84
"856","Sigma.11.2","Sigma","2","11","3",3.41964788280486,1.83793723002453e-58
"857","Connect.11.2","Connect","3","11","3",0.214469245147953,1.34288170033698e-16
"858","Tau1.11.2","Tau1","4","11","3",991.204861377043,8.2316599168883e-18
"859","Tau2.11.2","Tau2","5","11","3",957961.650471027,8.21228706305499e-20
"860","NPQ.11.2","NPQ","6","11","3",0.681784036577113,8.25511660882761e-112
"861","qP.11.2","qP","7","11","3",0.792803209250776,1.15284782428712e-83
"862","ABQ.11.2","ABQ","8","11","3",0.208328239502448,1.83793723002453e-58
"863","qm.11.2","qm","9","11","3",0.376052594649891,5.76423912143559e-84
"864","nTau1.11.2","nTau1","10","11","3",1.17485503799599,8.2316599168883e-18
"865","nTau2.11.2","nTau2","11","11","3",1.7061876484233,8.21228706305499e-20
"866","nCon.11.2","nCon","12","11","3",0.992232624324208,1.34288170033698e-16
"867","Fm.11.2","Fm","13","11","3",2243.60083026112,8.25511660882761e-112
"868","Fo.11.2","Fo","14","11","3",1713.46525653136,1.15284782428712e-83
"869","Quant.12.2","Quant","1","12","3",0.241745964653974,3.16093815874654e-82
"870","Sigma.12.2","Sigma","2","12","3",3.49231042174507,2.11119150087118e-57
"871","Connect.12.2","Connect","3","12","3",0.216139993104691,8.44182468460918e-16
"872","Tau1.12.2","Tau1","4","12","3",1029.52425933253,9.77655730231623e-18
"873","Tau2.12.2","Tau2","5","12","3",995413.943272989,3.33879765468056e-18
"874","NPQ.12.2","NPQ","6","12","3",0.690311731218478,1.93490676168468e-110
"875","qP.12.2","qP","7","12","3",0.800820048129669,6.32187631749307e-82
"876","ABQ.12.2","ABQ","8","12","3",0.191506367164578,2.11119150087118e-57
"877","qm.12.2","qm","9","12","3",0.361639713798207,3.16093815874654e-82
"878","nTau1.12.2","nTau1","10","12","3",1.22027424394947,9.77655730231623e-18
"879","nTau2.12.2","nTau2","11","12","3",1.77289244746449,3.33879765468056e-18
"880","nCon.12.2","nCon","12","12","3",0.99996226699887,8.44182468460918e-16
"881","Fm.12.2","Fm","13","12","3",2232.28176856131,1.93490676168468e-110
"882","Fo.12.2","Fo","14","12","3",1692.63665904098,6.32187631749307e-82
"883","Quant.13.2","Quant","1","13","3",0.244986776108879,3.34376689340457e-81
"884","Sigma.13.2","Sigma","2","13","3",3.39265083450906,1.66649588262918e-56
"885","Connect.13.2","Connect","3","13","3",0.221219707673689,7.95209143093105e-16
"886","Tau1.13.2","Tau1","4","13","3",1091.45745434728,1.10581696519253e-17
"887","Tau2.13.2","Tau2","5","13","3",1050019.82273276,1.90009645575625e-16
"888","NPQ.13.2","NPQ","6","13","3",0.70007467814658,2.52884286404037e-109
"889","qP.13.2","qP","7","13","3",0.807329825754943,6.68753378680914e-81
"890","ABQ.13.2","ABQ","8","13","3",0.214578239936716,1.66649588262918e-56
"891","qm.13.2","qm","9","13","3",0.353081948083935,3.34376689340457e-81
"892","nTau1.13.2","nTau1","10","13","3",1.29368240508498,1.10581696519253e-17
"893","nTau2.13.2","nTau2","11","13","3",1.87014882199654,1.90009645575625e-16
"894","nCon.13.2","nCon","12","13","3",1.023463345273,7.95209143093105e-16
"895","Fm.13.2","Fm","13","13","3",2219.46253849149,2.52884286404037e-109
"896","Fo.13.2","Fo","14","13","3",1675.72356649203,6.68753378680914e-81
"897","Quant.14.2","Quant","1","14","3",0.246432735770235,8.48554693627733e-83
"898","Sigma.14.2","Sigma","2","14","3",3.3878791381934,1.36528644935637e-58
"899","Connect.14.2","Connect","3","14","3",0.22712667876241,1.79290302298157e-17
"900","Tau1.14.2","Tau1","4","14","3",1035.88108284214,3.23989807637479e-18
"901","Tau2.14.2","Tau2","5","14","3",1001358.08448416,1.2525593155564e-17
"902","NPQ.14.2","NPQ","6","14","3",0.707556762741294,1.84074501625701e-110
"903","qP.14.2","qP","7","14","3",0.811385776719728,1.69710938725547e-82
"904","ABQ.14.2","ABQ","8","14","3",0.215682920112056,1.36528644935637e-58
"905","qm.14.2","qm","9","14","3",0.34926371176061,8.48554693627733e-83
"906","nTau1.14.2","nTau1","10","14","3",1.22780885805088,3.23989807637479e-18
"907","nTau2.14.2","nTau2","11","14","3",1.78347932253407,1.2525593155564e-17
"908","nCon.14.2","nCon","12","14","3",1.05079168981548,1.79290302298157e-17
"909","Fm.14.2","Fm","13","14","3",2209.73741143854,1.84074501625701e-110
"910","Fo.14.2","Fo","14","14","3",1665.1857758039,1.69710938725547e-82
"911","Quant.15.2","Quant","1","15","3",0.25017016857556,8.26783385309625e-80
"912","Sigma.15.2","Sigma","2","15","3",3.3900292719394,1.48086653174426e-55
"913","Connect.15.2","Connect","3","15","3",0.200795299937351,1.78327052975935e-13
"914","Tau1.15.2","Tau1","4","15","3",1027.92076593984,7.41261983184509e-19
"915","Tau2.15.2","Tau2","5","15","3",1014523.75138616,1.9883750475925e-17
"916","NPQ.15.2","NPQ","6","15","3",0.709380887969296,3.78135432419296e-108
"917","qP.15.2","qP","7","15","3",0.815245086266309,1.65356677061925e-79
"918","ABQ.15.2","ABQ","8","15","3",0.215185149515102,1.48086653174426e-55
"919","qm.15.2","qm","9","15","3",0.339394555604549,8.26783385309625e-80
"920","nTau1.15.2","nTau1","10","15","3",1.21837365572175,7.41261983184509e-19
"921","nTau2.15.2","nTau2","11","15","3",1.80692817170293,1.9883750475925e-17
"922","nCon.15.2","nCon","12","15","3",0.928970712194003,1.78327052975935e-13
"923","Fm.15.2","Fm","13","15","3",2207.3793426267,3.78135432419296e-108
"924","Fo.15.2","Fo","14","15","3",1655.15888037157,1.65356677061925e-79
"925","Quant.16.2","Quant","1","16","3",0.0740507794586336,1.70034701475112e-94
"926","Sigma.16.2","Sigma","2","16","3",3.05555580781901,6.6930866354665e-37
"927","Connect.16.2","Connect","3","16","3",0,1
"928","Tau1.16.2","Tau1","4","16","3",1809.43242902667,1.90182203242499e-14
"929","Tau2.16.2","Tau2","5","16","3",3845083.77215577,3.92153927651153e-14
"930","NPQ.16.2","NPQ","6","16","3",0.277416726051013,1.1724209691994e-115
"931","qP.16.2","qP","7","16","3",0.399587161850138,3.40069402950223e-94
"932","ABQ.16.2","ABQ","8","16","3",0.292618033032547,6.6930866354665e-37
"933","qm.16.2","qm","9","16","3",0.804459706964122,1.70034701475112e-94
"934","nTau1.16.2","nTau1","10","16","3",2.14468359467283,1.90182203242499e-14
"935","nTau2.16.2","nTau2","11","16","3",6.8483267946888,3.92153927651153e-14
"936","nCon.16.2","nCon","12","16","3",0,1
"937","Fm.16.2","Fm","13","16","3",2953.81451004551,1.1724209691994e-115
"938","Fo.16.2","Fo","14","16","3",2735.08224320042,3.40069402950223e-94
"939","Quant.17.2","Quant","1","17","3",0.0746945295615419,6.32532216875064e-94
"940","Sigma.17.2","Sigma","2","17","3",3.18369463690655,3.38053659718937e-38
"941","Connect.17.2","Connect","3","17","3",0.0745975780326224,0.155751249961289
"942","Tau1.17.2","Tau1","4","17","3",1899.86921544432,2.89705858250519e-12
"943","Tau2.17.2","Tau2","5","17","3",4035831.46311983,7.45663686102619e-12
"944","NPQ.17.2","NPQ","6","17","3",0.317720777121483,2.88143821710759e-116
"945","qP.17.2","qP","7","17","3",0.432495398710083,1.26506443375013e-93
"946","ABQ.17.2","ABQ","8","17","3",0.262953021929526,3.38053659718937e-38
"947","qm.17.2","qm","9","17","3",0.802759804752628,6.32532216875064e-94
"948","nTau1.17.2","nTau1","10","17","3",2.25187648514688,2.89705858250519e-12
"949","nTau2.17.2","nTau2","11","17","3",7.18805997098882,7.45663686102619e-12
"950","nCon.17.2","nCon","12","17","3",0.345122446663515,0.155751249961289
"951","Fm.17.2","Fm","13","17","3",2863.46859387529,2.88143821710759e-116
"952","Fo.17.2","Fo","14","17","3",2649.58315434153,1.26506443375013e-93
"953","Quant.18.2","Quant","1","18","3",0.0791307241869206,2.35147265096158e-93
"954","Sigma.18.2","Sigma","2","18","3",2.85833136628094,5.97937636997751e-38
"955","Connect.18.2","Connect","3","18","3",0.178031768361851,0.000982282765598469
"956","Tau1.18.2","Tau1","4","18","3",1328.68601710134,3.85607659937033e-12
"957","Tau2.18.2","Tau2","5","18","3",3537411.74678143,5.5245176130503e-15
"958","NPQ.18.2","NPQ","6","18","3",0.34310548023979,1.67827899841486e-112
"959","qP.18.2","qP","7","18","3",0.45656676398765,4.70294530192315e-93
"960","ABQ.18.2","ABQ","8","18","3",0.338276833644943,5.97937636997751e-38
"961","qm.18.2","qm","9","18","3",0.791045481104011,2.35147265096158e-93
"962","nTau1.18.2","nTau1","10","18","3",1.57486461369618,3.85607659937033e-12
"963","nTau2.18.2","nTau2","11","18","3",6.30034430582718,5.5245176130503e-15
"964","nCon.18.2","nCon","12","18","3",0.823656224522525,0.000982282765598469
"965","Fm.18.2","Fm","13","18","3",2809.34901710822,1.67827899841486e-112
"966","Fo.18.2","Fo","14","18","3",2587.04319489063,4.70294530192315e-93
"967","Quant.19.2","Quant","1","19","3",0.0734816220842062,2.770755695925e-94
"968","Sigma.19.2","Sigma","2","19","3",2.97110476998005,5.15434081984287e-37
"969","Connect.19.2","Connect","3","19","3",0.105761391726675,0.061469725237299
"970","Tau1.19.2","Tau1","4","19","3",1708.86309150817,8.8679971593698e-16
"971","Tau2.19.2","Tau2","5","19","3",3585416.43557049,1.44541347320299e-16
"972","NPQ.19.2","NPQ","6","19","3",0.377573858261487,2.04860522801417e-114
"973","qP.19.2","qP","7","19","3",0.475525725668359,5.54151139184999e-94
"974","ABQ.19.2","ABQ","8","19","3",0.31216902310319,5.15434081984287e-37
"975","qm.19.2","qm","9","19","3",0.805962637798782,2.770755695925e-94
"976","nTau1.19.2","nTau1","10","19","3",2.02548079668879,8.8679971593698e-16
"977","nTau2.19.2","nTau2","11","19","3",6.38584356045605,1.44541347320299e-16
"978","nCon.19.2","nCon","12","19","3",0.48930047379402,0.061469725237299
"979","Fm.19.2","Fm","13","19","3",2739.05608628941,2.04860522801417e-114
"980","Fo.19.2","Fo","14","19","3",2537.78580208925,5.54151139184999e-94
"981","Quant.20.2","Quant","1","20","3",0.0751048957789319,1.0450788737932e-93
"982","Sigma.20.2","Sigma","2","20","3",3.11405453662756,1.62750492712051e-37
"983","Connect.20.2","Connect","3","20","3",0.0678363198809211,0.217229297766765
"984","Tau1.20.2","Tau1","4","20","3",1817.80298482086,7.09552301375708e-14
"985","Tau2.20.2","Tau2","5","20","3",4369446.153153,1.76071664322223e-11
"986","NPQ.20.2","NPQ","6","20","3",0.412161308739035,2.26336677400783e-115
"987","qP.20.2","qP","7","20","3",0.501119068203942,2.09015774758639e-93
"988","ABQ.20.2","ABQ","8","20","3",0.279075179145277,1.62750492712051e-37
"989","qm.20.2","qm","9","20","3",0.801676181717366,1.0450788737932e-93
"990","nTau1.20.2","nTau1","10","20","3",2.15460504484809,7.09552301375708e-14
"991","nTau2.20.2","nTau2","11","20","3",7.78224791492926,1.76071664322223e-11
"992","nCon.20.2","nCon","12","20","3",0.313841780221257,0.217229297766765
"993","Fm.20.2","Fm","13","20","3",2671.96958126092,2.26336677400783e-115
"994","Fo.20.2","Fo","14","20","3",2471.29158433584,2.09015774758639e-93
"995","Quant.21.2","Quant","1","21","3",0.077251892185155,2.51058932114122e-95
"996","Sigma.21.2","Sigma","2","21","3",3.02695741915055,3.35638654811139e-40
"997","Connect.21.2","Connect","3","21","3",0.159872080602836,0.000840602414463564
"998","Tau1.21.2","Tau1","4","21","3",1453.67391980444,7.11813994013066e-14
"999","Tau2.21.2","Tau2","5","21","3",4049216.86137916,5.85600021141309e-13
"1000","NPQ.21.2","NPQ","6","21","3",0.450723320585423,3.71771589899057e-116
"1001","qP.21.2","qP","7","21","3",0.528552202955448,5.02117864228244e-95
"1002","ABQ.21.2","ABQ","8","21","3",0.299238754662512,3.35638654811139e-40
"1003","qm.21.2","qm","9","21","3",0.796006770679574,2.51058932114122e-95
"1004","nTau1.21.2","nTau1","10","21","3",1.72301024221468,7.11813994013066e-14
"1005","nTau2.21.2","nTau2","11","21","3",7.21190017499705,5.85600021141309e-13
"1006","nCon.21.2","nCon","12","21","3",0.739641219808885,0.000840602414463564
"1007","Fm.21.2","Fm","13","21","3",2600.94534032972,3.71771589899057e-116
"1008","Fo.21.2","Fo","14","21","3",2400.01739131909,5.02117864228244e-95
"1009","Quant.22.2","Quant","1","22","3",0.0775076843315865,2.0545408257895e-94
"1010","Sigma.22.2","Sigma","2","22","3",2.70449847900314,2.76181964430611e-38
"1011","Connect.22.2","Connect","3","22","3",0.236156992040032,1.31909885436216e-05
"1012","Tau1.22.2","Tau1","4","22","3",1556.84928863105,7.84141042840213e-12
"1013","Tau2.22.2","Tau2","5","22","3",3898645.36965065,1.25552088904929e-12
"1014","NPQ.22.2","NPQ","6","22","3",0.494091693681713,9.20621676432632e-112
"1015","qP.22.2","qP","7","22","3",0.555614334913593,4.10908165157901e-94
"1016","ABQ.22.2","ABQ","8","22","3",0.373890194104074,2.76181964430611e-38
"1017","qm.22.2","qm","9","22","3",0.795331319703431,2.0545408257895e-94
"1018","nTau1.22.2","nTau1","10","22","3",1.84530191630375,7.84141042840213e-12
"1019","nTau2.22.2","nTau2","11","22","3",6.94372323987076,1.25552088904929e-12
"1020","nCon.22.2","nCon","12","22","3",1.09257004099932,1.31909885436216e-05
"1021","Fm.22.2","Fm","13","22","3",2525.44879055337,9.20621676432632e-112
"1022","Fo.22.2","Fo","14","22","3",2329.70710289957,4.10908165157901e-94
"1023","Quant.23.2","Quant","1","23","3",0.346855285192799,5.85499724240376e-66
"1024","Sigma.23.2","Sigma","2","23","3",3.86223548723311,1.30171664150427e-52
"1025","Connect.23.2","Connect","3","23","3",0.185275344480831,2.87420687568112e-09
"1026","Tau1.23.2","Tau1","4","23","3",1039.18971378924,1.09755139202066e-18
"1027","Tau2.23.2","Tau2","5","23","3",694126.514218158,5.74345926679877e-15
"1028","NPQ.23.2","NPQ","6","23","3",1.09716885530983,2.66321022699325e-98
"1029","qP.23.2","qP","7","23","3",1,1.17099944848075e-65
"1030","ABQ.23.2","ABQ","8","23","3",0.105866196631323,1.30171664150427e-52
"1031","qm.23.2","qm","9","23","3",0.0840854802138679,5.85499724240376e-66
"1032","nTau1.23.2","nTau1","10","23","3",1.23173051127166,1.09755139202066e-18
"1033","nTau2.23.2","nTau2","11","23","3",1.23628131086439,5.74345926679877e-15
"1034","nCon.23.2","nCon","12","23","3",0.85716831403946,2.87420687568112e-09
"1035","Fm.23.2","Fm","13","23","3",1799.2123291507,2.66321022699325e-98
"1036","Fo.23.2","Fo","14","23","3",1175.14602360074,1.17099944848075e-65
"1037","Quant.24.2","Quant","1","24","3",0.356282274784654,1.44009907797218e-66
"1038","Sigma.24.2","Sigma","2","24","3",3.91786377015451,2.52336969501203e-54
"1039","Connect.24.2","Connect","3","24","3",0.198525254182546,5.53693393821954e-11
"1040","Tau1.24.2","Tau1","4","24","3",998.225942129435,6.66125959844273e-18
"1041","Tau2.24.2","Tau2","5","24","3",668065.859508723,1.94463965788446e-14
"1042","NPQ.24.2","NPQ","6","24","3",1.04342414542456,4.18123975325482e-99
"1043","qP.24.2","qP","7","24","3",0.994803672111319,2.88019815594437e-66
"1044","ABQ.24.2","ABQ","8","24","3",0.0929878705044486,2.52336969501203e-54
"1045","qm.24.2","qm","9","24","3",0.0591923417389751,1.44009907797218e-66
"1046","nTau1.24.2","nTau1","10","24","3",1.18317698274782,6.66125959844273e-18
"1047","nTau2.24.2","nTau2","11","24","3",1.18986570836799,1.94463965788446e-14
"1048","nCon.24.2","nCon","12","24","3",0.91846844435102,5.53693393821954e-11
"1049","Fm.24.2","Fm","13","24","3",1846.53395098272,4.18123975325482e-99
"1050","Fo.24.2","Fo","14","24","3",1188.6466344595,2.88019815594437e-66
"1051","Quant.25.2","Quant","1","25","3",0.364888169779006,9.12287784773663e-67
"1052","Sigma.25.2","Sigma","2","25","3",3.95148753115366,4.47026811492103e-55
