"","uni","metric","metrix","stage","col","cclong2025.lpv25.004","pval"
"1043","qP.24.2","qP","7","24","3",0.975829649803616,3.6941137204475e-67
"1044","ABQ.24.2","ABQ","8","24","3",0.233732834473401,4.99177220004854e-57
"1045","qm.24.2","qm","9","24","3",-0.0312161358198197,1.84705686022375e-67
"1046","nTau1.24.2","nTau1","10","24","3",3.6600314354811,5.84914184966723e-19
"1047","nTau2.24.2","nTau2","11","24","3",0.907707865828186,1.01826523257413e-10
"1048","nCon.24.2","nCon","12","24","3",0.94018813722932,5.48806966112276e-17
"1049","Fm.24.2","Fm","13","24","3",2019.4015650442,2.35342917260007e-99
"1050","Fo.24.2","Fo","14","24","3",1214.37219322836,3.6941137204475e-67
"1051","Quant.25.2","Quant","1","25","3",0.401837109988099,2.04611156725022e-65
"1052","Sigma.25.2","Sigma","2","25","3",2.98945310806634,2.3064171040609e-55
"1053","Connect.25.2","Connect","3","25","3",0.227559052294434,2.68652018085801e-15
"1054","Tau1.25.2","Tau1","4","25","3",1925.33927166351,1.07134768030011e-17
"1055","Tau2.25.2","Tau2","5","25","3",600644.617329539,6.26299534528304e-12
"1056","NPQ.25.2","NPQ","6","25","3",0.829399076079746,1.30198498953739e-97
"1057","qP.25.2","qP","7","25","3",0.968597989918238,4.09222313450044e-65
"1058","ABQ.25.2","ABQ","8","25","3",0.224846979255121,2.3064171040609e-55
"1059","qm.25.2","qm","9","25","3",-0.0394669947352884,2.04611156725022e-65
"1060","nTau1.25.2","nTau1","10","25","3",3.15437464842904,1.07134768030011e-17
"1061","nTau2.25.2","nTau2","11","25","3",0.793683957037837,6.26299534528304e-12
"1062","nCon.25.2","nCon","12","25","3",0.923222195034838,2.68652018085801e-15
"1063","Fm.25.2","Fm","13","25","3",2061.85626332569,1.30198498953739e-97
"1064","Fo.25.2","Fo","14","25","3",1233.32590126003,4.09222313450044e-65
"1065","Quant.26.2","Quant","1","26","3",0.403888142827827,8.08420686889815e-66
"1066","Sigma.26.2","Sigma","2","26","3",3.10899741350471,6.11193069619671e-56
"1067","Connect.26.2","Connect","3","26","3",0.213255598113579,1.33473237973499e-14
"1068","Tau1.26.2","Tau1","4","26","3",1541.41771376311,6.59583006792395e-16
"1069","Tau2.26.2","Tau2","5","26","3",562804.765676583,4.48559613149476e-12
"1070","NPQ.26.2","NPQ","6","26","3",0.817062173444992,9.43980434246683e-99
"1071","qP.26.2","qP","7","26","3",0.967027561138105,1.61684137377963e-65
"1072","ABQ.26.2","ABQ","8","26","3",0.193849627524343,6.11193069619671e-56
"1073","qm.26.2","qm","9","26","3",-0.0447725797323495,8.08420686889815e-66
"1074","nTau1.26.2","nTau1","10","26","3",2.5253777505576,6.59583006792395e-16
"1075","nTau2.26.2","nTau2","11","26","3",0.743682870992699,4.48559613149476e-12
"1076","nCon.26.2","nCon","12","26","3",0.865192131048006,1.33473237973499e-14
"1077","Fm.26.2","Fm","13","26","3",2075.85518991128,9.43980434246683e-99
"1078","Fo.26.2","Fo","14","26","3",1237.44189247851,1.61684137377963e-65
"1079","Quant.27.2","Quant","1","27","3",0.402896534482624,8.63715198437511e-67
"1080","Sigma.27.2","Sigma","2","27","3",3.23250781450883,2.66481438881929e-57
"1081","Connect.27.2","Connect","3","27","3",0.226833367013048,2.12192034702218e-16
"1082","Tau1.27.2","Tau1","4","27","3",1269.72190609683,8.06952141079746e-16
"1083","Tau2.27.2","Tau2","5","27","3",548146.666437635,8.27665112297524e-13
"1084","NPQ.27.2","NPQ","6","27","3",0.815148817280958,5.12072702664684e-100
"1085","qP.27.2","qP","7","27","3",0.965743668791578,1.72743039687502e-66
"1086","ABQ.27.2","ABQ","8","27","3",0.161823883359492,2.66481438881929e-57
"1087","qm.27.2","qm","9","27","3",-0.0422075001990696,8.63715198437511e-67
"1088","nTau1.27.2","nTau1","10","27","3",2.08024562220992,8.06952141079746e-16
"1089","nTau2.27.2","nTau2","11","27","3",0.724313849992651,8.27665112297524e-13
"1090","nCon.27.2","nCon","12","27","3",0.920278041631004,2.12192034702218e-16
"1091","Fm.27.2","Fm","13","27","3",2078.04335778239,5.12072702664684e-100
"1092","Fo.27.2","Fo","14","27","3",1240.80689042723,1.72743039687502e-66
"1093","Quant.1.3","Quant","1","1","4",0.39832367768375,1.41943432022774e-67
"1094","Sigma.1.3","Sigma","2","1","4",3.58786705163408,3.14495398658882e-56
"1095","Connect.1.3","Connect","3","1","4",0.244089983665692,4.24454790295491e-17
"1096","Tau1.1.3","Tau1","4","1","4",560.942784826226,5.18382006799332e-28
"1097","Tau2.1.3","Tau2","5","1","4",1028692.24127333,1.32411811173065e-23
"1098","NPQ.1.3","NPQ","6","1","4",0.866867823541331,6.79984502528519e-100
"1099","qP.1.3","qP","7","1","4",0.953517529834376,2.83886864045548e-67
"1100","ABQ.1.3","ABQ","8","1","4",0,3.14495398658882e-56
"1101","qm.1.3","qm","9","1","4",0,1.41943432022774e-67
"1102","nTau1.1.3","nTau1","10","1","4",1,5.18382006799332e-28
"1103","nTau2.1.3","nTau2","11","1","4",1,1.32411811173065e-23
"1104","nCon.1.3","nCon","12","1","4",1,4.24454790295491e-17
"1105","Fm.1.3","Fm","13","1","4",1485.44076536014,6.79984502528519e-100
"1106","Fo.1.3","Fo","14","1","4",893.754536720524,2.83886864045548e-67
"1107","Quant.3.3","Quant","1","3","4",0.112111464320258,3.31147126689476e-73
"1108","Sigma.3.3","Sigma","2","3","4",3.52098372448047,2.0424531324171e-17
"1109","Connect.3.3","Connect","3","3","4",0,1
"1110","Tau1.3.3","Tau1","4","3","4",1605.70056011149,4.76619022468283e-09
"1111","Tau2.3.3","Tau2","5","3","4",2597661.98345522,4.43421853980778e-19
"1112","NPQ.3.3","NPQ","6","3","4",0.255081417938401,5.82420218562977e-86
"1113","qP.3.3","qP","7","3","4",0.411631252674924,6.62294253378894e-73
"1114","ABQ.3.3","ABQ","8","3","4",0.0186415288501677,2.0424531324171e-17
"1115","qm.3.3","qm","9","3","4",0.718541802555686,3.31147126689476e-73
"1116","nTau1.3.3","nTau1","10","3","4",2.86250327760063,4.76619022468283e-09
"1117","nTau2.3.3","nTau2","11","3","4",2.52520810329026,4.43421853980778e-19
"1118","nCon.3.3","nCon","12","3","4",0,1
"1119","Fm.3.3","Fm","13","3","4",2209.51527844511,5.82420218562977e-86
"1120","Fo.3.3","Fo","14","3","4",1961.80328514065,6.62294253378894e-73
"1121","Quant.4.3","Quant","1","4","4",0.12574925301719,3.30938074632585e-74
"1122","Sigma.4.3","Sigma","2","4","4",3.37991327781224,4.42587256567692e-22
"1123","Connect.4.3","Connect","3","4","4",0.0607481237473368,0.624534838628193
"1124","Tau1.4.3","Tau1","4","4","4",1493.39013620112,8.45429917164282e-14
"1125","Tau2.4.3","Tau2","5","4","4",2462085.41805128,1.65047811267539e-20
"1126","NPQ.4.3","NPQ","6","4","4",0.311337651132547,1.03567275975615e-88
"1127","qP.4.3","qP","7","4","4",0.468963724083985,6.61876149265169e-74
"1128","ABQ.4.3","ABQ","8","4","4",0.0579602785803122,4.42587256567692e-22
"1129","qm.4.3","qm","9","4","4",0.684303846187551,3.30938074632585e-74
"1130","nTau1.4.3","nTau1","10","4","4",2.66228602381214,8.45429917164282e-14
"1131","nTau2.4.3","nTau2","11","4","4",2.39341303381825,1.65047811267539e-20
"1132","nCon.4.3","nCon","12","4","4",0.248875938434811,0.624534838628193
"1133","Fm.4.3","Fm","13","4","4",2114.72732917599,1.03567275975615e-88
"1134","Fo.4.3","Fo","14","4","4",1848.80194719707,6.61876149265169e-74
"1135","Quant.5.3","Quant","1","5","4",0.148599396667907,9.74778937099654e-72
"1136","Sigma.5.3","Sigma","2","5","4",3.39640917349113,3.34785614995134e-24
"1137","Connect.5.3","Connect","3","5","4",0,1
"1138","Tau1.5.3","Tau1","4","5","4",1078.17194107055,7.22045270094286e-13
"1139","Tau2.5.3","Tau2","5","5","4",1893003.76251729,4.85035994709683e-19
"1140","NPQ.5.3","NPQ","6","5","4",0.437020201878888,5.03123435612828e-88
"1141","qP.5.3","qP","7","5","4",0.573374949925318,1.94955787419931e-71
"1142","ABQ.5.3","ABQ","8","5","4",0.0533625899141795,3.34785614995134e-24
"1143","qm.5.3","qm","9","5","4",0.626938078268377,9.74778937099654e-72
"1144","nTau1.5.3","nTau1","10","5","4",1.92207114564199,7.22045270094286e-13
"1145","nTau2.5.3","nTau2","11","5","4",1.84020418018717,4.85035994709683e-19
"1146","nCon.5.3","nCon","12","5","4",0,1
"1147","Fm.5.3","Fm","13","5","4",1929.77215282125,5.03123435612828e-88
"1148","Fo.5.3","Fo","14","5","4",1643.00917520549,1.94955787419931e-71
"1149","Quant.6.3","Quant","1","6","4",0.169708256007929,2.68542404932279e-70
"1150","Sigma.6.3","Sigma","2","6","4",3.36253509004011,6.93326046431418e-28
"1151","Connect.6.3","Connect","3","6","4",0,1
"1152","Tau1.6.3","Tau1","4","6","4",920.199952971049,3.01531309096562e-13
"1153","Tau2.6.3","Tau2","5","6","4",1834046.77902936,1.30154301626447e-15
"1154","NPQ.6.3","NPQ","6","6","4",0.575270039377048,5.64277070883753e-89
"1155","qP.6.3","qP","7","6","4",0.665387431316662,5.37084809864558e-70
"1156","ABQ.6.3","ABQ","8","6","4",0.0628038771646614,6.93326046431418e-28
"1157","qm.6.3","qm","9","6","4",0.573943841363432,2.68542404932279e-70
"1158","nTau1.6.3","nTau1","10","6","4",1.64045242734714,3.01531309096562e-13
"1159","nTau2.6.3","nTau2","11","6","4",1.78289162243428,1.30154301626447e-15
"1160","nCon.6.3","nCon","12","6","4",0,1
"1161","Fm.6.3","Fm","13","6","4",1760.41027843334,5.64277070883753e-89
"1162","Fo.6.3","Fo","14","6","4",1461.65412022199,5.37084809864558e-70
"1163","Quant.7.3","Quant","1","7","4",0.181232592254226,3.05805095769085e-71
"1164","Sigma.7.3","Sigma","2","7","4",3.24416820434319,3.32763127838404e-32
"1165","Connect.7.3","Connect","3","7","4",0.0588260559884708,0.434569558054642
"1166","Tau1.7.3","Tau1","4","7","4",817.935891579786,3.49084561296907e-17
"1167","Tau2.7.3","Tau2","5","7","4",1794368.07318249,4.46870275333785e-18
"1168","NPQ.7.3","NPQ","6","7","4",0.691127463192116,9.32590950056539e-91
"1169","qP.7.3","qP","7","7","4",0.725780700109877,6.1161019153817e-71
"1170","ABQ.7.3","ABQ","8","7","4",0.0957947555872637,3.32763127838404e-32
"1171","qm.7.3","qm","9","7","4",0.545011751979966,3.05805095769085e-71
"1172","nTau1.7.3","nTau1","10","7","4",1.45814495471793,3.49084561296907e-17
"1173","nTau2.7.3","nTau2","11","7","4",1.74431963340308,4.46870275333785e-18
"1174","nCon.7.3","nCon","12","7","4",0.241001515527321,0.434569558054642
"1175","Fm.7.3","Fm","13","7","4",1639.80635935803,9.32590950056539e-91
"1176","Fo.7.3","Fo","14","7","4",1342.62000205661,6.1161019153817e-71
"1177","Quant.8.3","Quant","1","8","4",0.189876869656812,2.13396123528326e-70
"1178","Sigma.8.3","Sigma","2","8","4",3.11243168431632,5.05509682838938e-31
"1179","Connect.8.3","Connect","3","8","4",0.0345762343038434,0.676699314464921
"1180","Tau1.8.3","Tau1","4","8","4",804.236388134543,9.42105225098004e-17
"1181","Tau2.8.3","Tau2","5","8","4",1767240.41948948,1.23810439892216e-16
"1182","NPQ.8.3","NPQ","6","8","4",0.789221255760686,7.59074204404262e-88
"1183","qP.8.3","qP","7","8","4",0.769924529663914,4.26792247056653e-70
"1184","ABQ.8.3","ABQ","8","8","4",0.132511980091687,5.05509682838938e-31
"1185","qm.8.3","qm","9","8","4",0.523310111111281,2.13396123528326e-70
"1186","nTau1.8.3","nTau1","10","8","4",1.43372267170472,9.42105225098004e-17
"1187","nTau2.8.3","nTau2","11","8","4",1.71794862310031,1.23810439892216e-16
"1188","nCon.8.3","nCon","12","8","4",0.141653638484402,0.676699314464921
"1189","Fm.8.3","Fm","13","8","4",1549.90421654054,7.59074204404262e-88
"1190","Fo.8.3","Fo","14","8","4",1255.61325563593,4.26792247056653e-70
"1191","Quant.9.3","Quant","1","9","4",0.186908888515557,1.87532854467578e-70
"1192","Sigma.9.3","Sigma","2","9","4",3.13842258901215,6.81861325954427e-32
"1193","Connect.9.3","Connect","3","9","4",0.0602438340241238,0.434043855541032
"1194","Tau1.9.3","Tau1","4","9","4",931.14219800835,5.6280074145697e-16
"1195","Tau2.9.3","Tau2","5","9","4",1931914.56374546,1.81392260619765e-13
"1196","NPQ.9.3","NPQ","6","9","4",0.873129855427126,3.4796546401225e-89
"1197","qP.9.3","qP","7","9","4",0.796232387626145,3.75065708935155e-70
"1198","ABQ.9.3","ABQ","8","9","4",0.125267869782752,6.81861325954427e-32
"1199","qm.9.3","qm","9","9","4",0.53076129040977,1.87532854467578e-70
"1200","nTau1.9.3","nTau1","10","9","4",1.65995930992643,5.6280074145697e-16
"1201","nTau2.9.3","nTau2","11","9","4",1.87802968296341,1.81392260619765e-13
"1202","nCon.9.3","nCon","12","9","4",0.2468099391847,0.434043855541032
"1203","Fm.9.3","Fm","13","9","4",1480.47481096558,3.4796546401225e-89
"1204","Fo.9.3","Fo","14","9","4",1203.76090957272,3.75065708935155e-70
"1205","Quant.10.3","Quant","1","10","4",0.294712236890009,8.15452059093874e-72
"1206","Sigma.10.3","Sigma","2","10","4",3.13161569430187,6.32084440590315e-49
"1207","Connect.10.3","Connect","3","10","4",0.209465018920989,2.09754917835762e-09
"1208","Tau1.10.3","Tau1","4","10","4",910.455413692549,9.98862066394739e-17
"1209","Tau2.10.3","Tau2","5","10","4",1096220.88059804,2.05799321956619e-11
"1210","NPQ.10.3","NPQ","6","10","4",1.05700900034402,1.44947193050276e-95
"1211","qP.10.3","qP","7","10","4",0.924563898386434,1.63090411818775e-71
"1212","ABQ.10.3","ABQ","8","10","4",0.127165067926474,6.32084440590315e-49
"1213","qm.10.3","qm","9","10","4",0.26011870897618,8.15452059093874e-72
"1214","nTau1.10.3","nTau1","10","10","4",1.62308071040543,9.98862066394739e-17
"1215","nTau2.10.3","nTau2","11","10","4",1.06564513332105,2.05799321956619e-11
"1216","nCon.10.3","nCon","12","10","4",0.858146720218862,2.09754917835762e-09
"1217","Fm.10.3","Fm","13","10","4",1348.13292900695,1.44947193050276e-95
"1218","Fo.10.3","Fo","14","10","4",950.821657874235,1.63090411818775e-71
"1219","Quant.11.3","Quant","1","11","4",0.304714091820795,4.77051621922713e-70
"1220","Sigma.11.3","Sigma","2","11","4",3.1971735269969,1.75235165728954e-48
"1221","Connect.11.3","Connect","3","11","4",0.23487911904873,7.67463426497739e-11
"1222","Tau1.11.3","Tau1","4","11","4",978.86963873952,7.66743910854521e-15
"1223","Tau2.11.3","Tau2","5","11","4",1019119.99675095,6.61006961831928e-10
"1224","NPQ.11.3","NPQ","6","11","4",0.970846984035215,1.26858255976455e-94
"1225","qP.11.3","qP","7","11","4",0.910614029999839,9.54103243845427e-70
"1226","ABQ.11.3","ABQ","8","11","4",0.108892977084878,1.75235165728954e-48
"1227","qm.11.3","qm","9","11","4",0.235008841069388,4.77051621922713e-70
"1228","nTau1.11.3","nTau1","10","11","4",1.74504363941995,7.66743910854521e-15
"1229","nTau2.11.3","nTau2","11","11","4",0.990694744124317,6.61006961831928e-10
"1230","nCon.11.3","nCon","12","11","4",0.962264471164957,7.67463426497739e-11
"1231","Fm.11.3","Fm","13","11","4",1407.07096547375,1.26858255976455e-94
"1232","Fo.11.3","Fo","14","11","4",978.316614102004,9.54103243845427e-70
"1233","Quant.12.3","Quant","1","12","4",0.312434735617026,3.59783237265375e-70
"1234","Sigma.12.3","Sigma","2","12","4",3.21857020715521,1.59552716932895e-49
"1235","Connect.12.3","Connect","3","12","4",0.24474525070822,3.47711114424694e-12
"1236","Tau1.12.3","Tau1","4","12","4",938.453414343687,1.1117597206553e-14
"1237","Tau2.12.3","Tau2","5","12","4",926890.564391675,1.35305555277782e-10
"1238","NPQ.12.3","NPQ","6","12","4",0.914577029311317,3.453681724001e-95
"1239","qP.12.3","qP","7","12","4",0.901699583518823,7.1956647453075e-70
"1240","ABQ.12.3","ABQ","8","12","4",0.102929355844073,1.59552716932895e-49
"1241","qm.12.3","qm","9","12","4",0.21562600186403,3.59783237265375e-70
"1242","nTau1.12.3","nTau1","10","12","4",1.67299311040146,1.1117597206553e-14
"1243","nTau2.12.3","nTau2","11","12","4",0.901037771262239,1.35305555277782e-10
"1244","nCon.12.3","nCon","12","12","4",1.00268453065008,3.47711114424694e-12
"1245","Fm.12.3","Fm","13","12","4",1448.4251749458,3.453681724001e-95
"1246","Fo.12.3","Fo","14","12","4",995.886838350562,7.1956647453075e-70
"1247","Quant.13.3","Quant","1","13","4",0.321286425098672,5.69889561321541e-69
"1248","Sigma.13.3","Sigma","2","13","4",3.25026849935274,3.05139384716401e-49
"1249","Connect.13.3","Connect","3","13","4",0.23404085407508,2.18164143927845e-11
"1250","Tau1.13.3","Tau1","4","13","4",979.312808809588,6.99250716013289e-15
"1251","Tau2.13.3","Tau2","5","13","4",911917.454491192,1.36528712589355e-10
"1252","NPQ.13.3","NPQ","6","13","4",0.87140979480226,1.14429907859809e-94
"1253","qP.13.3","qP","7","13","4",0.896699506699654,1.13977912264308e-68
"1254","ABQ.13.3","ABQ","8","13","4",0.0940944988827205,3.05139384716401e-49
"1255","qm.13.3","qm","9","13","4",0.193403648593147,5.69889561321541e-69
"1256","nTau1.13.3","nTau1","10","13","4",1.74583368446921,6.99250716013289e-15
"1257","nTau2.13.3","nTau2","11","13","4",0.886482290721286,1.36528712589355e-10
"1258","nCon.13.3","nCon","12","13","4",0.95883022547793,2.18164143927845e-11
"1259","Fm.13.3","Fm","13","13","4",1481.83555324422,1.14429907859809e-94
"1260","Fo.13.3","Fo","14","13","4",1005.74190575827,1.13977912264308e-68
"1261","Quant.14.3","Quant","1","14","4",0.32462112456507,1.70411364737602e-70
"1262","Sigma.14.3","Sigma","2","14","4",3.25932115471199,2.80806388021793e-51
"1263","Connect.14.3","Connect","3","14","4",0.246465818092556,1.25592487648464e-13
"1264","Tau1.14.3","Tau1","4","14","4",948.877829171187,1.99273121770396e-14
"1265","Tau2.14.3","Tau2","5","14","4",845779.926875029,5.0817267880271e-11
"1266","NPQ.14.3","NPQ","6","14","4",0.837921586851163,2.02159949579715e-96
"1267","qP.14.3","qP","7","14","4",0.889954749684255,3.40822729475204e-70
"1268","ABQ.14.3","ABQ","8","14","4",0.0915713687809169,2.80806388021793e-51
"1269","qm.14.3","qm","9","14","4",0.185031815199286,1.70411364737602e-70
"1270","nTau1.14.3","nTau1","10","14","4",1.69157685032911,1.99273121770396e-14
"1271","nTau2.14.3","nTau2","11","14","4",0.822189468278786,5.0817267880271e-11
"1272","nCon.14.3","nCon","12","14","4",1.00973343678911,1.25592487648464e-13
"1273","Fm.14.3","Fm","13","14","4",1508.83562632208,2.02159949579715e-96
"1274","Fo.14.3","Fo","14","14","4",1019.03570852157,3.40822729475204e-70
"1275","Quant.15.3","Quant","1","15","4",0.335138570337326,1.18871277030509e-67
"1276","Sigma.15.3","Sigma","2","15","4",3.22561482683736,5.49258074561024e-49
"1277","Connect.15.3","Connect","3","15","4",0.215346487513284,5.27653384358784e-10
"1278","Tau1.15.3","Tau1","4","15","4",837.840072010616,2.65607170392633e-15
"1279","Tau2.15.3","Tau2","5","15","4",778992.315322069,1.12827265959112e-12
"1280","NPQ.15.3","NPQ","6","15","4",0.810939073792127,1.26726216179042e-93
"1281","qP.15.3","qP","7","15","4",0.890422627738623,2.37742554061018e-67
"1282","ABQ.15.3","ABQ","8","15","4",0.100965899678957,5.49258074561024e-49
"1283","qm.15.3","qm","9","15","4",0.158627545602724,1.18871277030509e-67
"1284","nTau1.15.3","nTau1","10","15","4",1.49362839611204,2.65607170392633e-15
"1285","nTau2.15.3","nTau2","11","15","4",0.757264694013658,1.12827265959112e-12
"1286","nCon.15.3","nCon","12","15","4",0.88224221362653,5.27653384358784e-10
"1287","Fm.15.3","Fm","13","15","4",1531.31687794471,1.26726216179042e-93
"1288","Fo.15.3","Fo","14","15","4",1018.1135287369,2.37742554061018e-67
"1289","Quant.16.3","Quant","1","16","4",0.140495381609579,3.64905789105764e-75
"1290","Sigma.16.3","Sigma","2","16","4",3.33918053969698,6.08998190400406e-28
"1291","Connect.16.3","Connect","3","16","4",0,1
"1292","Tau1.16.3","Tau1","4","16","4",938.709103906595,6.29708744322811e-12
"1293","Tau2.16.3","Tau2","5","16","4",2066524.46274981,5.8746864691435e-17
"1294","NPQ.16.3","NPQ","6","16","4",0.576321438788384,9.9489254607486e-93
"1295","qP.16.3","qP","7","16","4",0.63980759573027,7.29811578211528e-75
"1296","ABQ.16.3","ABQ","8","16","4",0.0693131903602271,6.08998190400406e-28
"1297","qm.16.3","qm","9","16","4",0.647283379118815,3.64905789105764e-75
"1298","nTau1.16.3","nTau1","10","16","4",1.67344893151161,6.29708744322811e-12
"1299","nTau2.16.3","nTau2","11","16","4",2.0088850482549,5.8746864691435e-17
"1300","nCon.16.3","nCon","12","16","4",0,1
"1301","Fm.16.3","Fm","13","16","4",1759.23609258209,9.9489254607486e-93
"1302","Fo.16.3","Fo","14","16","4",1512.07154641342,7.29811578211528e-75
"1303","Quant.17.3","Quant","1","17","4",0.149736412509807,1.36486113125241e-72
"1304","Sigma.17.3","Sigma","2","17","4",3.34044897356909,2.88654780152277e-26
"1305","Connect.17.3","Connect","3","17","4",0,1
"1306","Tau1.17.3","Tau1","4","17","4",836.422320616738,1.26191485813417e-13
"1307","Tau2.17.3","Tau2","5","17","4",2274987.32188646,4.24883001961965e-15
"1308","NPQ.17.3","NPQ","6","17","4",0.682114475969775,1.02849283738701e-89
"1309","qP.17.3","qP","7","17","4",0.695786379289094,2.72972226250482e-72
"1310","ABQ.17.3","ABQ","8","17","4",0.0689596561144313,2.88654780152277e-26
"1311","qm.17.3","qm","9","17","4",0.624083575998988,1.36486113125241e-72
"1312","nTau1.17.3","nTau1","10","17","4",1.49110095225817,1.26191485813417e-13
"1313","nTau2.17.3","nTau2","11","17","4",2.21153346998171,4.24883001961965e-15
"1314","nCon.17.3","nCon","12","17","4",0,1
"1315","Fm.17.3","Fm","13","17","4",1648.59265421201,1.02849283738701e-89
"1316","Fo.17.3","Fo","14","17","4",1401.73830448028,2.72972226250482e-72
"1317","Quant.18.3","Quant","1","18","4",0.156342847530896,3.61622626869689e-72
"1318","Sigma.18.3","Sigma","2","18","4",3.28641045520309,2.14532766851591e-27
"1319","Connect.18.3","Connect","3","18","4",0.0202098983955365,0.837919012042268
"1320","Tau1.18.3","Tau1","4","18","4",757.988486951312,9.06713792904054e-14
"1321","Tau2.18.3","Tau2","5","18","4",2332454.79191324,1.63487698123648e-14
"1322","NPQ.18.3","NPQ","6","18","4",0.726594983062076,2.05980130528284e-89
"1323","qP.18.3","qP","7","18","4",0.719491448815008,7.23245253739378e-72
"1324","ABQ.18.3","ABQ","8","18","4",0.084021116750603,2.14532766851591e-27
"1325","qm.18.3","qm","9","18","4",0.60749798144055,3.61622626869689e-72
"1326","nTau1.18.3","nTau1","10","18","4",1.35127593661113,9.06713792904054e-14
"1327","nTau2.18.3","nTau2","11","18","4",2.26739805972105,1.63487698123648e-14
"1328","nCon.18.3","nCon","12","18","4",0.082796918136617,0.837919012042268
"1329","Fm.18.3","Fm","13","18","4",1606.12164163097,2.05980130528284e-89
"1330","Fo.18.3","Fo","14","18","4",1355.01601069738,7.23245253739378e-72
"1331","Quant.19.3","Quant","1","19","4",0.152052518828789,2.6171508508713e-75
"1332","Sigma.19.3","Sigma","2","19","4",3.14816572062674,2.21003512183743e-31
"1333","Connect.19.3","Connect","3","19","4",0.0620887048660219,0.434313836948549
"1334","Tau1.19.3","Tau1","4","19","4",913.491796867776,4.58829178469629e-14
"1335","Tau2.19.3","Tau2","5","19","4",2784836.31765028,2.73053370212624e-12
"1336","NPQ.19.3","NPQ","6","19","4",0.773696142919357,8.31168337895513e-93
"1337","qP.19.3","qP","7","19","4",0.734344518668367,5.23430170174261e-75
"1338","ABQ.19.3","ABQ","8","19","4",0.122552292122161,2.21003512183743e-31
"1339","qm.19.3","qm","9","19","4",0.61826894220054,2.6171508508713e-75
"1340","nTau1.19.3","nTau1","10","19","4",1.62849371019322,4.58829178469629e-14
"1341","nTau2.19.3","nTau2","11","19","4",2.70716177872906,2.73053370212624e-12
"1342","nCon.19.3","nCon","12","19","4",0.25436809791859,0.434313836948549
"1343","Fm.19.3","Fm","13","19","4",1563.47048489553,8.31168337895513e-93
"1344","Fo.19.3","Fo","14","19","4",1325.74085955269,5.23430170174261e-75
"1345","Quant.20.3","Quant","1","20","4",0.155236952249212,3.1865594117702e-73
"1346","Sigma.20.3","Sigma","2","20","4",3.01657143863794,1.55209955126006e-27
"1347","Connect.20.3","Connect","3","20","4",0.0300089538201288,0.762161716183867
"1348","Tau1.20.3","Tau1","4","20","4",723.814198116442,1.960552979276e-12
"1349","Tau2.20.3","Tau2","5","20","4",2449812.27219225,2.08492940764871e-12
"1350","NPQ.20.3","NPQ","6","20","4",0.835349378823492,7.85486028019e-88
"1351","qP.20.3","qP","7","20","4",0.759380722470637,6.37311882354038e-73
"1352","ABQ.20.3","ABQ","8","20","4",0.159229872449131,1.55209955126006e-27
"1353","qm.20.3","qm","9","20","4",0.610274354886674,3.1865594117702e-73
"1354","nTau1.20.3","nTau1","10","20","4",1.29035298732057,1.960552979276e-12
"1355","nTau2.20.3","nTau2","11","20","4",2.38148221003382,2.08492940764871e-12
"1356","nCon.20.3","nCon","12","20","4",0.122942176362424,0.762161716183867
"1357","Fm.20.3","Fm","13","20","4",1510.95023139687,7.85486028019e-88
"1358","Fo.20.3","Fo","14","20","4",1276.39492247458,6.37311882354038e-73
"1359","Quant.21.3","Quant","1","21","4",0.159170796216544,2.14876566030518e-71
"1360","Sigma.21.3","Sigma","2","21","4",3.39641696460904,2.78335570693899e-26
"1361","Connect.21.3","Connect","3","21","4",0,1
"1362","Tau1.21.3","Tau1","4","21","4",813.311931548169,1.60343990533689e-15
"1363","Tau2.21.3","Tau2","5","21","4",2099049.41549888,8.83996947327942e-18
"1364","NPQ.21.3","NPQ","6","21","4",0.910563413130447,1.13537974509472e-88
"1365","qP.21.3","qP","7","21","4",0.787771770266309,4.29753132061035e-71
"1366","ABQ.21.3","ABQ","8","21","4",0.0533604183961734,2.78335570693899e-26
"1367","qm.21.3","qm","9","21","4",0.600398356577442,2.14876566030518e-71
"1368","nTau1.21.3","nTau1","10","21","4",1.44990176101494,1.60343990533689e-15
"1369","nTau2.21.3","nTau2","11","21","4",2.04050281637262,8.83996947327942e-18
"1370","nCon.21.3","nCon","12","21","4",0,1
"1371","Fm.21.3","Fm","13","21","4",1451.46795420085,1.13537974509472e-88
"1372","Fo.21.3","Fo","14","21","4",1220.43664424791,4.29753132061035e-71
"1373","Quant.22.3","Quant","1","22","4",0.163187452498715,4.77982435533115e-71
"1374","Sigma.22.3","Sigma","2","22","4",3.34031496305731,5.69821674656485e-26
"1375","Connect.22.3","Connect","3","22","4",0,1
"1376","Tau1.22.3","Tau1","4","22","4",1008.61298917004,1.54924660866109e-15
"1377","Tau2.22.3","Tau2","5","22","4",3011122.06760543,3.36286682238061e-10
"1378","NPQ.22.3","NPQ","6","22","4",0.974807112379179,1.8862670708639e-87
"1379","qP.22.3","qP","7","22","4",0.810777132927715,9.5596487106623e-71
"1380","ABQ.22.3","ABQ","8","22","4",0.0689970071393857,5.69821674656485e-26
"1381","qm.22.3","qm","9","22","4",0.590314456203937,4.77982435533115e-71
"1382","nTau1.22.3","nTau1","10","22","4",1.79806749717352,1.54924660866109e-15
"1383","nTau2.22.3","nTau2","11","22","4",2.92713597594381,3.36286682238061e-10
