"","uni","metric","metrix","stage","col","cclong2025.nah3.005","pval"
"759","Connect.4.2","Connect","3","4","3",0,1
"760","Tau1.4.2","Tau1","4","4","3",3701.34116838824,4.51917438350936e-09
"761","Tau2.4.2","Tau2","5","4","3",4821705.7318416,5.03603964304031e-17
"762","NPQ.4.2","NPQ","6","4","3",0.04474180339731,4.14300311009418e-96
"763","qP.4.2","qP","7","4","3",0.14496030108907,6.93301881878902e-80
"764","ABQ.4.2","ABQ","8","4","3",0.145949466636585,5.34175786323597e-11
"765","qm.4.2","qm","9","4","3",0.824644198413263,3.46650940939451e-80
"766","nTau1.4.2","nTau1","10","4","3",5.04356901839383,4.51917438350936e-09
"767","nTau2.4.2","nTau2","11","4","3",4.58983264638801,5.03603964304031e-17
"768","nCon.4.2","nCon","12","4","3",0,1
"769","Fm.4.2","Fm","13","4","3",3814.41192190964,4.14300311009418e-96
"770","Fo.4.2","Fo","14","4","3",3568.33777770937,6.93301881878902e-80
"771","Quant.5.2","Quant","1","5","3",0.0779345185574267,9.70051077526042e-80
"772","Sigma.5.2","Sigma","2","5","3",3.76487211945971,1.37381067269895e-15
"773","Connect.5.2","Connect","3","5","3",0,1
"774","Tau1.5.2","Tau1","4","5","3",2943.63427334246,5.31621782338032e-10
"775","Tau2.5.2","Tau2","5","5","3",3432759.35888739,3.81615637643444e-18
"776","NPQ.5.2","NPQ","6","5","3",0.113025391025559,4.76788484791515e-97
"777","qP.5.2","qP","7","5","3",0.237826293139586,1.94010215505208e-79
"778","ABQ.5.2","ABQ","8","5","3",0.152695954647193,1.37381067269895e-15
"779","qm.5.2","qm","9","5","3",0.788158226529103,9.70051077526042e-80
"780","nTau1.5.2","nTau1","10","5","3",4.01109272209488,5.31621782338032e-10
"781","nTau2.5.2","nTau2","11","5","3",3.26767991430235,3.81615637643444e-18
"782","nCon.5.2","nCon","12","5","3",0,1
"783","Fm.5.2","Fm","13","5","3",3580.399532956,4.76788484791515e-97
"784","Fo.5.2","Fo","14","5","3",3301.36281911184,1.94010215505208e-79
"785","Quant.6.2","Quant","1","6","3",0.0884741605790912,2.01947376638977e-80
"786","Sigma.6.2","Sigma","2","6","3",3.41493293480071,9.47412830059185e-22
"787","Connect.6.2","Connect","3","6","3",0,1
"788","Tau1.6.2","Tau1","4","6","3",2155.5386303027,1.75879565449258e-12
"789","Tau2.6.2","Tau2","5","6","3",2750658.75888734,4.14080480781249e-24
"790","NPQ.6.2","NPQ","6","6","3",0.205674989317172,5.89336397435114e-99
"791","qP.6.2","qP","7","6","3",0.338189472217555,4.03894753277954e-80
"792","ABQ.6.2","ABQ","8","6","3",0.231451587609191,9.47412830059185e-22
"793","qm.6.2","qm","9","6","3",0.759509349254362,2.01947376638977e-80
"794","nTau1.6.2","nTau1","10","6","3",2.93720771989247,1.75879565449258e-12
"795","nTau2.6.2","nTau2","11","6","3",2.61838114409197,4.14080480781249e-24
"796","nCon.6.2","nCon","12","6","3",0,1
"797","Fm.6.2","Fm","13","6","3",3305.26520455816,5.89336397435114e-99
"798","Fo.6.2","Fo","14","6","3",3012.8346400936,4.03894753277954e-80
"799","Quant.7.2","Quant","1","7","3",0.102457452905375,4.9186744101821e-78
"800","Sigma.7.2","Sigma","2","7","3",3.46881387257042,6.02826696889355e-22
"801","Connect.7.2","Connect","3","7","3",0,1
"802","Tau1.7.2","Tau1","4","7","3",2302.27311291557,1.80048014983963e-12
"803","Tau2.7.2","Tau2","5","7","3",2311295.04070211,8.14227364549018e-23
"804","NPQ.7.2","NPQ","6","7","3",0.294704401471175,3.14888000251122e-96
"805","qP.7.2","qP","7","7","3",0.425225836005098,9.83734882036419e-78
"806","ABQ.7.2","ABQ","8","7","3",0.219325402418543,6.02826696889355e-22
"807","qm.7.2","qm","9","7","3",0.721499934425179,4.9186744101821e-78
"808","nTau1.7.2","nTau1","10","7","3",3.1371529442768,1.80048014983963e-12
"809","nTau2.7.2","nTau2","11","7","3",2.20014617714911,8.14227364549018e-23
"810","nCon.7.2","nCon","12","7","3",0,1
"811","Fm.7.2","Fm","13","7","3",3077.98103232508,3.14888000251122e-96
"812","Fo.7.2","Fo","14","7","3",2762.618935662,9.83734882036419e-78
"813","Quant.8.2","Quant","1","8","3",0.104863502672977,6.89426847201425e-80
"814","Sigma.8.2","Sigma","2","8","3",3.45798644213759,1.52132379238548e-26
"815","Connect.8.2","Connect","3","8","3",0,1
"816","Tau1.8.2","Tau1","4","8","3",1623.43272723232,9.98082608994805e-12
"817","Tau2.8.2","Tau2","5","8","3",2359257.93219386,1.07265358052699e-19
"818","NPQ.8.2","NPQ","6","8","3",0.377557320769169,2.61792552317814e-100
"819","qP.8.2","qP","7","8","3",0.485443963329542,1.37885369440285e-79
"820","ABQ.8.2","ABQ","8","8","3",0.221762171932996,1.52132379238548e-26
"821","qm.8.2","qm","9","8","3",0.714959804848929,6.89426847201425e-80
"822","nTau1.8.2","nTau1","10","8","3",2.21214274340481,9.98082608994805e-12
"823","nTau2.8.2","nTau2","11","8","3",2.24580256047632,1.07265358052699e-19
"824","nCon.8.2","nCon","12","8","3",0,1
"825","Fm.8.2","Fm","13","8","3",2892.85645694292,2.61792552317814e-100
"826","Fo.8.2","Fo","14","8","3",2589.50139613774,1.37885369440285e-79
"827","Quant.9.2","Quant","1","9","3",0.110563041665872,2.18756279769519e-78
"828","Sigma.9.2","Sigma","2","9","3",3.39920972623887,9.93479474354706e-26
"829","Connect.9.2","Connect","3","9","3",0,1
"830","Tau1.9.2","Tau1","4","9","3",1620.56156539482,1.81341452031111e-12
"831","Tau2.9.2","Tau2","5","9","3",2294663.45811441,2.75439985217495e-19
"832","NPQ.9.2","NPQ","6","9","3",0.456760894180452,4.2711994387067e-98
"833","qP.9.2","qP","7","9","3",0.5398406339318,4.37512559539037e-78
"834","ABQ.9.2","ABQ","8","9","3",0.234990177446417,9.93479474354706e-26
"835","qm.9.2","qm","9","9","3",0.699467305882227,2.18756279769519e-78
"836","nTau1.9.2","nTau1","10","9","3",2.2082304040036,1.81341452031111e-12
"837","nTau2.9.2","nTau2","11","9","3",2.18431439790592,2.75439985217495e-19
"838","nCon.9.2","nCon","12","9","3",0,1
"839","Fm.9.2","Fm","13","9","3",2735.57287686392,4.2711994387067e-98
"840","Fo.9.2","Fo","14","9","3",2433.11961889919,4.37512559539037e-78
"841","Quant.10.2","Quant","1","10","3",0.21600054312943,1.38262268549174e-72
"842","Sigma.10.2","Sigma","2","10","3",3.48616541440475,3.66936059599345e-42
"843","Connect.10.2","Connect","3","10","3",0.110542323460919,0.00939643546898097
"844","Tau1.10.2","Tau1","4","10","3",835.319823676345,3.11877936596525e-15
"845","Tau2.10.2","Tau2","5","10","3",1018518.98140763,5.9665516866511e-21
"846","NPQ.10.2","NPQ","6","10","3",0.811954467792045,9.633192518076e-100
"847","qP.10.2","qP","7","10","3",0.786410975420932,2.76524537098348e-72
"848","ABQ.10.2","ABQ","8","10","3",0.215420347712078,3.66936059599345e-42
"849","qm.10.2","qm","9","10","3",0.41286686600241,1.38262268549174e-72
"850","nTau1.10.2","nTau1","10","10","3",1.13823422145621,3.11877936596525e-15
"851","nTau2.10.2","nTau2","11","10","3",0.969538983053018,5.9665516866511e-21
"852","nCon.10.2","nCon","12","10","3",0.568270310303611,0.00939643546898097
"853","Fm.10.2","Fm","13","10","3",2199.32435446465,9.633192518076e-100
"854","Fo.10.2","Fo","14","10","3",1724.2690993825,2.76524537098348e-72
"855","Quant.11.2","Quant","1","11","3",0.219341109332471,1.11178866964675e-74
"856","Sigma.11.2","Sigma","2","11","3",3.45007866841151,3.45709021681192e-45
"857","Connect.11.2","Connect","3","11","3",0.139549750864399,0.00017078804525993
"858","Tau1.11.2","Tau1","4","11","3",897.360559412195,2.01997177176741e-16
"859","Tau2.11.2","Tau2","5","11","3",1057452.07385655,8.0657987048683e-20
"860","NPQ.11.2","NPQ","6","11","3",0.837702475874469,5.98804274889428e-102
"861","qP.11.2","qP","7","11","3",0.797334273803597,2.22357733929349e-74
"862","ABQ.11.2","ABQ","8","11","3",0.223541857525292,3.45709021681192e-45
"863","qm.11.2","qm","9","11","3",0.403786531871292,1.11178866964675e-74
"864","nTau1.11.2","nTau1","10","11","3",1.22277296522512,2.01997177176741e-16
"865","nTau2.11.2","nTau2","11","11","3",1.00659980523609,8.0657987048683e-20
"866","nCon.11.2","nCon","12","11","3",0.717390206245665,0.00017078804525993
"867","Fm.11.2","Fm","13","11","3",2168.50967036967,5.98804274889428e-102
"868","Fo.11.2","Fo","14","11","3",1692.8663536726,2.22357733929349e-74
"869","Quant.12.2","Quant","1","12","3",0.230639151523888,3.32382611483706e-75
"870","Sigma.12.2","Sigma","2","12","3",3.43716617554154,1.78021491077795e-46
"871","Connect.12.2","Connect","3","12","3",0.107384040233363,0.00205679296702734
"872","Tau1.12.2","Tau1","4","12","3",964.141260640489,4.13837737221063e-18
"873","Tau2.12.2","Tau2","5","12","3",1073343.9219484,3.12480026014219e-20
"874","NPQ.12.2","NPQ","6","12","3",0.851107734497299,1.43083855991636e-102
"875","qP.12.2","qP","7","12","3",0.810059084000992,6.64765222967413e-75
"876","ABQ.12.2","ABQ","8","12","3",0.226447881182182,1.78021491077795e-46
"877","qm.12.2","qm","9","12","3",0.373076169648227,3.32382611483706e-75
"878","nTau1.12.2","nTau1","10","12","3",1.31377054162208,4.13837737221063e-18
"879","nTau2.12.2","nTau2","11","12","3",1.02172742339448,3.12480026014219e-20
"880","nCon.12.2","nCon","12","12","3",0.552034369773696,0.00205679296702734
"881","Fm.12.2","Fm","13","12","3",2152.80586641722,1.43083855991636e-102
"882","Fo.12.2","Fo","14","12","3",1656.28454799111,6.64765222967413e-75
"883","Quant.13.2","Quant","1","13","3",0.234455181040691,2.74070637665012e-72
"884","Sigma.13.2","Sigma","2","13","3",3.47095835298615,6.95362737625063e-44
"885","Connect.13.2","Connect","3","13","3",0.101366189721673,0.00980498896761819
"886","Tau1.13.2","Tau1","4","13","3",943.765596330565,1.09670426446906e-18
"887","Tau2.13.2","Tau2","5","13","3",1066521.30297172,2.31424855112946e-20
"888","NPQ.13.2","NPQ","6","13","3",0.864953114805018,7.11066250700982e-100
"889","qP.13.2","qP","7","13","3",0.817172663522751,5.48141275330023e-72
"890","ABQ.13.2","ABQ","8","13","3",0.218842775951089,6.95362737625063e-44
"891","qm.13.2","qm","9","13","3",0.362703430130229,2.74070637665012e-72
"892","nTau1.13.2","nTau1","10","13","3",1.28600599234994,1.09670426446906e-18
"893","nTau2.13.2","nTau2","11","13","3",1.01523290028282,2.31424855112946e-20
"894","nCon.13.2","nCon","12","13","3",0.521098112324325,0.00980498896761819
"895","Fm.13.2","Fm","13","13","3",2136.82347216151,7.11066250700982e-100
"896","Fo.13.2","Fo","14","13","3",1635.83413814388,5.48141275330023e-72
"897","Quant.14.2","Quant","1","14","3",0.235140339685151,4.79832943299005e-74
"898","Sigma.14.2","Sigma","2","14","3",3.4308612798397,3.1687446720805e-46
"899","Connect.14.2","Connect","3","14","3",0.106321880016547,0.00241546419908263
"900","Tau1.14.2","Tau1","4","14","3",970.711328309036,1.07656845378279e-17
"901","Tau2.14.2","Tau2","5","14","3",1112094.26178573,7.27961751013559e-18
"902","NPQ.14.2","NPQ","6","14","3",0.879503879776173,8.39270544185356e-102
"903","qP.14.2","qP","7","14","3",0.822083212822242,9.5966588659801e-74
"904","ABQ.14.2","ABQ","8","14","3",0.227866830741207,3.1687446720805e-46
"905","qm.14.2","qm","9","14","3",0.360841030451139,4.79832943299005e-74
"906","nTau1.14.2","nTau1","10","14","3",1.32272313157106,1.07656845378279e-17
"907","nTau2.14.2","nTau2","11","14","3",1.05861428143508,7.27961751013559e-18
"908","nCon.14.2","nCon","12","14","3",0.546574070974972,0.00241546419908263
"909","Fm.14.2","Fm","13","14","3",2120.28058738067,8.39270544185356e-102
"910","Fo.14.2","Fo","14","14","3",1621.71708983615,9.5966588659801e-74
"911","Quant.15.2","Quant","1","15","3",0.238557317212576,6.37326624164682e-74
"912","Sigma.15.2","Sigma","2","15","3",3.39104747235294,2.51584741776088e-46
"913","Connect.15.2","Connect","3","15","3",0.0997945718046429,0.0042605348701013
"914","Tau1.15.2","Tau1","4","15","3",879.892956479236,2.06850129063623e-18
"915","Tau2.15.2","Tau2","5","15","3",1083585.93333689,1.71915380420222e-18
"916","NPQ.15.2","NPQ","6","15","3",0.890107300640086,1.59061970445968e-101
"917","qP.15.2","qP","7","15","3",0.827753811900435,1.27465324832936e-73
"918","ABQ.15.2","ABQ","8","15","3",0.236827135121817,2.51584741776088e-46
"919","qm.15.2","qm","9","15","3",0.351552994896182,6.37326624164682e-74
"920","nTau1.15.2","nTau1","10","15","3",1.19897103587835,2.06850129063623e-18
"921","nTau2.15.2","nTau2","11","15","3",1.03147690228223,1.71915380420222e-18
"922","nCon.15.2","nCon","12","15","3",0.513018819493962,0.0042605348701013
"923","Fm.15.2","Fm","13","15","3",2108.38590425344,1.59061970445968e-101
"924","Fo.15.2","Fo","14","15","3",1605.41501928593,1.27465324832936e-73
"925","Quant.16.2","Quant","1","16","3",0.0926394376997241,5.45231041667897e-79
"926","Sigma.16.2","Sigma","2","16","3",3.56146762544105,1.04913892833992e-20
"927","Connect.16.2","Connect","3","16","3",0,1
"928","Tau1.16.2","Tau1","4","16","3",1162.8697239522,6.4521449378974e-11
"929","Tau2.16.2","Tau2","5","16","3",3760256.51959366,1.40418524419312e-14
"930","NPQ.16.2","NPQ","6","16","3",0.52419962218414,1.37804748873284e-97
"931","qP.16.2","qP","7","16","3",0.56098694572401,1.09046208333579e-78
"932","ABQ.16.2","ABQ","8","16","3",0.198473193596196,1.04913892833992e-20
"933","qm.16.2","qm","9","16","3",0.748187284159645,5.45231041667897e-79
"934","nTau1.16.2","nTau1","10","16","3",1.58456447145278,6.4521449378974e-11
"935","nTau2.16.2","nTau2","11","16","3",3.5794279228717,1.40418524419312e-14
"936","nCon.16.2","nCon","12","16","3",0,1
"937","Fm.16.2","Fm","13","16","3",2614.53652933306,1.37804748873284e-97
"938","Fo.16.2","Fo","14","16","3",2372.32733541026,1.09046208333579e-78
"939","Quant.17.2","Quant","1","17","3",0.0870257838979896,7.07801256598703e-78
"940","Sigma.17.2","Sigma","2","17","3",3.61581187580787,1.1095790912903e-16
"941","Connect.17.2","Connect","3","17","3",0,1
"942","Tau1.17.2","Tau1","4","17","3",1705.74264350609,3.23217326000798e-09
"943","Tau2.17.2","Tau2","5","17","3",4139350.94709846,2.91678089773179e-14
"944","NPQ.17.2","NPQ","6","17","3",0.605971329076406,3.6658677789557e-95
"945","qP.17.2","qP","7","17","3",0.598158634156147,1.41560251319741e-77
"946","ABQ.17.2","ABQ","8","17","3",0.186242737496646,1.1095790912903e-16
"947","qm.17.2","qm","9","17","3",0.763446329817761,7.07801256598703e-78
"948","nTau1.17.2","nTau1","10","17","3",2.32430093816148,3.23217326000798e-09
"949","nTau2.17.2","nTau2","11","17","3",3.94029191503422,2.91678089773179e-14
"950","nCon.17.2","nCon","12","17","3",0,1
"951","Fm.17.2","Fm","13","17","3",2481.41141628468,3.6658677789557e-95
"952","Fo.17.2","Fo","14","17","3",2265.46464260909,1.41560251319741e-77
"953","Quant.18.2","Quant","1","18","3",0.0884325214063652,5.97869678016552e-77
"954","Sigma.18.2","Sigma","2","18","3",3.80706052965266,1.83707317745231e-16
"955","Connect.18.2","Connect","3","18","3",0,1
"956","Tau1.18.2","Tau1","4","18","3",1024.32378428386,3.67648526214144e-10
"957","Tau2.18.2","Tau2","5","18","3",3546695.20593155,1.05569256419232e-15
"958","NPQ.18.2","NPQ","6","18","3",0.678964658051506,2.38016281687597e-95
"959","qP.18.2","qP","7","18","3",0.633579887605084,1.1957393560331e-76
"960","ABQ.18.2","ABQ","8","18","3",0.143201233581176,1.83707317745231e-16
"961","qm.18.2","qm","9","18","3",0.759622532941891,5.97869678016552e-77
"962","nTau1.18.2","nTau1","10","18","3",1.39577722457496,3.67648526214144e-10
"963","nTau2.18.2","nTau2","11","18","3",3.37613665128315,1.05569256419232e-15
"964","nCon.18.2","nCon","12","18","3",0,1
"965","Fm.18.2","Fm","13","18","3",2373.53155177244,2.38016281687597e-95
"966","Fo.18.2","Fo","14","18","3",2163.63417201164,1.1957393560331e-76
"967","Quant.19.2","Quant","1","19","3",0.0837113930600346,2.58938449334722e-78
"968","Sigma.19.2","Sigma","2","19","3",3.27874570724171,3.82197864542783e-17
"969","Connect.19.2","Connect","3","19","3",0,1
"970","Tau1.19.2","Tau1","4","19","3",1014.31444992328,7.45940327299987e-09
"971","Tau2.19.2","Tau2","5","19","3",3478792.5241792,2.58242730842674e-15
"972","NPQ.19.2","NPQ","6","19","3",0.746489974960719,8.09469885539236e-95
"973","qP.19.2","qP","7","19","3",0.658931221668356,5.17876898669445e-78
"974","ABQ.19.2","ABQ","8","19","3",0.262101231255703,3.82197864542783e-17
"975","qm.19.2","qm","9","19","3",0.77245551401604,2.58938449334722e-78
"976","nTau1.19.2","nTau1","10","19","3",1.38213817689492,7.45940327299987e-09
"977","nTau2.19.2","nTau2","11","19","3",3.31149937086472,2.58242730842674e-15
"978","nCon.19.2","nCon","12","19","3",0,1
"979","Fm.19.2","Fm","13","19","3",2281.7626481284,8.09469885539236e-95
"980","Fo.19.2","Fo","14","19","3",2090.75311822122,5.17876898669445e-78
"981","Quant.20.2","Quant","1","20","3",0.087443268750656,3.11717024995175e-80
"982","Sigma.20.2","Sigma","2","20","3",3.42081019861568,5.21000215426378e-19
"983","Connect.20.2","Connect","3","20","3",0,1
"984","Tau1.20.2","Tau1","4","20","3",1205.38468253999,3.44103242507649e-09
"985","Tau2.20.2","Tau2","5","20","3",3613128.02765958,6.1482209595914e-14
"986","NPQ.20.2","NPQ","6","20","3",0.814440789792396,1.6025777694013e-96
"987","qP.20.2","qP","7","20","3",0.689018127971011,6.2343404999035e-80
"988","ABQ.20.2","ABQ","8","20","3",0.230128878829712,5.21000215426378e-19
"989","qm.20.2","qm","9","20","3",0.762311521606674,3.11717024995175e-80
"990","nTau1.20.2","nTau1","10","20","3",1.64249675010436,3.44103242507649e-09
"991","nTau2.20.2","nTau2","11","20","3",3.43937475640959,6.1482209595914e-14
"992","nCon.20.2","nCon","12","20","3",0,1
"993","Fm.20.2","Fm","13","20","3",2196.31062783374,1.6025777694013e-96
"994","Fo.20.2","Fo","14","20","3",2004.25804734415,6.2343404999035e-80
"995","Quant.21.2","Quant","1","21","3",0.0895964049240484,1.54114311396301e-76
"996","Sigma.21.2","Sigma","2","21","3",3.54644630294571,6.18487943113788e-17
"997","Connect.21.2","Connect","3","21","3",0,1
"998","Tau1.21.2","Tau1","4","21","3",854.319267980958,4.93950596057157e-12
"999","Tau2.21.2","Tau2","5","21","3",3496166.09858684,6.03654320862238e-17
"1000","NPQ.21.2","NPQ","6","21","3",0.879986476571231,2.0622730618626e-94
"1001","qP.21.2","qP","7","21","3",0.714912601457137,3.08228622792602e-76
"1002","ABQ.21.2","ABQ","8","21","3",0.201853820324807,6.18487943113788e-17
"1003","qm.21.2","qm","9","21","3",0.756458862298081,1.54114311396301e-76
"1004","nTau1.21.2","nTau1","10","21","3",1.16412348815766,4.93950596057157e-12
"1005","nTau2.21.2","nTau2","11","21","3",3.32803745996335,6.03654320862238e-17
"1006","nCon.21.2","nCon","12","21","3",0,1
"1007","Fm.21.2","Fm","13","21","3",2119.73630654204,2.0622730618626e-94
"1008","Fo.21.2","Fo","14","21","3",1929.81555408889,3.08228622792602e-76
"1009","Quant.22.2","Quant","1","22","3",0.0853672835023881,5.40134127057159e-82
"1010","Sigma.22.2","Sigma","2","22","3",2.94104858973816,9.48788364744238e-22
"1011","Connect.22.2","Connect","3","22","3",0,1
"1012","Tau1.22.2","Tau1","4","22","3",1147.67930336497,1.30467775780695e-10
"1013","Tau2.22.2","Tau2","5","22","3",4139149.71519027,8.67833315169265e-15
"1014","NPQ.22.2","NPQ","6","22","3",0.945086612100977,3.0215128671697e-97
"1015","qP.22.2","qP","7","22","3",0.734365657714252,1.08026825411432e-81
"1016","ABQ.22.2","ABQ","8","22","3",0.33810172335364,9.48788364744238e-22
"1017","qm.22.2","qm","9","22","3",0.767954469107125,5.40134127057159e-82
"1018","nTau1.22.2","nTau1","10","22","3",1.563865505547,1.30467775780695e-10
"1019","nTau2.22.2","nTau2","11","22","3",3.94010036025401,8.67833315169265e-15
"1020","nCon.22.2","nCon","12","22","3",0,1
"1021","Fm.22.2","Fm","13","22","3",2048.79081754186,3.0215128671697e-97
"1022","Fo.22.2","Fo","14","22","3",1873.89111098367,1.08026825411432e-81
"1023","Quant.23.2","Quant","1","23","3",0.300092249841999,3.27701926019939e-71
"1024","Sigma.23.2","Sigma","2","23","3",3.70875192844575,1.16431995729827e-51
"1025","Connect.23.2","Connect","3","23","3",0.120407798879073,1.80086713390373e-05
"1026","Tau1.23.2","Tau1","4","23","3",1006.70117506374,1.7427408325882e-19
"1027","Tau2.23.2","Tau2","5","23","3",958171.16419625,2.34667564771688e-15
"1028","NPQ.23.2","NPQ","6","23","3",1.51224852651856,1.60809090130692e-102
"1029","qP.23.2","qP","7","23","3",1,6.55403852039878e-71
"1030","ABQ.23.2","ABQ","8","23","3",0.165326095423109,1.16431995729827e-51
"1031","qm.23.2","qm","9","23","3",0.184288610642319,3.27701926019939e-71
"1032","nTau1.23.2","nTau1","10","23","3",1.3717640785713,1.7427408325882e-19
"1033","nTau2.23.2","nTau2","11","23","3",0.912093258037927,2.34667564771688e-15
"1034","nCon.23.2","nCon","12","23","3",0.618986240651767,1.80086713390373e-05
"1035","Fm.23.2","Fm","13","23","3",1586.25850433617,1.60809090130692e-102
"1036","Fo.23.2","Fo","14","23","3",1110.23462093893,6.55403852039878e-71
"1037","Quant.24.2","Quant","1","24","3",0.309226475020879,3.03203614681322e-69
"1038","Sigma.24.2","Sigma","2","24","3",4.03468671929321,3.75833494545304e-51
"1039","Connect.24.2","Connect","3","24","3",0.147285123810456,6.31787414101174e-07
"1040","Tau1.24.2","Tau1","4","24","3",846.870124395992,4.29348319044595e-20
"1041","Tau2.24.2","Tau2","5","24","3",981766.080241436,2.49536194082294e-15
"1042","NPQ.24.2","NPQ","6","24","3",1.43909550960416,5.01561272426728e-102
"1043","qP.24.2","qP","7","24","3",0.993608619589788,6.06407229362644e-69
"1044","ABQ.24.2","ABQ","8","24","3",0.0919727760955178,3.75833494545304e-51
"1045","qm.24.2","qm","9","24","3",0.159459940407441,3.03203614681322e-69
"1046","nTau1.24.2","nTau1","10","24","3",1.15397304049842,4.29348319044595e-20
"1047","nTau2.24.2","nTau2","11","24","3",0.934553507994246,2.49536194082294e-15
"1048","nCon.24.2","nCon","12","24","3",0.757155814989397,6.31787414101174e-07
"1049","Fm.24.2","Fm","13","24","3",1633.83335113549,5.01561272426728e-102
"1050","Fo.24.2","Fo","14","24","3",1128.60882319231,6.06407229362644e-69
"1051","Quant.25.2","Quant","1","25","3",0.319630182627025,4.71270911263412e-69
"1052","Sigma.25.2","Sigma","2","25","3",4.16298374904031,2.85246556142503e-52
"1053","Connect.25.2","Connect","3","25","3",0.177876360654172,1.67833629466902e-09
"1054","Tau1.25.2","Tau1","4","25","3",968.504893707165,2.55198436260673e-19
"1055","Tau2.25.2","Tau2","5","25","3",900177.243564039,6.54351130089923e-15
"1056","NPQ.25.2","NPQ","6","25","3",1.32260733716765,1.84903941477577e-102
"1057","qP.25.2","qP","7","25","3",0.980128267689632,9.42541822526823e-69
"1058","ABQ.25.2","ABQ","8","25","3",0.0630988624904346,2.85246556142503e-52
"1059","qm.25.2","qm","9","25","3",0.13118056034898,4.71270911263412e-69
"1060","nTau1.25.2","nTau1","10","25","3",1.31971657132902,2.55198436260673e-19
"1061","nTau2.25.2","nTau2","11","25","3",0.856888232054707,6.54351130089923e-15
"1062","nCon.25.2","nCon","12","25","3",0.914417677319402,1.67833629466902e-09
"1063","Fm.25.2","Fm","13","25","3",1715.77671628978,1.84903941477577e-102
"1064","Fo.25.2","Fo","14","25","3",1167.36269111488,9.42541822526823e-69
"1065","Quant.26.2","Quant","1","26","3",0.330396983789917,1.37725331202766e-67
"1066","Sigma.26.2","Sigma","2","26","3",4.12726768916474,9.48756629944239e-52
"1067","Connect.26.2","Connect","3","26","3",0.131732944309001,5.53887078492851e-06
"1068","Tau1.26.2","Tau1","4","26","3",993.424190684923,1.66642450059878e-17
"1069","Tau2.26.2","Tau2","5","26","3",786124.449307495,2.39884371892203e-14
"1070","NPQ.26.2","NPQ","6","26","3",1.21624299411882,3.72594007150895e-101
"1071","qP.26.2","qP","7","26","3",0.967374408891984,2.75450662405531e-67
"1072","ABQ.26.2","ABQ","8","26","3",0.0711369474655424,9.48756629944239e-52
"1073","qm.26.2","qm","9","26","3",0.101914218615248,1.37725331202766e-67
"1074","nTau1.26.2","nTau1","10","26","3",1.35367242367534,1.66642450059878e-17
"1075","nTau2.26.2","nTau2","11","26","3",0.748320171786433,2.39884371892203e-14
"1076","nCon.26.2","nCon","12","26","3",0.67720596777713,5.53887078492851e-06
"1077","Fm.26.2","Fm","13","26","3",1798.12213767676,3.72594007150895e-101
"1078","Fo.26.2","Fo","14","26","3",1204.02800690248,2.75450662405531e-67
"1079","Quant.27.2","Quant","1","27","3",0.34062514390345,4.27206874969329e-66
"1080","Sigma.27.2","Sigma","2","27","3",4.19290078302771,2.40283694415728e-51
"1081","Connect.27.2","Connect","3","27","3",0.148117974693489,6.80980564977413e-07
"1082","Tau1.27.2","Tau1","4","27","3",968.554454435186,1.82297699184581e-18
"1083","Tau2.27.2","Tau2","5","27","3",739770.655253934,2.262213594951e-15
"1084","NPQ.27.2","NPQ","6","27","3",1.1303203915524,2.77125595837455e-100
"1085","qP.27.2","qP","7","27","3",0.957137663849137,8.54413749938658e-66
"1086","ABQ.27.2","ABQ","8","27","3",0.0563658784425931,2.40283694415728e-51
"1087","qm.27.2","qm","9","27","3",0.0741120121231571,4.27206874969329e-66
"1088","nTau1.27.2","nTau1","10","27","3",1.31978410440446,1.82297699184581e-18
"1089","nTau2.27.2","nTau2","11","27","3",0.704195505317059,2.262213594951e-15
"1090","nCon.27.2","nCon","12","27","3",0.761437292118881,6.80980564977413e-07
"1091","Fm.27.2","Fm","13","27","3",1870.64612722037,2.77125595837455e-100
"1092","Fo.27.2","Fo","14","27","3",1233.4570209435,8.54413749938658e-66
"1093","Quant.1.3","Quant","1","1","4",0.393469368370405,2.54389504897466e-68
"1094","Sigma.1.3","Sigma","2","1","4",3.83110683576311,5.61690013779804e-57
"1095","Connect.1.3","Connect","3","1","4",0.223718458832983,5.35095102801191e-16
"1096","Tau1.1.3","Tau1","4","1","4",671.978899807555,1.12280769368246e-27
"1097","Tau2.1.3","Tau2","5","1","4",1192856.51186211,1.07208994257251e-22
"1098","NPQ.1.3","NPQ","6","1","4",0.760721829630545,1.11146318248323e-101
"1099","qP.1.3","qP","7","1","4",0.874904942401841,5.08779009794933e-68
"1100","ABQ.1.3","ABQ","8","1","4",0,5.61690013779804e-57
"1101","qm.1.3","qm","9","1","4",0,2.54389504897466e-68
"1102","nTau1.1.3","nTau1","10","1","4",1,1.12280769368246e-27
"1103","nTau2.1.3","nTau2","11","1","4",1,1.07208994257251e-22
"1104","nCon.1.3","nCon","12","1","4",1,5.35095102801191e-16
"1105","Fm.1.3","Fm","13","1","4",1944.71661811524,1.11146318248323e-101
"1106","Fo.1.3","Fo","14","1","4",1179.530198726,5.08779009794933e-68
"1107","Quant.3.3","Quant","1","3","4",0.100186410821664,2.79169398946594e-73
"1108","Sigma.3.3","Sigma","2","3","4",3.93274563603523,1.33642583552817e-14
"1109","Connect.3.3","Connect","3","3","4",0,1
"1110","Tau1.3.3","Tau1","4","3","4",635.744640215907,1.28715049894658e-09
