"","uni","metric","metrix","stage","col","cclong2025.nah12.004","pval"
"1000","NPQ.21.2","NPQ","6","21","3",1.09891665255199,5.52211023933551e-100
"1001","qP.21.2","qP","7","21","3",0.792272394597768,4.35952350316681e-79
"1002","ABQ.21.2","ABQ","8","21","3",0.322452083377584,2.98799903050386e-27
"1003","qm.21.2","qm","9","21","3",0.686475188051046,2.1797617515834e-79
"1004","nTau1.21.2","nTau1","10","21","3",1.38756335019013,1.60183568918059e-13
"1005","nTau2.21.2","nTau2","11","21","3",2.14402681905554,8.89228860022065e-15
"1006","nCon.21.2","nCon","12","21","3",0,1
"1007","Fm.21.2","Fm","13","21","3",1885.25174151087,5.52211023933551e-100
"1008","Fo.21.2","Fo","14","21","3",1683.43750005537,4.35952350316681e-79
"1009","Quant.22.2","Quant","1","22","3",0.103525903843039,5.81498260737429e-80
"1010","Sigma.22.2","Sigma","2","22","3",2.6697495279937,5.63510176989253e-27
"1011","Connect.22.2","Connect","3","22","3",0.0211916513721464,0.829181025881532
"1012","Tau1.22.2","Tau1","4","22","3",890.845398093961,6.48495035914535e-15
"1013","Tau2.22.2","Tau2","5","22","3",3417655.49466876,3.83143675342135e-15
"1014","NPQ.22.2","NPQ","6","22","3",1.19352393465943,4.14264648146059e-98
"1015","qP.22.2","qP","7","22","3",0.815359392848355,1.16299652147486e-79
"1016","ABQ.22.2","ABQ","8","22","3",0.403105488943915,5.63510176989253e-27
"1017","qm.22.2","qm","9","22","3",0.696793513721074,5.81498260737429e-80
"1018","nTau1.22.2","nTau1","10","22","3",1.33392266983889,6.48495035914535e-15
"1019","nTau2.22.2","nTau2","11","22","3",2.38309507614635,3.83143675342135e-15
"1020","nCon.22.2","nCon","12","22","3",0.087961427510693,0.829181025881532
"1021","Fm.22.2","Fm","13","22","3",1803.94032268637,4.14264648146059e-98
"1022","Fo.22.2","Fo","14","22","3",1617.18577030136,1.16299652147486e-79
"1023","Quant.23.2","Quant","1","23","3",0.278644914739731,7.44116110531046e-74
"1024","Sigma.23.2","Sigma","2","23","3",3.38021592516232,2.20447281200006e-52
"1025","Connect.23.2","Connect","3","23","3",0.136523535198982,1.00101998672328e-06
"1026","Tau1.23.2","Tau1","4","23","3",947.779213253264,2.47396996359514e-19
"1027","Tau2.23.2","Tau2","5","23","3",1128529.07231761,8.35020311418281e-14
"1028","NPQ.23.2","NPQ","6","23","3",1.62513674666959,2.68715461499778e-104
"1029","qP.23.2","qP","7","23","3",1,1.48823222106209e-73
"1030","ABQ.23.2","ABQ","8","23","3",0.244261564331097,2.20447281200006e-52
"1031","qm.23.2","qm","9","23","3",0.18390526060203,7.44116110531046e-74
"1032","nTau1.23.2","nTau1","10","23","3",1.41917349661973,2.47396996359514e-19
"1033","nTau2.23.2","nTau2","11","23","3",0.786911401609477,8.35020311418281e-14
"1034","nCon.23.2","nCon","12","23","3",0.566676227068024,1.00101998672328e-06
"1035","Fm.23.2","Fm","13","23","3",1507.34481909557,2.68715461499778e-104
"1036","Fo.23.2","Fo","14","23","3",1087.33085049531,1.48823222106209e-73
"1037","Quant.24.2","Quant","1","24","3",0.286446028669318,8.55612411836968e-68
"1038","Sigma.24.2","Sigma","2","24","3",3.5647253364143,5.98892792795883e-47
"1039","Connect.24.2","Connect","3","24","3",0.0812734584418971,0.0164593096785572
"1040","Tau1.24.2","Tau1","4","24","3",729.916213468888,8.21924596101557e-21
"1041","Tau2.24.2","Tau2","5","24","3",1114314.61753812,2.70103569392471e-15
"1042","NPQ.24.2","NPQ","6","24","3",1.54321702332083,1.0750821138083e-99
"1043","qP.24.2","qP","7","24","3",0.992024706305878,1.71122482367394e-67
"1044","ABQ.24.2","ABQ","8","24","3",0.203009509162738,5.98892792795883e-47
"1045","qm.24.2","qm","9","24","3",0.161057371756374,8.55612411836968e-68
"1046","nTau1.24.2","nTau1","10","24","3",1.09295258898157,8.21924596101557e-21
"1047","nTau2.24.2","nTau2","11","24","3",0.776999812437318,2.70103569392471e-15
"1048","nCon.24.2","nCon","12","24","3",0.337346500173014,0.0164593096785572
"1049","Fm.24.2","Fm","13","24","3",1555.89799778193,1.0750821138083e-99
"1050","Fo.24.2","Fo","14","24","3",1110.21719530275,1.71122482367394e-67
"1051","Quant.25.2","Quant","1","25","3",0.297929344314336,6.84090091311567e-70
"1052","Sigma.25.2","Sigma","2","25","3",3.74849873385442,2.78125664140692e-51
"1053","Connect.25.2","Connect","3","25","3",0.184619847917886,2.4015425063238e-09
"1054","Tau1.25.2","Tau1","4","25","3",818.687009092286,1.26169823052814e-20
"1055","Tau2.25.2","Tau2","5","25","3",1052848.32370888,2.32693361225156e-14
"1056","NPQ.25.2","NPQ","6","25","3",1.39868452703695,2.42118474123526e-102
"1057","qP.25.2","qP","7","25","3",0.975314479874121,1.36818018262313e-69
"1058","ABQ.25.2","ABQ","8","25","3",0.161922009732568,2.78125664140692e-51
"1059","qm.25.2","qm","9","25","3",0.127425056960682,6.84090091311567e-70
"1060","nTau1.25.2","nTau1","10","25","3",1.22587506571552,1.26169823052814e-20
"1061","nTau2.25.2","nTau2","11","25","3",0.734140015011302,2.32693361225156e-14
"1062","nCon.25.2","nCon","12","25","3",0.76631240692308,2.4015425063238e-09
"1063","Fm.25.2","Fm","13","25","3",1649.64847603273,2.42118474123526e-102
"1064","Fo.25.2","Fo","14","25","3",1158.16978721916,1.36818018262313e-69
"1065","Quant.26.2","Quant","1","26","3",0.311311592166369,8.45536118621355e-69
"1066","Sigma.26.2","Sigma","2","26","3",3.82510626920752,1.90410189726439e-51
"1067","Connect.26.2","Connect","3","26","3",0.162812989284231,6.94379093917285e-08
"1068","Tau1.26.2","Tau1","4","26","3",890.470798739104,4.85551198869201e-20
"1069","Tau2.26.2","Tau2","5","26","3",955648.625827957,4.88445989631255e-14
"1070","NPQ.26.2","NPQ","6","26","3",1.27889431880547,6.30918367969547e-102
"1071","qP.26.2","qP","7","26","3",0.962196936709525,1.69107223724271e-68
"1072","ABQ.26.2","ABQ","8","26","3",0.144794329072515,1.90410189726439e-51
"1073","qm.26.2","qm","9","26","3",0.0882311528351923,8.45536118621355e-69
"1074","nTau1.26.2","nTau1","10","26","3",1.3333617570558,4.85551198869201e-20
"1075","nTau2.26.2","nTau2","11","26","3",0.666363692387715,4.88445989631255e-14
"1076","nCon.26.2","nCon","12","26","3",0.675797402629391,6.94379093917285e-08
"1077","Fm.26.2","Fm","13","26","3",1736.36234109528,6.30918367969547e-102
"1078","Fo.26.2","Fo","14","26","3",1195.81261611118,1.69107223724271e-68
"1079","Quant.27.2","Quant","1","27","3",0.319133351385263,2.18265152711959e-67
"1080","Sigma.27.2","Sigma","2","27","3",3.78041224008621,8.09595771382579e-51
"1081","Connect.27.2","Connect","3","27","3",0.160309931266747,2.4154478536493e-07
"1082","Tau1.27.2","Tau1","4","27","3",861.400100939819,8.86234062651456e-19
"1083","Tau2.27.2","Tau2","5","27","3",833555.267672664,4.3649442518807e-14
"1084","NPQ.27.2","NPQ","6","27","3",1.18087777667851,1.67212289549758e-100
"1085","qP.27.2","qP","7","27","3",0.948413978059331,4.36530305423917e-67
"1086","ABQ.27.2","ABQ","8","27","3",0.154786884696092,8.09595771382579e-51
"1087","qm.27.2","qm","9","27","3",0.06532279810229,2.18265152711959e-67
"1088","nTau1.27.2","nTau1","10","27","3",1.28983224800129,8.86234062651456e-19
"1089","nTau2.27.2","nTau2","11","27","3",0.581229283403566,4.3649442518807e-14
"1090","nCon.27.2","nCon","12","27","3",0.665407813234326,2.4154478536493e-07
"1091","Fm.27.2","Fm","13","27","3",1814.40075038791,1.67212289549758e-100
"1092","Fo.27.2","Fo","14","27","3",1235.36495816068,4.36530305423917e-67
"1093","Quant.1.3","Quant","1","1","4",0.360779725603496,8.41426665867245e-69
"1094","Sigma.1.3","Sigma","2","1","4",3.93437012128699,1.26591594651139e-54
"1095","Connect.1.3","Connect","3","1","4",0.240319893814705,1.33227086793937e-15
"1096","Tau1.1.3","Tau1","4","1","4",570.850865655381,2.65262294902093e-32
"1097","Tau2.1.3","Tau2","5","1","4",1609094.81039988,9.20636972084264e-23
"1098","NPQ.1.3","NPQ","6","1","4",0.803549717306788,1.6499635747142e-101
"1099","qP.1.3","qP","7","1","4",0.865989965639641,1.68285333173449e-68
"1100","ABQ.1.3","ABQ","8","1","4",0,1.26591594651139e-54
"1101","qm.1.3","qm","9","1","4",0,8.41426665867245e-69
"1102","nTau1.1.3","nTau1","10","1","4",1,2.65262294902093e-32
"1103","nTau2.1.3","nTau2","11","1","4",1,9.20636972084264e-23
"1104","nCon.1.3","nCon","12","1","4",1,1.33227086793937e-15
"1105","Fm.1.3","Fm","13","1","4",1694.64394603325,1.6499635747142e-101
"1106","Fo.1.3","Fo","14","1","4",1083.25076818775,1.68285333173449e-68
"1107","Quant.3.3","Quant","1","3","4",0.108266979147004,7.45781395506174e-73
"1108","Sigma.3.3","Sigma","2","3","4",3.92541871811641,3.27418135856921e-16
"1109","Connect.3.3","Connect","3","3","4",0,1
"1110","Tau1.3.3","Tau1","4","3","4",1199.87228881639,1.04277508213786e-12
"1111","Tau2.3.3","Tau2","5","3","4",4416727.2965862,1.12376617725326e-16
"1112","NPQ.3.3","NPQ","6","3","4",0.122162291573182,2.47299658698811e-87
"1113","qP.3.3","qP","7","3","4",0.275452725076266,1.49156279101234e-72
"1114","ABQ.3.3","ABQ","8","3","4",0.00227518075184396,3.27418135856921e-16
"1115","qm.3.3","qm","9","3","4",0.699908361075723,7.45781395506174e-73
"1116","nTau1.3.3","nTau1","10","3","4",2.10190149652983,1.04277508213786e-12
"1117","nTau2.3.3","nTau2","11","3","4",2.74485211687967,1.12376617725326e-16
"1118","nCon.3.3","nCon","12","3","4",0,1
"1119","Fm.3.3","Fm","13","3","4",2723.64757999409,2.47299658698811e-87
"1120","Fo.3.3","Fo","14","3","4",2428.76648424708,1.49156279101234e-72
"1121","Quant.4.3","Quant","1","4","4",0.103867969661772,3.19780216311844e-76
"1122","Sigma.4.3","Sigma","2","4","4",3.65704749260714,4.05503046182238e-17
"1123","Connect.4.3","Connect","3","4","4",0,1
"1124","Tau1.4.3","Tau1","4","4","4",1038.24358152563,1.17116023094104e-10
"1125","Tau2.4.3","Tau2","5","4","4",3618107.10276607,6.80805282667875e-14
"1126","NPQ.4.3","NPQ","6","4","4",0.14232437886722,7.82742561142044e-90
"1127","qP.4.3","qP","7","4","4",0.289101406563094,6.3956043262368e-76
"1128","ABQ.4.3","ABQ","8","4","4",0.0704871733290652,4.05503046182238e-17
"1129","qm.4.3","qm","9","4","4",0.712101422861204,3.19780216311844e-76
"1130","nTau1.4.3","nTau1","10","4","4",1.818765012003,1.17116023094104e-10
"1131","nTau2.4.3","nTau2","11","4","4",2.24853568564237,6.80805282667875e-14
"1132","nCon.4.3","nCon","12","4","4",0,1
"1133","Fm.4.3","Fm","13","4","4",2675.57505236364,7.82742561142044e-90
"1134","Fo.4.3","Fo","14","4","4",2397.66850399694,6.3956043262368e-76
"1135","Quant.5.3","Quant","1","5","4",0.114299271387725,2.2788463571673e-75
"1136","Sigma.5.3","Sigma","2","5","4",3.53024268413421,2.05069407899651e-20
"1137","Connect.5.3","Connect","3","5","4",0,1
"1138","Tau1.5.3","Tau1","4","5","4",1131.25123123322,5.49774565209149e-14
"1139","Tau2.5.3","Tau2","5","5","4",2948737.76662139,1.99975906030418e-18
"1140","NPQ.5.3","NPQ","6","5","4",0.23419118054942,1.83992511916425e-90
"1141","qP.5.3","qP","7","5","4",0.378768229367748,4.55769271433461e-75
"1142","ABQ.5.3","ABQ","8","5","4",0.102717188443009,2.05069407899651e-20
"1143","qm.5.3","qm","9","5","4",0.683188207994419,2.2788463571673e-75
"1144","nTau1.5.3","nTau1","10","5","4",1.98169311687818,5.49774565209149e-14
"1145","nTau2.5.3","nTau2","11","5","4",1.83254445142893,1.99975906030418e-18
"1146","nCon.5.3","nCon","12","5","4",0,1
"1147","Fm.5.3","Fm","13","5","4",2476.41909776355,1.83992511916425e-90
"1148","Fo.5.3","Fo","14","5","4",2193.36619923853,4.55769271433461e-75
"1149","Quant.6.3","Quant","1","6","4",0.134130808848029,1.14463130413396e-73
"1150","Sigma.6.3","Sigma","2","6","4",3.5350277996648,1.6854651462543e-23
"1151","Connect.6.3","Connect","3","6","4",0,1
"1152","Tau1.6.3","Tau1","4","6","4",1160.68017405287,2.61476325439086e-14
"1153","Tau2.6.3","Tau2","5","6","4",2371329.58131134,8.94597275584778e-19
"1154","NPQ.6.3","NPQ","6","6","4",0.349104877966721,4.00111305775137e-90
"1155","qP.6.3","qP","7","6","4",0.480483397208778,2.28926260826791e-73
"1156","ABQ.6.3","ABQ","8","6","4",0.101500954234463,1.6854651462543e-23
"1157","qm.6.3","qm","9","6","4",0.628219660559746,1.14463130413396e-73
"1158","nTau1.6.3","nTau1","10","6","4",2.03324588589407,2.61476325439086e-14
"1159","nTau2.6.3","nTau2","11","6","4",1.47370407634466,8.94597275584778e-19
"1160","nCon.6.3","nCon","12","6","4",0,1
"1161","Fm.6.3","Fm","13","6","4",2265.48332877595,4.00111305775137e-90
"1162","Fo.6.3","Fo","14","6","4",1961.61221745551,2.28926260826791e-73
"1163","Quant.7.3","Quant","1","7","4",0.150981481274334,6.02834868345631e-73
"1164","Sigma.7.3","Sigma","2","7","4",3.44762662468841,3.20611065320069e-26
"1165","Connect.7.3","Connect","3","7","4",0,1
"1166","Tau1.7.3","Tau1","4","7","4",638.928478243823,1.4919645407199e-13
"1167","Tau2.7.3","Tau2","5","7","4",1977618.3626718,8.7867491957623e-19
"1168","NPQ.7.3","NPQ","6","7","4",0.46046945185368,7.64033319572834e-90
"1169","qP.7.3","qP","7","7","4",0.561609225696689,1.20566973669126e-72
"1170","ABQ.7.3","ABQ","8","7","4",0.123715736342405,3.20611065320069e-26
"1171","qm.7.3","qm","9","7","4",0.581513398454475,6.02834868345631e-73
"1172","nTau1.7.3","nTau1","10","7","4",1.11925638846196,1.4919645407199e-13
"1173","nTau2.7.3","nTau2","11","7","4",1.22902538115845,8.7867491957623e-19
"1174","nCon.7.3","nCon","12","7","4",0,1
"1175","Fm.7.3","Fm","13","7","4",2092.73436423108,7.64033319572834e-90
"1176","Fo.7.3","Fo","14","7","4",1776.77023000577,1.20566973669126e-72
"1177","Quant.8.3","Quant","1","8","4",0.150178797706156,1.4500702079883e-72
"1178","Sigma.8.3","Sigma","2","8","4",3.41734503593331,2.44346100149219e-26
"1179","Connect.8.3","Connect","3","8","4",0,1
"1180","Tau1.8.3","Tau1","4","8","4",1163.8751508795,1.20149641431768e-15
"1181","Tau2.8.3","Tau2","5","8","4",2732201.75806098,1.56192655625029e-13
"1182","NPQ.8.3","NPQ","6","8","4",0.564184274766596,4.22326215675905e-90
"1183","qP.8.3","qP","7","8","4",0.612627065519045,2.9001404159766e-72
"1184","ABQ.8.3","ABQ","8","8","4",0.131412416578783,2.44346100149219e-26
"1185","qm.8.3","qm","9","8","4",0.583738256203439,1.4500702079883e-72
"1186","nTau1.8.3","nTau1","10","8","4",2.03884275369064,1.20149641431768e-15
"1187","nTau2.8.3","nTau2","11","8","4",1.69797437689952,1.56192655625029e-13
"1188","nCon.8.3","nCon","12","8","4",0,1
"1189","Fm.8.3","Fm","13","8","4",1953.97349219611,4.22326215675905e-90
"1190","Fo.8.3","Fo","14","8","4",1660.5281023884,2.9001404159766e-72
"1191","Quant.9.3","Quant","1","9","4",0.156193149018905,1.61981579694341e-72
"1192","Sigma.9.3","Sigma","2","9","4",3.36771940658476,3.20831560459478e-27
"1193","Connect.9.3","Connect","3","9","4",0,1
"1194","Tau1.9.3","Tau1","4","9","4",782.201654397064,1.00683335091059e-16
"1195","Tau2.9.3","Tau2","5","9","4",2323294.90019768,2.74426834642695e-17
"1196","NPQ.9.3","NPQ","6","9","4",0.658407717414259,7.61066314738115e-90
"1197","qP.9.3","qP","7","9","4",0.658898708585075,3.23963159388683e-72
"1198","ABQ.9.3","ABQ","8","9","4",0.144025777248651,3.20831560459478e-27
"1199","qm.9.3","qm","9","9","4",0.56706783132663,1.61981579694341e-72
"1200","nTau1.9.3","nTau1","10","9","4",1.37023818558817,1.00683335091059e-16
"1201","nTau2.9.3","nTau2","11","9","4",1.44385208701301,2.74426834642695e-17
"1202","nCon.9.3","nCon","12","9","4",0,1
"1203","Fm.9.3","Fm","13","9","4",1842.95730037324,7.61066314738115e-90
"1204","Fo.9.3","Fo","14","9","4",1555.09999612056,3.23963159388683e-72
"1205","Quant.10.3","Quant","1","10","4",0.242931703213496,2.05306069735065e-70
"1206","Sigma.10.3","Sigma","2","10","4",3.41257496920497,2.49647475084698e-41
"1207","Connect.10.3","Connect","3","10","4",0.128857021287998,0.00487815439554058
"1208","Tau1.10.3","Tau1","4","10","4",804.324603440733,8.78982746196944e-20
"1209","Tau2.10.3","Tau2","5","10","4",1506802.99476729,3.7514416658776e-14
"1210","NPQ.10.3","NPQ","6","10","4",1.02756143721222,3.53167091286671e-94
"1211","qP.10.3","qP","7","10","4",0.840549706166248,4.1061213947013e-70
"1212","ABQ.10.3","ABQ","8","10","4",0.132624825828876,2.49647475084698e-41
"1213","qm.10.3","qm","9","10","4",0.326648129112215,2.05306069735065e-70
"1214","nTau1.10.3","nTau1","10","10","4",1.40899252647591,8.78982746196944e-20
"1215","nTau2.10.3","nTau2","11","10","4",0.936428969274243,3.7514416658776e-14
"1216","nCon.10.3","nCon","12","10","4",0.5361895731668,0.00487815439554058
"1217","Fm.10.3","Fm","13","10","4",1507.4140559737,3.53167091286671e-94
"1218","Fo.10.3","Fo","14","10","4",1141.21539190804,4.1061213947013e-70
"1219","Quant.11.3","Quant","1","11","4",0.246971971120971,9.80583889739902e-72
"1220","Sigma.11.3","Sigma","2","11","4",3.36639283808975,1.29764106488855e-43
"1221","Connect.11.3","Connect","3","11","4",0.168402490404204,5.00522347975217e-05
"1222","Tau1.11.3","Tau1","4","11","4",795.243678875009,3.57387337870614e-22
"1223","Tau2.11.3","Tau2","5","11","4",1459786.7677585,5.47011679554508e-16
"1224","NPQ.11.3","NPQ","6","11","4",1.04506354773035,1.64043632073412e-95
"1225","qP.11.3","qP","7","11","4",0.847486412277896,1.9611677794798e-71
"1226","ABQ.11.3","ABQ","8","11","4",0.144362951549522,1.29764106488855e-43
"1227","qm.11.3","qm","9","11","4",0.315449418040751,9.80583889739902e-72
"1228","nTau1.11.3","nTau1","10","11","4",1.39308482603772,3.57387337870614e-22
"1229","nTau2.11.3","nTau2","11","11","4",0.907209915987312,5.47011679554508e-16
"1230","nCon.11.3","nCon","12","11","4",0.700743029347575,5.00522347975217e-05
"1231","Fm.11.3","Fm","13","11","4",1494.51326986682,1.64043632073412e-95
"1232","Fo.11.3","Fo","14","11","4",1125.41038174136,1.9611677794798e-71
"1233","Quant.12.3","Quant","1","12","4",0.253484930177723,5.16478812456812e-69
"1234","Sigma.12.3","Sigma","2","12","4",3.33512726587084,2.48035421707937e-41
"1235","Connect.12.3","Connect","3","12","4",0.144310356767192,0.00158156782325528
"1236","Tau1.12.3","Tau1","4","12","4",722.827069537522,2.96519856647917e-20
"1237","Tau2.12.3","Tau2","5","12","4",1378710.61915328,8.18686641301924e-15
"1238","NPQ.12.3","NPQ","6","12","4",1.04891033592417,7.6901545199885e-93
"1239","qP.12.3","qP","7","12","4",0.852677796954174,1.03295762491362e-68
"1240","ABQ.12.3","ABQ","8","12","4",0.152309731149576,2.48035421707937e-41
"1241","qm.12.3","qm","9","12","4",0.297396964993791,5.16478812456812e-69
"1242","nTau1.12.3","nTau1","10","12","4",1.26622750883921,2.96519856647917e-20
"1243","nTau2.12.3","nTau2","11","12","4",0.856823731107959,8.18686641301924e-15
"1244","nCon.12.3","nCon","12","12","4",0.600492761862071,0.00158156782325528
"1245","Fm.12.3","Fm","13","12","4",1491.707351081,7.6901545199885e-93
"1246","Fo.12.3","Fo","14","12","4",1113.58201734663,1.03295762491362e-68
"1247","Quant.13.3","Quant","1","13","4",0.257053044707048,6.24641387615724e-72
"1248","Sigma.13.3","Sigma","2","13","4",3.32078460636102,4.30901368363362e-45
"1249","Connect.13.3","Connect","3","13","4",0.17603019306789,6.73655114515307e-06
"1250","Tau1.13.3","Tau1","4","13","4",739.756821705103,3.109448165909e-21
"1251","Tau2.13.3","Tau2","5","13","4",1401274.84934783,2.02436958372546e-14
"1252","NPQ.13.3","NPQ","6","13","4",1.04558366228054,6.64638114303189e-96
"1253","qP.13.3","qP","7","13","4",0.854222810577718,1.24928277523145e-71
"1254","ABQ.13.3","ABQ","8","13","4",0.155955209095899,4.30901368363362e-45
"1255","qm.13.3","qm","9","13","4",0.287506956558986,6.24641387615724e-72
"1256","nTau1.13.3","nTau1","10","13","4",1.29588455796735,3.109448165909e-21
"1257","nTau2.13.3","nTau2","11","13","4",0.870846665026282,2.02436958372546e-14
"1258","nCon.13.3","nCon","12","13","4",0.732482818104167,6.73655114515307e-06
"1259","Fm.13.3","Fm","13","13","4",1494.13327167293,6.64638114303189e-96
"1260","Fo.13.3","Fo","14","13","4",1110.0617649913,1.24928277523145e-71
"1261","Quant.14.3","Quant","1","14","4",0.261508426076758,6.51682963620258e-72
"1262","Sigma.14.3","Sigma","2","14","4",3.36151320384109,1.09068288131258e-45
"1263","Connect.14.3","Connect","3","14","4",0.184127690773419,1.4848194514654e-06
"1264","Tau1.14.3","Tau1","4","14","4",744.175947546032,2.15708590519827e-21
"1265","Tau2.14.3","Tau2","5","14","4",1392205.12954695,2.95639728767612e-14
"1266","NPQ.14.3","NPQ","6","14","4",1.04784054856041,2.84163907062785e-96
"1267","qP.14.3","qP","7","14","4",0.857678203137919,1.30336592724052e-71
"1268","ABQ.14.3","ABQ","8","14","4",0.145603209608176,1.09068288131258e-45
"1269","qm.14.3","qm","9","14","4",0.2751576446284,6.51682963620258e-72
"1270","nTau1.14.3","nTau1","10","14","4",1.30362585452448,2.15708590519827e-21
"1271","nTau2.14.3","nTau2","11","14","4",0.865210129663505,2.95639728767612e-14
"1272","nCon.14.3","nCon","12","14","4",0.76617748056841,1.4848194514654e-06
"1273","Fm.14.3","Fm","13","14","4",1492.486615695,2.84163907062785e-96
"1274","Fo.14.3","Fo","14","14","4",1102.18878988398,1.30336592724052e-71
"1275","Quant.15.3","Quant","1","15","4",0.267807381599104,2.88678097568317e-69
"1276","Sigma.15.3","Sigma","2","15","4",3.2890763278416,1.18453664116101e-43
"1277","Connect.15.3","Connect","3","15","4",0.181943745407368,1.16496621118408e-05
"1278","Tau1.15.3","Tau1","4","15","4",661.036095891805,3.56782029949126e-20
"1279","Tau2.15.3","Tau2","5","15","4",1240236.64272032,9.49938517287594e-15
"1280","NPQ.15.3","NPQ","6","15","4",1.04312257113337,1.85475198509661e-93
"1281","qP.15.3","qP","7","15","4",0.860696751166332,5.77356195136633e-69
"1282","ABQ.15.3","ABQ","8","15","4",0.164014511485336,1.18453664116101e-43
"1283","qm.15.3","qm","9","15","4",0.257698361095187,2.88678097568317e-69
"1284","nTau1.15.3","nTau1","10","15","4",1.15798387225512,3.56782029949126e-20
"1285","nTau2.15.3","nTau2","11","15","4",0.770766666267543,9.49938517287594e-15
"1286","nCon.15.3","nCon","12","15","4",0.757089821068464,1.16496621118408e-05
"1287","Fm.15.3","Fm","13","15","4",1495.93306490099,1.85475198509661e-93
"1288","Fo.15.3","Fo","14","15","4",1095.31114774233,5.77356195136633e-69
"1289","Quant.16.3","Quant","1","16","4",0.134731196553412,1.64812001363295e-74
"1290","Sigma.16.3","Sigma","2","16","4",3.49308822530457,1.31696966655205e-24
"1291","Connect.16.3","Connect","3","16","4",0,1
"1292","Tau1.16.3","Tau1","4","16","4",786.869711126681,7.66088211275454e-13
"1293","Tau2.16.3","Tau2","5","16","4",3719537.80353635,2.0783080903656e-10
"1294","NPQ.16.3","NPQ","6","16","4",0.676548454844953,7.34115057114905e-91
"1295","qP.16.3","qP","7","16","4",0.649111901655006,3.2962400272659e-74
"1296","ABQ.16.3","ABQ","8","16","4",0.112160748068632,1.31696966655205e-24
"1297","qm.16.3","qm","9","16","4",0.626555521300318,1.64812001363295e-74
"1298","nTau1.16.3","nTau1","10","16","4",1.37841555206068,7.66088211275454e-13
"1299","nTau2.16.3","nTau2","11","16","4",2.31157156153651,2.0783080903656e-10
"1300","nCon.16.3","nCon","12","16","4",0,1
"1301","Fm.16.3","Fm","13","16","4",1823.01597127807,7.34115057114905e-91
"1302","Fo.16.3","Fo","14","16","4",1577.3988481318,3.2962400272659e-74
"1303","Quant.17.3","Quant","1","17","4",0.128473713983876,1.70295993719356e-73
"1304","Sigma.17.3","Sigma","2","17","4",3.45785388942714,1.65712030944647e-20
"1305","Connect.17.3","Connect","3","17","4",0,1
"1306","Tau1.17.3","Tau1","4","17","4",656.554252048856,1.13613628464485e-11
"1307","Tau2.17.3","Tau2","5","17","4",2711528.85981653,1.47372445342014e-15
"1308","NPQ.17.3","NPQ","6","17","4",0.794584944491658,1.16932824945026e-87
"1309","qP.17.3","qP","7","17","4",0.689970272086617,3.40591987438711e-73
"1310","ABQ.17.3","ABQ","8","17","4",0.121116269484064,1.65712030944647e-20
"1311","qm.17.3","qm","9","17","4",0.643899851165496,1.70295993719356e-73
"1312","nTau1.17.3","nTau1","10","17","4",1.15013270811998,1.13613628464485e-11
"1313","nTau2.17.3","nTau2","11","17","4",1.68512684416817,1.47372445342014e-15
"1314","nCon.17.3","nCon","12","17","4",0,1
"1315","Fm.17.3","Fm","13","17","4",1703.10946783836,1.16932824945026e-87
"1316","Fo.17.3","Fo","14","17","4",1484.30466918406,3.40591987438711e-73
"1317","Quant.18.3","Quant","1","18","4",0.12671102346059,4.39003140926282e-74
"1318","Sigma.18.3","Sigma","2","18","4",3.40305424550462,7.14674906601766e-22
"1319","Connect.18.3","Connect","3","18","4",0,1
"1320","Tau1.18.3","Tau1","4","18","4",811.972853190246,1.00449938580258e-15
"1321","Tau2.18.3","Tau2","5","18","4",4004942.4144927,2.88952615392138e-11
"1322","NPQ.18.3","NPQ","6","18","4",0.902865280141355,4.44511876257423e-89
"1323","qP.18.3","qP","7","18","4",0.725797712620822,8.78006281852563e-74
"1324","ABQ.18.3","ABQ","8","18","4",0.135044710945641,7.14674906601766e-22
"1325","qm.18.3","qm","9","18","4",0.648785631596583,4.39003140926282e-74
"1326","nTau1.18.3","nTau1","10","18","4",1.42239050869799,1.00449938580258e-15
"1327","nTau2.18.3","nTau2","11","18","4",2.48894122870076,2.88952615392138e-11
"1328","nCon.18.3","nCon","12","18","4",0,1
"1329","Fm.18.3","Fm","13","18","4",1606.19600436289,4.44511876257423e-89
"1330","Fo.18.3","Fo","14","18","4",1402.67326477176,8.78006281852563e-74
"1331","Quant.19.3","Quant","1","19","4",0.133265642917356,4.19009709342176e-74
"1332","Sigma.19.3","Sigma","2","19","4",3.2730521452991,5.323417816407e-23
"1333","Connect.19.3","Connect","3","19","4",0.0321619714913349,0.789299387008976
"1334","Tau1.19.3","Tau1","4","19","4",644.462099096765,6.33120464567057e-11
"1335","Tau2.19.3","Tau2","5","19","4",3259016.85034865,3.75642750699806e-11
"1336","NPQ.19.3","NPQ","6","19","4",1.00383684278493,4.3103773847798e-88
"1337","qP.19.3","qP","7","19","4",0.761206258499687,8.38019418684347e-74
"1338","ABQ.19.3","ABQ","8","19","4",0.168087382630783,5.323417816407e-23
"1339","qm.19.3","qm","9","19","4",0.630617705320232,4.19009709342176e-74
"1340","nTau1.19.3","nTau1","10","19","4",1.12895002507682,6.33120464567057e-11
"1341","nTau2.19.3","nTau2","11","19","4",2.0253727930045,3.75642750699806e-11
"1342","nCon.19.3","nCon","12","19","4",0.13382983398009,0.789299387008976
"1343","Fm.19.3","Fm","13","19","4",1525.26121116537,4.3103773847798e-88
