"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"1364","NPQ.21.3","NPQ","6","21","4",0.378798475196986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000943385653309736
"1365","qP.21.3","qP","7","21","4",0.639145872325459,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000597520055279402
"1366","ABQ.21.3","ABQ","8","21","4",0.193670778822348,0.000000000000000000000000160988251873931
"1367","qm.21.3","qm","9","21","4",0.873336856024976,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000298760027639701
"1368","nTau1.21.3","nTau1","10","21","4",1.32424981201389,0.000000132711030646298
"1369","nTau2.21.3","nTau2","11","21","4",14.0635377021667,0.00150837202901712
"1370","nCon.21.3","nCon","12","21","4",1.25782042924974,0.00000000010809464417143
"1371","Fm.21.3","Fm","13","21","4",2218.94219690804,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000943385653309736
"1372","Fo.21.3","Fo","14","21","4",2114.93738722798,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000597520055279402
"1373","Quant.22.3","Quant","1","22","4",0.0489269055255894,0.00000000000000000000000000000000000000000000000000000000000000000000000000000445250888429312
"1374","Sigma.22.3","Sigma","2","22","4",3.00401230969128,0.000000000000000000000461399252403379
"1375","Connect.22.3","Connect","3","22","4",0.548793520592715,0.0000000000462612977520339
"1376","Tau1.22.3","Tau1","4","22","4",956.035096959888,0.000000612610414079022
"1377","Tau2.22.3","Tau2","5","22","4",6558124.42325975,0.0000385969029960085
"1378","NPQ.22.3","NPQ","6","22","4",0.415219280948603,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000461713433423364
"1379","qP.22.3","qP","7","22","4",0.678983109378109,0.00000000000000000000000000000000000000000000000000000000000000000000000000000890501776858624
"1380","ABQ.22.3","ABQ","8","22","4",0.230889362122246,0.000000000000000000000461399252403379
"1381","qm.22.3","qm","9","22","4",0.867782001676039,0.00000000000000000000000000000000000000000000000000000000000000000000000000000445250888429312
"1382","nTau1.22.3","nTau1","10","22","4",1.48035412005572,0.000000612610414079022
"1383","nTau2.22.3","nTau2","11","22","4",7.65563549707043,0.0000385969029960085
"1384","nCon.22.3","nCon","12","22","4",1.41334079509584,0.0000000000462612977520339
"1385","Fm.22.3","Fm","13","22","4",2161.83750379399,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000461713433423364
"1386","Fo.22.3","Fo","14","22","4",2056.06548448419,0.00000000000000000000000000000000000000000000000000000000000000000000000000000890501776858624
"1387","Quant.23.3","Quant","1","23","4",0.20301516156201,0.00000000000000000000000000000000000000000000000000000000000000000000000168361939605635
"1388","Sigma.23.3","Sigma","2","23","4",4.33003998979713,0.00000000000000000000000000000000000000000000402408081227655
"1389","Connect.23.3","Connect","3","23","4",0.343841291150139,0.00000000000000166552636222789
"1390","Tau1.23.3","Tau1","4","23","4",1138.19243137934,0.0000000000000000459734130571543
"1391","Tau2.23.3","Tau2","5","23","4",1457363.43735237,0.000000000000101744537395428
"1392","NPQ.23.3","NPQ","6","23","4",0.541639486036881,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268464690863116
"1393","qP.23.3","qP","7","23","4",1,0.00000000000000000000000000000000000000000000000000000000000000000000000336723879211271
"1394","ABQ.23.3","ABQ","8","23","4",-0.108610576542976,0.00000000000000000000000000000000000000000000402408081227655
"1395","qm.23.3","qm","9","23","4",0.451380421410349,0.00000000000000000000000000000000000000000000000000000000000000000000000168361939605635
"1396","nTau1.23.3","nTau1","10","23","4",1.76241213378732,0.0000000000000000459734130571543
"1397","nTau2.23.3","nTau2","11","23","4",1.70125519783623,0.000000000000101744537395428
"1398","nCon.23.3","nCon","12","23","4",0.885515053632669,0.00000000000000166552636222789
"1399","Fm.23.3","Fm","13","23","4",1984.55874110497,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268464690863116
"1400","Fo.23.3","Fo","14","23","4",1581.66322765024,0.00000000000000000000000000000000000000000000000000000000000000000000000336723879211271
"1401","Quant.24.3","Quant","1","24","4",0.218816868334352,0.000000000000000000000000000000000000000000000000000000000000000000000000830619253735367
"1402","Sigma.24.3","Sigma","2","24","4",4.78694758265261,0.0000000000000000000000000000000000000000000000325988581496458
"1403","Connect.24.3","Connect","3","24","4",0.326832759643314,0.000000000000000682430453775146
"1404","Tau1.24.3","Tau1","4","24","4",1237.62061997865,0.0000000000000000373373044225034
"1405","Tau2.24.3","Tau2","5","24","4",1550497.6849666,0.00000000000988984442890075
"1406","NPQ.24.3","NPQ","6","24","4",0.480290506896816,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245648011904572
"1407","qP.24.3","qP","7","24","4",0.977743304673584,0.00000000000000000000000000000000000000000000000000000000000000000000000166123850747073
"1408","ABQ.24.3","ABQ","8","24","4",-0.225591618550886,0.0000000000000000000000000000000000000000000000325988581496458
"1409","qm.24.3","qm","9","24","4",0.408678557944887,0.000000000000000000000000000000000000000000000000000000000000000000000000830619253735367
"1410","nTau1.24.3","nTau1","10","24","4",1.91636979612704,0.0000000000000000373373044225034
"1411","nTau2.24.3","nTau2","11","24","4",1.80997558891323,0.00000000000988984442890075
"1412","nCon.24.3","nCon","12","24","4",0.841711964599646,0.000000000000000682430453775146
"1413","Fm.24.3","Fm","13","24","4",2066.80655141182,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245648011904572
"1414","Fo.24.3","Fo","14","24","4",1614.55441437896,0.00000000000000000000000000000000000000000000000000000000000000000000000166123850747073
"1415","Quant.25.3","Quant","1","25","4",0.222863014305032,0.0000000000000000000000000000000000000000000000000000000000000000000000000823737750246705
"1416","Sigma.25.3","Sigma","2","25","4",4.72714839841367,0.000000000000000000000000000000000000000000000000814363282504309
"1417","Connect.25.3","Connect","3","25","4",0.360223704694803,0.000000000000000000291961120115857
"1418","Tau1.25.3","Tau1","4","25","4",1154.73061743139,0.00000000000000000318519809558665
"1419","Tau2.25.3","Tau2","5","25","4",1376066.15814931,0.000000000000113883759725125
"1420","NPQ.25.3","NPQ","6","25","4",0.473081389058512,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000421611350624542
"1421","qP.25.3","qP","7","25","4",0.978083032593699,0.000000000000000000000000000000000000000000000000000000000000000000000000164747550049341
"1422","ABQ.25.3","ABQ","8","25","4",-0.210281365464969,0.000000000000000000000000000000000000000000000000814363282504309
"1423","qm.25.3","qm","9","25","4",0.397744424354729,0.0000000000000000000000000000000000000000000000000000000000000000000000000823737750246705
"1424","nTau1.25.3","nTau1","10","25","4",1.78802036923626,0.00000000000000000318519809558665
"1425","nTau2.25.3","nTau2","11","25","4",1.606352707991,0.000000000000113883759725125
"1426","nCon.25.3","nCon","12","25","4",0.92770566360889,0.000000000000000000291961120115857
"1427","Fm.25.3","Fm","13","25","4",2076.92130276824,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000421611350624542
"1428","Fo.25.3","Fo","14","25","4",1614.05236075898,0.000000000000000000000000000000000000000000000000000000000000000000000000164747550049341
"1429","Quant.26.3","Quant","1","26","4",0.231459493885089,0.0000000000000000000000000000000000000000000000000000000000000000000000632120204692702
"1430","Sigma.26.3","Sigma","2","26","4",4.82751851338473,0.00000000000000000000000000000000000000000000006892816882096
"1431","Connect.26.3","Connect","3","26","4",0.295590542819506,0.000000000000159004077074453
"1432","Tau1.26.3","Tau1","4","26","4",1152.52771290215,0.000000000000000000047126029337206
"1433","Tau2.26.3","Tau2","5","26","4",1338159.9371755,0.00000000000000380993799618261
"1434","NPQ.26.3","NPQ","6","26","4",0.46210496688056,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000702115583286269
"1435","qP.26.3","qP","7","26","4",0.982055878651529,0.00000000000000000000000000000000000000000000000000000000000000000000012642404093854
"1436","ABQ.26.3","ABQ","8","26","4",-0.235978904353279,0.00000000000000000000000000000000000000000000006892816882096
"1437","qm.26.3","qm","9","26","4",0.374513661842814,0.0000000000000000000000000000000000000000000000000000000000000000000000632120204692702
"1438","nTau1.26.3","nTau1","10","26","4",1.78460932417493,0.000000000000000000047126029337206
"1439","nTau2.26.3","nTau2","11","26","4",1.56210282919674,0.00000000000000380993799618261
"1440","nCon.26.3","nCon","12","26","4",0.761252013981738,0.000000000000159004077074453
"1441","Fm.26.3","Fm","13","26","4",2092.51331946059,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000702115583286269
"1442","Fo.26.3","Fo","14","26","4",1608.18124559044,0.00000000000000000000000000000000000000000000000000000000000000000000012642404093854
"1443","Quant.27.3","Quant","1","27","4",0.236746730852028,0.000000000000000000000000000000000000000000000000000000000000000000000243801195230397
"1444","Sigma.27.3","Sigma","2","27","4",4.85218242520495,0.0000000000000000000000000000000000000000000000659835067868243
"1445","Connect.27.3","Connect","3","27","4",0.304296987358757,0.0000000000000401316973227473
"1446","Tau1.27.3","Tau1","4","27","4",1297.68668508827,0.000000000000000000850617742523544
"1447","Tau2.27.3","Tau2","5","27","4",1392764.10978022,0.00000000000137276179511833
"1448","NPQ.27.3","NPQ","6","27","4",0.456424401673668,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148905443563733
"1449","qP.27.3","qP","7","27","4",0.985327133271404,0.000000000000000000000000000000000000000000000000000000000000000000000487602390460794
"1450","ABQ.27.3","ABQ","8","27","4",-0.242293551231195,0.0000000000000000000000000000000000000000000000659835067868243
"1451","qm.27.3","qm","9","27","4",0.360225656482093,0.000000000000000000000000000000000000000000000000000000000000000000000243801195230397
"1452","nTau1.27.3","nTau1","10","27","4",2.00937793698224,0.000000000000000000850617742523544
"1453","nTau2.27.3","nTau2","11","27","4",1.62584508461938,0.00000000000137276179511833
"1454","nCon.27.3","nCon","12","27","4",0.783674241624428,0.0000000000000401316973227473
"1455","Fm.27.3","Fm","13","27","4",2100.67485420543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148905443563733
"1456","Fo.27.3","Fo","14","27","4",1603.34694988923,0.000000000000000000000000000000000000000000000000000000000000000000000487602390460794
"1457","MTQuant.2.0","MTQuant","15","2","1",0.577122978067413,NA
"1458","PQpool.2.0","PQpool","16","2","1",0.641173722428009,NA
"1459","MTTau1.2.0","MTTau1","17","2","1",17000,NA
"1460","MTTau2.2.0","MTTau2","18","2","1",1974332.78712371,NA
"1461","MTQuant.2.1","MTQuant","15","2","2",0.541999955668648,NA
"1462","PQpool.2.1","PQpool","16","2","2",0.654360117883858,NA
"1463","MTTau1.2.1","MTTau1","17","2","2",17000,NA
"1464","MTTau2.2.1","MTTau2","18","2","2",6383621.04227177,NA
"1465","MTQuant.2.2","MTQuant","15","2","3",0.545097776104762,NA
"1466","PQpool.2.2","PQpool","16","2","3",0.657497978052637,NA
"1467","MTTau1.2.2","MTTau1","17","2","3",17000,NA
"1468","MTTau2.2.2","MTTau2","18","2","3",5817475.04003347,NA
"1469","MTQuant.2.3","MTQuant","15","2","4",0.54525497182991,NA
"1470","PQpool.2.3","PQpool","16","2","4",0.656515126282711,NA
"1471","MTTau1.2.3","MTTau1","17","2","4",17000,NA
"1472","MTTau2.2.3","MTTau2","18","2","4",9035501.84749851,NA
"1473","Ratio12","Ratio12","Ratio12","Ratio12","Ratio12",1.03209233587523,NA
"1474","Ratio32","Ratio32","Ratio32","Ratio32","Ratio32",1.07851857901775,NA
"1475","Ratio42","Ratio42","Ratio42","Ratio42","Ratio42",0.874523126404133,NA
"1476","mean.1.rQuant.All","rQuant","1","All","1",0.104855335993827,NA
"1477","min.1.rQuant.All","rQuant","1","All","1",0.0366041960888623,NA
"1478","max.1.rQuant.All","rQuant","1","All","1",0.3782498857114,NA
"1479","range.1.rQuant.All","rQuant","1","All","1",0.341645689622538,NA
"1480","slope.1.rQuant.All","rQuant","1","All","1",0.00268141867668266,NA
"1481","mean.1.rSigma.All","rSigma","2","All","1",4.37589351165637,NA
"1482","min.1.rSigma.All","rSigma","2","All","1",2.85005964254444,NA
"1483","max.1.rSigma.All","rSigma","2","All","1",5.65147722887759,NA
"1484","range.1.rSigma.All","rSigma","2","All","1",2.80141758633315,NA
"1485","slope.1.rSigma.All","rSigma","2","All","1",0.052655442681424,NA
"1486","mean.1.rConnect.All","rConnect","3","All","1",0.284544724589212,NA
"1487","min.1.rConnect.All","rConnect","3","All","1",0.175723390983709,NA
"1488","max.1.rConnect.All","rConnect","3","All","1",0.51842843183892,NA
"1489","range.1.rConnect.All","rConnect","3","All","1",0.342705040855211,NA
"1490","slope.1.rConnect.All","rConnect","3","All","1",-0.00366759944701241,NA
"1491","mean.1.rTau1.All","rTau1","4","All","1",1901.88216134605,NA
"1492","min.1.rTau1.All","rTau1","4","All","1",676.348278504029,NA
"1493","max.1.rTau1.All","rTau1","4","All","1",4975.50490682238,NA
"1494","range.1.rTau1.All","rTau1","4","All","1",4299.15662831835,NA
"1495","slope.1.rTau1.All","rTau1","4","All","1",-42.1627725544666,NA
"1496","mean.1.rTau2.All","rTau2","5","All","1",6452878.37273711,NA
"1497","min.1.rTau2.All","rTau2","5","All","1",768383.762475198,NA
"1498","max.1.rTau2.All","rTau2","5","All","1",15025511.4886032,NA
"1499","range.1.rTau2.All","rTau2","5","All","1",14257127.726128,NA
"1500","slope.1.rTau2.All","rTau2","5","All","1",-42515.3288668978,NA
"1501","mean.1.rNPQ.All","rNPQ","6","All","1",0.263215301026442,NA
"1502","min.1.rNPQ.All","rNPQ","6","All","1",0.084000412667768,NA
"1503","max.1.rNPQ.All","rNPQ","6","All","1",0.732732949480987,NA
"1504","range.1.rNPQ.All","rNPQ","6","All","1",0.648732536813219,NA
"1505","slope.1.rNPQ.All","rNPQ","6","All","1",0.00658921617965411,NA
"1506","mean.1.rqP.All","rqP","7","All","1",0.607451199334291,NA
"1507","min.1.rqP.All","rqP","7","All","1",0.242947311826741,NA
"1508","max.1.rqP.All","rqP","7","All","1",1.40008162716032,NA
"1509","range.1.rqP.All","rqP","7","All","1",1.15713431533358,NA
"1510","slope.1.rqP.All","rqP","7","All","1",0.0152307353134382,NA
"1511","mean.1.rABQ.All","rABQ","8","All","1",0.0507299104402027,NA
"1512","min.1.rABQ.All","rABQ","8","All","1",-0.225984654542268,NA
"1513","max.1.rABQ.All","rABQ","8","All","1",0.381731670361227,NA
"1514","range.1.rABQ.All","rABQ","8","All","1",0.607716324903495,NA
"1515","slope.1.rABQ.All","rABQ","8","All","1",-0.0114226355501704,NA
"1516","mean.1.rqm.All","rqm","9","All","1",0.722788188563181,NA
"1517","min.1.rqm.All","rqm","9","All","1",0,NA
"1518","max.1.rqm.All","rqm","9","All","1",0.903227476143137,NA
"1519","range.1.rqm.All","rqm","9","All","1",0.903227476143137,NA
"1520","slope.1.rqm.All","rqm","9","All","1",-0.0070890138450129,NA
"1521","mean.2.rQuant.All","rQuant","1","All","2",0.102991694322808,NA
"1522","min.2.rQuant.All","rQuant","1","All","2",0.036913517007569,NA
"1523","max.2.rQuant.All","rQuant","1","All","2",0.362287988216277,NA
"1524","range.2.rQuant.All","rQuant","1","All","2",0.325374471208708,NA
"1525","slope.2.rQuant.All","rQuant","1","All","2",0.00273523478725842,NA
"1526","mean.2.rSigma.All","rSigma","2","All","2",4.20364343740006,NA
"1527","min.2.rSigma.All","rSigma","2","All","2",2.77010835789957,NA
"1528","max.2.rSigma.All","rSigma","2","All","2",5.46843012731953,NA
"1529","range.2.rSigma.All","rSigma","2","All","2",2.69832176941996,NA
"1530","slope.2.rSigma.All","rSigma","2","All","2",0.0537261028085937,NA
"1531","mean.2.rConnect.All","rConnect","3","All","2",0.294318751725493,NA
"1532","min.2.rConnect.All","rConnect","3","All","2",0.161870591967816,NA
"1533","max.2.rConnect.All","rConnect","3","All","2",0.519923194504403,NA
"1534","range.2.rConnect.All","rConnect","3","All","2",0.358052602536587,NA
"1535","slope.2.rConnect.All","rConnect","3","All","2",-0.00484777945768665,NA
"1536","mean.2.rTau1.All","rTau1","4","All","2",1735.35270905094,NA
"1537","min.2.rTau1.All","rTau1","4","All","2",678.435623246205,NA
"1538","max.2.rTau1.All","rTau1","4","All","2",4446.01164124176,NA
"1539","range.2.rTau1.All","rTau1","4","All","2",3767.57601799556,NA
"1540","slope.2.rTau1.All","rTau1","4","All","2",-34.8207740377855,NA
"1541","mean.2.rTau2.All","rTau2","5","All","2",5585595.74529007,NA
"1542","min.2.rTau2.All","rTau2","5","All","2",738458.206030224,NA
"1543","max.2.rTau2.All","rTau2","5","All","2",11331863.1333175,NA
"1544","range.2.rTau2.All","rTau2","5","All","2",10593404.9272873,NA
"1545","slope.2.rTau2.All","rTau2","5","All","2",-80948.7928750177,NA
"1546","mean.2.rNPQ.All","rNPQ","6","All","2",0.325100121352575,NA
"1547","min.2.rNPQ.All","rNPQ","6","All","2",0.13072306809554,NA
"1548","max.2.rNPQ.All","rNPQ","6","All","2",0.845018601092563,NA
"1549","range.2.rNPQ.All","rNPQ","6","All","2",0.714295532997023,NA
"1550","slope.2.rNPQ.All","rNPQ","6","All","2",0.00701941183640632,NA
"1551","mean.2.rqP.All","rqP","7","All","2",0.645480705888308,NA
"1552","min.2.rqP.All","rqP","7","All","2",0.324419571006054,NA
"1553","max.2.rqP.All","rqP","7","All","2",1.36230457724124,NA
"1554","range.2.rqP.All","rqP","7","All","2",1.03788500623519,NA
"1555","slope.2.rqP.All","rqP","7","All","2",0.0142953695069234,NA
"1556","mean.2.rABQ.All","rABQ","8","All","2",0.0862585569297426,NA
"1557","min.2.rABQ.All","rABQ","8","All","2",-0.188666762601606,NA
"1558","max.2.rABQ.All","rABQ","8","All","2",0.39786453201805,NA
"1559","range.2.rABQ.All","rABQ","8","All","2",0.586531294619656,NA
"1560","slope.2.rABQ.All","rABQ","8","All","2",-0.0116783850585644,NA
"1561","mean.2.rqm.All","rqm","9","All","2",0.715718716400488,NA
"1562","min.2.rqm.All","rqm","9","All","2",0,NA
"1563","max.2.rqm.All","rqm","9","All","2",0.89811001686997,NA
"1564","range.2.rqm.All","rqm","9","All","2",0.89811001686997,NA
"1565","slope.2.rqm.All","rqm","9","All","2",-0.00754989090509279,NA
"1566","mean.3.rQuant.All","rQuant","1","All","3",0.107605082011785,NA
"1567","min.3.rQuant.All","rQuant","1","All","3",0.0409800485988178,NA
"1568","max.3.rQuant.All","rQuant","1","All","3",0.37166864925617,NA
"1569","range.3.rQuant.All","rQuant","1","All","3",0.330688600657352,NA
"1570","slope.3.rQuant.All","rQuant","1","All","3",0.0027828604016534,NA
"1571","mean.3.rSigma.All","rSigma","2","All","3",4.10596600194736,NA
"1572","min.3.rSigma.All","rSigma","2","All","3",2.73242045246451,NA
"1573","max.3.rSigma.All","rSigma","2","All","3",5.28251303550549,NA
"1574","range.3.rSigma.All","rSigma","2","All","3",2.55009258304098,NA
"1575","slope.3.rSigma.All","rSigma","2","All","3",0.054587400738338,NA
"1576","mean.3.rConnect.All","rConnect","3","All","3",0.262205537238204,NA
"1577","min.3.rConnect.All","rConnect","3","All","3",0.105434430310207,NA
"1578","max.3.rConnect.All","rConnect","3","All","3",0.44374559482228,NA
"1579","range.3.rConnect.All","rConnect","3","All","3",0.338311164512073,NA
"1580","slope.3.rConnect.All","rConnect","3","All","3",-0.00127019159935311,NA
"1581","mean.3.rTau1.All","rTau1","4","All","3",1624.75969400968,NA
"1582","min.3.rTau1.All","rTau1","4","All","3",665.291585372413,NA
"1583","max.3.rTau1.All","rTau1","4","All","3",2892.16726008015,NA
"1584","range.3.rTau1.All","rTau1","4","All","3",2226.87567470774,NA
"1585","slope.3.rTau1.All","rTau1","4","All","3",-24.4477607711903,NA
"1586","mean.3.rTau2.All","rTau2","5","All","3",5465839.96212431,NA
"1587","min.3.rTau2.All","rTau2","5","All","3",757328.284657954,NA
"1588","max.3.rTau2.All","rTau2","5","All","3",15173449.1316356,NA
"1589","range.3.rTau2.All","rTau2","5","All","3",14416120.8469776,NA
"1590","slope.3.rTau2.All","rTau2","5","All","3",-80643.3633301343,NA
"1591","mean.3.rNPQ.All","rNPQ","6","All","3",0.339498390100732,NA
"1592","min.3.rNPQ.All","rNPQ","6","All","3",0.144108307278933,NA
"1593","max.3.rNPQ.All","rNPQ","6","All","3",0.834533259603337,NA
"1594","range.3.rNPQ.All","rNPQ","6","All","3",0.690424952324404,NA
"1595","slope.3.rNPQ.All","rNPQ","6","All","3",0.00723063523810948,NA
"1596","mean.3.rqP.All","rqP","7","All","3",0.662295045826313,NA
"1597","min.3.rqP.All","rqP","7","All","3",0.337564262167554,NA
"1598","max.3.rqP.All","rqP","7","All","3",1.35491904438355,NA
"1599","range.3.rqP.All","rqP","7","All","3",1.017354782216,NA
"1600","slope.3.rqP.All","rqP","7","All","3",0.0139522858172336,NA
"1601","mean.3.rABQ.All","rABQ","8","All","3",0.0595133638955984,NA
"1602","min.3.rABQ.All","rABQ","8","All","3",-0.209979067674682,NA
"1603","max.3.rABQ.All","rABQ","8","All","3",0.374129031136055,NA
"1604","range.3.rABQ.All","rABQ","8","All","3",0.584108098810737,NA
"1605","slope.3.rABQ.All","rABQ","8","All","3",-0.0125034451989455,NA
"1606","mean.3.rqm.All","rqm","9","All","3",0.710481144354959,NA
"1607","min.3.rqm.All","rqm","9","All","3",0,NA
"1608","max.3.rqm.All","rqm","9","All","3",0.889740367715081,NA
"1609","range.3.rqm.All","rqm","9","All","3",0.889740367715081,NA
"1610","slope.3.rqm.All","rqm","9","All","3",-0.00748747683514014,NA
"1611","mean.4.rQuant.All","rQuant","1","All","4",0.109229680449888,NA
"1612","min.4.rQuant.All","rQuant","1","All","4",0.0434796490251485,NA
"1613","max.4.rQuant.All","rQuant","1","All","4",0.370047241266719,NA
"1614","range.4.rQuant.All","rQuant","1","All","4",0.326567592241571,NA
"1615","slope.4.rQuant.All","rQuant","1","All","4",0.00289044070532202,NA
"1616","mean.4.rSigma.All","rSigma","2","All","4",3.71490100138899,NA
"1617","min.4.rSigma.All","rSigma","2","All","4",2.5400249328653,NA
"1618","max.4.rSigma.All","rSigma","2","All","4",4.85218242520495,NA
"1619","range.4.rSigma.All","rSigma","2","All","4",2.31215749233965,NA
"1620","slope.4.rSigma.All","rSigma","2","All","4",0.0414737019875226,NA
"1621","mean.4.rConnect.All","rConnect","3","All","4",0.382380817408137,NA
"1622","min.4.rConnect.All","rConnect","3","All","4",0.226105078789235,NA
"1623","max.4.rConnect.All","rConnect","3","All","4",0.582764119739184,NA
"1624","range.4.rConnect.All","rConnect","3","All","4",0.356659040949949,NA
"1625","slope.4.rConnect.All","rConnect","3","All","4",-0.00226644563762518,NA
"1626","mean.4.rTau1.All","rTau1","4","All","4",1249.72189409322,NA
"1627","min.4.rTau1.All","rTau1","4","All","4",645.815135721648,NA
"1628","max.4.rTau1.All","rTau1","4","All","4",2370.90110431677,NA
"1629","range.4.rTau1.All","rTau1","4","All","4",1725.08596859512,NA
"1630","slope.4.rTau1.All","rTau1","4","All","4",-10.1982705881285,NA
"1631","mean.4.rTau2.All","rTau2","5","All","4",4992988.34032115,NA
"1632","min.4.rTau2.All","rTau2","5","All","4",856640.108553932,NA
"1633","max.4.rTau2.All","rTau2","5","All","4",12047390.4638364,NA
"1634","range.4.rTau2.All","rTau2","5","All","4",11190750.3552825,NA
"1635","slope.4.rTau2.All","rTau2","5","All","4",-49626.8601750911,NA
"1636","mean.4.rNPQ.All","rNPQ","6","All","4",0.329843540626831,NA
"1637","min.4.rNPQ.All","rNPQ","6","All","4",0.129669969622015,NA
"1638","max.4.rNPQ.All","rNPQ","6","All","4",0.834004367982079,NA
"1639","range.4.rNPQ.All","rNPQ","6","All","4",0.704334398360064,NA
"1640","slope.4.rNPQ.All","rNPQ","6","All","4",0.00688319765665948,NA
"1641","mean.4.rqP.All","rqP","7","All","4",0.657478691513642,NA
"1642","min.4.rqP.All","rqP","7","All","4",0.320133871886058,NA
"1643","max.4.rqP.All","rqP","7","All","4",1.35916648760794,NA
"1644","range.4.rqP.All","rqP","7","All","4",1.03903261572188,NA
"1645","slope.4.rqP.All","rqP","7","All","4",0.0140627129201784,NA
"1646","mean.4.rABQ.All","rABQ","8","All","4",0.0488821002452492,NA
"1647","min.4.rABQ.All","rABQ","8","All","4",-0.242293551231195,NA
"1648","max.4.rABQ.All","rABQ","8","All","4",0.349683025585806,NA
"1649","range.4.rABQ.All","rABQ","8","All","4",0.591976576817001,NA
"1650","slope.4.rABQ.All","rABQ","8","All","4",-0.0106184203333219,NA
"1651","mean.4.rqm.All","rqm","9","All","4",0.70482233545106,NA
"1652","min.4.rqm.All","rqm","9","All","4",0,NA
"1653","max.4.rqm.All","rqm","9","All","4",0.882502437050167,NA
"1654","range.4.rqm.All","rqm","9","All","4",0.882502437050167,NA
"1655","slope.4.rqm.All","rqm","9","All","4",-0.00781100460424374,NA
"1656","mean.1.rQuant.L1","rQuant","1","L1","1",0.0446781781847548,NA
"1657","min.1.rQuant.L1","rQuant","1","L1","1",0.0366041960888623,NA
"1658","max.1.rQuant.L1","rQuant","1","L1","1",0.0570577914158947,NA
"1659","range.1.rQuant.L1","rQuant","1","L1","1",0.0204535953270324,NA
"1660","slope.1.rQuant.L1","rQuant","1","L1","1",0.000191415081191979,NA
"1661","mean.1.rSigma.L1","rSigma","2","L1","1",3.61058028187362,NA
"1662","min.1.rSigma.L1","rSigma","2","L1","1",2.85005964254444,NA
"1663","max.1.rSigma.L1","rSigma","2","L1","1",4.3465179183876,NA
"1664","range.1.rSigma.L1","rSigma","2","L1","1",1.49645827584316,NA
"1665","slope.1.rSigma.L1","rSigma","2","L1","1",0.222441768113717,NA
"1666","mean.1.rConnect.L1","rConnect","3","L1","1",0.319153304866732,NA
"1667","min.1.rConnect.L1","rConnect","3","L1","1",0.221355143969208,NA
"1668","max.1.rConnect.L1","rConnect","3","L1","1",0.462553861559432,NA
"1669","range.1.rConnect.L1","rConnect","3","L1","1",0.241198717590224,NA
"1670","slope.1.rConnect.L1","rConnect","3","L1","1",-0.0229861508598533,NA
"1671","mean.1.rTau1.L1","rTau1","4","L1","1",2583.39259768566,NA
"1672","min.1.rTau1.L1","rTau1","4","L1","1",1684.51050106093,NA
"1673","max.1.rTau1.L1","rTau1","4","L1","1",4975.50490682238,NA
"1674","range.1.rTau1.L1","rTau1","4","L1","1",3290.99440576145,NA
"1675","slope.1.rTau1.L1","rTau1","4","L1","1",-332.123060178786,NA
"1676","mean.1.rTau2.L1","rTau2","5","L1","1",8050183.28674939,NA
"1677","min.1.rTau2.L1","rTau2","5","L1","1",5051208.12646169,NA
"1678","max.1.rTau2.L1","rTau2","5","L1","1",10889871.7839836,NA
"1679","range.1.rTau2.L1","rTau2","5","L1","1",5838663.65752191,NA
"1680","slope.1.rTau2.L1","rTau2","5","L1","1",1083912.4472323,NA
"1681","mean.1.rNPQ.L1","rNPQ","6","L1","1",0.137981278243769,NA
"1682","min.1.rNPQ.L1","rNPQ","6","L1","1",0.084000412667768,NA
"1683","max.1.rNPQ.L1","rNPQ","6","L1","1",0.210050077966065,NA
"1684","range.1.rNPQ.L1","rNPQ","6","L1","1",0.126049665298297,NA
"1685","slope.1.rNPQ.L1","rNPQ","6","L1","1",0.0197216474980265,NA
"1686","mean.1.rqP.L1","rqP","7","L1","1",0.34771940486342,NA
"1687","min.1.rqP.L1","rqP","7","L1","1",0.242947311826741,NA
"1688","max.1.rqP.L1","rqP","7","L1","1",0.466387466037879,NA
"1689","range.1.rqP.L1","rqP","7","L1","1",0.223440154211138,NA
"1690","slope.1.rqP.L1","rqP","7","L1","1",0.0316236796718806,NA
"1691","mean.1.rABQ.L1","rABQ","8","L1","1",0.216750622836876,NA
