"","uni","metric","metrix","stage","col","ASnormalized.aglo10.005r","pval"
"875","qP.12.2","qP","7","12","3",0.676854301992112,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000215927382831142
"876","ABQ.12.2","ABQ","8","12","3",-0.0548058417713586,0.0000000000000000000000000000000000000000452375187415561
"877","qm.12.2","qm","9","12","3",0.66832128923683,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000107963691415571
"878","nTau1.12.2","nTau1","10","12","3",2.02589459558238,0.000000000000000000168372295304713
"879","nTau2.12.2","nTau2","11","12","3",4.01068762562454,0.000000045782897911725
"880","nCon.12.2","nCon","12","12","3",0.815179644242628,0.00000000345580695851148
"881","Fm.12.2","Fm","13","12","3",2810.82219297766,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141204182605568
"882","Fo.12.2","Fo","14","12","3",2465.74454101103,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000215927382831142
"883","Quant.13.2","Quant","1","13","3",0.133511311783637,0.000000000000000000000000000000000000000000000000000000000000000000000000000000392550545746719
"884","Sigma.13.2","Sigma","2","13","3",4.84220102829455,0.000000000000000000000000000000000000000179748955143994
"885","Connect.13.2","Connect","3","13","3",0.140691004067056,0.00189191620086026
"886","Tau1.13.2","Tau1","4","13","3",1209.96529310524,0.0000000000000000137270256845908
"887","Tau2.13.2","Tau2","5","13","3",2665077.36186289,0.00000000241177970505576
"888","NPQ.13.2","NPQ","6","13","3",0.355917650466165,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106597006237691
"889","qP.13.2","qP","7","13","3",0.671726711876672,0.000000000000000000000000000000000000000000000000000000000000000000000000000000785101091493438
"890","ABQ.13.2","ABQ","8","13","3",-0.141205880273718,0.000000000000000000000000000000000000000179748955143994
"891","qm.13.2","qm","9","13","3",0.639294969448898,0.000000000000000000000000000000000000000000000000000000000000000000000000000000392550545746719
"892","nTau1.13.2","nTau1","10","13","3",1.63453144745866,0.0000000000000000137270256845908
"893","nTau2.13.2","nTau2","11","13","3",3.15795066151176,0.00000000241177970505576
"894","nCon.13.2","nCon","12","13","3",0.423242881345668,0.00189191620086026
"895","Fm.13.2","Fm","13","13","3",2857.99703700198,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106597006237691
"896","Fo.13.2","Fo","14","13","3",2476.42210351809,0.000000000000000000000000000000000000000000000000000000000000000000000000000000785101091493438
"897","Quant.14.2","Quant","1","14","3",0.129923855692202,0.00000000000000000000000000000000000000000000000000000000000000000000000000524801935713856
"898","Sigma.14.2","Sigma","2","14","3",4.54891041653752,0.00000000000000000000000000000000000055281745362774
"899","Connect.14.2","Connect","3","14","3",0.260677728947888,0.000000974940764746666
"900","Tau1.14.2","Tau1","4","14","3",1515.21252741278,0.0000000000000000026005034515659
"901","Tau2.14.2","Tau2","5","14","3",3586191.30199235,0.0000019879865909769
"902","NPQ.14.2","NPQ","6","14","3",0.35739503927209,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163918511526667
"903","qP.14.2","qP","7","14","3",0.668102751844267,0.0000000000000000000000000000000000000000000000000000000000000000000000000104960387142771
"904","ABQ.14.2","ABQ","8","14","3",-0.0720833946911459,0.00000000000000000000000000000000000055281745362774
"905","qm.14.2","qm","9","14","3",0.648987132920099,0.00000000000000000000000000000000000000000000000000000000000000000000000000524801935713856
"906","nTau1.14.2","nTau1","10","14","3",2.04688724523942,0.0000000000000000026005034515659
"907","nTau2.14.2","nTau2","11","14","3",4.24941330277868,0.0000019879865909769
"908","nCon.14.2","nCon","12","14","3",0.784200765600933,0.000000974940764746666
"909","Fm.14.2","Fm","13","14","3",2854.88639293177,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163918511526667
"910","Fo.14.2","Fo","14","14","3",2483.96854519887,0.0000000000000000000000000000000000000000000000000000000000000000000000000104960387142771
"911","Quant.15.2","Quant","1","15","3",0.138861186842674,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000754138341983543
"912","Sigma.15.2","Sigma","2","15","3",4.67371542275416,0.000000000000000000000000000000000000000000102991470345744
"913","Connect.15.2","Connect","3","15","3",0.250570743558072,0.00000000163384517490424
"914","Tau1.15.2","Tau1","4","15","3",1362.86155238602,0.000000000000000182434085900868
"915","Tau2.15.2","Tau2","5","15","3",2843783.29608053,0.000000270876870993361
"916","NPQ.15.2","NPQ","6","15","3",0.349572767596724,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137752044776808
"917","qP.15.2","qP","7","15","3",0.673512729583039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000150827668396709
"918","ABQ.15.2","ABQ","8","15","3",-0.101497333961692,0.000000000000000000000000000000000000000000102991470345744
"919","qm.15.2","qm","9","15","3",0.624841311396749,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000754138341983543
"920","nTau1.15.2","nTau1","10","15","3",1.84107765619482,0.000000000000000182434085900868
"921","nTau2.15.2","nTau2","11","15","3",3.36970606165677,0.000000270876870993361
"922","nCon.15.2","nCon","12","15","3",0.753795768163674,0.00000000163384517490424
"923","Fm.15.2","Fm","13","15","3",2871.43362736329,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137752044776808
"924","Fo.15.2","Fo","14","15","3",2472.70294592766,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000150827668396709
"925","Quant.16.2","Quant","1","16","3",0.0532847240232093,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000309584537462423
"926","Sigma.16.2","Sigma","2","16","3",3.54739870622209,0.0000000000000000000000041325015638808
"927","Connect.16.2","Connect","3","16","3",0.384031993444403,0.0000333921932716676
"928","Tau1.16.2","Tau1","4","16","3",1503.92610372342,0.0000000000107630993836301
"929","Tau2.16.2","Tau2","5","16","3",8115695.57466909,0.0000211104563068905
"930","NPQ.16.2","NPQ","6","16","3",0.272658391474507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286502770879344
"931","qP.16.2","qP","7","16","3",0.476613384735219,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000619169074924845
"932","ABQ.16.2","ABQ","8","16","3",0.163952045865006,0.0000000000000000000000041325015638808
"933","qm.16.2","qm","9","16","3",0.856041651078629,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000309584537462423
"934","nTau1.16.2","nTau1","10","16","3",2.03164051497806,0.0000000000107630993836301
"935","nTau2.16.2","nTau2","11","16","3",9.61659371521571,0.0000211104563068905
"936","nCon.16.2","nCon","12","16","3",1.15528927035634,0.0000333921932716676
"937","Fm.16.2","Fm","13","16","3",3044.97157557037,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286502770879344
"938","Fo.16.2","Fo","14","16","3",2882.72110550758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000619169074924845
"939","Quant.17.2","Quant","1","17","3",0.0467302392573147,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020181048143841
"940","Sigma.17.2","Sigma","2","17","3",3.0358202052831,0.0000000000000000000000000000548323763773808
"941","Connect.17.2","Connect","3","17","3",0.413705541641156,0.00000000530912425780107
"942","Tau1.17.2","Tau1","4","17","3",1931.00563266886,0.00000000124210399434659
"943","Tau2.17.2","Tau2","5","17","3",13720836.687488,0.0202292759603548
"944","NPQ.17.2","NPQ","6","17","3",0.335547831345589,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000229946862132078
"945","qP.17.2","qP","7","17","3",0.532667508302133,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403620962876821
"946","ABQ.17.2","ABQ","8","17","3",0.284520438230741,0.0000000000000000000000000000548323763773808
"947","qm.17.2","qm","9","17","3",0.873749780795459,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020181048143841
"948","nTau1.17.2","nTau1","10","17","3",2.60857848551737,0.00000000124210399434659
"949","nTau2.17.2","nTau2","11","17","3",16.258336779935,0.0202292759603548
"950","nCon.17.2","nCon","12","17","3",1.24455665544485,0.00000000530912425780107
"951","Fm.17.2","Fm","13","17","3",2901.58730110522,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000229946862132078
"952","Fo.17.2","Fo","14","17","3",2765.99543229859,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403620962876821
"953","Quant.18.2","Quant","1","18","3",0.0514199575540179,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000019103432295722
"954","Sigma.18.2","Sigma","2","18","3",3.48243849374328,0.00000000000000000000000000955293720948068
"955","Connect.18.2","Connect","3","18","3",0.292516809762715,0.000739961053886589
"956","Tau1.18.2","Tau1","4","18","3",1516.68901116032,0.000000204664108703704
"957","Tau2.18.2","Tau2","5","18","3",6369899.56581146,0.00000876196353926841
"958","NPQ.18.2","NPQ","6","18","3",0.379060699136395,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000960622557062111
"959","qP.18.2","qP","7","18","3",0.580906889324817,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000038206864591444
"960","ABQ.18.2","ABQ","8","18","3",0.179261814301191,0.00000000000000000000000000955293720948068
"961","qm.18.2","qm","9","18","3",0.861079656003113,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000019103432295722
"962","nTau1.18.2","nTau1","10","18","3",2.04888181411736,0.000000204664108703704
"963","nTau2.18.2","nTau2","11","18","3",7.54793419338372,0.00000876196353926841
"964","nCon.18.2","nCon","12","18","3",0.879982755308266,0.000739961053886589
"965","Fm.18.2","Fm","13","18","3",2810.03485189429,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000960622557062111
"966","Fo.18.2","Fo","14","18","3",2665.54297908458,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000038206864591444
"967","Quant.19.2","Quant","1","19","3",0.0527547050108995,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113841427624121
"968","Sigma.19.2","Sigma","2","19","3",3.12816826927506,0.000000000000000000000000000000206515545568352
"969","Connect.19.2","Connect","3","19","3",0.340522816410135,0.000000558544869487408
"970","Tau1.19.2","Tau1","4","19","3",1251.05487471307,0.000000000000173958157332854
"971","Tau2.19.2","Tau2","5","19","3",7305524.97567904,0.0000000501368336714992
"972","NPQ.19.2","NPQ","6","19","3",0.422293910991403,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000827893271610388
"973","qP.19.2","qP","7","19","3",0.621562742017849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227682855248242
"974","ABQ.19.2","ABQ","8","19","3",0.262755923902711,0.000000000000000000000000000000206515545568352
"975","qm.19.2","qm","9","19","3",0.85747359359701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113841427624121
"976","nTau1.19.2","nTau1","10","19","3",1.69003900100885,0.000000000000173958157332854
"977","nTau2.19.2","nTau2","11","19","3",8.65659202234566,0.0000000501368336714992
"978","nCon.19.2","nCon","12","19","3",1.02439995319584,0.000000558544869487408
"979","Fm.19.2","Fm","13","19","3",2724.61872859301,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000827893271610388
"980","Fo.19.2","Fo","14","19","3",2580.88227129892,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227682855248242
"981","Quant.20.2","Quant","1","20","3",0.0477178290379435,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000194352184607081
"982","Sigma.20.2","Sigma","2","20","3",3.02651617935286,0.00000000000000000000000000271050395160038
"983","Connect.20.2","Connect","3","20","3",0.321869335683327,0.0000185593050879467
"984","Tau1.20.2","Tau1","4","20","3",1167.97782266865,0.00000000022196468895134
"985","Tau2.20.2","Tau2","5","20","3",6607672.52307017,0.00000125481561779531
"986","NPQ.20.2","NPQ","6","20","3",0.485419083476849,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137954162340935
"987","qP.20.2","qP","7","20","3",0.667922419140749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000388704369214162
"988","ABQ.20.2","ABQ","8","20","3",0.286713203264611,0.00000000000000000000000000271050395160038
"989","qm.20.2","qm","9","20","3",0.871081627833476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000194352184607081
"990","nTau1.20.2","nTau1","10","20","3",1.57781094380543,0.00000000022196468895134
"991","nTau2.20.2","nTau2","11","20","3",7.82968033644499,0.00000125481561779531
"992","nCon.20.2","nCon","12","20","3",0.968284404214632,0.0000185593050879467
"993","Fm.20.2","Fm","13","20","3",2608.83185799691,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137954162340935
"994","Fo.20.2","Fo","14","20","3",2484.34406540828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000388704369214162
"995","Quant.21.2","Quant","1","21","3",0.0571105102761073,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301804894424853
"996","Sigma.21.2","Sigma","2","21","3",3.42939223602913,0.0000000000000000000000000000000933963553570325
"997","Connect.21.2","Connect","3","21","3",0.175266697074582,0.00925207362558788
"998","Tau1.21.2","Tau1","4","21","3",1015.97251256747,0.0000000029747618446858
"999","Tau2.21.2","Tau2","5","21","3",7070763.18729508,0.0000440590714455801
"1000","NPQ.21.2","NPQ","6","21","3",0.525795632487818,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237205713845621
"1001","qP.21.2","qP","7","21","3",0.710949138210185,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000603609788849707
"1002","ABQ.21.2","ABQ","8","21","3",0.191763711863098,0.0000000000000000000000000000000933963553570325
"1003","qm.21.2","qm","9","21","3",0.845705595438116,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301804894424853
"1004","nTau1.21.2","nTau1","10","21","3",1.37246831046143,0.0000000029747618446858
"1005","nTau2.21.2","nTau2","11","21","3",8.37841392683004,0.0000440590714455801
"1006","nCon.21.2","nCon","12","21","3",0.527257463017529,0.00925207362558788
"1007","Fm.21.2","Fm","13","21","3",2539.79533362042,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237205713845621
"1008","Fo.21.2","Fo","14","21","3",2394.74632612048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000603609788849707
"1009","Quant.22.2","Quant","1","22","3",0.05420566631981,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301254319509944
"1010","Sigma.22.2","Sigma","2","22","3",2.97648495159184,0.00000000000000000000000000000000000448682992728599
"1011","Connect.22.2","Connect","3","22","3",0.382447155657881,0.0000000000024237333923572
"1012","Tau1.22.2","Tau1","4","22","3",1164.81873410321,0.000000000000288552189796515
"1013","Tau2.22.2","Tau2","5","22","3",8501806.19074118,0.0000168484838377466
"1014","NPQ.22.2","NPQ","6","22","3",0.579220996811307,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000934138002427085
"1015","qP.22.2","qP","7","22","3",0.746431052453755,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000602508639019888
"1016","ABQ.22.2","ABQ","8","22","3",0.298504521093954,0.00000000000000000000000000000000000448682992728599
"1017","qm.22.2","qm","9","22","3",0.853553558386007,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301254319509944
"1018","nTau1.22.2","nTau1","10","22","3",1.57354335891275,0.000000000000288552189796515
"1019","nTau2.22.2","nTau2","11","22","3",10.0741107437605,0.0000168484838377466
"1020","nCon.22.2","nCon","12","22","3",1.15052157880647,0.0000000000024237333923572
"1021","Fm.22.2","Fm","13","22","3",2453.8735460557,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000934138002427085
"1022","Fo.22.2","Fo","14","22","3",2320.8596954272,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000602508639019888
"1023","Quant.23.2","Quant","1","23","3",0.202039760191966,0.000000000000000000000000000000000000000000000000000000000000000000000000000014563315748107
"1024","Sigma.23.2","Sigma","2","23","3",4.64082108426954,0.000000000000000000000000000000000000000000000000251538165309663
"1025","Connect.23.2","Connect","3","23","3",0.183957408738086,0.0000000643229820741094
"1026","Tau1.23.2","Tau1","4","23","3",1194.17963822481,0.000000000000000000190967496916255
"1027","Tau2.23.2","Tau2","5","23","3",1559167.70618649,0.0000000000000020145637460241
"1028","NPQ.23.2","NPQ","6","23","3",0.72478994302374,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000732914296298924
"1029","qP.23.2","qP","7","23","3",1,0.0000000000000000000000000000000000000000000000000000000000000000000000000000291266314962141
"1030","ABQ.23.2","ABQ","8","23","3",-0.093744823835201,0.000000000000000000000000000000000000000000000000251538165309663
"1031","qm.23.2","qm","9","23","3",0.454152933568042,0.000000000000000000000000000000000000000000000000000000000000000000000000000014563315748107
"1032","nTau1.23.2","nTau1","10","23","3",1.61320674544627,0.000000000000000000190967496916255
"1033","nTau2.23.2","nTau2","11","23","3",1.84751660856767,0.0000000000000020145637460241
"1034","nCon.23.2","nCon","12","23","3",0.553401862723801,0.0000000643229820741094
"1035","Fm.23.2","Fm","13","23","3",2246.77134924461,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000732914296298924
"1036","Fo.23.2","Fo","14","23","3",1792.83420463705,0.0000000000000000000000000000000000000000000000000000000000000000000000000000291266314962141
"1037","Quant.24.2","Quant","1","24","3",0.212654192139996,0.00000000000000000000000000000000000000000000000000000000000000000000000920769237289082
"1038","Sigma.24.2","Sigma","2","24","3",4.68059796867022,0.00000000000000000000000000000000000000000000382407071017914
"1039","Connect.24.2","Connect","3","24","3",0.233042431012159,0.00000000602664340744639
"1040","Tau1.24.2","Tau1","4","24","3",1233.64788061099,0.000000000000000000000883840847064268
"1041","Tau2.24.2","Tau2","5","24","3",1636854.37295706,0.00000000000000167818565176384
"1042","NPQ.24.2","NPQ","6","24","3",0.667842383779575,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000471566212762802
"1043","qP.24.2","qP","7","24","3",0.982446552163709,0.0000000000000000000000000000000000000000000000000000000000000000000000184153847457816
"1044","ABQ.24.2","ABQ","8","24","3",-0.103119406615175,0.00000000000000000000000000000000000000000000382407071017914
"1045","qm.24.2","qm","9","24","3",0.425476119978634,0.00000000000000000000000000000000000000000000000000000000000000000000000920769237289082
"1046","nTau1.24.2","nTau1","10","24","3",1.66652404613559,0.000000000000000000000883840847064268
"1047","nTau2.24.2","nTau2","11","24","3",1.93957046945345,0.00000000000000167818565176384
"1048","nCon.24.2","nCon","12","24","3",0.701065079686081,0.00000000602664340744639
"1049","Fm.24.2","Fm","13","24","3",2323.48611903553,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000471566212762802
"1050","Fo.24.2","Fo","14","24","3",1829.38705544354,0.0000000000000000000000000000000000000000000000000000000000000000000000184153847457816
"1051","Quant.25.2","Quant","1","25","3",0.214385105152005,0.0000000000000000000000000000000000000000000000000000000000000000000000198832426731323
"1052","Sigma.25.2","Sigma","2","25","3",4.72293659437218,0.00000000000000000000000000000000000000000000269247103318132
"1053","Connect.25.2","Connect","3","25","3",0.259244024916788,0.000000000199832487481764
"1054","Tau1.25.2","Tau1","4","25","3",1275.59541633923,0.0000000000000000000161831077774484
"1055","Tau2.25.2","Tau2","5","25","3",1576150.58450811,0.0000000000000894597797037358
"1056","NPQ.25.2","NPQ","6","25","3",0.642880493459495,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000858575667825781
"1057","qP.25.2","qP","7","25","3",0.971059162886475,0.0000000000000000000000000000000000000000000000000000000000000000000000397664853462645
"1058","ABQ.25.2","ABQ","8","25","3",-0.113097738438131,0.00000000000000000000000000000000000000000000269247103318132
"1059","qm.25.2","qm","9","25","3",0.420799744452568,0.0000000000000000000000000000000000000000000000000000000000000000000000198832426731323
"1060","nTau1.25.2","nTau1","10","25","3",1.72319060234337,0.0000000000000000000161831077774484
"1061","nTau2.25.2","nTau2","11","25","3",1.86764026148582,0.0000000000000894597797037358
"1062","nCon.25.2","nCon","12","25","3",0.779887732019693,0.000000000199832487481764
"1063","Fm.25.2","Fm","13","25","3",2358.78911635913,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000858575667825781
"1064","Fo.25.2","Fo","14","25","3",1853.09986361708,0.0000000000000000000000000000000000000000000000000000000000000000000000397664853462645
"1065","Quant.26.2","Quant","1","26","3",0.22057874904083,0.0000000000000000000000000000000000000000000000000000000000000000000179016237708387
"1066","Sigma.26.2","Sigma","2","26","3",4.81869175359622,0.000000000000000000000000000000000000000000139584254020099
"1067","Connect.26.2","Connect","3","26","3",0.28320700423494,0.000000000119694062564658
"1068","Tau1.26.2","Tau1","4","26","3",1242.44550183644,0.000000000000000000149286879553351
"1069","Tau2.26.2","Tau2","5","26","3",1407629.67815241,0.0000000000000157243220537695
"1070","NPQ.26.2","NPQ","6","26","3",0.633876277097494,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245277611904272
"1071","qP.26.2","qP","7","26","3",0.973209431659139,0.0000000000000000000000000000000000000000000000000000000000000000000358032475416775
"1072","ABQ.26.2","ABQ","8","26","3",-0.135665234115095,0.000000000000000000000000000000000000000000139584254020099
"1073","qm.26.2","qm","9","26","3",0.404066491829288,0.0000000000000000000000000000000000000000000000000000000000000000000179016237708387
"1074","nTau1.26.2","nTau1","10","26","3",1.67840867508963,0.000000000000000000149286879553351
"1075","nTau2.26.2","nTau2","11","26","3",1.66795348491414,0.0000000000000157243220537695
"1076","nCon.26.2","nCon","12","26","3",0.85197592614053,0.000000000119694062564658
"1077","Fm.26.2","Fm","13","26","3",2371.78829374713,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245277611904272
"1078","Fo.26.2","Fo","14","26","3",1848.6221989227,0.0000000000000000000000000000000000000000000000000000000000000000000358032475416775
"1079","Quant.27.2","Quant","1","27","3",0.226047975659066,0.0000000000000000000000000000000000000000000000000000000000000000000000000192172689146588
"1080","Sigma.27.2","Sigma","2","27","3",4.84539613027501,0.000000000000000000000000000000000000000000000000117776050641848
"1081","Connect.27.2","Connect","3","27","3",0.265273032413981,0.000000000000275654341110733
"1082","Tau1.27.2","Tau1","4","27","3",1227.29112285463,0.00000000000000000385216035075909
"1083","Tau2.27.2","Tau2","5","27","3",1345815.00752247,0.000000000000228437240795351
"1084","NPQ.27.2","NPQ","6","27","3",0.6145668369297,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000651419612791722
"1085","qP.27.2","qP","7","27","3",0.968896256979701,0.0000000000000000000000000000000000000000000000000000000000000000000000000384345378293176
"1086","ABQ.27.2","ABQ","8","27","3",-0.141958899230773,0.000000000000000000000000000000000000000000000000117776050641848
"1087","qm.27.2","qm","9","27","3",0.389290383887073,0.0000000000000000000000000000000000000000000000000000000000000000000000000192172689146588
"1088","nTau1.27.2","nTau1","10","27","3",1.65793675812341,0.00000000000000000385216035075909
"1089","nTau2.27.2","nTau2","11","27","3",1.59470695076081,0.000000000000228437240795351
"1090","nCon.27.2","nCon","12","27","3",0.798024886713326,0.000000000000275654341110733
"1091","Fm.27.2","Fm","13","27","3",2400.15373709779,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000651419612791722
"1092","Fo.27.2","Fo","14","27","3",1857.60384355629,0.0000000000000000000000000000000000000000000000000000000000000000000000000384345378293176
"1093","Quant.1.3","Quant","1","1","4",0.364248528395754,0.000000000000000000000000000000000000000000000000000000000000000000000461980560405632
"1094","Sigma.1.3","Sigma","2","1","4",3.70234671045099,0.000000000000000000000000000000000000000000000000000000000255532948741664
"1095","Connect.1.3","Connect","3","1","4",0.389095488433588,0.000000000000000000000000000132016870039705
"1096","Tau1.1.3","Tau1","4","1","4",642.384257615494,0.0000000000000000000000000132879739822077
"1097","Tau2.1.3","Tau2","5","1","4",990977.365575983,0.00000000000000000000000000374640498042767
"1098","NPQ.1.3","NPQ","6","1","4",0.896173762656924,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298542987514606
"1099","qP.1.3","qP","7","1","4",1.22122415082378,0.000000000000000000000000000000000000000000000000000000000000000000000923961120811263
"1100","ABQ.1.3","ABQ","8","1","4",0,0.000000000000000000000000000000000000000000000000000000000255532948741664
"1101","qm.1.3","qm","9","1","4",0,0.000000000000000000000000000000000000000000000000000000000000000000000461980560405632
"1102","nTau1.1.3","nTau1","10","1","4",1,0.0000000000000000000000000132879739822077
"1103","nTau2.1.3","nTau2","11","1","4",1,0.00000000000000000000000000374640498042767
"1104","nCon.1.3","nCon","12","1","4",1,0.000000000000000000000000000132016870039705
"1105","Fm.1.3","Fm","13","1","4",1689.97666504707,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298542987514606
"1106","Fo.1.3","Fo","14","1","4",1074.40515178051,0.000000000000000000000000000000000000000000000000000000000000000000000923961120811263
"1107","Quant.3.3","Quant","1","3","4",0.0444896568502045,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000217675034739231
"1108","Sigma.3.3","Sigma","2","3","4",2.41521496653758,0.00000000000000000000000376230313346227
"1109","Connect.3.3","Connect","3","3","4",0.628751709006889,0.00000000000000099527247945526
"1110","Tau1.3.3","Tau1","4","3","4",2731.72638253938,0.0000230970208910228
"1111","Tau2.3.3","Tau2","5","3","4",3141735.07829383,0.000000000000132564919135343
"1112","NPQ.3.3","NPQ","6","3","4",0.146522658277662,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188876984858384
"1113","qP.3.3","qP","7","3","4",0.306080856846844,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000435350069478462
"1114","ABQ.3.3","ABQ","8","3","4",0.347652946786452,0.00000000000000000000000376230313346227
"1115","qm.3.3","qm","9","3","4",0.877859062200886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000217675034739231
"1116","nTau1.3.3","nTau1","10","3","4",4.2524802719784,0.0000230970208910228
"1117","nTau2.3.3","nTau2","11","3","4",3.17033989617692,0.000000000000132564919135343
"1118","nCon.3.3","nCon","12","3","4",1.615931635543,0.00000000000000099527247945526
"1119","Fm.3.3","Fm","13","3","4",2794.96387500844,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188876984858384
"1120","Fo.3.3","Fo","14","3","4",2670.61689130059,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000435350069478462
"1121","Quant.4.3","Quant","1","4","4",0.0476775037476996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000137448596388496
"1122","Sigma.4.3","Sigma","2","4","4",2.75343548238963,0.0000000000000000000000000916501236865193
"1123","Connect.4.3","Connect","3","4","4",0.508127177332556,0.0000000000136653533914331
"1124","Tau1.4.3","Tau1","4","4","4",1248.89648623187,0.000000395216081257289
"1125","Tau2.4.3","Tau2","5","4","4",4521913.77953344,0.00000000140574291864988
"1126","NPQ.4.3","NPQ","6","4","4",0.176365104077734,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197473169043331
"1127","qP.4.3","qP","7","4","4",0.349901599783665,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000274897192776992
"1128","ABQ.4.3","ABQ","8","4","4",0.256299936843507,0.0000000000000000000000000916501236865193
"1129","qm.4.3","qm","9","4","4",0.869107216554357,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000137448596388496
"1130","nTau1.4.3","nTau1","10","4","4",1.94415798865888,0.000000395216081257289
"1131","nTau2.4.3","nTau2","11","4","4",4.56308482576207,0.00000000140574291864988
"1132","nCon.4.3","nCon","12","4","4",1.30591896446336,0.0000000000136653533914331
