"","uni","metric","metrix","stage","col","ASnormalized.t5_ahya1.002r","pval"
"709","qm.26.1","qm","9","26","2",0.4270701968069,0.00000000000000000000000000000000000000000000000000000000000000325127359058373
"710","nTau1.26.1","nTau1","10","26","2",2.08227587339926,0.000000000000000000705521836238063
"711","nTau2.26.1","nTau2","11","26","2",1.63730695752719,0.000000000000050586216212771
"712","nCon.26.1","nCon","12","26","2",0.697756300975106,0.00000000933861387418544
"713","Fm.26.1","Fm","13","26","2",2807.56785872821,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188346857879009
"714","Fo.26.1","Fo","14","26","2",2219.66670849621,0.00000000000000000000000000000000000000000000000000000000000000650254718116747
"715","Quant.27.1","Quant","1","27","2",0.216256590765426,0.000000000000000000000000000000000000000000000000000000000000000205090495414483
"716","Sigma.27.1","Sigma","2","27","2",4.96146639367641,0.00000000000000000000000000000000000000000347923881545073
"717","Connect.27.1","Connect","3","27","2",0.252392117754442,0.000000000442759846518733
"718","Tau1.27.1","Tau1","4","27","2",1442.83667870246,0.00000000000000000887562951759425
"719","Tau2.27.1","Tau2","5","27","2",1467513.41016692,0.00000000000192419603879296
"720","NPQ.27.1","NPQ","6","27","2",0.324783490228969,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000668430003732897
"721","qP.27.1","qP","7","27","2",0.957816886733861,0.000000000000000000000000000000000000000000000000000000000000000410180990828967
"722","ABQ.27.1","ABQ","8","27","2",-0.238258869074951,0.00000000000000000000000000000000000000000347923881545073
"723","qm.27.1","qm","9","27","2",0.408306608762968,0.000000000000000000000000000000000000000000000000000000000000000205090495414483
"724","nTau1.27.1","nTau1","10","27","2",2.24261302088873,0.00000000000000000887562951759425
"725","nTau2.27.1","nTau2","11","27","2",1.61907017481158,0.00000000000192419603879296
"726","nCon.27.1","nCon","12","27","2",0.711435777349312,0.000000000442759846518733
"727","Fm.27.1","Fm","13","27","2",2824.68679521797,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000668430003732897
"728","Fo.27.1","Fo","14","27","2",2213.82965890402,0.000000000000000000000000000000000000000000000000000000000000000410180990828967
"729","Quant.1.2","Quant","1","1","3",0.363459209626633,0.000000000000000000000000000000000000000000000000000000000000000000000225433665045816
"730","Sigma.1.2","Sigma","2","1","3",3.56598772404825,0.000000000000000000000000000000000000000000000000000000000264771026519779
"731","Connect.1.2","Connect","3","1","3",0.354819406531661,0.00000000000000000000000000727700529411465
"732","Tau1.1.2","Tau1","4","1","3",652.934290358319,0.000000000000000000000000000000442264757517333
"733","Tau2.1.2","Tau2","5","1","3",1069767.10444746,0.00000000000000000000000000337453516003518
"734","NPQ.1.2","NPQ","6","1","3",0.875607233916311,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707493333144839
"735","qP.1.2","qP","7","1","3",1.38543928310029,0.000000000000000000000000000000000000000000000000000000000000000000000450867330091631
"736","ABQ.1.2","ABQ","8","1","3",0,0.000000000000000000000000000000000000000000000000000000000264771026519779
"737","qm.1.2","qm","9","1","3",0,0.000000000000000000000000000000000000000000000000000000000000000000000225433665045816
"738","nTau1.1.2","nTau1","10","1","3",1,0.000000000000000000000000000000442264757517333
"739","nTau2.1.2","nTau2","11","1","3",1,0.00000000000000000000000000337453516003518
"740","nCon.1.2","nCon","12","1","3",1,0.00000000000000000000000000727700529411465
"741","Fm.1.2","Fm","13","1","3",1821.40646265354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707493333144839
"742","Fo.1.2","Fo","14","1","3",1159.39950932864,0.000000000000000000000000000000000000000000000000000000000000000000000450867330091631
"743","Quant.3.2","Quant","1","3","3",0.0337534726377945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190051282625144
"744","Sigma.3.2","Sigma","2","3","3",2.52810054379772,0.000000000000000000000000000000118024420742489
"745","Connect.3.2","Connect","3","3","3",0.625902351260034,0.0000000000000000000547844773048903
"746","Tau1.3.2","Tau1","4","3","3",3266.64467497121,0.0000292160396580343
"747","Tau2.3.2","Tau2","5","3","3",4960974.0789874,0.000000000422808477485744
"748","NPQ.3.2","NPQ","6","3","3",0.0924264711039771,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000925760488831758
"749","qP.3.2","qP","7","3","3",0.242232781073887,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038010256525028
"750","ABQ.3.2","ABQ","8","3","3",0.29105180964344,0.000000000000000000000000000000118024420742489
"751","qm.3.2","qm","9","3","3",0.907132707759784,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190051282625144
"752","nTau1.3.2","nTau1","10","3","3",5.00302208539015,0.0000292160396580343
"753","nTau2.3.2","nTau2","11","3","3",4.63743375391016,0.000000000422808477485744
"754","nCon.3.2","nCon","12","3","3",1.7640025876211,0.0000000000000000000547844773048903
"755","Fm.3.2","Fm","13","3","3",3127.20647807311,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000925760488831758
"756","Fo.3.2","Fo","14","3","3",3021.65239978273,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038010256525028
"757","Quant.4.2","Quant","1","4","3",0.0378556382885103,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000485126135847235
"758","Sigma.4.2","Sigma","2","4","3",2.92665386425594,0.0000000000000000000000000114990495509716
"759","Connect.4.2","Connect","3","4","3",0.557846532241193,0.0000000000044520384092705
"760","Tau1.4.2","Tau1","4","4","3",2956.91844189499,0.0000000112550625656583
"761","Tau2.4.2","Tau2","5","4","3",6363757.40497753,0.0000000554194976546948
"762","NPQ.4.2","NPQ","6","4","3",0.118838394799572,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000419889087587039
"763","qP.4.2","qP","7","4","3",0.293710787990434,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097025227169447
"764","ABQ.4.2","ABQ","8","4","3",0.179286612648941,0.0000000000000000000000000114990495509716
"765","qm.4.2","qm","9","4","3",0.895846253758715,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000485126135847235
"766","nTau1.4.2","nTau1","10","4","3",4.52866159054426,0.0000000112550625656583
"767","nTau2.4.2","nTau2","11","4","3",5.94873162440756,0.0000000554194976546948
"768","nCon.4.2","nCon","12","4","3",1.57219848174064,0.0000000000044520384092705
"769","Fm.4.2","Fm","13","4","3",3053.3838963105,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000419889087587039
"770","Fo.4.2","Fo","14","4","3",2937.79609997581,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097025227169447
"771","Quant.5.2","Quant","1","5","3",0.0399731067666058,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165093902749835
"772","Sigma.5.2","Sigma","2","5","3",2.56841070302704,0.00000000000000000000000000000000205396541072579
"773","Connect.5.2","Connect","3","5","3",0.457740256157806,0.000000000000522819236344484
"774","Tau1.5.2","Tau1","4","5","3",1888.91637158516,0.00000000750969782450427
"775","Tau2.5.2","Tau2","5","5","3",8286114.06361677,0.000000000980509659659003
"776","NPQ.5.2","NPQ","6","5","3",0.131755703150118,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108788275087684
"777","qP.5.2","qP","7","5","3",0.318218386742656,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000330187805499669
"778","ABQ.5.2","ABQ","8","5","3",0.279747744024402,0.00000000000000000000000000000000205396541072579
"779","qm.5.2","qm","9","5","3",0.890020377231138,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165093902749835
"780","nTau1.5.2","nTau1","10","5","3",2.89296549358521,0.00000000750969782450427
"781","nTau2.5.2","nTau2","11","5","3",7.74571776339726,0.000000000980509659659003
"782","nCon.5.2","nCon","12","5","3",1.29006544662309,0.000000000000522819236344484
"783","Fm.5.2","Fm","13","5","3",3018.53405973229,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108788275087684
"784","Fo.5.2","Fo","14","5","3",2897.87387548398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000330187805499669
"785","Quant.6.2","Quant","1","6","3",0.0363119434170578,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408776100728743
"786","Sigma.6.2","Sigma","2","6","3",2.67625417221509,0.000000000000000000000000000482064584264337
"787","Connect.6.2","Connect","3","6","3",0.523581323562165,0.0000000000019284612905449
"788","Tau1.6.2","Tau1","4","6","3",1258.33882712687,0.0000000868493950345718
"789","Tau2.6.2","Tau2","5","6","3",6682346.77576204,0.0000000199915224521477
"790","NPQ.6.2","NPQ","6","6","3",0.164778992658862,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104476559262962
"791","qP.6.2","qP","7","6","3",0.36206268480292,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000817552201457487
"792","ABQ.6.2","ABQ","8","6","3",0.249505500490928,0.000000000000000000000000000482064584264337
"793","qm.6.2","qm","9","6","3",0.900093483793244,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408776100728743
"794","nTau1.6.2","nTau1","10","6","3",1.92720591598324,0.0000000868493950345718
"795","nTau2.6.2","nTau2","11","6","3",6.24654352146441,0.0000000199915224521477
"796","nCon.6.2","nCon","12","6","3",1.47562764021321,0.0000000000019284612905449
"797","Fm.6.2","Fm","13","6","3",2932.95394129369,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104476559262962
"798","Fo.6.2","Fo","14","6","3",2826.4526837326,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000817552201457487
"799","Quant.7.2","Quant","1","7","3",0.0383873786050702,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457379053886275
"800","Sigma.7.2","Sigma","2","7","3",3.01935624632965,0.00000000000000000000000000758055045055897
"801","Connect.7.2","Connect","3","7","3",0.546183654030318,0.000000000000578356550493518
"802","Tau1.7.2","Tau1","4","7","3",1630.14680144075,0.0000000000273291853935021
"803","Tau2.7.2","Tau2","5","7","3",8287663.33453185,0.00000149383335897708
"804","NPQ.7.2","NPQ","6","7","3",0.202290451778835,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043820503268548
"805","qP.7.2","qP","7","7","3",0.419818420996152,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000914758107772549
"806","ABQ.7.2","ABQ","8","7","3",0.153290341980775,0.00000000000000000000000000758055045055897
"807","qm.7.2","qm","9","7","3",0.894383255153986,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457379053886275
"808","nTau1.7.2","nTau1","10","7","3",2.4966475578211,0.0000000000273291853935021
"809","nTau2.7.2","nTau2","11","7","3",7.74716599536162,0.00000149383335897708
"810","nCon.7.2","nCon","12","7","3",1.53932858230397,0.000000000000578356550493518
"811","Fm.7.2","Fm","13","7","3",2841.44578558404,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043820503268548
"812","Fo.7.2","Fo","14","7","3",2732.37013042704,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000914758107772549
"813","Quant.8.2","Quant","1","8","3",0.0440666881206757,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449579736287879
"814","Sigma.8.2","Sigma","2","8","3",3.13179644817013,0.00000000000000000000000000000016265148655969
"815","Connect.8.2","Connect","3","8","3",0.452783835093875,0.000000000000753680433481953
"816","Tau1.8.2","Tau1","4","8","3",1650.67155345483,0.00000000239480485320017
"817","Tau2.8.2","Tau2","5","8","3",13567262.8282041,0.00588592500093297
"818","NPQ.8.2","NPQ","6","8","3",0.23782018465427,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267334119473003
"819","qP.8.2","qP","7","8","3",0.477586555423554,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000899159472575758
"820","ABQ.8.2","ABQ","8","8","3",0.121759049519446,0.00000000000000000000000000000016265148655969
"821","qm.8.2","qm","9","8","3",0.878757541552067,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449579736287879
"822","nTau1.8.2","nTau1","10","8","3",2.52808219422658,0.00000000239480485320017
"823","nTau2.8.2","nTau2","11","8","3",12.6824453395505,0.00588592500093297
"824","nCon.8.2","nCon","12","8","3",1.27609659099487,0.000000000000753680433481953
"825","Fm.8.2","Fm","13","8","3",2759.88643553189,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267334119473003
"826","Fo.8.2","Fo","14","8","3",2638.26738072882,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000899159472575758
"827","Quant.9.2","Quant","1","9","3",0.0441404746910813,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106204961602328
"828","Sigma.9.2","Sigma","2","9","3",2.96087194248761,0.000000000000000000000000000000118760075475736
"829","Connect.9.2","Connect","3","9","3",0.453394558756327,0.0000000000116115025135696
"830","Tau1.9.2","Tau1","4","9","3",1367.12240683991,0.00000000000608514568792747
"831","Tau2.9.2","Tau2","5","9","3",13361518.0993893,0.0000503544567329945
"832","NPQ.9.2","NPQ","6","9","3",0.267391162324901,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169273056916855
"833","qP.9.2","qP","7","9","3",0.515497168183451,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212409923204656
"834","ABQ.9.2","ABQ","8","9","3",0.169690932327073,0.000000000000000000000000000000118760075475736
"835","qm.9.2","qm","9","9","3",0.878554529581394,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106204961602328
"836","nTau1.9.2","nTau1","10","9","3",2.09381315551625,0.00000000000608514568792747
"837","nTau2.9.2","nTau2","11","9","3",12.4901186845623,0.0000503544567329945
"838","nCon.9.2","nCon","12","9","3",1.27781781495052,0.0000000000116115025135696
"839","Fm.9.2","Fm","13","9","3",2695.49231429715,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169273056916855
"840","Fo.9.2","Fo","14","9","3",2576.51200401791,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212409923204656
"841","Quant.10.2","Quant","1","10","3",0.0823269367451787,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000104734671314039
"842","Sigma.10.2","Sigma","2","10","3",3.84310879061338,0.00000000000000000000000000000000000248678923327892
"843","Connect.10.2","Connect","3","10","3",0.337704973959829,0.000000000515269137551532
"844","Tau1.10.2","Tau1","4","10","3",1328.35758977571,0.000000000000000255387742833302
"845","Tau2.10.2","Tau2","5","10","3",4964292.51311659,0.0000000972556527612709
"846","NPQ.10.2","NPQ","6","10","3",0.319480476108629,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204607402399551
"847","qP.10.2","qP","7","10","3",0.638630678448131,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000209469342628079
"848","ABQ.10.2","ABQ","8","10","3",-0.0777122884344996,0.00000000000000000000000000000000000248678923327892
"849","qm.10.2","qm","9","10","3",0.773490574555121,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000104734671314039
"850","nTau1.10.2","nTau1","10","10","3",2.03444298973291,0.000000000000000255387742833302
"851","nTau2.10.2","nTau2","11","10","3",4.64053576940063,0.0000000972556527612709
"852","nCon.10.2","nCon","12","10","3",0.951765793367603,0.000000000515269137551532
"853","Fm.10.2","Fm","13","10","3",2589.08199030726,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204607402399551
"854","Fo.10.2","Fo","14","10","3",2375.93080106315,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000209469342628079
"855","Quant.11.2","Quant","1","11","3",0.0923965200891795,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088138967582579
"856","Sigma.11.2","Sigma","2","11","3",3.81657203671508,0.00000000000000000000000000000000000000000244014759637246
"857","Connect.11.2","Connect","3","11","3",0.295182959084168,0.0000000000135486248811929
"858","Tau1.11.2","Tau1","4","11","3",1274.76182792328,0.00000000000000000397199146614098
"859","Tau2.11.2","Tau2","5","11","3",5000598.21500516,0.000000540073010356416
"860","NPQ.11.2","NPQ","6","11","3",0.314748514982473,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150771664012749
"861","qP.11.2","qP","7","11","3",0.64944332176823,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176277935165158
"862","ABQ.11.2","ABQ","8","11","3",-0.0702706604896428,0.00000000000000000000000000000000000000000244014759637246
"863","qm.11.2","qm","9","11","3",0.745785723289019,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088138967582579
"864","nTau1.11.2","nTau1","10","11","3",1.95235852481221,0.00000000000000000397199146614098
"865","nTau2.11.2","nTau2","11","11","3",4.67447371882684,0.000000540073010356416
"866","nCon.11.2","nCon","12","11","3",0.831924504833498,0.0000000000135486248811929
"867","Fm.11.2","Fm","13","11","3",2598.40045326117,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150771664012749
"868","Fo.11.2","Fo","14","11","3",2358.31729358169,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176277935165158
"869","Quant.12.2","Quant","1","12","3",0.0971040263256158,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000166982228539056
"870","Sigma.12.2","Sigma","2","12","3",3.98007926078894,0.00000000000000000000000000000000000000937287258762674
"871","Connect.12.2","Connect","3","12","3",0.319323870100058,0.000000000161372691025783
"872","Tau1.12.2","Tau1","4","12","3",1286.61857514854,0.000000000000000547810471690436
"873","Tau2.12.2","Tau2","5","12","3",4286361.06385558,0.000000171482509811184
"874","NPQ.12.2","NPQ","6","12","3",0.313328824732526,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480804296707259
"875","qP.12.2","qP","7","12","3",0.655395476130984,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000333964457078112
"876","ABQ.12.2","ABQ","8","12","3",-0.116122535685735,0.00000000000000000000000000000000000000937287258762674
"877","qm.12.2","qm","9","12","3",0.732833771290685,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000166982228539056
"878","nTau1.12.2","nTau1","10","12","3",1.97051769856117,0.000000000000000547810471690436
"879","nTau2.12.2","nTau2","11","12","3",4.00681704086377,0.000000171482509811184
"880","nCon.12.2","nCon","12","12","3",0.899961682539942,0.000000000161372691025783
"881","Fm.12.2","Fm","13","12","3",2601.20928812376,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480804296707259
"882","Fo.12.2","Fo","14","12","3",2348.62139293135,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000333964457078112
"883","Quant.13.2","Quant","1","13","3",0.106570500207287,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151814691155786
"884","Sigma.13.2","Sigma","2","13","3",3.79944878674459,0.0000000000000000000000000000000000000000000110940634789588
"885","Connect.13.2","Connect","3","13","3",0.275015167621227,0.00000000000768409609560906
"886","Tau1.13.2","Tau1","4","13","3",1368.53881923188,0.0000000000000000547510714490865
"887","Tau2.13.2","Tau2","5","13","3",3670112.02501005,0.0000000149057881809397
"888","NPQ.13.2","NPQ","6","13","3",0.310946844983363,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232078609148331
"889","qP.13.2","qP","7","13","3",0.667919681224091,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303629382311571
"890","ABQ.13.2","ABQ","8","13","3",-0.0654688352183381,0.0000000000000000000000000000000000000000000110940634789588
"891","qm.13.2","qm","9","13","3",0.706788279441968,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151814691155786
"892","nTau1.13.2","nTau1","10","13","3",2.09598245863431,0.0000000000000000547510714490865
"893","nTau2.13.2","nTau2","11","13","3",3.43075797503202,0.0000000149057881809397
"894","nCon.13.2","nCon","12","13","3",0.775084909558595,0.00000000000768409609560906
"895","Fm.13.2","Fm","13","13","3",2605.93566423226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232078609148331
"896","Fo.13.2","Fo","14","13","3",2328.21979698702,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303629382311571
"897","Quant.14.2","Quant","1","14","3",0.113255908790206,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000166625672758933
"898","Sigma.14.2","Sigma","2","14","3",4.00690068347826,0.00000000000000000000000000000000000000000171851521655132
"899","Connect.14.2","Connect","3","14","3",0.307535732907675,0.00000000000363890740494202
"900","Tau1.14.2","Tau1","4","14","3",1329.78955598744,0.0000000000000000511153700620308
"901","Tau2.14.2","Tau2","5","14","3",3355261.64340911,0.000000018599149556324
"902","NPQ.14.2","NPQ","6","14","3",0.304245013519945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321311746843166
"903","qP.14.2","qP","7","14","3",0.671325362997045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000333251345517866
"904","ABQ.14.2","ABQ","8","14","3",-0.123643992506363,0.00000000000000000000000000000000000000000171851521655132
"905","qm.14.2","qm","9","14","3",0.688394444849673,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000166625672758933
"906","nTau1.14.2","nTau1","10","14","3",2.0366361142676,0.0000000000000000511153700620308
"907","nTau2.14.2","nTau2","11","14","3",3.13644122114047,0.000000018599149556324
"908","nCon.14.2","nCon","12","14","3",0.866738761314717,0.00000000000363890740494202
"909","Fm.14.2","Fm","13","14","3",2619.32620162757,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321311746843166
"910","Fo.14.2","Fo","14","14","3",2322.67203224424,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000333251345517866
"911","Quant.15.2","Quant","1","15","3",0.118209300615734,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230337910049716
"912","Sigma.15.2","Sigma","2","15","3",3.97638392500792,0.00000000000000000000000000000000000000000000000447097633783204
"913","Connect.15.2","Connect","3","15","3",0.296795524941894,0.00000000000000179406828768969
"914","Tau1.15.2","Tau1","4","15","3",1334.69613838812,0.0000000000000000183896028993272
"915","Tau2.15.2","Tau2","5","15","3",3231012.48857699,0.0000000147495783969477
"916","NPQ.15.2","NPQ","6","15","3",0.308317220949997,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567168028267129
"917","qP.15.2","qP","7","15","3",0.683703470047481,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000460675820099431
"918","ABQ.15.2","ABQ","8","15","3",-0.115086262970576,0.00000000000000000000000000000000000000000000000447097633783204
"919","qm.15.2","qm","9","15","3",0.674765977901164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230337910049716
"920","nTau1.15.2","nTau1","10","15","3",2.0441507791782,0.0000000000000000183896028993272
"921","nTau2.15.2","nTau2","11","15","3",3.02029523542493,0.0000000147495783969477
"922","nCon.15.2","nCon","12","15","3",0.836469255847793,0.00000000000000179406828768969
"923","Fm.15.2","Fm","13","15","3",2611.17340852113,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000567168028267129
"924","Fo.15.2","Fo","14","15","3",2302.50842611345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000460675820099431
"925","Quant.16.2","Quant","1","16","3",0.0461337382125653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021186235641702
"926","Sigma.16.2","Sigma","2","16","3",2.93795084461125,0.000000000000000000000000000109433909323915
"927","Connect.16.2","Connect","3","16","3",0.402004096242229,0.0000000471707032948722
"928","Tau1.16.2","Tau1","4","16","3",1138.56143257477,0.0000000000383175805799136
"929","Tau2.16.2","Tau2","5","16","3",9502197.87333714,0.000118913911212625
"930","NPQ.16.2","NPQ","6","16","3",0.254823700645175,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900479093430696
"931","qP.16.2","qP","7","16","3",0.502987474827847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423724712834041
"932","ABQ.16.2","ABQ","8","16","3",0.176118631929567,0.000000000000000000000000000109433909323915
"933","qm.16.2","qm","9","16","3",0.873070383166362,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021186235641702
"934","nTau1.16.2","nTau1","10","16","3",1.74376112479856,0.0000000000383175805799136
"935","nTau2.16.2","nTau2","11","16","3",8.88249211798772,0.000118913911212625
"936","nCon.16.2","nCon","12","16","3",1.1329822688443,0.0000000471707032948722
"937","Fm.16.2","Fm","13","16","3",2722.4885340454,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900479093430696
"938","Fo.16.2","Fo","14","16","3",2596.88996072904,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423724712834041
"939","Quant.17.2","Quant","1","17","3",0.0477080687408996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162147554485765
"940","Sigma.17.2","Sigma","2","17","3",3.18871452130337,0.00000000000000000000000000000000000125289373721452
"941","Connect.17.2","Connect","3","17","3",0.402388606553993,0.000000000000969624741592754
"942","Tau1.17.2","Tau1","4","17","3",1397.39472063762,0.00000000000804920658120354
"943","Tau2.17.2","Tau2","5","17","3",13024394.4962055,0.000499719070604749
"944","NPQ.17.2","NPQ","6","17","3",0.292434818549961,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100814839117674
"945","qP.17.2","qP","7","17","3",0.551934504982937,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032429510897153
"946","ABQ.17.2","ABQ","8","17","3",0.105797672886151,0.00000000000000000000000000000000000125289373721452
"947","qm.17.2","qm","9","17","3",0.86873886401198,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162147554485765
"948","nTau1.17.2","nTau1","10","17","3",2.14017664759306,0.00000000000804920658120354
"949","nTau2.17.2","nTau2","11","17","3",12.1749813039284,0.000499719070604749
"950","nCon.17.2","nCon","12","17","3",1.1340659477657,0.000000000000969624741592754
"951","Fm.17.2","Fm","13","17","3",2643.26145367063,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100814839117674
"952","Fo.17.2","Fo","14","17","3",2517.15655453874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032429510897153
"953","Quant.18.2","Quant","1","18","3",0.0447137045340719,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154640757759063
"954","Sigma.18.2","Sigma","2","18","3",3.05790014092101,0.000000000000000000000000145775759143225
"955","Connect.18.2","Connect","3","18","3",0.292153019874434,0.00128922541904688
"956","Tau1.18.2","Tau1","4","18","3",1369.45835502883,0.000000000000942289727813364
"957","Tau2.18.2","Tau2","5","18","3",11176936.2966636,0.00000389553031971356
"958","NPQ.18.2","NPQ","6","18","3",0.315637296381667,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000761755593921099
"959","qP.18.2","qP","7","18","3",0.574413128278155,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309281515518126
"960","ABQ.18.2","ABQ","8","18","3",0.142481585032054,0.000000000000000000000000145775759143225
"961","qm.18.2","qm","9","18","3",0.87697737916724,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154640757759063
"962","nTau1.18.2","nTau1","10","18","3",2.09739077155421,0.000000000000942289727813364
"963","nTau2.18.2","nTau2","11","18","3",10.448008964004,0.00000389553031971356
"964","nCon.18.2","nCon","12","18","3",0.82338512070186,0.00128922541904688
