"","uni","metric","metrix","stage","col","ASnormalized.aabr2.005r","pval"
"813","Quant.8.2","Quant","1","8","3",0.0506651629984039,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000106549564943604
"814","Sigma.8.2","Sigma","2","8","3",3.38730621645505,0.000000000000000000000246435717151764
"815","Connect.8.2","Connect","3","8","3",0.154022720812834,0.176291920949512
"816","Tau1.8.2","Tau1","4","8","3",1509.03689848023,0.00000000000290463039273634
"817","Tau2.8.2","Tau2","5","8","3",18930333.6846645,0.00698489462775976
"818","NPQ.8.2","NPQ","6","8","3",0.232171674614158,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000746097923263517
"819","qP.8.2","qP","7","8","3",0.515328432986477,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000213099129887208
"820","ABQ.8.2","ABQ","8","8","3",0.142179842573098,0.000000000000000000000246435717151764
"821","qm.8.2","qm","9","8","3",0.841920189156853,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000106549564943604
"822","nTau1.8.2","nTau1","10","8","3",1.84265886879218,0.00000000000290463039273634
"823","nTau2.8.2","nTau2","11","8","3",12.0742936528631,0.00698489462775976
"824","nCon.8.2","nCon","12","8","3",0.497086872015687,0.176291920949512
"825","Fm.8.2","Fm","13","8","3",2857.42936796066,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000746097923263517
"826","Fo.8.2","Fo","14","8","3",2712.65724327651,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000213099129887208
"827","Quant.9.2","Quant","1","9","3",0.0554756417730496,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000247639843323411
"828","Sigma.9.2","Sigma","2","9","3",3.66267859982853,0.0000000000000000000000000157001816230185
"829","Connect.9.2","Connect","3","9","3",0.295385374639685,0.000532886177702271
"830","Tau1.9.2","Tau1","4","9","3",1246.15817722807,0.0000000000000882952819796829
"831","Tau2.9.2","Tau2","5","9","3",14213487.2419495,0.000056600881005746
"832","NPQ.9.2","NPQ","6","9","3",0.26553215877193,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224322815858583
"833","qP.9.2","qP","7","9","3",0.569458072285832,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000495279686646823
"834","ABQ.9.2","ABQ","8","9","3",0.0724430174496582,0.0000000000000000000000000157001816230185
"835","qm.9.2","qm","9","9","3",0.826911067903559,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000247639843323411
"836","nTau1.9.2","nTau1","10","9","3",1.52166220686834,0.0000000000000882952819796829
"837","nTau2.9.2","nTau2","11","9","3",9.06575772246153,0.000056600881005746
"838","nCon.9.2","nCon","12","9","3",0.953315141713744,0.000532886177702271
"839","Fm.9.2","Fm","13","9","3",2782.10514447012,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224322815858583
"840","Fo.9.2","Fo","14","9","3",2627.76607610054,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000495279686646823
"841","Quant.10.2","Quant","1","10","3",0.084604197277134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000076994199671467
"842","Sigma.10.2","Sigma","2","10","3",3.89935727116047,0.000000000000000000000000000000000516329895532943
"843","Connect.10.2","Connect","3","10","3",0.184837778593296,0.00193775940191001
"844","Tau1.10.2","Tau1","4","10","3",1598.12400355127,0.0000000000000000000567199589106307
"845","Tau2.10.2","Tau2","5","10","3",7218470.58548419,0.0000581120442043994
"846","NPQ.10.2","NPQ","6","10","3",0.293033092749731,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321679068642937
"847","qP.10.2","qP","7","10","3",0.655668901838891,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000153988399342934
"848","ABQ.10.2","ABQ","8","10","3",0.0125052019326355,0.000000000000000000000000000000000516329895532943
"849","qm.10.2","qm","9","10","3",0.736027386262886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000076994199671467
"850","nTau1.10.2","nTau1","10","10","3",1.95144159267354,0.0000000000000000000567199589106307
"851","nTau2.10.2","nTau2","11","10","3",4.60414142854214,0.0000581120442043994
"852","nCon.10.2","nCon","12","10","3",0.59653817765576,0.00193775940191001
"853","Fm.10.2","Fm","13","10","3",2722.93381287282,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321679068642937
"854","Fo.10.2","Fo","14","10","3",2492.56218339595,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000153988399342934
"855","Quant.11.2","Quant","1","11","3",0.0971409550042345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000355874597808562
"856","Sigma.11.2","Sigma","2","11","3",3.88074250243407,0.00000000000000000000000000000000000000919433156016859
"857","Connect.11.2","Connect","3","11","3",0.13224496648888,0.00647544033005254
"858","Tau1.11.2","Tau1","4","11","3",1338.43873145374,0.00000000000000000143517585370944
"859","Tau2.11.2","Tau2","5","11","3",4601176.78876915,0.000000068056212541922
"860","NPQ.11.2","NPQ","6","11","3",0.278366623447498,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313681465221746
"861","qP.11.2","qP","7","11","3",0.659451159707381,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000711749195617124
"862","ABQ.11.2","ABQ","8","11","3",0.0172193089011081,0.00000000000000000000000000000000000000919433156016859
"863","qm.11.2","qm","9","11","3",0.696911588093069,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000355874597808562
"864","nTau1.11.2","nTau1","10","11","3",1.6343443963047,0.00000000000000000143517585370944
"865","nTau2.11.2","nTau2","11","11","3",2.93475860604308,0.000000068056212541922
"866","nCon.11.2","nCon","12","11","3",0.426802204147917,0.00647544033005254
"867","Fm.11.2","Fm","13","11","3",2754.17354054251,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313681465221746
"868","Fo.11.2","Fo","14","11","3",2486.63049256681,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000711749195617124
"869","Quant.12.2","Quant","1","12","3",0.101725045939605,0.000000000000000000000000000000000000000000000000000000000000000000000000000000535727463811274
"870","Sigma.12.2","Sigma","2","12","3",3.72890046693919,0.000000000000000000000000000000000165846690446083
"871","Connect.12.2","Connect","3","12","3",0.24509651488639,0.0000248032563376312
"872","Tau1.12.2","Tau1","4","12","3",1348.10473453329,0.00000000000000000343473304725245
"873","Tau2.12.2","Tau2","5","12","3",4966847.23502085,0.00000767451205014221
"874","NPQ.12.2","NPQ","6","12","3",0.280266026935257,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000685924960062186
"875","qP.12.2","qP","7","12","3",0.669841954806733,0.00000000000000000000000000000000000000000000000000000000000000000000000000000107145492762255
"876","ABQ.12.2","ABQ","8","12","3",0.0556726256279783,0.000000000000000000000000000000000165846690446083
"877","qm.12.2","qm","9","12","3",0.682608817015948,0.000000000000000000000000000000000000000000000000000000000000000000000000000000535727463811274
"878","nTau1.12.2","nTau1","10","12","3",1.64614738556112,0.00000000000000000343473304725245
"879","nTau2.12.2","nTau2","11","12","3",3.16799339322452,0.00000767451205014221
"880","nCon.12.2","nCon","12","12","3",0.791014853418111,0.0000248032563376312
"881","Fm.12.2","Fm","13","12","3",2750.08744693482,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000685924960062186
"882","Fo.12.2","Fo","14","12","3",2470.33467505744,0.00000000000000000000000000000000000000000000000000000000000000000000000000000107145492762255
"883","Quant.13.2","Quant","1","13","3",0.114281935329448,0.00000000000000000000000000000000000000000000000000000000000000000000000000315346834883823
"884","Sigma.13.2","Sigma","2","13","3",4.26357070878142,0.0000000000000000000000000000000522689389912394
"885","Connect.13.2","Connect","3","13","3",0.0629103196324158,0.362803440938907
"886","Tau1.13.2","Tau1","4","13","3",1202.77145445865,0.0000000000000000000226824902792399
"887","Tau2.13.2","Tau2","5","13","3",4522373.41631768,0.000000234845536343542
"888","NPQ.13.2","NPQ","6","13","3",0.264383648120672,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103212463118612
"889","qP.13.2","qP","7","13","3",0.672351405328751,0.00000000000000000000000000000000000000000000000000000000000000000000000000630693669767646
"890","ABQ.13.2","ABQ","8","13","3",-0.0797302230428989,0.0000000000000000000000000000000522689389912394
"891","qm.13.2","qm","9","13","3",0.643430206269404,0.00000000000000000000000000000000000000000000000000000000000000000000000000315346834883823
"892","nTau1.13.2","nTau1","10","13","3",1.468683429756,0.0000000000000000000226824902792399
"893","nTau2.13.2","nTau2","11","13","3",2.88449562200567,0.000000234845536343542
"894","nCon.13.2","nCon","12","13","3",0.203034291554854,0.362803440938907
"895","Fm.13.2","Fm","13","13","3",2784.63228676281,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103212463118612
"896","Fo.13.2","Fo","14","13","3",2466.39911985068,0.00000000000000000000000000000000000000000000000000000000000000000000000000630693669767646
"897","Quant.14.2","Quant","1","14","3",0.109960312344727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000734285767454855
"898","Sigma.14.2","Sigma","2","14","3",4.18599613642415,0.0000000000000000000000000000000000000928687554680217
"899","Connect.14.2","Connect","3","14","3",0.181430724839056,0.000326778124420078
"900","Tau1.14.2","Tau1","4","14","3",1298.48003159219,0.000000000000000000268412154316426
"901","Tau2.14.2","Tau2","5","14","3",4048833.93521566,0.0000000747978270488031
"902","NPQ.14.2","NPQ","6","14","3",0.273951723112478,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000863022590745339
"903","qP.14.2","qP","7","14","3",0.676547213983499,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000146857153490971
"904","ABQ.14.2","ABQ","8","14","3",-0.0600848093662225,0.0000000000000000000000000000000000000928687554680217
"905","qm.14.2","qm","9","14","3",0.656914054016656,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000734285767454855
"906","nTau1.14.2","nTau1","10","14","3",1.58555151870214,0.000000000000000000268412154316426
"907","nTau2.14.2","nTau2","11","14","3",2.58245896241514,0.0000000747978270488031
"908","nCon.14.2","nCon","12","14","3",0.585542386355967,0.000326778124420078
"909","Fm.14.2","Fm","13","14","3",2763.71817356607,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000863022590745339
"910","Fo.14.2","Fo","14","14","3",2459.81885996795,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000146857153490971
"911","Quant.15.2","Quant","1","15","3",0.116708385668319,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000326060145110399
"912","Sigma.15.2","Sigma","2","15","3",3.99375731101843,0.00000000000000000000000000000000000000000568480639962549
"913","Connect.15.2","Connect","3","15","3",0.178794203413019,0.0000213404477969141
"914","Tau1.15.2","Tau1","4","15","3",1247.93517802009,0.0000000000000000626680555122093
"915","Tau2.15.2","Tau2","5","15","3",4691732.59187305,0.0000151516571743386
"916","NPQ.15.2","NPQ","6","15","3",0.268454577287073,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188436287853514
"917","qP.15.2","qP","7","15","3",0.681693184910586,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000652120290220799
"918","ABQ.15.2","ABQ","8","15","3",-0.0114011861756163,0.00000000000000000000000000000000000000000568480639962549
"919","qm.15.2","qm","9","15","3",0.635859465589045,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000326060145110399
"920","nTau1.15.2","nTau1","10","15","3",1.52383207181504,0.0000000000000000626680555122093
"921","nTau2.15.2","nTau2","11","15","3",2.99251761741925,0.0000151516571743386
"922","nCon.15.2","nCon","12","15","3",0.577033380790069,0.0000213404477969141
"923","Fm.15.2","Fm","13","15","3",2775.69539537003,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188436287853514
"924","Fo.15.2","Fo","14","15","3",2451.74846666941,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000652120290220799
"925","Quant.16.2","Quant","1","16","3",0.0470329109549197,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000245828488307941
"926","Sigma.16.2","Sigma","2","16","3",3.09518940171224,0.0000000000000000000002006189720439
"927","Connect.16.2","Connect","3","16","3",0.46314170757444,0.00000120605965046162
"928","Tau1.16.2","Tau1","4","16","3",1405.06624001036,0.0000000000000127509569667216
"929","Tau2.16.2","Tau2","5","16","3",12391244.9770819,0.0000127403513896773
"930","NPQ.16.2","NPQ","6","16","3",0.268173343917887,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453685630408863
"931","qP.16.2","qP","7","16","3",0.558001748500699,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000491656976615883
"932","ABQ.16.2","ABQ","8","16","3",0.216157120090087,0.0000000000000000000002006189720439
"933","qm.16.2","qm","9","16","3",0.85325313830747,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000245828488307941
"934","nTau1.16.2","nTau1","10","16","3",1.71570209515952,0.0000000000000127509569667216
"935","nTau2.16.2","nTau2","11","16","3",7.90348089315799,0.0000127403513896773
"936","nCon.16.2","nCon","12","16","3",1.49472533340029,0.00000120605965046162
"937","Fm.16.2","Fm","13","16","3",2776.31094069088,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453685630408863
"938","Fo.16.2","Fo","14","16","3",2645.73295543419,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000491656976615883
"939","Quant.17.2","Quant","1","17","3",0.0466582346627288,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335640443456073
"940","Sigma.17.2","Sigma","2","17","3",3.08157179991187,0.00000000000000000000000000175893017913961
"941","Connect.17.2","Connect","3","17","3",0.281668312479617,0.000266536393942571
"942","Tau1.17.2","Tau1","4","17","3",1260.00356507293,0.0000000000000409462666426543
"943","Tau2.17.2","Tau2","5","17","3",13902505.01568,0.00191590453991379
"944","NPQ.17.2","NPQ","6","17","3",0.338355101085198,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556246677922778
"945","qP.17.2","qP","7","17","3",0.645838256675728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671280886912147
"946","ABQ.17.2","ABQ","8","17","3",0.219605716872812,0.00000000000000000000000000175893017913961
"947","qm.17.2","qm","9","17","3",0.854422161634185,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335640443456073
"948","nTau1.17.2","nTau1","10","17","3",1.53856857060929,0.0000000000000409462666426543
"949","nTau2.17.2","nTau2","11","17","3",8.867404603951,0.00191590453991379
"950","nCon.17.2","nCon","12","17","3",0.909045234738923,0.000266536393942571
"951","Fm.17.2","Fm","13","17","3",2630.72448153476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556246677922778
"952","Fo.17.2","Fo","14","17","3",2507.97952134233,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000671280886912147
"953","Quant.18.2","Quant","1","18","3",0.0469073711177765,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011874678351873
"954","Sigma.18.2","Sigma","2","18","3",2.97749170098755,0.000000000000000000000000000000300711996137884
"955","Connect.18.2","Connect","3","18","3",0.330282520894241,0.000000300844380965814
"956","Tau1.18.2","Tau1","4","18","3",1609.7715161486,0.0000000000914873599078415
"957","Tau2.18.2","Tau2","5","18","3",13973449.6339774,0.00531786451576611
"958","NPQ.18.2","NPQ","6","18","3",0.358711142355951,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000539770127442699
"959","qP.18.2","qP","7","18","3",0.670208583188446,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237493567037459
"960","ABQ.18.2","ABQ","8","18","3",0.245963536667949,0.000000000000000000000000000000300711996137884
"961","qm.18.2","qm","9","18","3",0.853644833755277,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011874678351873
"962","nTau1.18.2","nTau1","10","18","3",1.96566416894617,0.0000000000914873599078415
"963","nTau2.18.2","nTau2","11","18","3",8.91265505588078,0.00531786451576611
"964","nCon.18.2","nCon","12","18","3",1.06594081916188,0.000000300844380965814
"965","Fm.18.2","Fm","13","18","3",2591.31129469268,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000539770127442699
"966","Fo.18.2","Fo","14","18","3",2469.75969411084,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237493567037459
"967","Quant.19.2","Quant","1","19","3",0.0587172869213,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000341593910099428
"968","Sigma.19.2","Sigma","2","19","3",3.27881586877734,0.0000000000000000000000000823067204895008
"969","Connect.19.2","Connect","3","19","3",0.256781596652534,0.00665536910385863
"970","Tau1.19.2","Tau1","4","19","3",1005.2433713968,0.00000000000000532279259088449
"971","Tau2.19.2","Tau2","5","19","3",11649543.090796,0.000503850600913935
"972","NPQ.19.2","NPQ","6","19","3",0.368576104685231,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000977042063871434
"973","qP.19.2","qP","7","19","3",0.700933112032223,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000683187820198856
"974","ABQ.19.2","ABQ","8","19","3",0.169654538150395,0.0000000000000000000000000823067204895008
"975","qm.19.2","qm","9","19","3",0.816796846976802,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000341593910099428
"976","nTau1.19.2","nTau1","10","19","3",1.22748530235699,0.00000000000000532279259088449
"977","nTau2.19.2","nTau2","11","19","3",7.43040278861552,0.000503850600913935
"978","nCon.19.2","nCon","12","19","3",0.828726826779745,0.00665536910385863
"979","Fm.19.2","Fm","13","19","3",2572.63261966827,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000977042063871434
"980","Fo.19.2","Fo","14","19","3",2421.57461199611,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000683187820198856
"981","Quant.20.2","Quant","1","20","3",0.054427076167965,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000183478742807892
"982","Sigma.20.2","Sigma","2","20","3",3.02414881011532,0.00000000000000000000000000152738735194156
"983","Connect.20.2","Connect","3","20","3",0.289044011768507,0.000207749417156452
"984","Tau1.20.2","Tau1","4","20","3",1149.22543066059,0.00000000000183832196952372
"985","Tau2.20.2","Tau2","5","20","3",8268730.21595145,0.00000625652789624283
"986","NPQ.20.2","NPQ","6","20","3",0.397902535694409,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107180181532456
"987","qP.20.2","qP","7","20","3",0.726436204199468,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000366957485615785
"988","ABQ.20.2","ABQ","8","20","3",0.234147832347319,0.00000000000000000000000000152738735194156
"989","qm.20.2","qm","9","20","3",0.830182685770724,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000183478742807892
"990","nTau1.20.2","nTau1","10","20","3",1.40329930578963,0.00000000000183832196952372
"991","nTau2.20.2","nTau2","11","20","3",5.27402624944639,0.00000625652789624283
"992","nCon.20.2","nCon","12","20","3",0.932849276565311,0.000207749417156452
"993","Fm.20.2","Fm","13","20","3",2518.66166596714,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107180181532456
"994","Fo.20.2","Fo","14","20","3",2381.57827563221,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000366957485615785
"995","Quant.21.2","Quant","1","21","3",0.0616863025619821,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000934018673216596
"996","Sigma.21.2","Sigma","2","21","3",3.16377923372589,0.0000000000000000000000000336659945443616
"997","Connect.21.2","Connect","3","21","3",0.260539998727552,0.00270801935937296
"998","Tau1.21.2","Tau1","4","21","3",981.269815269177,0.0000000000130038134803001
"999","Tau2.21.2","Tau2","5","21","3",9278698.12491535,0.000885581785420234
"1000","NPQ.21.2","NPQ","6","21","3",0.414523761519723,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000570097342818029
"1001","qP.21.2","qP","7","21","3",0.75580137110587,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000186803734643319
"1002","ABQ.21.2","ABQ","8","21","3",0.19878705174197,0.0000000000000000000000000336659945443616
"1003","qm.21.2","qm","9","21","3",0.807533254340493,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000934018673216596
"1004","nTau1.21.2","nTau1","10","21","3",1.19821160741981,0.0000000000130038134803001
"1005","nTau2.21.2","nTau2","11","21","3",5.9182118890623,0.000885581785420234
"1006","nCon.21.2","nCon","12","21","3",0.840856545832805,0.00270801935937296
"1007","Fm.21.2","Fm","13","21","3",2489.06637356807,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000570097342818029
"1008","Fo.21.2","Fo","14","21","3",2335.5250721513,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000186803734643319
"1009","Quant.22.2","Quant","1","22","3",0.0568305267793984,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300568376761196
"1010","Sigma.22.2","Sigma","2","22","3",2.66943886418096,0.00000000000000000000000000000000173695670509434
"1011","Connect.22.2","Connect","3","22","3",0.443381510295593,0.000000000000551987088222618
"1012","Tau1.22.2","Tau1","4","22","3",1124.91890672987,0.000000000000170983077444328
"1013","Tau2.22.2","Tau2","5","22","3",13799013.0452897,0.0091785018447228
"1014","NPQ.22.2","NPQ","6","22","3",0.451822745591729,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000518326489251699
"1015","qP.22.2","qP","7","22","3",0.786552290183198,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000601136753522392
"1016","ABQ.22.2","ABQ","8","22","3",0.323976540535603,0.00000000000000000000000000000000173695670509434
"1017","qm.22.2","qm","9","22","3",0.822683706283809,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300568376761196
"1018","nTau1.22.2","nTau1","10","22","3",1.37361902962438,0.000000000000170983077444328
"1019","nTau2.22.2","nTau2","11","22","3",8.80139454506766,0.0091785018447228
"1020","nCon.22.2","nCon","12","22","3",1.43095204979695,0.000000000000551987088222618
"1021","Fm.22.2","Fm","13","22","3",2425.11941633533,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000518326489251699
"1022","Fo.22.2","Fo","14","22","3",2287.29860240204,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000601136753522392
"1023","Quant.23.2","Quant","1","23","3",0.171452700894032,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000333112421560049
"1024","Sigma.23.2","Sigma","2","23","3",4.1012106579255,0.000000000000000000000000000000000000000000000000437240674887166
"1025","Connect.23.2","Connect","3","23","3",0.275974188484539,0.0000000000000574604156641915
"1026","Tau1.23.2","Tau1","4","23","3",1183.4992742187,0.00000000000000000345856165893084
"1027","Tau2.23.2","Tau2","5","23","3",2248686.61111188,0.00000000026643350625776
"1028","NPQ.23.2","NPQ","6","23","3",0.494038826356977,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505650913386561
"1029","qP.23.2","qP","7","23","3",1,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000666224843120098
"1030","ABQ.23.2","ABQ","8","23","3",-0.0386132659433367,0.000000000000000000000000000000000000000000000000437240674887166
"1031","qm.23.2","qm","9","23","3",0.465052337308594,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000333112421560049
"1032","nTau1.23.2","nTau1","10","23","3",1.44515050363877,0.00000000000000000345856165893084
"1033","nTau2.23.2","nTau2","11","23","3",1.43427490123017,0.00000000026643350625776
"1034","nCon.23.2","nCon","12","23","3",0.890668242885739,0.0000000000000574604156641915
"1035","Fm.23.2","Fm","13","23","3",2356.5943985518,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000505650913386561
"1036","Fo.23.2","Fo","14","23","3",1952.54992400835,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000666224843120098
"1037","Quant.24.2","Quant","1","24","3",0.185057512905299,0.00000000000000000000000000000000000000000000000000000000000000000000000000591072298607638
"1038","Sigma.24.2","Sigma","2","24","3",4.19951360305867,0.0000000000000000000000000000000000000000000129046458106401
"1039","Connect.24.2","Connect","3","24","3",0.25412077431964,0.000000000524772798776515
"1040","Tau1.24.2","Tau1","4","24","3",1191.01267798794,0.0000000000000000000000664157497003979
"1041","Tau2.24.2","Tau2","5","24","3",2246547.46474948,0.00000000000106512205304587
"1042","NPQ.24.2","NPQ","6","24","3",0.420868725688511,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052359372257654
"1043","qP.24.2","qP","7","24","3",0.957381778169644,0.0000000000000000000000000000000000000000000000000000000000000000000000000118214459721528
"1044","ABQ.24.2","ABQ","8","24","3",-0.0635080473658178,0.0000000000000000000000000000000000000000000129046458106401
"1045","qm.24.2","qm","9","24","3",0.422604114861045,0.00000000000000000000000000000000000000000000000000000000000000000000000000591072298607638
"1046","nTau1.24.2","nTau1","10","24","3",1.45432499109109,0.0000000000000000000000664157497003979
"1047","nTau2.24.2","nTau2","11","24","3",1.43291049414806,0.00000000000106512205304587
"1048","nCon.24.2","nCon","12","24","3",0.820139393422718,0.000000000524772798776515
"1049","Fm.24.2","Fm","13","24","3",2477.95131651284,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052359372257654
"1050","Fo.24.2","Fo","14","24","3",2019.38780877856,0.0000000000000000000000000000000000000000000000000000000000000000000000000118214459721528
"1051","Quant.25.2","Quant","1","25","3",0.193679177377972,0.00000000000000000000000000000000000000000000000000000000000000000000000000183241409018513
"1052","Sigma.25.2","Sigma","2","25","3",4.39367430574203,0.00000000000000000000000000000000000000000000138721108126949
"1053","Connect.25.2","Connect","3","25","3",0.173519699387551,0.00000370478786396266
"1054","Tau1.25.2","Tau1","4","25","3",1278.13549772136,0.0000000000000000000015623781398746
"1055","Tau2.25.2","Tau2","5","25","3",2324000.64424008,0.0000000000145902986025269
"1056","NPQ.25.2","NPQ","6","25","3",0.394589749075553,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145992021065555
"1057","qP.25.2","qP","7","25","3",0.946997414625752,0.00000000000000000000000000000000000000000000000000000000000000000000000000366482818037025
"1058","ABQ.25.2","ABQ","8","25","3",-0.112678377385838,0.00000000000000000000000000000000000000000000138721108126949
"1059","qm.25.2","qm","9","25","3",0.395703755554273,0.00000000000000000000000000000000000000000000000000000000000000000000000000183241409018513
"1060","nTau1.25.2","nTau1","10","25","3",1.56070916010489,0.0000000000000000000015623781398746
"1061","nTau2.25.2","nTau2","11","25","3",1.48231228753932,0.0000000000145902986025269
"1062","nCon.25.2","nCon","12","25","3",0.560010653924722,0.00000370478786396266
"1063","Fm.25.2","Fm","13","25","3",2524.6446359911,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145992021065555
"1064","Fo.25.2","Fo","14","25","3",2035.67353972063,0.00000000000000000000000000000000000000000000000000000000000000000000000000366482818037025
"1065","Quant.26.2","Quant","1","26","3",0.194341486305994,0.00000000000000000000000000000000000000000000000000000000000000000000000126558269431648
"1066","Sigma.26.2","Sigma","2","26","3",4.35955659761954,0.0000000000000000000000000000000000000000000987295007830576
"1067","Connect.26.2","Connect","3","26","3",0.26801377542603,0.000000000309003291834622
"1068","Tau1.26.2","Tau1","4","26","3",1219.96393154286,0.000000000000000000000991744978681899
"1069","Tau2.26.2","Tau2","5","26","3",2016657.67977564,0.000000000000135585032393357
"1070","NPQ.26.2","NPQ","6","26","3",0.387890392434331,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000172730380396957
"1071","qP.26.2","qP","7","26","3",0.94180320577025,0.00000000000000000000000000000000000000000000000000000000000000000000000253116538863297
