"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo14.005r","pval"
"511","qP.12.1","qP","7","12","2",0.709331404519895,0.0000000000000000000000000000000000000000000000000000000000000000000000000000344806818216138
"512","ABQ.12.1","ABQ","8","12","2",0.0543976242629333,0.00000000000000000000000000000000000000000000790871562557976
"513","qm.12.1","qm","9","12","2",0.6190520690147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000172403409108069
"514","nTau1.12.1","nTau1","10","12","2",2.00772406344224,0.000000000000000000249485549596555
"515","nTau2.12.1","nTau2","11","12","2",2.86844092571205,0.000000000144787449392091
"516","nCon.12.1","nCon","12","12","2",0.771832307279092,0.0000000000100920654849552
"517","Fm.12.1","Fm","13","12","2",2478.6435037608,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104801357662278
"518","Fo.12.1","Fo","14","12","2",2135.03404718226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000344806818216138
"519","Quant.13.1","Quant","1","13","2",0.141669709857724,0.000000000000000000000000000000000000000000000000000000000000000000000000015850000904102
"520","Sigma.13.1","Sigma","2","13","2",4.25611389544173,0.00000000000000000000000000000000000000000187389406330266
"521","Connect.13.1","Connect","3","13","2",0.270683596931064,0.00000000000419442118205114
"522","Tau1.13.1","Tau1","4","13","2",1301.39166064917,0.0000000000000000000430883045585002
"523","Tau2.13.1","Tau2","5","13","2",2530120.31933693,0.0000000000317356832970292
"524","NPQ.13.1","NPQ","6","13","2",0.445827027611944,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136645417421084
"525","qP.13.1","qP","7","13","2",0.714183658316726,0.000000000000000000000000000000000000000000000000000000000000000000000000031700001808204
"526","ABQ.13.1","ABQ","8","13","2",0.076636757096205,0.00000000000000000000000000000000000000000187389406330266
"527","qm.13.1","qm","9","13","2",0.610693563681516,0.000000000000000000000000000000000000000000000000000000000000000000000000015850000904102
"528","nTau1.13.1","nTau1","10","13","2",1.98837218613927,0.0000000000000000000430883045585002
"529","nTau2.13.1","nTau2","11","13","2",2.7050403042532,0.0000000000317356832970292
"530","nCon.13.1","nCon","12","13","2",0.878687453162036,0.00000000000419442118205114
"531","Fm.13.1","Fm","13","13","2",2475.91329016293,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136645417421084
"532","Fo.13.1","Fo","14","13","2",2125.15137271266,0.000000000000000000000000000000000000000000000000000000000000000000000000031700001808204
"533","Quant.14.1","Quant","1","14","2",0.146754477348816,0.000000000000000000000000000000000000000000000000000000000000000000000000041517109584941
"534","Sigma.14.1","Sigma","2","14","2",4.2850481162955,0.000000000000000000000000000000000000000000958098182244644
"535","Connect.14.1","Connect","3","14","2",0.241074383492502,0.000000000222593074800215
"536","Tau1.14.1","Tau1","4","14","2",1353.02763422618,0.00000000000000000675712636867446
"537","Tau2.14.1","Tau2","5","14","2",2754145.86133518,0.000000041637624136044
"538","NPQ.14.1","NPQ","6","14","2",0.44100382839653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344667421640274
"539","qP.14.1","qP","7","14","2",0.716893146780905,0.0000000000000000000000000000000000000000000000000000000000000000000000000830342191698819
"540","ABQ.14.1","ABQ","8","14","2",0.0703594824144703,0.000000000000000000000000000000000000000000958098182244644
"541","qm.14.1","qm","9","14","2",0.59672069175672,0.000000000000000000000000000000000000000000000000000000000000000000000000041517109584941
"542","nTau1.14.1","nTau1","10","14","2",2.06726583266344,0.00000000000000000675712636867446
"543","nTau2.14.1","nTau2","11","14","2",2.94455386242512,0.000000041637624136044
"544","nCon.14.1","nCon","12","14","2",0.782570641351355,0.000000000222593074800215
"545","Fm.14.1","Fm","13","14","2",2484.20044582707,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344667421640274
"546","Fo.14.1","Fo","14","14","2",2119.63290777002,0.0000000000000000000000000000000000000000000000000000000000000000000000000830342191698819
"547","Quant.15.1","Quant","1","15","2",0.147049648234674,0.0000000000000000000000000000000000000000000000000000000000000000000000000310861151076133
"548","Sigma.15.1","Sigma","2","15","2",4.43951471760847,0.000000000000000000000000000000000000000000592783531115141
"549","Connect.15.1","Connect","3","15","2",0.22966966883138,0.000000000729091583352511
"550","Tau1.15.1","Tau1","4","15","2",1360.45198590929,0.000000000000000000361566806692443
"551","Tau2.15.1","Tau2","5","15","2",2242937.06825172,0.0000000000270139671864459
"552","NPQ.15.1","NPQ","6","15","2",0.444486237303707,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000811216581531283
"553","qP.15.1","qP","7","15","2",0.719761274173919,0.0000000000000000000000000000000000000000000000000000000000000000000000000621722302152265
"554","ABQ.15.1","ABQ","8","15","2",0.0368479774565277,0.000000000000000000000000000000000000000000592783531115141
"555","qm.15.1","qm","9","15","2",0.595909566176003,0.0000000000000000000000000000000000000000000000000000000000000000000000000310861151076133
"556","nTau1.15.1","nTau1","10","15","2",2.07860936192767,0.000000000000000000361566806692443
"557","nTau2.15.1","nTau2","11","15","2",2.39800262586503,0.0000000000270139671864459
"558","nCon.15.1","nCon","12","15","2",0.745548894214704,0.000000000729091583352511
"559","Fm.15.1","Fm","13","15","2",2478.21146404493,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000811216581531283
"560","Fo.15.1","Fo","14","15","2",2113.79134000599,0.0000000000000000000000000000000000000000000000000000000000000000000000000621722302152265
"561","Quant.16.1","Quant","1","16","2",0.0544761020365348,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000135307917608422
"562","Sigma.16.1","Sigma","2","16","2",3.32599821747823,0.000000000000000000000000000000450467624243185
"563","Connect.16.1","Connect","3","16","2",0.357854284505532,0.00000000471257052400639
"564","Tau1.16.1","Tau1","4","16","2",1348.73101244301,0.00000000000713241717452088
"565","Tau2.16.1","Tau2","5","16","2",7230944.78687722,0.00000413761173352817
"566","NPQ.16.1","NPQ","6","16","2",0.323459140149924,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016194220713013
"567","qP.16.1","qP","7","16","2",0.50191207285058,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000270615835216844
"568","ABQ.16.1","ABQ","8","16","2",0.278425207729503,0.000000000000000000000000000000450467624243185
"569","qm.16.1","qm","9","16","2",0.850300412348807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000135307917608422
"570","nTau1.16.1","nTau1","10","16","2",2.06070110391471,0.00000000000713241717452088
"571","nTau2.16.1","nTau2","11","16","2",7.73085648806559,0.00000413761173352817
"572","nCon.16.1","nCon","12","16","2",1.16165912312511,0.00000000471257052400639
"573","Fm.16.1","Fm","13","16","2",2704.83783317682,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016194220713013
"574","Fo.16.1","Fo","14","16","2",2557.4888113844,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000270615835216844
"575","Quant.17.1","Quant","1","17","2",0.053834291219789,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000312318885970643
"576","Sigma.17.1","Sigma","2","17","2",3.35571360763749,0.000000000000000000000000000000168149562064709
"577","Connect.17.1","Connect","3","17","2",0.282356036096713,0.00000246550603784661
"578","Tau1.17.1","Tau1","4","17","2",1235.71365629465,0.0000000000150712305016992
"579","Tau2.17.1","Tau2","5","17","2",5334777.54641843,0.00000000359894785788362
"580","NPQ.17.1","NPQ","6","17","2",0.386668563055157,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633385037656548
"581","qP.17.1","qP","7","17","2",0.558337561341621,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000624637771941287
"582","ABQ.17.1","ABQ","8","17","2",0.271978458489313,0.000000000000000000000000000000168149562064709
"583","qm.17.1","qm","9","17","2",0.852064099746126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000312318885970643
"584","nTau1.17.1","nTau1","10","17","2",1.8880239811765,0.0000000000150712305016992
"585","nTau2.17.1","nTau2","11","17","2",5.70359763802409,0.00000000359894785788362
"586","nCon.17.1","nCon","12","17","2",0.916578282007736,0.00000246550603784661
"587","Fm.17.1","Fm","13","17","2",2581.54143557864,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633385037656548
"588","Fo.17.1","Fo","14","17","2",2442.56598213974,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000624637771941287
"589","Quant.18.1","Quant","1","18","2",0.0577168741497507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000417797975580314
"590","Sigma.18.1","Sigma","2","18","2",3.43515578934064,0.000000000000000000000000000000178351836526896
"591","Connect.18.1","Connect","3","18","2",0.308807979851769,0.00000071086650745238
"592","Tau1.18.1","Tau1","4","18","2",1162.40151274753,0.0000000000062827032801544
"593","Tau2.18.1","Tau2","5","18","2",6738156.63181044,0.000000193320186942913
"594","NPQ.18.1","NPQ","6","18","2",0.416491631855103,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515376201672426
"595","qP.18.1","qP","7","18","2",0.588404675449847,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000835595951160628
"596","ABQ.18.1","ABQ","8","18","2",0.254743489613284,0.000000000000000000000000000000178351836526896
"597","qm.18.1","qm","9","18","2",0.84139481464847,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000417797975580314
"598","nTau1.18.1","nTau1","10","18","2",1.77601171650391,0.0000000000062827032801544
"599","nTau2.18.1","nTau2","11","18","2",7.20399940118067,0.000000193320186942913
"600","nCon.18.1","nCon","12","18","2",1.00244603074773,0.00000071086650745238
"601","Fm.18.1","Fm","13","18","2",2527.1891993128,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515376201672426
"602","Fo.18.1","Fo","14","18","2",2381.32773834345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000835595951160628
"603","Quant.19.1","Quant","1","19","2",0.0526686435286822,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000125748570729672
"604","Sigma.19.1","Sigma","2","19","2",2.86943518264703,0.0000000000000000000000000000000000133434135267167
"605","Connect.19.1","Connect","3","19","2",0.4130684918072,0.000000000000010274610432844
"606","Tau1.19.1","Tau1","4","19","2",1171.49337634491,0.00000000000412475248198693
"607","Tau2.19.1","Tau2","5","19","2",6661920.48607347,0.000000184852622022699
"608","NPQ.19.1","NPQ","6","19","2",0.465489079269,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457210088664798
"609","qP.19.1","qP","7","19","2",0.621441392947894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000251497141459343
"610","ABQ.19.1","ABQ","8","19","2",0.377476486616386,0.0000000000000000000000000000000000133434135267167
"611","qm.19.1","qm","9","19","2",0.855267283751256,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000125748570729672
"612","nTau1.19.1","nTau1","10","19","2",1.7899030063007,0.00000000000412475248198693
"613","nTau2.19.1","nTau2","11","19","2",7.12249266599367,0.000000184852622022699
"614","nCon.19.1","nCon","12","19","2",1.34089433258118,0.000000000000010274610432844
"615","Fm.19.1","Fm","13","19","2",2442.69466322245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457210088664798
"616","Fo.19.1","Fo","14","19","2",2314.04124875578,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000251497141459343
"617","Quant.20.1","Quant","1","20","2",0.0509498823491919,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000335326823971175
"618","Sigma.20.1","Sigma","2","20","2",3.38228632481399,0.0000000000000000000000000000152064263733908
"619","Connect.20.1","Connect","3","20","2",0.258376401955214,0.0000797486317959752
"620","Tau1.20.1","Tau1","4","20","2",1006.70551853606,0.000000000000962740886745851
"621","Tau2.20.1","Tau2","5","20","2",5011092.29237679,0.000000000121505468771175
"622","NPQ.20.1","NPQ","6","20","2",0.518897324388084,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000406513243661322
"623","qP.20.1","qP","7","20","2",0.659402812421338,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000670653647942351
"624","ABQ.20.1","ABQ","8","20","2",0.266213511660436,0.0000000000000000000000000000152064263733908
"625","qm.20.1","qm","9","20","2",0.859990416101438,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000335326823971175
"626","nTau1.20.1","nTau1","10","20","2",1.53812669407417,0.000000000000962740886745851
"627","nTau2.20.1","nTau2","11","20","2",5.35753438902235,0.000000000121505468771175
"628","nCon.20.1","nCon","12","20","2",0.838736093229237,0.0000797486317959752
"629","Fm.20.1","Fm","13","20","2",2356.8033832592,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000406513243661322
"630","Fo.20.1","Fo","14","20","2",2236.72452816196,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000670653647942351
"631","Quant.21.1","Quant","1","21","2",0.0586459677401524,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000132577862393878
"632","Sigma.21.1","Sigma","2","21","2",3.39447113095209,0.0000000000000000000000000000000433678623684619
"633","Connect.21.1","Connect","3","21","2",0.255479077662266,0.00000751983088919777
"634","Tau1.21.1","Tau1","4","21","2",881.398030214643,0.0000000000000639493464339525
"635","Tau2.21.1","Tau2","5","21","2",6264929.29513794,0.000000013775704542292
"636","NPQ.21.1","NPQ","6","21","2",0.553217288333065,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297295555857413
"637","qP.21.1","qP","7","21","2",0.692377499570499,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000265155724787757
"638","ABQ.21.1","ABQ","8","21","2",0.263570019877503,0.0000000000000000000000000000000433678623684619
"639","qm.21.1","qm","9","21","2",0.838841678095505,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000132577862393878
"640","nTau1.21.1","nTau1","10","21","2",1.34667170628903,0.0000000000000639493464339525
"641","nTau2.21.1","nTau2","11","21","2",6.69805547077146,0.000000013775704542292
"642","nCon.21.1","nCon","12","21","2",0.829330859469899,0.00000751983088919777
"643","Fm.21.1","Fm","13","21","2",2304.72734229157,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297295555857413
"644","Fo.21.1","Fo","14","21","2",2169.56437692569,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000265155724787757
"645","Quant.22.1","Quant","1","22","2",0.06146067714191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000317708277787796
"646","Sigma.22.1","Sigma","2","22","2",3.28983036574757,0.00000000000000000000000000000000707597041720646
"647","Connect.22.1","Connect","3","22","2",0.326130407516963,0.000000013313235833175
"648","Tau1.22.1","Tau1","4","22","2",1340.65699592284,0.0000000000000932272668452327
"649","Tau2.22.1","Tau2","5","22","2",7162511.88746976,0.000000628266282074649
"650","NPQ.22.1","NPQ","6","22","2",0.603966311257184,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194156153744346
"651","qP.22.1","qP","7","22","2",0.729165239630039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000635416555575592
"652","ABQ.22.1","ABQ","8","22","2",0.286271817496844,0.00000000000000000000000000000000707597041720646
"653","qm.22.1","qm","9","22","2",0.831106894932817,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000317708277787796
"654","nTau1.22.1","nTau1","10","22","2",2.04836496379288,0.0000000000000932272668452327
"655","nTau2.22.1","nTau2","11","22","2",7.65769247700283,0.000000628266282074649
"656","nCon.22.1","nCon","12","22","2",1.05867773455352,0.000000013313235833175
"657","Fm.22.1","Fm","13","22","2",2231.80644619361,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194156153744346
"658","Fo.22.1","Fo","14","22","2",2094.63811076088,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000635416555575592
"659","Quant.23.1","Quant","1","23","2",0.223742619742209,0.000000000000000000000000000000000000000000000000000000000000000000000634907080054074
"660","Sigma.23.1","Sigma","2","23","2",4.76027370869654,0.0000000000000000000000000000000000000000000000133668282282721
"661","Connect.23.1","Connect","3","23","2",0.215405138673419,0.0000000000273690323949655
"662","Tau1.23.1","Tau1","4","23","2",1211.58575116603,0.00000000000000000307593177310273
"663","Tau2.23.1","Tau2","5","23","2",1476373.4888261,0.000000000000993956403350856
"664","NPQ.23.1","NPQ","6","23","2",0.800880259248787,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350564592395104
"665","qP.23.1","qP","7","23","2",1,0.00000000000000000000000000000000000000000000000000000000000000000000126981416010815
"666","ABQ.23.1","ABQ","8","23","2",-0.032740635413733,0.0000000000000000000000000000000000000000000000133668282282721
"667","qm.23.1","qm","9","23","2",0.385158323314997,0.000000000000000000000000000000000000000000000000000000000000000000000634907080054074
"668","nTau1.23.1","nTau1","10","23","2",1.85115940234277,0.00000000000000000307593177310273
"669","nTau2.23.1","nTau2","11","23","2",1.57844263803713,0.000000000000993956403350856
"670","nCon.23.1","nCon","12","23","2",0.69924367359122,0.0000000000273690323949655
"671","Fm.23.1","Fm","13","23","2",1987.77366488232,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350564592395104
"672","Fo.23.1","Fo","14","23","2",1543.02397764698,0.00000000000000000000000000000000000000000000000000000000000000000000126981416010815
"673","Quant.24.1","Quant","1","24","2",0.234118108248743,0.000000000000000000000000000000000000000000000000000000000000000000339234794234275
"674","Sigma.24.1","Sigma","2","24","2",4.95313658658868,0.00000000000000000000000000000000000000000000021388512976142
"675","Connect.24.1","Connect","3","24","2",0.24644817207731,0.00000000000243810206157549
"676","Tau1.24.1","Tau1","4","24","2",1184.80812624324,0.00000000000000000000798781988883572
"677","Tau2.24.1","Tau2","5","24","2",1461188.24393825,0.0000000000000739234673021034
"678","NPQ.24.1","NPQ","6","24","2",0.713688285879946,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324933432143228
"679","qP.24.1","qP","7","24","2",0.972094743097006,0.00000000000000000000000000000000000000000000000000000000000000000067846958846855
"680","ABQ.24.1","ABQ","8","24","2",-0.074582206560823,0.00000000000000000000000000000000000000000000021388512976142
"681","qm.24.1","qm","9","24","2",0.356646621980967,0.000000000000000000000000000000000000000000000000000000000000000000339234794234275
"682","nTau1.24.1","nTau1","10","24","2",1.81024636577022,0.00000000000000000000798781988883572
"683","nTau2.24.1","nTau2","11","24","2",1.56220756054391,0.0000000000000739234673021034
"684","nCon.24.1","nCon","12","24","2",0.800014921902344,0.00000000000243810206157549
"685","Fm.24.1","Fm","13","24","2",2088.91102450586,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000324933432143228
"686","Fo.24.1","Fo","14","24","2",1599.85912714861,0.00000000000000000000000000000000000000000000000000000000000000000067846958846855
"687","Quant.25.1","Quant","1","25","2",0.239113551903706,0.000000000000000000000000000000000000000000000000000000000000000021999190661088
"688","Sigma.25.1","Sigma","2","25","2",4.96441912375044,0.00000000000000000000000000000000000000000000443034050035516
"689","Connect.25.1","Connect","3","25","2",0.231519129820738,0.000000000152077154994984
"690","Tau1.25.1","Tau1","4","25","2",1209.31767158943,0.0000000000000000000992566038875724
"691","Tau2.25.1","Tau2","5","25","2",1419054.61736763,0.00000000000144538670089772
"692","NPQ.25.1","NPQ","6","25","2",0.681945347780555,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116456024455621
"693","qP.25.1","qP","7","25","2",0.962490189899871,0.0000000000000000000000000000000000000000000000000000000000000000439983813221759
"694","ABQ.25.1","ABQ","8","25","2",-0.0770299512306802,0.00000000000000000000000000000000000000000000443034050035516
"695","qm.25.1","qm","9","25","2",0.34291921074326,0.000000000000000000000000000000000000000000000000000000000000000021999190661088
"696","nTau1.25.1","nTau1","10","25","2",1.8476940456155,0.0000000000000000000992566038875724
"697","nTau2.25.1","nTau2","11","25","2",1.51716102375797,0.00000000000144538670089772
"698","nCon.25.1","nCon","12","25","2",0.751552575948238,0.000000000152077154994984
"699","Fm.25.1","Fm","13","25","2",2128.33452505749,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116456024455621
"700","Fo.25.1","Fo","14","25","2",1619.4208971317,0.0000000000000000000000000000000000000000000000000000000000000000439983813221759
"701","Quant.26.1","Quant","1","26","2",0.243886792923804,0.0000000000000000000000000000000000000000000000000000000000000000329632535859259
"702","Sigma.26.1","Sigma","2","26","2",5.03676278730168,0.000000000000000000000000000000000000000000000943261460920331
"703","Connect.26.1","Connect","3","26","2",0.281278566656474,0.0000000000000784470499496112
"704","Tau1.26.1","Tau1","4","26","2",1151.38876612038,0.000000000000000000212521080876442
"705","Tau2.26.1","Tau2","5","26","2",1319359.92223619,0.000000000000831756222093308
"706","NPQ.26.1","NPQ","6","26","2",0.672736621299475,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144043286985896
"707","qP.26.1","qP","7","26","2",0.963128357484543,0.0000000000000000000000000000000000000000000000000000000000000000659265071718518
"708","ABQ.26.1","ABQ","8","26","2",-0.0927248977056216,0.000000000000000000000000000000000000000000000943261460920331
"709","qm.26.1","qm","9","26","2",0.329802409324737,0.0000000000000000000000000000000000000000000000000000000000000000329632535859259
"710","nTau1.26.1","nTau1","10","26","2",1.75918554514554,0.000000000000000000212521080876442
"711","nTau2.26.1","nTau2","11","26","2",1.41057393128268,0.000000000000831756222093308
"712","nCon.26.1","nCon","12","26","2",0.913080623157928,0.0000000000000784470499496112
"713","Fm.26.1","Fm","13","26","2",2140.05140280855,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144043286985896
"714","Fo.26.1","Fo","14","26","2",1618.12112948548,0.0000000000000000000000000000000000000000000000000000000000000000659265071718518
"715","Quant.27.1","Quant","1","27","2",0.248559235361726,0.000000000000000000000000000000000000000000000000000000000000000120204689635974
"716","Sigma.27.1","Sigma","2","27","2",5.00601031693256,0.00000000000000000000000000000000000000000000190587107967649
"717","Connect.27.1","Connect","3","27","2",0.236036231704665,0.0000000000823891495948044
"718","Tau1.27.1","Tau1","4","27","2",1250.61653911584,0.00000000000000000263045549468515
"719","Tau2.27.1","Tau2","5","27","2",1266654.31662795,0.000000000004900418931417
"720","NPQ.27.1","NPQ","6","27","2",0.653982911695937,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053250289196476
"721","qP.27.1","qP","7","27","2",0.959085360412499,0.000000000000000000000000000000000000000000000000000000000000000240409379271947
"722","ABQ.27.1","ABQ","8","27","2",-0.0860531540763572,0.00000000000000000000000000000000000000000000190587107967649
"723","qm.27.1","qm","9","27","2",0.316962601039414,0.000000000000000000000000000000000000000000000000000000000000000120204689635974
"724","nTau1.27.1","nTau1","10","27","2",1.91079381948956,0.00000000000000000263045549468515
"725","nTau2.27.1","nTau2","11","27","2",1.35422452120097,0.000000000004900418931417
"726","nCon.27.1","nCon","12","27","2",0.766215897978318,0.0000000000823891495948044
"727","Fm.27.1","Fm","13","27","2",2164.31640715721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053250289196476
"728","Fo.27.1","Fo","14","27","2",1626.35557591338,0.000000000000000000000000000000000000000000000000000000000000000240409379271947
"729","Quant.1.2","Quant","1","1","3",0.372512388650845,0.000000000000000000000000000000000000000000000000000000000000000000000850380610560744
"730","Sigma.1.2","Sigma","2","1","3",4.1370648982631,0.0000000000000000000000000000000000000000000000000000000000433119617626383
"731","Connect.1.2","Connect","3","1","3",0.32896672570459,0.00000000000000000000000332501791987777
"732","Tau1.1.2","Tau1","4","1","3",648.919578414903,0.00000000000000000000000000000163778839620978
"733","Tau2.1.2","Tau2","5","1","3",1022162.02172291,0.000000000000000000000000000290249234824043
"734","NPQ.1.2","NPQ","6","1","3",0.867113885136449,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014214999163804
"735","qP.1.2","qP","7","1","3",1.15197888878553,0.00000000000000000000000000000000000000000000000000000000000000000000170076122112149
"736","ABQ.1.2","ABQ","8","1","3",0,0.0000000000000000000000000000000000000000000000000000000000433119617626383
"737","qm.1.2","qm","9","1","3",0,0.000000000000000000000000000000000000000000000000000000000000000000000850380610560744
"738","nTau1.1.2","nTau1","10","1","3",1,0.00000000000000000000000000000163778839620978
"739","nTau2.1.2","nTau2","11","1","3",1,0.000000000000000000000000000290249234824043
"740","nCon.1.2","nCon","12","1","3",1,0.00000000000000000000000332501791987777
"741","Fm.1.2","Fm","13","1","3",1867.85176230932,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014214999163804
"742","Fo.1.2","Fo","14","1","3",1172.05384068578,0.00000000000000000000000000000000000000000000000000000000000000000000170076122112149
"743","Quant.3.2","Quant","1","3","3",0.0502914676208779,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000024054069713823
"744","Sigma.3.2","Sigma","2","3","3",2.42481175484428,0.000000000000000000000000000315673861760417
"745","Connect.3.2","Connect","3","3","3",0.613849931560121,0.00000000000000000164714724408996
"746","Tau1.3.2","Tau1","4","3","3",1496.29005346727,0.00000109182170811361
"747","Tau2.3.2","Tau2","5","3","3",4042740.30511248,0.00000000000000556833080999873
"748","NPQ.3.2","NPQ","6","3","3",0.16365697430393,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000895581363607199
"749","qP.3.2","qP","7","3","3",0.319013239852852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000481081394276459
"750","ABQ.3.2","ABQ","8","3","3",0.413881141709353,0.000000000000000000000000000315673861760417
"751","qm.3.2","qm","9","3","3",0.864993838720312,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000024054069713823
"752","nTau1.3.2","nTau1","10","3","3",2.3058173974689,0.00000109182170811361
"753","nTau2.3.2","nTau2","11","3","3",3.95508756850328,0.00000000000000556833080999873
"754","nCon.3.2","nCon","12","3","3",1.86599398539582,0.00000000000000000164714724408996
"755","Fm.3.2","Fm","13","3","3",2997.01031987579,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000895581363607199
"756","Fo.3.2","Fo","14","3","3",2846.28627241432,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000481081394276459
"757","Quant.4.2","Quant","1","4","3",0.0594071393208216,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000017125242623554
"758","Sigma.4.2","Sigma","2","4","3",2.93845144481475,0.0000000000000000000000000000000365194982940142
"759","Connect.4.2","Connect","3","4","3",0.371428904287363,0.00000000654907277278162
"760","Tau1.4.2","Tau1","4","4","3",1281.36375125417,0.000000000680259322234714
"761","Tau2.4.2","Tau2","5","4","3",2897424.21113146,0.0000000000000000000220696362697383
"762","NPQ.4.2","NPQ","6","4","3",0.189530855099575,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000782955272755624
"763","qP.4.2","qP","7","4","3",0.363111523045631,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000034250485247108
"764","ABQ.4.2","ABQ","8","4","3",0.289725562185783,0.0000000000000000000000000000000365194982940142
"765","qm.4.2","qm","9","4","3",0.840523050693748,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000017125242623554
"766","nTau1.4.2","nTau1","10","4","3",1.97461102095905,0.000000000680259322234714
"767","nTau2.4.2","nTau2","11","4","3",2.83460366317238,0.0000000000000000000220696362697383
"768","nCon.4.2","nCon","12","4","3",1.12907742718303,0.00000000654907277278162
"769","Fm.4.2","Fm","13","4","3",2931.8213527907,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000782955272755624
"770","Fo.4.2","Fo","14","4","3",2757.6502332217,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000034250485247108
"771","Quant.5.2","Quant","1","5","3",0.0615256844802445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057107558727443
"772","Sigma.5.2","Sigma","2","5","3",3.07620406204945,0.0000000000000000000000000000000000185061526046108
