"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo13.005r","pval"
"3421","L2CompL3.qABQ.3","qABQ","99","99","3",2.9215768648113,NA
"3422","L2CompL32.qABQ.3","qABQ","99","99","3",4.81567724266584,NA
"3423","L2CompR1.qABQ.3","qABQ","99","99","3",-1.47625988959509,NA
"3424","L2CompR12.qABQ.3","qABQ","99","99","3",-2.80331340003073,NA
"3425","L22CompL3.qABQ.3","qABQ","99","99","3",2.51726982913506,NA
"3426","L22CompL32.qABQ.3","qABQ","99","99","3",4.01284432802674,NA
"3427","L22CompR1.qABQ.3","qABQ","99","99","3",-0.955245448871964,NA
"3428","L22CompR12.qABQ.3","qABQ","99","99","3",-2.00308188461584,NA
"3429","L3CompR1.qABQ.3","qABQ","99","99","3",2.28866033669606,NA
"3430","L3CompR12.qABQ.3","qABQ","99","99","3",2.97926685613183,NA
"3431","L32CompR1.qABQ.3","qABQ","99","99","3",1.64896995529555,NA
"3432","L32CompR12.qABQ.3","qABQ","99","99","3",1.99675972524697,NA
"3433","DCompL1.qqm.3","qqm","99","99","3",0,NA
"3434","DCompL12.qqm.3","qqm","99","99","3",0,NA
"3435","DCompL2.qqm.3","qqm","99","99","3",0,NA
"3436","DCompL22.qqm.3","qqm","99","99","3",0,NA
"3437","DCompL3.qqm.3","qqm","99","99","3",0,NA
"3438","DCompL32.qqm.3","qqm","99","99","3",0,NA
"3439","DCompR1.qqm.3","qqm","99","99","3",0,NA
"3440","DCompR12.qqm.3","qqm","99","99","3",0,NA
"3441","L1CompL2.qqm.3","qqm","99","99","3",0.145489606248637,NA
"3442","L1CompL22.qqm.3","qqm","99","99","3",0.247184578383531,NA
"3443","L1CompL3.qqm.3","qqm","99","99","3",0.0288848227154466,NA
"3444","L1CompL32.qqm.3","qqm","99","99","3",0.0303272946693545,NA
"3445","L1CompR1.qqm.3","qqm","99","99","3",0.45396131926784,NA
"3446","L1CompR12.qqm.3","qqm","99","99","3",0.532907457295283,NA
"3447","L12CompL2.qqm.3","qqm","99","99","3",0.117273764338553,NA
"3448","L12CompL22.qqm.3","qqm","99","99","3",0.222326693588762,NA
"3449","L12CompL3.qqm.3","qqm","99","99","3",-0.00318129668943638,NA
"3450","L12CompL32.qqm.3","qqm","99","99","3",-0.00169119446571685,NA
"3451","L12CompR1.qqm.3","qqm","99","99","3",0.435931180366086,NA
"3452","L12CompR12.qqm.3","qqm","99","99","3",0.517484111436987,NA
"3453","L2CompL3.qqm.3","qqm","99","99","3",-0.136458004941622,NA
"3454","L2CompL32.qqm.3","qqm","99","99","3",-0.134769936587561,NA
"3455","L2CompR1.qqm.3","qqm","99","99","3",0.360992347518431,NA
"3456","L2CompR12.qqm.3","qqm","99","99","3",0.453379916592767,NA
"3457","L22CompL3.qqm.3","qqm","99","99","3",-0.289977794555994,NA
"3458","L22CompL32.qqm.3","qqm","99","99","3",-0.288061691468187,NA
"3459","L22CompR1.qqm.3","qqm","99","99","3",0.274671234072639,NA
"3460","L22CompR12.qqm.3","qqm","99","99","3",0.379539088477012,NA
"3461","L3CompR1.qqm.3","qqm","99","99","3",0.437719959995887,NA
"3462","L3CompR12.qqm.3","qqm","99","99","3",0.519014269748303,NA
"3463","L32CompR1.qqm.3","qqm","99","99","3",0.436883519840885,NA
"3464","L32CompR12.qqm.3","qqm","99","99","3",0.518298761904982,NA
"3465","DCompL1.qQuant.4","qQuant","99","99","4",0.900630157365108,NA
"3466","DCompL12.qQuant.4","qQuant","99","99","4",0.86071035159649,NA
"3467","DCompL2.qQuant.4","qQuant","99","99","4",0.771527233717662,NA
"3468","DCompL22.qQuant.4","qQuant","99","99","4",0.684714110730771,NA
"3469","DCompL3.qQuant.4","qQuant","99","99","4",0.885657880103541,NA
"3470","DCompL32.qQuant.4","qQuant","99","99","4",0.887102032487963,NA
"3471","DCompR1.qQuant.4","qQuant","99","99","4",0.478678861874553,NA
"3472","DCompR12.qQuant.4","qQuant","99","99","4",0.398206422125529,NA
"3473","L1CompL2.qQuant.4","qQuant","99","99","4",-1.29921634395458,NA
"3474","L1CompL22.qQuant.4","qQuant","99","99","4",-2.17285285866519,NA
"3475","L1CompL3.qQuant.4","qQuant","99","99","4",-0.150672244863854,NA
"3476","L1CompL32.qQuant.4","qQuant","99","99","4",-0.136139139586346,NA
"3477","L1CompR1.qQuant.4","qQuant","99","99","4",-4.24627114526991,NA
"3478","L1CompR12.qQuant.4","qQuant","99","99","4",-5.05609873093589,NA
"3479","L12CompL2.qQuant.4","qQuant","99","99","4",-0.640270967017391,NA
"3480","L12CompL22.qQuant.4","qQuant","99","99","4",-1.26352706667671,NA
"3481","L12CompL3.qQuant.4","qQuant","99","99","4",0.179105402253441,NA
"3482","L12CompL32.qQuant.4","qQuant","99","99","4",0.189473382939548,NA
"3483","L12CompR1.qQuant.4","qQuant","99","99","4",-2.74271271484025,NA
"3484","L12CompR12.qQuant.4","qQuant","99","99","4",-3.32044724623846,NA
"3485","L2CompL3.qQuant.4","qQuant","99","99","4",0.499537201929969,NA
"3486","L2CompL32.qQuant.4","qQuant","99","99","4",0.505858097010469,NA
"3487","L2CompR1.qQuant.4","qQuant","99","99","4",-1.2817648974461,NA
"3488","L2CompR12.qQuant.4","qQuant","99","99","4",-1.6339838557861,NA
"3489","L22CompL3.qQuant.4","qQuant","99","99","4",0.637338289507716,NA
"3490","L22CompL32.qQuant.4","qQuant","99","99","4",0.641918743101023,NA
"3491","L22CompR1.qQuant.4","qQuant","99","99","4",-0.653487060057677,NA
"3492","L22CompR12.qQuant.4","qQuant","99","99","4",-0.908723474016904,NA
"3493","L3CompR1.qQuant.4","qQuant","99","99","4",-3.55930971541826,NA
"3494","L3CompR12.qQuant.4","qQuant","99","99","4",-4.26309621003542,NA
"3495","L32CompR1.qQuant.4","qQuant","99","99","4",-3.61763085389348,NA
"3496","L32CompR12.qQuant.4","qQuant","99","99","4",-4.3304199458711,NA
"3497","DCompL1.qSigma.4","qSigma","99","99","4",0.407695611964675,NA
"3498","DCompL12.qSigma.4","qSigma","99","99","4",0.0898413492650355,NA
"3499","DCompL2.qSigma.4","qSigma","99","99","4",-0.095709946270978,NA
"3500","DCompL22.qSigma.4","qSigma","99","99","4",-0.0969687318044266,NA
"3501","DCompL3.qSigma.4","qSigma","99","99","4",0.267888073633801,NA
"3502","DCompL32.qSigma.4","qSigma","99","99","4",0.190290921582724,NA
"3503","DCompR1.qSigma.4","qSigma","99","99","4",-0.231267009838455,NA
"3504","DCompR12.qSigma.4","qSigma","99","99","4",-0.301925894950511,NA
"3505","L1CompL2.qSigma.4","qSigma","99","99","4",-0.849910229274936,NA
"3506","L1CompL22.qSigma.4","qSigma","99","99","4",-0.852035463460055,NA
"3507","L1CompL3.qSigma.4","qSigma","99","99","4",-0.236040017860777,NA
"3508","L1CompL32.qSigma.4","qSigma","99","99","4",-0.36704892750007,NA
"3509","L1CompR1.qSigma.4","qSigma","99","99","4",-1.07877408087853,NA
"3510","L1CompR12.qSigma.4","qSigma","99","99","4",-1.19806896799972,NA
"3511","L12CompL2.qSigma.4","qSigma","99","99","4",-0.203866980098666,NA
"3512","L12CompL22.qSigma.4","qSigma","99","99","4",-0.205250019783486,NA
"3513","L12CompL3.qSigma.4","qSigma","99","99","4",0.195621636101564,NA
"3514","L12CompL32.qSigma.4","qSigma","99","99","4",0.110364904224746,NA
"3515","L12CompR1.qSigma.4","qSigma","99","99","4",-0.352804820175243,NA
"3516","L12CompR12.qSigma.4","qSigma","99","99","4",-0.430438411917735,NA
"3517","L2CompL3.qSigma.4","qSigma","99","99","4",0.331837838236487,NA
"3518","L2CompL32.qSigma.4","qSigma","99","99","4",0.261018774929485,NA
"3519","L2CompR1.qSigma.4","qSigma","99","99","4",-0.123716193349177,NA
"3520","L2CompR12.qSigma.4","qSigma","99","99","4",-0.188203045323579,NA
"3521","L22CompL3.qSigma.4","qSigma","99","99","4",0.332604562791928,NA
"3522","L22CompL32.qSigma.4","qSigma","99","99","4",0.261866765258324,NA
"3523","L22CompR1.qSigma.4","qSigma","99","99","4",-0.122426714764348,NA
"3524","L22CompR12.qSigma.4","qSigma","99","99","4",-0.186839567258172,NA
"3525","L3CompR1.qSigma.4","qSigma","99","99","4",-0.681801600951629,NA
"3526","L3CompR12.qSigma.4","qSigma","99","99","4",-0.778315375099208,NA
"3527","L32CompR1.qSigma.4","qSigma","99","99","4",-0.520628880986726,NA
"3528","L32CompR12.qSigma.4","qSigma","99","99","4",-0.6078934146266,NA
"3529","DCompL1.qConnect.4","qConnect","99","99","4",-0.582608810710256,NA
"3530","DCompL12.qConnect.4","qConnect","99","99","4",0.529168659776582,NA
"3531","DCompL2.qConnect.4","qConnect","99","99","4",0.406197763839101,NA
"3532","DCompL22.qConnect.4","qConnect","99","99","4",0.250036456434235,NA
"3533","DCompL3.qConnect.4","qConnect","99","99","4",-0.301842339186139,NA
"3534","DCompL32.qConnect.4","qConnect","99","99","4",-0.17163666514559,NA
"3535","DCompR1.qConnect.4","qConnect","99","99","4",0.178820916280819,NA
"3536","DCompR12.qConnect.4","qConnect","99","99","4",0.186504354492697,NA
"3537","L1CompL2.qConnect.4","qConnect","99","99","4",0.62479531761585,NA
"3538","L1CompL22.qConnect.4","qConnect","99","99","4",0.526121971209556,NA
"3539","L1CompL3.qConnect.4","qConnect","99","99","4",0.177407372955362,NA
"3540","L1CompL32.qConnect.4","qConnect","99","99","4",0.259680182988636,NA
"3541","L1CompR1.qConnect.4","qConnect","99","99","4",0.481123144164321,NA
"3542","L1CompR12.qConnect.4","qConnect","99","99","4",0.485978063560624,NA
"3543","L12CompL2.qConnect.4","qConnect","99","99","4",-0.26117822972262,NA
"3544","L12CompL22.qConnect.4","qConnect","99","99","4",-0.592849667165091,NA
"3545","L12CompL3.qConnect.4","qConnect","99","99","4",-1.76498658430085,NA
"3546","L12CompL32.qConnect.4","qConnect","99","99","4",-1.48844238913584,NA
"3547","L12CompR1.qConnect.4","qConnect","99","99","4",-0.74410455202391,NA
"3548","L12CompR12.qConnect.4","qConnect","99","99","4",-0.72778567612191,NA
"3549","L2CompL3.qConnect.4","qConnect","99","99","4",-1.19238369259591,NA
"3550","L2CompL32.qConnect.4","qConnect","99","99","4",-0.973109216833798,NA
"3551","L2CompR1.qConnect.4","qConnect","99","99","4",-0.382916792345443,NA
"3552","L2CompR12.qConnect.4","qConnect","99","99","4",-0.369977403195355,NA
"3553","L22CompL3.qConnect.4","qConnect","99","99","4",-0.735874163957918,NA
"3554","L22CompL32.qConnect.4","qConnect","99","99","4",-0.562258159343246,NA
"3555","L22CompR1.qConnect.4","qConnect","99","99","4",-0.0949586693438677,NA
"3556","L22CompR12.qConnect.4","qConnect","99","99","4",-0.084713587062472,NA
"3557","L3CompR1.qConnect.4","qConnect","99","99","4",0.369217716307683,NA
"3558","L3CompR12.qConnect.4","qConnect","99","99","4",0.375119689212237,NA
"3559","L32CompR1.qConnect.4","qConnect","99","99","4",0.299117970486917,NA
"3560","L32CompR12.qConnect.4","qConnect","99","99","4",0.305675838160786,NA
"3561","DCompL1.qTau1.4","qTau1","99","99","4",-4.31381355997976,NA
"3562","DCompL12.qTau1.4","qTau1","99","99","4",0.0506906897492222,NA
"3563","DCompL2.qTau1.4","qTau1","99","99","4",-1.01008702403463,NA
"3564","DCompL22.qTau1.4","qTau1","99","99","4",-1.34577029301904,NA
"3565","DCompL3.qTau1.4","qTau1","99","99","4",-0.935913775483439,NA
"3566","DCompL32.qTau1.4","qTau1","99","99","4",-0.578148681993166,NA
"3567","DCompR1.qTau1.4","qTau1","99","99","4",-1.14898766051243,NA
"3568","DCompR12.qTau1.4","qTau1","99","99","4",-1.12726973176248,NA
"3569","L1CompL2.qTau1.4","qTau1","99","99","4",0.621724209676208,NA
"3570","L1CompL22.qTau1.4","qTau1","99","99","4",0.558552390568259,NA
"3571","L1CompL3.qTau1.4","qTau1","99","99","4",0.635682781559462,NA
"3572","L1CompL32.qTau1.4","qTau1","99","99","4",0.703010151903189,NA
"3573","L1CompR1.qTau1.4","qTau1","99","99","4",0.595584670734926,NA
"3574","L1CompR12.qTau1.4","qTau1","99","99","4",0.599671740878582,NA
"3575","L12CompL2.qTau1.4","qTau1","99","99","4",-1.11742053125301,NA
"3576","L12CompL22.qTau1.4","qTau1","99","99","4",-1.47102842844695,NA
"3577","L12CompL3.qTau1.4","qTau1","99","99","4",-1.03928662089286,NA
"3578","L12CompL32.qTau1.4","qTau1","99","99","4",-0.662417786228462,NA
"3579","L12CompR1.qTau1.4","qTau1","99","99","4",-1.26373810654478,NA
"3580","L12CompR12.qTau1.4","qTau1","99","99","4",-1.24086049593312,NA
"3581","L2CompL3.qTau1.4","qTau1","99","99","4",0.0369005160793038,NA
"3582","L2CompL32.qTau1.4","qTau1","99","99","4",0.214885393953979,NA
"3583","L2CompR1.qTau1.4","qTau1","99","99","4",-0.0691018024677358,NA
"3584","L2CompR12.qTau1.4","qTau1","99","99","4",-0.0582973305765869,NA
"3585","L22CompL3.qTau1.4","qTau1","99","99","4",0.174721505662904,NA
"3586","L22CompL32.qTau1.4","qTau1","99","99","4",0.327236478912831,NA
"3587","L22CompR1.qTau1.4","qTau1","99","99","4",0.0838882788703685,NA
"3588","L22CompR12.qTau1.4","qTau1","99","99","4",0.0931466145286286,NA
"3589","L3CompR1.qTau1.4","qTau1","99","99","4",-0.11006372687016,NA
"3590","L3CompR12.qTau1.4","qTau1","99","99","4",-0.0988452888255617,NA
"3591","L32CompR1.qTau1.4","qTau1","99","99","4",-0.361714320730735,NA
"3592","L32CompR12.qTau1.4","qTau1","99","99","4",-0.347952671402158,NA
"3593","DCompL1.qTau2.4","qTau2","99","99","4",-4.37844772717229,NA
"3594","DCompL12.qTau2.4","qTau2","99","99","4",-6.71588336649107,NA
"3595","DCompL2.qTau2.4","qTau2","99","99","4",-3.56278310562676,NA
"3596","DCompL22.qTau2.4","qTau2","99","99","4",-2.85623402391358,NA
"3597","DCompL3.qTau2.4","qTau2","99","99","4",-5.22980062894203,NA
"3598","DCompL32.qTau2.4","qTau2","99","99","4",-12.4115679510753,NA
"3599","DCompR1.qTau2.4","qTau2","99","99","4",-0.612759252795603,NA
"3600","DCompR12.qTau2.4","qTau2","99","99","4",-0.573884558493461,NA
"3601","L1CompL2.qTau2.4","qTau2","99","99","4",0.151654280736938,NA
"3602","L1CompL22.qTau2.4","qTau2","99","99","4",0.283021009122834,NA
"3603","L1CompL3.qTau2.4","qTau2","99","99","4",-0.158289704568223,NA
"3604","L1CompL32.qTau2.4","qTau2","99","99","4",-1.49357595934588,NA
"3605","L1CompR1.qTau2.4","qTau2","99","99","4",0.700144105770922,NA
"3606","L1CompR12.qTau2.4","qTau2","99","99","4",0.707371970811934,NA
"3607","L12CompL2.qTau2.4","qTau2","99","99","4",0.408650586212559,NA
"3608","L12CompL22.qTau2.4","qTau2","99","99","4",0.500221317411221,NA
"3609","L12CompL3.qTau2.4","qTau2","99","99","4",0.192600466720748,NA
"3610","L12CompL32.qTau2.4","qTau2","99","99","4",-0.738176604550525,NA
"3611","L12CompR1.qTau2.4","qTau2","99","99","4",0.790981903666458,NA
"3612","L12CompR12.qTau2.4","qTau2","99","99","4",0.796020172449909,NA
"3613","L2CompL3.qTau2.4","qTau2","99","99","4",-0.36535103350837,NA
"3614","L2CompL32.qTau2.4","qTau2","99","99","4",-1.93933935508273,NA
"3615","L2CompR1.qTau2.4","qTau2","99","99","4",0.646540452293958,NA
"3616","L2CompR12.qTau2.4","qTau2","99","99","4",0.655060404569183,NA
"3617","L22CompL3.qTau2.4","qTau2","99","99","4",-0.615514149377165,NA
"3618","L22CompL32.qTau2.4","qTau2","99","99","4",-2.47789264549466,NA
"3619","L22CompR1.qTau2.4","qTau2","99","99","4",0.581778688016745,NA
"3620","L22CompR12.qTau2.4","qTau2","99","99","4",0.59185968778519,NA
"3621","L3CompR1.qTau2.4","qTau2","99","99","4",0.741121851427613,NA
"3622","L3CompR12.qTau2.4","qTau2","99","99","4",0.747361969951076,NA
"3623","L32CompR1.qTau2.4","qTau2","99","99","4",0.87974864246456,NA
"3624","L32CompR12.qTau2.4","qTau2","99","99","4",0.882647236755993,NA
"3625","DCompL1.qNPQ.4","qNPQ","99","99","4",0.876056374831082,NA
"3626","DCompL12.qNPQ.4","qNPQ","99","99","4",0.7474649190062,NA
"3627","DCompL2.qNPQ.4","qNPQ","99","99","4",0.695549013568324,NA
"3628","DCompL22.qNPQ.4","qNPQ","99","99","4",0.754744023955601,NA
"3629","DCompL3.qNPQ.4","qNPQ","99","99","4",0.831298823467851,NA
"3630","DCompL32.qNPQ.4","qNPQ","99","99","4",0.587872879649141,NA
"3631","DCompR1.qNPQ.4","qNPQ","99","99","4",0.459032735896439,NA
"3632","DCompR12.qNPQ.4","qNPQ","99","99","4",0.582644717096231,NA
"3633","L1CompL2.qNPQ.4","qNPQ","99","99","4",-1.45636664263088,NA
"3634","L1CompL22.qNPQ.4","qNPQ","99","99","4",-0.978770394283277,NA
"3635","L1CompL3.qNPQ.4","qNPQ","99","99","4",-0.361112169361125,NA
"3636","L1CompL32.qNPQ.4","qNPQ","99","99","4",-2.32511752653019,NA
"3637","L1CompR1.qNPQ.4","qNPQ","99","99","4",-3.36462354047089,NA
"3638","L1CompR12.qNPQ.4","qNPQ","99","99","4",-2.36729930510723,NA
"3639","L12CompL2.qNPQ.4","qNPQ","99","99","4",-0.205578984248728,NA
"3640","L12CompL22.qNPQ.4","qNPQ","99","99","4",0.0288241337431431,NA
"3641","L12CompL3.qNPQ.4","qNPQ","99","99","4",0.331969341177235,NA
"3642","L12CompL32.qNPQ.4","qNPQ","99","99","4",-0.631959879510668,NA
"3643","L12CompR1.qNPQ.4","qNPQ","99","99","4",-1.14214699191374,NA
"3644","L12CompR12.qNPQ.4","qNPQ","99","99","4",-0.652662597455186,NA
"3645","L2CompL3.qNPQ.4","qNPQ","99","99","4",0.445883954887404,NA
"3646","L2CompL32.qNPQ.4","qNPQ","99","99","4",-0.353673132024315,NA
"3647","L2CompR1.qNPQ.4","qNPQ","99","99","4",-0.776861590904925,NA
"3648","L2CompR12.qNPQ.4","qNPQ","99","99","4",-0.370845559725034,NA
"3649","L22CompL3.qNPQ.4","qNPQ","99","99","4",0.31214244295679,NA
"3650","L22CompL32.qNPQ.4","qNPQ","99","99","4",-0.680395833764517,NA
"3651","L22CompR1.qNPQ.4","qNPQ","99","99","4",-1.20572510741034,NA
"3652","L22CompR12.qNPQ.4","qNPQ","99","99","4",-0.701713000576241,NA
"3653","L3CompR1.qNPQ.4","qNPQ","99","99","4",-2.20665969985379,NA
"3654","L3CompR12.qNPQ.4","qNPQ","99","99","4",-1.47393225988697,NA
"3655","L32CompR1.qNPQ.4","qNPQ","99","99","4",-0.312622337600632,NA
"3656","L32CompR12.qNPQ.4","qNPQ","99","99","4",-0.0126858007996653,NA
"3657","DCompL1.qqP.4","qqP","99","99","4",0.807409679483412,NA
"3658","DCompL12.qqP.4","qqP","99","99","4",0.671206937691541,NA
"3659","DCompL2.qqP.4","qqP","99","99","4",0.590109837438143,NA
"3660","DCompL22.qqP.4","qqP","99","99","4",0.595414025387849,NA
"3661","DCompL3.qqP.4","qqP","99","99","4",0.756601653208975,NA
"3662","DCompL32.qqP.4","qqP","99","99","4",0.563788476620603,NA
"3663","DCompR1.qqP.4","qqP","99","99","4",0.325198038964818,NA
"3664","DCompR12.qqP.4","qqP","99","99","4",0.356964976107515,NA
"3665","L1CompL2.qqP.4","qqP","99","99","4",-1.12830095231372,NA
"3666","L1CompL22.qqP.4","qqP","99","99","4",-1.10075965150754,NA
"3667","L1CompL3.qqP.4","qqP","99","99","4",-0.26381401795352,NA
"3668","L1CompL32.qqP.4","qqP","99","99","4",-1.2649711689006,NA
"3669","L1CompR1.qqP.4","qqP","99","99","4",-2.50382074875389,NA
"3670","L1CompR12.qqP.4","qqP","99","99","4",-2.33887509075048,NA
"3671","L12CompL2.qqP.4","qqP","99","99","4",-0.246650886378243,NA
"3672","L12CompL22.qqP.4","qqP","99","99","4",-0.230518587501663,NA
"3673","L12CompL3.qqP.4","qqP","99","99","4",0.25972176820848,NA
"3674","L12CompL32.qqP.4","qqP","99","99","4",-0.326705376070748,NA
"3675","L12CompR1.qqP.4","qqP","99","99","4",-1.05236070462495,NA
"3676","L12CompR12.qqP.4","qqP","99","99","4",-0.955743893675041,NA
"3677","L2CompL3.qqP.4","qqP","99","99","4",0.406186415234366,NA
"3678","L2CompL32.qqP.4","qqP","99","99","4",-0.0642156441448323,NA
"3679","L2CompR1.qqP.4","qqP","99","99","4",-0.646299478908199,NA
"3680","L2CompR12.qqP.4","qqP","99","99","4",-0.568798382165232,NA
"3681","L22CompL3.qqP.4","qqP","99","99","4",0.398401422529898,NA
"3682","L22CompL32.qqP.4","qqP","99","99","4",-0.078167684377994,NA
"3683","L22CompR1.qqP.4","qqP","99","99","4",-0.667882732914972,NA
"3684","L22CompR12.qqP.4","qqP","99","99","4",-0.589365584184966,NA
"3685","L3CompR1.qqP.4","qqP","99","99","4",-1.77241801323552,NA
"3686","L3CompR12.qqP.4","qqP","99","99","4",-1.64190382708136,NA
"3687","L32CompR1.qqP.4","qqP","99","99","4",-0.546960419127374,NA
"3688","L32CompR12.qqP.4","qqP","99","99","4",-0.474135802077844,NA
"3689","DCompL1.qABQ.4","qABQ","99","99","4",0,NA
"3690","DCompL12.qABQ.4","qABQ","99","99","4",0,NA
"3691","DCompL2.qABQ.4","qABQ","99","99","4",1,NA
"3692","DCompL22.qABQ.4","qABQ","99","99","4",1,NA
"3693","DCompL3.qABQ.4","qABQ","99","99","4",0,NA
"3694","DCompL32.qABQ.4","qABQ","99","99","4",0,NA
"3695","DCompR1.qABQ.4","qABQ","99","99","4",1,NA
"3696","DCompR12.qABQ.4","qABQ","99","99","4",1,NA
"3697","L1CompL2.qABQ.4","qABQ","99","99","4",1.23475834289644,NA
"3698","L1CompL22.qABQ.4","qABQ","99","99","4",1.23784590502983,NA
"3699","L1CompL3.qABQ.4","qABQ","99","99","4",0.34292137130725,NA
"3700","L1CompL32.qABQ.4","qABQ","99","99","4",0.53325246581459,NA
"3701","L1CompR1.qABQ.4","qABQ","99","99","4",1.56725410588548,NA
"3702","L1CompR12.qABQ.4","qABQ","99","99","4",1.74056694771754,NA
"3703","L12CompL2.qABQ.4","qABQ","99","99","4",2.065321781718,NA
"3704","L12CompL22.qABQ.4","qABQ","99","99","4",2.07933298639989,NA
"3705","L12CompL3.qABQ.4","qABQ","99","99","4",-1.98179040970897,NA
"3706","L12CompL32.qABQ.4","qABQ","99","99","4",-1.11807729001661,NA
"3707","L12CompR1.qABQ.4","qABQ","99","99","4",3.57417115537975,NA
"3708","L12CompR12.qABQ.4","qABQ","99","99","4",4.36065628377659,NA
"3709","L2CompL3.qABQ.4","qABQ","99","99","4",3.79895751769983,NA
"3710","L2CompL32.qABQ.4","qABQ","99","99","4",2.98820424623335,NA
"3711","L2CompR1.qABQ.4","qABQ","99","99","4",-1.41633204122467,NA
"3712","L2CompR12.qABQ.4","qABQ","99","99","4",-2.15459266997902,NA
"3713","L22CompL3.qABQ.4","qABQ","99","99","4",3.76262325647501,NA
"3714","L22CompL32.qABQ.4","qABQ","99","99","4",2.96239466105955,NA
"3715","L22CompR1.qABQ.4","qABQ","99","99","4",-1.3849647771499,NA
"3716","L22CompR12.qABQ.4","qABQ","99","99","4",-2.11364178258466,NA
"3717","L3CompR1.qABQ.4","qABQ","99","99","4",1.86329714757886,NA
"3718","L3CompR12.qABQ.4","qABQ","99","99","4",2.12705986069108,NA
"3719","L32CompR1.qABQ.4","qABQ","99","99","4",2.21533391038793,NA
"3720","L32CompR12.qABQ.4","qABQ","99","99","4",2.58665422627247,NA
"3721","DCompL1.qqm.4","qqm","99","99","4",0,NA
"3722","DCompL12.qqm.4","qqm","99","99","4",0,NA
"3723","DCompL2.qqm.4","qqm","99","99","4",0,NA
"3724","DCompL22.qqm.4","qqm","99","99","4",0,NA
"3725","DCompL3.qqm.4","qqm","99","99","4",0,NA
"3726","DCompL32.qqm.4","qqm","99","99","4",0,NA
"3727","DCompR1.qqm.4","qqm","99","99","4",0,NA
"3728","DCompR12.qqm.4","qqm","99","99","4",0,NA
"3729","L1CompL2.qqm.4","qqm","99","99","4",0.143347324749986,NA
"3730","L1CompL22.qqm.4","qqm","99","99","4",0.239738859362674,NA
"3731","L1CompL3.qqm.4","qqm","99","99","4",0.0166242237605834,NA
"3732","L1CompL32.qqm.4","qqm","99","99","4",0.0150207327242105,NA
"3733","L1CompR1.qqm.4","qqm","99","99","4",0.468506736133532,NA
"3734","L1CompR12.qqm.4","qqm","99","99","4",0.557857996571508,NA
"3735","L12CompL2.qqm.4","qqm","99","99","4",0.103615714291581,NA
"3736","L12CompL22.qqm.4","qqm","99","99","4",0.204477894961146,NA
"3737","L12CompL3.qqm.4","qqm","99","99","4",-0.0289848129057331,NA
"3738","L12CompL32.qqm.4","qqm","99","99","4",-0.0306626739675216,NA
"3739","L12CompR1.qqm.4","qqm","99","99","4",0.443856041714063,NA
"3740","L12CompR12.qqm.4","qqm","99","99","4",0.537351419804684,NA
"3741","L2CompL3.qqm.4","qqm","99","99","4",-0.147928214842052,NA
"3742","L2CompL32.qqm.4","qqm","99","99","4",-0.149800024833079,NA
"3743","L2CompR1.qqm.4","qqm","99","99","4",0.379569714515452,NA
"3744","L2CompR12.qqm.4","qqm","99","99","4",0.483872500252856,NA
"3745","L22CompL3.qqm.4","qqm","99","99","4",-0.29347105050648,NA
"3746","L22CompL32.qqm.4","qqm","99","99","4",-0.295580182422691,NA
"3747","L22CompR1.qqm.4","qqm","99","99","4",0.300906970700991,NA
"3748","L22CompR12.qqm.4","qqm","99","99","4",0.418434035629067,NA
"3749","L3CompR1.qqm.4","qqm","99","99","4",0.459521704003141,NA
"3750","L3CompR12.qqm.4","qqm","99","99","4",0.550383470783353,NA
"3751","L32CompR1.qqm.4","qqm","99","99","4",0.460401572373754,NA
"3752","L32CompR12.qqm.4","qqm","99","99","4",0.551115421290696,NA
"3753","DCampL1.mQuant.1","mQuant","99","99","1",0.898197405177487,NA
"3754","DCampL2.mQuant.1","mQuant","99","99","1",0.744074029573691,NA
"3755","DCampL3.mQuant.1","mQuant","99","99","1",0.903291984888474,NA
"3756","DCampR1.mQuant.1","mQuant","99","99","1",0.467546851031886,NA
"3757","L1CampL2.mQuant.1","mQuant","99","99","1",-1.51394348908789,NA
"3758","L1CampL3.mQuant.1","mQuant","99","99","1",0.0500437117528201,NA
"3759","L1CampR1.mQuant.1","mQuant","99","99","1",-4.23025125141866,NA
"3760","L2CampL3.mQuant.1","mQuant","99","99","1",0.62212504283784,NA
"3761","L2CampR1.mQuant.1","mQuant","99","99","1",-1.08049674709128,NA
"3762","L3CampR1.mQuant.1","mQuant","99","99","1",-4.50578096711092,NA
"3763","DCampL1.mSigma.1","mSigma","99","99","1",0.282140887708385,NA
"3764","DCampL2.mSigma.1","mSigma","99","99","1",-0.124589036437882,NA
"3765","DCampL3.mSigma.1","mSigma","99","99","1",0.219183888397518,NA
"3766","DCampR1.mSigma.1","mSigma","99","99","1",-0.241693533321217,NA
"3767","L1CampL2.mSigma.1","mSigma","99","99","1",-0.566587394632168,NA
"3768","L1CampL3.mSigma.1","mSigma","99","99","1",-0.0877010519653227,NA
"3769","L1CampR1.mSigma.1","mSigma","99","99","1",-0.729717589510524,NA
"3770","L2CampL3.mSigma.1","mSigma","99","99","1",0.305687601156325,NA
"3771","L2CampR1.mSigma.1","mSigma","99","99","1",-0.104130925243822,NA
"3772","L3CampR1.mSigma.1","mSigma","99","99","1",-0.590250911668393,NA
"3773","DCampL1.mConnect.1","mConnect","99","99","1",-0.139691694776972,NA
